No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2019/02/19,14:45:00,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,33.053,0.402,-1.534,2471.00,106.636,9:30,1.547,0.992,1.803,-1.188,0.125,-0.418,0.472,0.140,29.750,-8.485,-4.262,0.517,,,,,,,,,,,,0.065,0.487,-0.955,15.240,1.545,1.087,-32.786,-0.045,2.651,6.762,-9.644,"Coe College","Coe College",,,,,{0F936AAE-928A-4DDC-9C8B-4501BAE7274D},-0.150,0.456
12,2019/02/19,14:45:18,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.649,0.617,-4.820,2254.00,277.976,3:15,1.479,0.913,2.286,-0.999,-0.043,0.306,0.649,-0.107,33.991,-6.942,-2.482,0.442,,,,,,,,,,,,-0.481,0.209,-0.824,15.240,1.472,3.116,-37.209,0.442,-4.623,8.195,-12.323,"Coe College","Coe College",,,,,{63903903-ECF7-435D-B0FC-998C931DB8AA},0.070,0.595
13,2019/02/19,14:45:49,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Single,,,,,,,33.210,1.735,-4.028,2316.00,111.179,9:45,1.448,1.065,1.915,-1.198,0.108,-0.278,0.739,-0.346,29.623,-7.199,-6.033,0.516,27.003,26.500,-29.538,,,,,49.737,,,2.472,-0.161,0.309,-0.955,15.240,1.478,2.423,-32.726,0.916,1.026,6.891,-11.089,"Coe College","Coe College",,,,,{140DDB2B-7B13-47A3-8B7C-F8F0F1928541},0.303,0.674
14,2019/02/19,14:46:27,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.661,0.653,-2.325,2151.00,230.383,1:45,1.540,0.904,2.161,-0.784,0.190,0.229,0.938,0.489,33.818,-5.315,-0.669,0.445,,,,,,,,,,,,-0.302,0.334,-0.864,15.240,1.541,1.565,-37.189,0.451,-3.567,8.257,-9.738,"Coe College","Coe College",,,,,{AF0F171A-B349-4254-9C52-06B47854486D},-0.522,0.890
15,2019/02/19,14:46:53,0,0,"Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.596,0.240,-4.087,2057.00,214.009,1:15,1.568,0.910,2.106,-0.792,0.251,0.169,0.843,-0.057,32.800,-5.809,-3.047,0.461,28.471,24.202,7.734,,,,,47.593,,,2.154,-0.284,0.401,-0.814,15.240,1.557,2.346,-36.055,0.212,-1.641,7.798,-9.260,"Coe College","Coe College",,,,,{2AF8B4F8-035A-4E38-A303-6586B6982DE4},0.040,0.800
16,2019/02/19,14:50:23,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,34.344,0.069,-0.623,2015.00,155.964,11:15,1.725,0.850,1.831,-0.637,0.577,-0.258,1.107,0.416,30.724,-4.865,-2.318,0.498,,,,,,,,,,,,-0.198,0.455,-0.882,15.240,1.684,1.216,-33.938,0.512,-1.532,6.534,-8.728,"Coe College","Coe College",,,,,{B4F5AD2C-68C3-417D-997F-7EF84B047AB8},-0.489,1.022
17,2019/02/19,14:51:08,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.619,-1.746,-0.461,2056.00,152.953,11:0,1.847,0.799,1.665,-0.019,1.156,-0.590,1.330,0.077,31.535,-2.011,-4.706,0.489,,,,,,,,,,,,-0.111,0.701,-0.845,15.240,1.724,1.477,-34.745,-0.046,0.341,6.961,-4.737,"Coe College","Coe College",,,,,{97156C67-50D6-4C22-86FE-3D67134D6BAD},-0.159,1.241
18,2019/02/19,14:51:22,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,35.047,-0.356,-2.715,2164.00,181.888,12:0,1.765,0.776,1.888,-0.721,0.433,0.014,0.943,0.026,31.511,-5.805,-2.782,0.485,,,,,,,,,,,,-0.089,0.644,-0.692,15.240,1.739,1.389,-34.711,-0.415,0.591,7.164,-6.442,"Coe College","Coe College",,,,,{F6135942-1E4D-4F70-95AB-4833E711C6BA},-0.018,0.922
19,2019/02/19,14:51:48,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,34.734,0.370,-0.757,1266.00,140.988,10:45,1.664,0.753,1.956,-0.602,0.562,-0.455,1.166,0.086,31.165,-4.376,-3.903,0.487,,,,,,,,,,,,0.088,0.458,-0.748,15.240,1.660,0.823,-34.471,0.556,2.854,7.043,-8.380,"Coe College","Coe College",,,,,{C083477B-0634-4A7C-B2D5-BADEE0E6E479},-0.096,1.072
20,2019/02/19,14:52:14,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.263,2.351,-0.319,,65.994,8:15,1.549,0.762,1.737,-1.581,-0.178,-0.400,0.636,0.271,28.861,-9.286,-3.121,0.535,,,,,,,,,,,,0.094,0.020,-0.754,15.240,1.577,0.442,-31.896,1.417,2.066,6.509,-14.995,"Coe College","Coe College",,,,,{B5BC3123-F10E-4645-9AEE-C8B37553BB4E},-0.298,0.508
21,2019/02/19,14:52:29,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,34.814,0.719,-2.349,1990.00,159.677,11:15,1.644,0.816,1.958,-0.698,0.461,-0.171,1.147,-0.013,31.237,-4.579,-3.651,0.486,35.381,19.389,-36.610,,,,,73.745,,,2.904,-0.050,0.504,-0.764,15.240,1.628,1.428,-34.521,0.517,1.370,6.923,-7.585,"Coe College","Coe College",,,,,{6E061413-727C-4669-824C-55DBDF914963},0.009,1.105
22,2019/02/19,14:52:57,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,31.606,1.719,-3.232,,98.539,9:15,1.578,0.783,1.723,-1.435,0.038,-0.251,0.632,-0.387,28.218,-8.859,-4.920,0.548,,,,,,,,,,,,-0.212,0.325,-0.717,15.240,1.597,2.156,-31.204,0.810,-0.016,6.597,-11.505,"Coe College","Coe College",,,,,{445398EE-2276-4B84-BEBC-FA7A1ECAC3E6},0.349,0.585
23,2019/02/19,14:53:10,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,34.558,0.859,-3.510,2060.00,238.391,2:0,1.598,0.791,1.937,-1.083,0.100,0.163,0.757,-0.032,31.067,-7.245,-2.443,0.491,,,,,,,,,,,,-0.079,0.408,-0.684,15.240,1.605,1.458,-34.175,0.274,0.890,6.851,-9.829,"Coe College","Coe College",,,,,{A2EF9874-706E-4BD1-8314-782AAE186AA1},0.063,0.731
24,2019/02/19,14:53:39,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.228,2.502,-2.051,,338.827,5:15,1.452,0.775,1.991,-1.228,-0.102,0.040,0.924,0.241,31.700,-6.682,-1.813,0.479,,,,,,,,,,,,-0.123,-0.069,-0.729,15.240,1.477,1.182,-34.988,1.917,-0.365,7.091,-15.598,"Coe College","Coe College",,,,,{072E1954-9B00-454A-A861-CD08E18D7566},-0.245,0.811
25,2019/02/19,14:53:54,0,0,"Tyler Riebhoff",{F90C7B92-D21E-4D90-B73D-24515B3D5C73},R,"Coe College","Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},L,"Coe College","Wind Up",,Top,,,,Curveball,,Single,,,,,,,32.409,0.986,-0.138,1137.00,122.071,10:0,1.614,0.782,1.936,-0.971,0.394,-0.628,0.919,0.115,28.818,-6.499,-4.450,0.528,34.164,10.719,-12.926,,,,,50.276,,,1.735,-0.003,0.385,-0.807,15.240,1.632,0.935,-32.044,0.776,1.300,6.966,-10.383,"Coe College","Coe College",,,,,{98D499A3-B83E-4E83-A553-814AB247C4ED},-0.203,0.794
26,2019/02/19,14:57:38,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.167,2.029,-9.116,1995.00,280.668,3:15,1.238,1.175,2.068,-1.244,-0.231,1.224,0.565,-0.159,33.493,-7.352,-0.361,0.455,,,,,,,,,,,,-1.014,0.168,-0.965,15.240,1.257,5.136,-36.515,0.990,-11.768,7.151,-12.387,"Coe College","Coe College",,,,,{4EC8549B-68C0-4874-B81D-6F2F8E59FCA9},0.154,0.579
27,2019/02/19,14:57:57,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,34.382,3.236,-2.770,1608.00,266.032,2:45,1.195,0.938,2.213,-1.132,0.019,0.278,0.957,0.452,30.834,-5.371,-0.675,0.485,,,,,,,,,,,,-0.419,0.167,-0.915,15.240,1.243,1.905,-34.090,1.869,-4.292,7.006,-11.587,"Coe College","Coe College",,,,,{384CE9A1-F48C-4E7E-B6F5-71F218B23197},-0.492,0.902
28,2019/02/19,14:58:21,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{501A87D6-8237-47E1-AB22-D09B6AD3DE02},,
29,2019/02/19,14:58:43,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.538,2.509,-4.324,2080.00,261.413,2:45,1.235,0.848,2.075,-0.929,0.066,0.440,1.006,0.082,33.569,-4.456,-1.037,0.451,,,,,,,,,,,,-0.523,0.257,-0.780,15.240,1.280,2.853,-36.998,1.361,-5.847,8.330,-9.854,"Coe College","Coe College",,,,,{7BA6E34D-85DE-4E16-887F-43BEF30278D6},-0.098,0.990
30,2019/02/19,14:59:07,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,38.360,1.177,-3.876,2051.00,243.421,2:0,1.369,0.780,2.052,-0.820,0.136,0.272,0.878,-0.030,34.388,-4.988,-1.862,0.441,,,,,,,,,,,,-0.521,0.272,-0.746,15.240,1.380,3.005,-37.794,0.756,-5.941,8.458,-10.286,"Coe College","Coe College",,,,,{767129B3-0FF1-477D-BC1C-B0A8E2CF15D0},-0.015,0.833
31,2019/02/19,14:59:35,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,32.734,4.462,-1.507,2388.00,81.507,8:45,1.165,0.855,1.911,-1.400,-0.066,-0.441,1.022,-0.009,29.151,-6.024,-4.578,0.521,,,,,,,,,,,,0.051,0.051,-0.821,15.240,1.244,1.109,-32.300,2.477,2.426,6.397,-12.938,"Coe College","Coe College",,,,,{C8B62289-11C7-4D3F-811F-F32E33512D62},-0.016,0.952
32,2019/02/19,15:00:12,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,"Foul Ball",,,,,,,32.924,2.215,-3.690,2394.00,293.211,3:45,1.339,0.961,1.977,-1.308,-0.008,0.018,0.653,-0.055,29.533,-7.565,-3.622,0.515,,,,,,,,,,,,-0.241,0.219,-0.884,15.240,1.362,2.109,-32.548,1.237,-0.678,6.409,-12.081,"Coe College","Coe College",,,,,{A6675511-2AC1-45EF-AD77-68D92F9EC7A4},0.039,0.592
33,2019/02/19,15:00:33,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.727,1.756,-6.358,1363.00,288.076,3:30,1.264,0.898,2.121,-1.200,-0.229,0.702,0.554,-0.171,34.087,-7.170,-1.133,0.445,,,,,,,,,,,,-0.771,0.161,-0.782,15.240,1.277,4.096,-37.186,0.858,-9.002,7.802,-12.609,"Coe College","Coe College",,,,,{43902401-B729-4BF7-AF26-CE7FD089BEA7},0.142,0.553
34,2019/02/19,15:01:00,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.614,2.194,-4.578,2054.00,271.257,3:0,1.194,0.828,2.047,-1.003,-0.007,0.299,0.804,-0.151,33.662,-5.318,-2.376,0.451,,,,,,,,,,,,-0.428,0.193,-0.731,15.240,1.231,2.858,-37.043,1.250,-3.935,8.402,-11.321,"Coe College","Coe College",,,,,{61CE6146-5534-4983-A03C-9556DF3D9F14},0.119,0.770
35,2019/02/19,15:01:31,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Single,,,,,,,32.952,3.811,-1.597,2456.00,87.123,9:0,1.236,0.778,1.900,-1.332,-0.014,-0.277,0.978,0.052,29.347,-6.169,-3.418,0.518,38.478,13.864,1.296,,,,,66.867,,,2.218,0.009,0.124,-0.739,15.240,1.318,1.047,-32.534,2.042,1.689,6.529,-12.392,"Coe College","Coe College",,,,,{0CA852F5-7258-433F-A774-B7B3FF20CB48},-0.053,0.894
36,2019/02/19,15:02:09,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.663,0.564,-4.321,2111.00,241.267,2:0,1.358,0.723,2.193,-0.788,0.175,0.320,0.726,-0.152,33.969,-5.398,-1.882,0.443,,,,,,,,,,,,-0.514,0.344,-0.667,15.240,1.354,3.023,-37.219,0.385,-5.513,7.985,-9.618,"Coe College","Coe College",,,,,{4D00CDB2-7703-4FDD-A94B-D62B860F7982},0.112,0.690
37,2019/02/19,15:02:25,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Changeup,,Single,,,,,,,,,,,,,,,,,,,,,,,,,24.649,40.668,-28.933,,,,,47.749,,,3.127,,,,,,,,,,,,"Coe College","Coe College",,,,,{18C9FED2-155F-4332-96C1-73F51DECD6BA},,
38,2019/02/19,15:02:53,0,0,"TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,34.749,3.402,-5.406,1244.00,294.080,3:45,1.080,1.015,1.861,-1.660,-0.449,1.005,0.384,0.492,30.863,-8.929,1.521,0.497,,,,,,,,,,,,-0.548,-0.081,-0.840,15.240,1.108,2.189,-33.889,1.982,-6.070,6.416,-15.733,"Coe College","Coe College",,,,,{E5FB7C25-8A62-42CD-A9AE-7C680C186B34},-0.471,0.391
