No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
105,2020/02/15,09:32:24,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,37.795,0.661,-1.166,2077.00,237.051,2:0,1.567,0.074,1.670,-0.563,0.433,0.629,1.192,-0.222,34.287,-3.490,3.474,0.454,,,,,,,,,,,,-0.344,0.234,0.100,15.240,1.580,0.515,-37.460,0.210,-6.259,7.980,-5.555,"Coe College","Coe College",,,,,{901DAB3B-065C-4137-87A5-53BCC2830915},-0.222,1.192
106,2020/02/15,09:32:38,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.789,3.232,-0.739,2033.00,216.715,1:15,1.315,-0.252,1.763,-0.538,0.450,0.256,1.694,-0.298,33.940,-0.770,1.166,0.453,,,,,,,,,,,,-0.144,0.227,-0.236,15.240,1.392,0.387,-37.406,1.912,-2.596,8.372,-5.705,"Coe College","Coe College",,,,,{DF7B8F2C-7533-4C7B-8B69-B834ED3F17A2},-0.298,1.694
107,2020/02/15,09:33:01,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Bottom,,,,Slider,,"Called Strike",,,,,,,30.940,2.045,-1.947,2241.00,351.564,5:45,1.798,-0.743,1.590,-1.592,-0.087,-0.039,0.792,-0.146,28.298,-9.570,-2.235,0.559,,,,,,,,,,,,0.006,-0.049,-0.688,15.240,1.842,1.054,-30.620,0.560,0.067,5.405,-10.399,"Coe College","Coe College",,,,,{57F90AD9-3FB4-417A-AE6B-D6C977F53500},-0.146,0.792
108,2020/02/15,09:33:18,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Bottom,,,,Slider,,Ball,,,,,,,30.764,2.527,-1.396,1137.00,342.829,5:30,1.772,-0.789,1.592,-1.871,-0.349,0.084,0.626,-0.473,28.340,-11.076,-0.780,0.561,,,,,,,,,,,,-0.055,-0.192,-0.751,15.240,1.827,0.714,-30.451,0.719,-0.659,5.198,-12.124,"Coe College","Coe College",,,,,{E45EE458-8CB9-405C-91E2-C3BDC882755C},-0.473,0.626
109,2020/02/15,09:33:32,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,37.987,0.567,-0.379,1978.00,264.808,2:45,1.612,-0.398,1.749,-0.956,0.021,0.277,0.817,-0.568,34.278,-6.527,1.688,0.451,,,,,,,,,,,,-0.153,0.019,-0.391,15.240,1.620,0.145,-37.650,0.013,-2.778,8.734,-9.463,"Coe College","Coe College",,,,,{7C85FCA2-1908-406A-A25D-69DB9ADAB194},-0.568,0.817
110,2020/02/15,09:33:52,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Contact Out",,,,,,,37.132,-0.731,-2.579,1958.00,279.928,3:15,1.657,-0.385,1.778,-1.111,-0.091,0.269,0.338,0.078,34.081,-8.903,-0.586,0.459,,,,,,,,,,,,-0.164,-0.037,-0.323,15.240,1.631,1.560,-36.804,-0.876,-2.891,7.462,-10.464,"Coe College","Coe College",,,,,{35B71F66-F00B-45C0-8F0D-40821D07BF92},0.078,0.338
111,2020/02/15,09:34:20,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,Slider,,"Foul Ball",,,,,,,31.188,1.760,-2.927,2297.00,345.895,5:30,1.672,-0.642,1.607,-1.789,-0.310,-0.002,0.387,0.200,28.653,-11.260,-2.945,0.554,,,,,,,,,,,,-0.022,-0.164,-0.560,15.240,1.705,1.578,-30.848,0.350,-0.267,5.537,-11.825,"Coe College","Coe College",,,,,{FF77F711-1467-4F85-B2F6-CDF43225A986},0.200,0.387
112,2020/02/15,09:34:43,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,Slider,,Ball,,,,,,,30.875,0.712,-2.494,1169.00,3.967,6:15,1.766,-0.617,1.581,-1.832,-0.319,-0.097,0.138,0.195,28.479,-12.550,-3.207,0.561,,,,,,,,,,,,0.031,-0.159,-0.546,15.240,1.769,1.363,-30.553,-0.235,0.377,5.508,-11.721,"Coe College","Coe College",,,,,{BB7DD96F-8E72-46FB-8C28-F6D5C97DCA63},0.195,0.138
113,2020/02/15,09:34:57,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Contact Out",,,,,,,37.496,-1.340,-2.625,1909.00,249.434,2:15,1.686,-0.384,1.775,-0.891,0.110,0.365,0.414,-0.005,34.123,-7.922,0.090,0.456,,,,,,,,,,,,-0.218,0.079,-0.321,15.240,1.646,1.568,-37.141,-1.198,-3.883,8.008,-8.396,"Coe College","Coe College",,,,,{0138BD90-8DB6-4571-8F3F-B56690AFA728},-0.005,0.414
114,2020/02/15,09:36:30,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Bottom,,,,Changeup,,Ball,,,,,,,35.222,-0.334,-2.658,1386.00,270.114,3:0,1.650,-0.574,1.573,-1.179,-0.016,0.679,0.375,-0.490,32.544,-8.869,2.297,0.488,,,,,,,,,,,,-0.375,-0.003,-0.504,15.240,1.630,1.356,-34.893,-0.663,-5.984,6.256,-9.854,"Coe College","Coe College",,,,,{DB4F3B8F-8B8B-4995-BBD8-457056A22BE3},-0.490,0.375
115,2020/02/15,09:36:47,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,38.236,-0.785,-1.830,1986.00,246.343,2:15,1.688,-0.332,1.748,-0.857,0.108,0.284,0.608,-0.096,34.731,-7.117,0.276,0.447,,,,,,,,,,,,-0.167,0.073,-0.287,15.240,1.662,1.102,-37.893,-0.846,-3.100,8.380,-8.445,"Coe College","Coe College",,,,,{F5526A54-C65D-438C-BA2B-67AF952AA858},-0.096,0.608
116,2020/02/15,09:37:05,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Bottom,,,,Changeup,,Ball,,,,,,,34.870,-1.709,-3.211,2190.00,268.709,3:0,1.764,-0.554,1.630,-1.246,-0.065,0.139,0.029,0.227,31.970,-10.768,-2.190,0.495,,,,,,,,,,,,-0.099,-0.010,-0.467,15.240,1.707,1.883,-34.487,-1.492,-1.520,6.902,-9.967,"Coe College","Coe College",,,,,{7D8D008F-0D97-4EAA-B940-81698A77B0AA},0.227,0.029
117,2020/02/15,09:37:24,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.416,-0.792,-2.586,1938.00,277.127,3:15,1.658,-0.462,1.735,-1.117,-0.107,0.458,0.316,-0.184,34.139,-9.011,0.808,0.458,,,,,,,,,,,,-0.266,-0.042,-0.399,15.240,1.630,1.502,-37.060,-0.932,-4.727,7.995,-10.550,"Coe College","Coe College",,,,,{C899F5EF-6200-4744-8051-88B7994E8439},-0.184,0.316
118,2020/02/15,09:37:47,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Bottom,,,,Slider,,Ball,,,,,,,30.710,0.420,-3.033,2283.00,35.780,7:15,1.778,-0.653,1.609,-1.659,-0.134,-0.176,0.240,0.392,28.239,-11.623,-4.329,0.563,,,,,,,,,,,,0.069,-0.058,-0.568,15.240,1.776,1.668,-30.380,-0.322,0.822,5.478,-10.503,"Coe College","Coe College",,,,,{5535FDC9-63F0-4087-B3A3-19BDE50F9157},0.392,0.240
119,2020/02/15,09:38:06,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Luke Smailes",{02B4B91D-E816-4EA7-8B5E-D6754BDF04F3},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Contact Out",,,,,,,37.724,-0.313,-1.697,1926.00,245.164,2:15,1.672,-0.414,1.880,-0.862,0.112,0.254,0.722,-0.190,34.176,-6.748,0.210,0.450,,,,,,,,,,,,-0.153,0.075,-0.376,15.240,1.660,1.020,-37.412,-0.504,-2.758,8.368,-8.461,"Coe College","Coe College",,,,,{83E57821-A964-4C2F-8C58-E0D85ECC1BE9},-0.190,0.722
120,2020/02/15,09:47:41,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Swinging Strikeout",,,,,,,40.345,-0.518,-3.712,2362.00,218.740,1:15,1.687,-0.771,2.115,-0.534,0.295,0.155,1.008,0.105,36.409,-4.571,-2.538,0.415,,,,,,,,,,,,-0.117,0.180,-0.702,15.240,1.675,2.547,-39.998,-0.530,-2.419,9.632,-6.106,"Coe College","Coe College",,,,,{0E85559C-5C93-43EF-9011-A240894EC4FA},0.105,1.008
121,2020/02/15,09:48:00,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,40.731,-0.664,-3.698,2026.00,225.739,1:30,1.660,-0.809,2.013,-0.592,0.233,0.168,0.882,0.056,36.793,-5.119,-2.432,0.414,,,,,,,,,,,,-0.123,0.144,-0.733,15.240,1.643,2.551,-40.358,-0.671,-2.589,9.733,-6.788,"Coe College","Coe College",,,,,{2F385FD3-76D9-44F9-A9B5-3043BE970315},0.056,0.882
122,2020/02/15,09:48:20,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,Curveball,,"Foul Ball",,,,,,,33.135,0.301,-3.266,2073.00,261.394,2:45,1.996,-0.950,1.875,-1.278,-0.012,-0.061,0.803,0.031,30.223,-9.180,-3.722,0.513,,,,,,,,,,,,0.007,0.005,-0.874,15.240,1.995,1.891,-32.821,-0.217,0.096,6.442,-9.732,"Coe College","Coe College",,,,,{CFE41634-A48D-48A4-AFCB-8CE0B621A0F8},0.031,0.803
123,2020/02/15,09:48:40,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,Slider,,"Swinging Strikeout",,,,,,,35.321,-1.728,-4.113,1634.00,211.991,1:0,1.828,-0.912,2.130,-0.842,0.240,0.075,0.506,0.155,31.894,-8.096,-3.545,0.476,,,,,,,,,,,,-0.078,0.167,-0.835,15.240,1.792,2.495,-34.977,-1.285,-1.218,7.772,-7.199,"Coe College","Coe College",,,,,{D3810F55-60DA-420E-9D89-5FF263533C84},0.155,0.506
124,2020/02/15,09:49:06,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,Slider,,"Called Strike",,,,,,,35.649,0.150,-3.480,1675.00,306.048,4:15,1.781,-0.925,2.045,-1.159,-0.088,-0.009,0.664,0.055,32.406,-8.559,-3.546,0.473,,,,,,,,,,,,-0.024,-0.037,-0.854,15.240,1.779,2.151,-35.335,-0.246,-0.386,7.617,-10.403,"Coe College","Coe College",,,,,{4BB38861-373F-47AB-A577-5B4A795D0C08},0.055,0.664
125,2020/02/15,09:49:23,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,40.760,-0.168,-4.138,2197.00,217.554,1:15,1.619,-0.873,1.993,-0.597,0.229,0.072,0.975,0.213,36.809,-4.656,-3.597,0.415,,,,,,,,,,,,-0.073,0.137,-0.787,15.240,1.612,2.895,-40.363,-0.326,-1.543,9.740,-6.920,"Coe College","Coe College",,,,,{0FE35E55-274E-4588-9CB1-B3CF1E2A9323},0.213,0.975
126,2020/02/15,09:49:43,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,Changeup,,Ball,,,,,,,36.526,-1.095,-4.494,1693.00,202.635,12:45,1.780,-0.846,2.048,-0.816,0.207,-0.020,0.657,0.429,33.309,-7.205,-4.642,0.460,,,,,,,,,,,,-0.024,0.133,-0.755,15.240,1.754,2.849,-36.168,-0.938,-0.408,7.537,-7.558,"Coe College","Coe College",,,,,{224C0212-0BDB-44DF-AA72-59CC6F5BC93D},0.429,0.657
127,2020/02/15,09:50:00,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,40.763,-1.839,-4.689,2193.00,261.962,2:45,1.589,-0.897,1.956,-0.854,-0.022,0.176,0.218,0.243,37.139,-8.194,-3.369,0.415,,,,,,,,,,,,-0.134,0.010,-0.796,15.240,1.544,3.244,-40.316,-1.603,-2.818,9.412,-9.595,"Coe College","Coe College",,,,,{7AE6FC29-DB18-4661-8392-EB9AC9962F21},0.243,0.218
128,2020/02/15,09:50:20,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,41.025,-0.740,-3.993,2162.00,239.458,2:0,1.662,-0.795,1.995,-0.663,0.152,0.207,0.791,0.116,37.004,-5.728,-2.435,0.412,,,,,,,,,,,,-0.148,0.100,-0.712,15.240,1.642,2.764,-40.625,-0.757,-3.135,10.035,-7.675,"Coe College","Coe College",,,,,{6608E09D-B593-4B46-81B4-11A798DD2C66},0.116,0.791
129,2020/02/15,09:50:43,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,41.167,-2.101,-3.865,1946.00,260.452,2:45,1.701,-0.857,1.935,-0.791,0.026,0.448,0.320,-0.218,37.585,-7.981,-0.516,0.411,,,,,,,,,,,,-0.275,0.036,-0.774,15.240,1.650,2.590,-40.758,-1.789,-5.935,9.318,-9.031,"Coe College","Coe College",,,,,{FBECC7FB-7C08-4EE0-B750-5D16803B97A5},-0.218,0.320
130,2020/02/15,09:56:28,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,Slider,,Ball,,,,,,,36.658,-3.117,-4.596,1648.00,241.844,2:0,1.729,-0.921,1.940,-1.019,0.014,0.075,,,33.891,-10.602,-4.040,,,,,,,,,,,,,-0.074,0.035,-0.821,15.240,1.655,2.889,-36.241,-2.312,-1.271,7.066,-9.202,"Coe College","Coe College",,,,,{F8A23DCB-8AB8-453C-948A-A3C118BE1E5F},0.296,-0.167
131,2020/02/15,09:56:50,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,40.191,-1.657,-4.215,1122.00,207.154,1:0,1.650,-0.798,2.150,-0.422,0.411,0.123,0.767,0.248,36.331,-4.860,-3.281,0.416,,,,,,,,,,,,-0.103,0.254,-0.721,15.240,1.617,2.897,-39.818,-1.283,-2.117,9.430,-4.603,"Coe College","Coe College",,,,,{58D0CF08-37A8-4A89-B77E-34E50DC0BE2D},0.248,0.767
132,2020/02/15,09:57:07,0,0,"Zach Kammin",{058844C1-892A-433D-B1F9-82C47DCFE802},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Bottom,,,,Changeup,,"Hit by Pitch",,,,,,,35.743,-0.579,-0.426,2009.00,197.627,12:30,1.708,-0.837,1.957,-0.703,0.371,0.120,0.842,-0.838,32.068,-5.879,0.482,0.475,,,,,,,,,,,,-0.070,0.227,-0.828,15.240,1.691,0.226,-35.457,-0.576,-1.125,8.094,-6.160,"Coe College","Coe College",,,,,{CED26F68-888C-4D8A-B8C4-1D8C62CA4456},-0.838,0.842
133,2020/02/15,10:08:51,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,Changeup,,Ball,,,,,,,33.882,-1.282,-1.567,2478.00,234.546,1:45,1.611,-0.337,1.481,-1.185,0.086,0.165,0.056,-0.050,30.841,-9.873,-0.356,0.515,,,,,,,,,,,,-0.099,0.069,-0.291,15.240,1.561,0.853,-33.516,-1.207,-1.433,6.758,-8.805,"Coe College","Coe College",,,,,{601EF8B0-78CD-40CF-8B20-066542B5A04A},-0.050,0.056
134,2020/02/15,10:09:06,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.822,-0.298,-1.748,1961.00,252.223,2:30,1.596,-0.409,1.416,-1.034,0.112,0.366,0.476,-0.268,32.761,-7.759,0.908,0.486,,,,,,,,,,,,-0.202,0.067,-0.358,15.240,1.576,0.927,-35.460,-0.623,-3.307,6.886,-8.715,"Coe College","Coe College",,,,,{42D8C9FA-0518-44C9-937E-31099AC05D75},-0.268,0.476
135,2020/02/15,10:09:18,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,32.285,1.196,-1.627,2253.00,316.408,4:30,1.799,-0.769,1.425,-1.524,-0.114,0.080,0.621,-0.378,29.686,-9.778,-1.047,0.539,,,,,,,,,,,,-0.053,-0.060,-0.720,15.240,1.820,0.877,-31.955,0.088,-0.708,5.591,-10.600,"Coe College","Coe College",,,,,{D08D2789-86F2-41BF-B1BC-E53263F030C1},-0.378,0.621
136,2020/02/15,10:09:32,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.393,0.615,-1.512,1957.00,243.518,2:0,1.548,-0.393,1.452,-0.949,0.157,0.271,0.778,-0.227,32.950,-6.288,0.466,0.479,,,,,,,,,,,,-0.153,0.087,-0.350,15.240,1.558,0.837,-36.013,-0.012,-2.562,7.573,-8.351,"Coe College","Coe College",,,,,{F621BE74-C864-45EC-8646-38003F20A396},-0.227,0.778
137,2020/02/15,10:09:49,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,Curveball,,Ball,,,,,,,31.950,2.821,-1.144,2141.00,55.051,7:45,1.686,-0.787,1.516,-1.405,0.019,-0.090,1.094,-0.368,28.911,-7.450,-1.804,0.545,,,,,,,,,,,,0.038,0.003,-0.752,15.240,1.756,0.663,-31.588,1.054,0.487,5.972,-9.769,"Coe College","Coe College",,,,,{6C1E5CAB-0028-4024-BE9E-6430C18D4100},-0.368,1.094
138,2020/02/15,10:10:04,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.301,0.258,-1.764,1728.00,245.018,2:15,1.567,-0.414,1.493,-1.001,0.105,0.196,0.641,-0.102,32.945,-7.030,-0.327,0.479,,,,,,,,,,,,-0.116,0.063,-0.363,15.240,1.565,1.026,-35.929,-0.251,-1.943,7.491,-8.761,"Coe College","Coe College",,,,,{7263D79E-ED0B-4FB7-B2C1-E80A71549E63},-0.102,0.641
139,2020/02/15,10:10:25,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Bottom,,,,Changeup,,"Called Strikeout",,,,,,,33.829,1.347,-1.454,1303.00,297.426,4:0,1.606,-0.366,1.396,-1.496,-0.207,0.380,0.500,-0.324,30.722,-9.479,1.318,0.518,,,,,,,,,,,,-0.208,-0.103,-0.324,15.240,1.632,0.697,-33.445,0.189,-3.001,6.779,-11.295,"Coe College","Coe College",,,,,{9DBFCF60-9B54-4E44-9FF5-2FA03DD8A40F},-0.324,0.500
140,2020/02/15,10:10:45,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,Curveball,,"Called Strike",,,,,,,32.147,0.984,-2.755,2175.00,312.617,4:30,1.755,-0.836,1.451,-1.572,-0.152,0.108,0.468,-0.147,29.711,-10.310,-1.974,0.540,,,,,,,,,,,,-0.075,-0.080,-0.753,15.240,1.769,1.490,-31.812,-0.043,-0.996,5.353,-10.868,"Coe College","Coe College",,,,,{376E4472-9832-4383-B4B9-6417C29D340F},-0.147,0.468
141,2020/02/15,10:10:59,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,36.985,-0.976,-4.233,1924.00,230.696,1:45,1.633,-0.378,1.443,-0.793,0.284,0.276,0.557,0.573,33.645,-6.717,-2.233,0.472,,,,,,,,,,,,-0.174,0.161,-0.250,15.240,1.595,2.584,-36.524,-0.966,-3.028,7.401,-7.009,"Coe College","Coe College",,,,,{A7F36906-3F61-421B-A6A1-505146228D41},0.573,0.557
142,2020/02/15,10:11:13,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,Changeup,,"Hit by Pitch",,,,,,,33.482,2.810,-1.140,1302.00,291.588,3:45,1.511,-0.491,1.420,-1.451,-0.137,0.457,0.875,-0.618,30.195,-7.748,2.200,0.524,,,,,,,,,,,,-0.246,-0.078,-0.461,15.240,1.583,0.480,-33.073,1.057,-3.463,6.752,-10.903,"Coe College","Coe College",,,,,{8188BEF7-71AA-4DC2-A0A8-3DFF5E51D2A3},-0.618,0.875
143,2020/02/15,10:11:44,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Bottom,,,,Curveball,,"Foul Ball",,,,,,,32.390,1.165,-2.257,2189.00,328.624,5:0,1.726,-0.695,1.337,-1.497,-0.080,-0.010,0.569,-0.028,29.651,-9.576,-2.331,0.542,,,,,,,,,,,,-0.012,-0.039,-0.622,15.240,1.747,1.266,-32.022,0.061,-0.159,5.808,-10.325,"Coe College","Coe College",,,,,{C8132433-B3DD-428E-8BDF-280CE80A3042},-0.028,0.569
