No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s˛]","ay [m/s˛]","az [m/s˛]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
38,2020/02/11,16:08:07,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,29.947,2.336,-4.470,2028.00,226.613,1:30,1.106,-0.629,1.745,-1.297,0.286,0.126,0.474,0.516,26.860,-7.300,-3.532,0.576,,,,,,,,,,,,-0.107,0.158,-0.517,15.240,1.156,2.273,-29.556,0.827,-1.198,5.620,-8.038,"Coe College","Coe College",,,,,{888A14CF-AAF2-459D-94C6-4778645AE4BF},0.516,0.474
39,2020/02/11,16:08:22,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Hit by Pitch",,,,,,,32.656,3.784,1.564,1707.00,68.994,8:15,1.451,-0.612,1.727,-1.423,-0.092,-0.409,1.106,-0.648,29.348,-6.780,-1.486,0.528,,,,,,,,,,,,0.233,-0.063,-0.649,15.240,1.538,-0.748,-32.277,1.671,3.117,6.517,-10.649,"Coe College","Coe College",,,,,{3E4F135F-BC03-42F5-9998-F891CC5A872D},-0.648,1.106
40,2020/02/11,16:08:45,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,34.263,2.579,-2.611,1788.00,251.931,2:30,1.256,-0.671,1.775,-1.099,0.101,0.068,0.888,0.000,31.067,-5.569,-2.104,0.499,,,,,,,,,,,,-0.057,0.045,-0.607,15.240,1.312,1.524,-33.916,1.159,-0.850,6.602,-9.136,"Coe College","Coe College",,,,,{208C6B2D-5136-447E-88A9-D096C751ED73},0.000,0.888
41,2020/02/11,16:09:04,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,27.090,4.511,-0.210,1918.00,155.484,11:15,1.420,-0.977,1.740,-1.675,0.258,-0.078,1.029,-0.839,24.658,-7.848,-0.790,0.633,,,,,,,,,,,,0.040,0.120,-0.971,15.240,1.523,0.119,-26.784,1.659,0.376,4.080,-8.690,"Coe College","Coe College",,,,,{42DC5E97-D6E1-433F-92F2-9CED73367993},-0.839,1.029
42,2020/02/11,16:09:21,0,0,"Jared Gordon",{BAB0D9E0-A7CE-4460-B335-32D3A8E5EB91},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,35.269,1.769,-3.156,1816.00,227.212,1:30,1.340,-0.609,1.841,-0.838,0.286,0.185,1.003,0.098,31.943,-4.467,-1.779,0.482,39.683,13.012,25.619,,,,,55.395,,,1.744,-0.125,0.151,-0.535,15.240,1.377,1.864,-34.928,0.801,-1.974,6.980,-7.414,"Coe College","Coe College",,,,,{05A8E79C-C650-41E3-ACF2-9137BA6E69B8},0.098,1.003
43,2020/02/11,16:11:02,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,33.065,3.083,-2.318,2356.00,314.271,4:30,1.491,-0.484,1.402,-1.837,-0.485,0.512,0.549,-0.324,30.590,-10.087,1.381,0.526,,,,,,,,,,,,-0.279,-0.267,-0.417,15.240,1.568,1.121,-32.690,1.036,-3.916,5.473,-13.556,"Coe College","Coe College",,,,,{24184488-8C93-4E49-A591-4E09B0A9D1B9},-0.324,0.549
44,2020/02/11,16:11:17,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.209,1.762,-1.406,2299.00,130.116,10:15,1.652,-0.771,1.266,-1.265,0.180,-0.212,0.902,-0.148,29.452,-7.290,-2.932,0.546,,,,,,,,,,,,0.098,0.086,-0.721,15.240,1.696,0.868,-31.851,0.467,1.290,5.513,-8.663,"Coe College","Coe College",,,,,{2128C756-B7E9-419C-AB6F-BB6E3E9DA7A2},-0.148,0.902
45,2020/02/11,16:11:31,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.386,2.210,-0.409,1891.00,303.212,4:0,1.506,-0.557,1.549,-1.109,-0.016,0.084,1.032,-0.523,32.921,-5.917,0.206,0.476,,,,,,,,,,,,-0.047,-0.016,-0.546,15.240,1.560,0.223,-36.012,0.943,-0.792,7.583,-10.069,"Coe College","Coe College",,,,,{3334E9F5-484E-4A7C-A174-EBC6731B14FE},-0.523,1.032
46,2020/02/11,16:11:48,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,33.499,1.171,-0.782,2567.00,327.439,5:0,1.663,-0.457,1.680,-1.617,-0.350,0.210,0.380,-0.444,30.814,-10.650,0.771,0.512,,,,,,,,,,,,-0.118,-0.185,-0.438,15.240,1.681,0.380,-33.203,0.117,-1.688,6.264,-12.457,"Coe College","Coe College",,,,,{27AA617A-F180-40A8-8643-0A476E124CE5},-0.444,0.380
47,2020/02/11,16:12:05,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,Curveball,,"Foul Ball",,,,,,,32.072,2.204,-2.020,2199.00,353.416,5:45,1.600,-0.727,1.327,-1.571,-0.123,-0.036,0.671,-0.103,29.518,-9.039,-2.279,0.546,,,,,,,,,,,,0.004,-0.073,-0.661,15.240,1.654,1.133,-31.716,0.601,0.054,5.315,-10.761,"Coe College","Coe College",,,,,{AB9D3D78-6155-40FD-94ED-1A2C463B9646},-0.103,0.671
48,2020/02/11,16:12:25,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,Curveball,,"Contact Out",,,,,,,32.269,3.934,0.203,2226.00,39.887,7:15,1.558,-0.810,1.350,-2.127,-0.698,-0.655,0.576,-0.213,29.732,-11.293,-4.538,0.544,32.642,38.100,-8.459,,,,,62.023,,,3.255,0.338,-0.377,-0.809,15.240,1.661,0.143,-31.861,1.360,4.451,5.751,-14.775,"Coe College","Coe College",,,,,{6AEE2617-FA25-46D2-A923-DF30D1EC64E2},-0.213,0.576
49,2020/02/11,16:12:50,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.218,-0.217,-2.154,1978.00,258.693,2:30,1.630,-0.417,1.438,-1.033,0.027,0.157,0.534,0.049,34.062,-7.674,-1.010,0.467,,,,,,,,,,,,-0.097,0.021,-0.352,15.240,1.612,1.317,-36.841,-0.590,-1.720,7.364,-9.435,"Coe College","Coe College",,,,,{E5DCED01-8DB0-498D-A6CA-566F918FAFB5},0.049,0.534
50,2020/02/11,16:13:02,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.686,0.432,-1.701,1948.00,223.507,1:30,1.637,-0.525,1.494,-0.788,0.238,0.178,0.974,-0.213,34.197,-5.308,-0.398,0.461,,,,,,,,,,,,-0.106,0.128,-0.476,15.240,1.642,1.031,-37.310,-0.056,-1.914,7.857,-7.486,"Coe College","Coe College",,,,,{2231ECF2-F13B-4265-8203-0B650EC56D4B},-0.213,0.974
51,2020/02/11,16:13:20,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,33.486,-0.837,-2.655,2359.00,34.355,7:15,1.737,-0.569,1.317,-1.556,-0.226,-0.203,,,30.905,-11.897,-4.120,,,,,,,,,,,,,0.083,-0.099,-0.480,15.240,1.691,1.618,-33.093,-1.124,1.185,6.257,-11.207,"Coe College","Coe College",,,,,{3BA4ADE3-DACF-4DA7-BB11-F6AB3555C94D},0.408,-0.063
52,2020/02/11,16:13:40,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Swinging Strike",,,,,,,33.636,1.342,-1.272,1321.00,276.360,3:15,1.601,-0.500,1.361,-1.317,-0.008,0.219,0.675,-0.349,30.669,-8.154,0.313,0.520,,,,,,,,,,,,-0.122,-0.005,-0.461,15.240,1.630,0.650,-33.274,0.245,-1.753,6.263,-9.872,"Coe College","Coe College",,,,,{212F6CE1-EB9D-4EBD-B0E1-08CD9AAAEBA2},-0.349,0.675
53,2020/02/11,16:13:54,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.705,1.008,-3.187,2310.00,335.307,5:15,1.721,-0.753,1.337,-1.586,-0.194,0.002,0.428,0.173,30.072,-10.338,-3.173,0.536,,,,,,,,,,,,-0.025,-0.098,-0.649,15.240,1.735,1.799,-32.317,-0.064,-0.337,5.803,-11.138,"Coe College","Coe College",,,,,{2E2D00E7-D093-450C-B3C3-69AFBFCD8B84},0.173,0.428
54,2020/02/11,16:14:07,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.649,-2.067,-1.775,1845.00,210.176,1:0,1.610,-0.548,1.531,-0.625,0.456,0.257,0.390,-0.294,33.321,-6.615,0.108,0.473,,,,,,,,,,,,-0.148,0.263,-0.499,15.240,1.544,1.019,-36.268,-1.566,-2.531,7.421,-5.322,"Coe College","Coe College",,,,,{6044CCCF-D630-475D-BB4E-E239477A3BC6},-0.294,0.390
55,2020/02/11,16:14:28,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,33.201,2.818,-0.255,2065.00,119.227,10:0,1.737,0.116,3.721,-0.460,0.519,-0.850,1.981,1.029,,,,0.452,,,,,,,,,,,,0.583,0.349,0.114,15.240,1.711,0.018,-33.267,1.708,8.300,6.765,-4.839,"Coe College","Coe College",,,,,{DD75C47E-A917-4ED5-9AD0-C48BA14FEF25},1.029,1.981
56,2020/02/11,16:14:51,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,33.674,-0.729,-4.285,2249.00,320.816,4:45,1.712,-0.599,1.373,-1.657,-0.346,0.130,,,31.193,-12.516,-3.350,,,,,,,,,,,,,-0.098,-0.165,-0.464,15.240,1.670,2.439,-33.243,-1.094,-1.416,6.108,-12.175,"Coe College","Coe College",,,,,{11CD7914-8B32-4594-BA07-83CA5088A752},0.518,-0.158
57,2020/02/11,16:15:06,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,34.303,-1.308,-3.287,2357.00,293.219,3:45,1.731,-0.579,1.611,-1.453,-0.230,0.301,,,31.541,-11.848,-1.072,,,,,,,,,,,,,-0.185,-0.100,-0.490,15.240,1.682,1.838,-33.925,-1.310,-2.756,6.698,-11.301,"Coe College","Coe College",,,,,{63D928DB-6A67-4B73-AA31-C1BE053E59FB},0.062,-0.097
58,2020/02/11,16:15:24,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{15315787-7399-4BC5-A1E4-D0914CA03FBC},,
59,2020/02/11,16:15:38,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Double,,,,,,,37.120,0.693,-3.047,2066.00,289.878,3:45,1.600,-0.517,1.429,-1.234,-0.166,0.403,0.567,-0.038,34.045,-8.204,-0.122,0.469,,,,,,,,,,,,-0.230,-0.086,-0.427,15.240,1.609,1.778,-36.719,-0.095,-4.058,7.186,-11.326,"Coe College","Coe College",,,,,{31823932-30C5-480E-9DC8-3867E000227D},-0.038,0.567
60,2020/02/11,16:16:13,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.586,-1.725,-1.487,1939.00,202.913,12:45,1.688,-0.470,1.426,-0.783,0.315,0.116,0.405,-0.156,33.474,-7.371,-0.643,0.475,,,,,,,,,,,,-0.071,0.181,-0.425,15.240,1.626,0.890,-36.213,-1.429,-1.212,7.071,-6.716,"Coe College","Coe College",,,,,{1FE71D90-85E2-47EC-8851-E72A63770FD9},-0.156,0.405
61,2020/02/11,16:17:21,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,33.911,0.679,-3.148,1393.00,267.764,3:0,1.565,-0.527,1.438,-1.253,0.025,0.454,0.508,-0.069,31.001,-8.375,0.151,0.514,,,,,,,,,,,,-0.258,0.016,-0.435,15.240,1.573,1.664,-33.533,-0.099,-3.783,6.205,-9.575,"Coe College","Coe College",,,,,{55C238E8-83A3-471D-ADFB-622C4AAB7892},-0.069,0.508
62,2020/02/11,16:17:35,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strikeout",,,,,,,37.786,1.416,-2.658,2170.00,256.951,2:30,1.669,-0.601,1.633,-0.916,0.088,0.190,1.158,-0.031,34.325,-5.310,-1.262,0.455,,,,,,,,,,,,-0.121,0.043,-0.530,15.240,1.700,1.660,-37.407,0.557,-2.194,7.826,-9.024,"Coe College","Coe College",,,,,{C3393A0D-F86E-4008-8988-FD69824A2803},-0.031,1.158
63,2020/02/11,16:19:47,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.902,-2.389,-0.918,2200.00,122.961,10:0,2.137,-0.354,1.651,-1.292,0.028,-0.213,0.163,0.121,30.319,-11.751,-2.493,0.523,,,,,,,,,,,,0.106,0.046,-0.328,15.240,2.062,0.596,-32.579,-1.806,1.461,6.143,-9.180,"Coe College","Coe College",,,,,{B65E15E3-6293-4347-A4D8-84E948C15E88},0.121,0.163
64,2020/02/11,16:20:00,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.617,-1.809,-0.139,2082.00,115.192,9:45,2.099,-0.462,1.591,-1.280,0.072,-0.306,0.300,-0.116,30.092,-11.064,-2.383,0.529,,,,,,,,,,,,0.160,0.061,-0.455,15.240,2.037,0.187,-32.310,-1.474,2.173,5.851,-8.976,"Coe College","Coe College",,,,,{6F88C00B-2ED4-40D3-AE09-2ED3E87787AB},-0.116,0.300
65,2020/02/11,16:20:13,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,32.267,2.790,-0.170,1620.00,156.941,11:15,1.977,-0.395,1.618,-0.985,0.394,-0.148,1.791,-0.199,29.174,-4.455,-1.258,0.535,,,,,,,,,,,,0.077,0.199,-0.389,15.240,2.046,0.146,-31.938,1.217,1.014,5.891,-7.175,"Coe College","Coe College",,,,,{22733746-FB22-4EC5-8CE2-8508589CC8F7},-0.199,1.791
66,2020/02/11,16:20:32,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.902,-2.924,-0.533,2007.00,219.267,1:15,1.882,-0.158,1.779,-0.948,0.086,0.142,0.106,-0.149,33.662,-9.890,0.527,0.464,,,,,,,,,,,,-0.081,0.081,-0.145,15.240,1.803,0.288,-36.544,-2.208,-1.396,7.963,-8.412,"Coe College","Coe College",,,,,{8D3E142E-CF89-48D6-8F40-8AB2F533BA3E},-0.149,0.106
67,2020/02/11,16:20:46,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.989,-1.491,-0.237,2051.00,180.048,12:0,2.021,-0.213,2.159,-0.589,0.388,-0.006,1.020,-0.141,33.636,-5.949,-0.284,0.450,,,,,,,,,,,,0.002,0.240,-0.209,15.240,1.992,0.154,-36.755,-1.121,0.029,7.824,-5.608,"Coe College","Coe College",,,,,{21E37AEE-1108-42BC-9A9E-F961819F4046},-0.141,1.020
68,2020/02/11,16:21:21,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.059,-1.518,-0.150,2003.00,178.316,12:0,1.989,-0.270,2.278,-0.586,0.373,-0.017,0.987,-0.212,33.698,-5.986,-0.279,0.446,,,,,,,,,,,,0.008,0.235,-0.268,15.240,1.963,0.101,-36.848,-1.123,0.148,7.921,-5.680,"Coe College","Coe College",,,,,{97DA348D-72D3-4F9F-B4F0-1061D5350B64},-0.212,0.987
69,2020/02/11,16:21:44,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.962,-0.493,0.338,2053.00,157.889,11:15,2.000,-0.147,2.152,-0.591,0.387,-0.162,1.273,-0.079,33.425,-4.988,-0.895,0.451,,,,,,,,,,,,0.094,0.234,-0.153,15.240,1.989,-0.171,-36.728,-0.481,1.635,8.119,-5.733,"Coe College","Coe College",,,,,{5F4D130D-E6DC-4C2B-B780-776EC3FB27B6},-0.079,1.273
70,2020/02/11,16:22:02,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.103,-2.512,0.070,1976.00,175.428,11:45,1.979,-0.179,1.864,-0.623,0.387,-0.036,0.648,-0.163,33.816,-7.131,-0.197,0.457,,,,,,,,,,,,0.020,0.238,-0.180,15.240,1.917,-0.033,-36.790,-1.830,0.352,7.684,-5.624,"Coe College","Coe College",,,,,{7D97C19C-6942-4AD0-A961-E583D078EF99},-0.163,0.648
71,2020/02/11,16:22:26,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.548,-4.526,-0.959,1617.00,176.128,11:45,2.017,-0.174,1.787,-0.908,0.346,-0.060,,,30.866,-11.140,-1.405,,,,,,,,,,,,,0.025,0.231,-0.150,15.240,1.899,0.575,-33.175,-2.924,0.359,6.214,-6.512,"Coe College","Coe College",,,,,{2C068F58-8986-4521-B529-C87FC56C9425},0.158,-0.175
72,2020/02/11,16:22:43,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,36.735,-2.347,-0.302,1989.00,180.920,12:0,2.004,-0.195,1.841,-0.602,0.431,0.000,0.739,-0.110,33.412,-6.811,-0.304,0.463,27.333,40.457,-16.295,330.00,,,,51.752,,,3.099,-0.002,0.261,-0.188,15.240,1.944,0.192,-36.420,-1.702,-0.037,7.623,-5.313,"Coe College","Coe College",,,,,{7A38E287-91F0-4AA5-874B-3E06A11A7E61},-0.110,0.739
73,2020/02/11,16:23:54,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.083,-3.048,-2.268,1922.00,207.977,1:0,1.909,-0.221,1.954,-0.495,0.508,0.261,0.559,0.153,33.536,-6.748,-0.303,0.457,,,,,,,,,,,,-0.162,0.316,-0.173,15.240,1.840,1.370,-36.728,-2.117,-2.822,8.099,-4.311,"Coe College","Coe College",,,,,{3C9A1BF7-ECD1-4739-B3A3-40DECBE10340},0.153,0.559
74,2020/02/11,16:24:09,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Dvante Glenn",{EE4555FD-1717-4FAA-8996-90BBC2243DEE},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Contact Out",,,,,,,34.102,-1.703,0.294,0.00,174.029,11:45,1.945,-0.358,1.781,-0.815,0.392,-0.039,0.647,-0.402,31.168,-7.711,0.001,0.500,29.444,35.496,-41.169,,,,,54.136,,,2.913,0.023,0.233,-0.365,15.240,1.897,-0.160,-33.819,-1.279,0.349,6.408,-6.343,"Coe College","Coe College",,,,,{3668A89F-3427-498B-BDF2-AD7696B9A968},-0.402,0.647
75,2020/02/11,16:24:46,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.888,0.354,-0.637,2034.00,51.995,7:45,1.855,-0.507,1.657,-1.392,-0.075,-0.096,0.563,-0.228,30.072,-9.840,-1.350,0.523,,,,,,,,,,,,0.046,-0.029,-0.489,15.240,1.853,0.396,-32.591,-0.278,0.635,6.239,-10.210,"Coe College","Coe College",,,,,{6489BDDB-A34E-41FF-A183-A3EF58C0A0B1},-0.228,0.563
76,2020/02/11,16:25:00,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Foul Ball",,,,,,,33.232,1.158,0.547,1626.00,56.724,8:0,1.807,-0.399,1.862,-1.273,-0.015,-0.023,0.861,-0.530,30.270,-8.309,0.378,0.511,,,,,,,,,,,,0.017,-0.005,-0.411,15.240,1.827,-0.308,-32.965,0.272,0.234,6.401,-9.871,"Coe College","Coe College",,,,,{B5AE8DEA-C5F3-4D33-9982-CBA939ADA53A},-0.530,0.861
