No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s˛]","ay [m/s˛]","az [m/s˛]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
91,2020/02/04,15:20:04,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Joey Sartain",{57BC746C-E6C6-4F3B-B8DA-9388DE1D1186},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,33.021,-2.978,-0.036,2087.00,119.982,10:0,2.090,-0.283,1.766,-1.294,-0.001,-0.229,,,30.140,-12.454,-1.752,,,,,,,,,,,,,0.124,0.045,-0.280,15.240,2.007,0.094,-32.677,-2.117,1.689,6.836,-9.189,"Coe College","Coe College",,,,,{ADE1BCE9-38D7-466F-95A7-FF058878E2FB},-0.043,-0.048
92,2020/02/04,15:20:24,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Joey Sartain",{57BC746C-E6C6-4F3B-B8DA-9388DE1D1186},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.957,-5.208,-1.063,1982.00,192.886,12:30,2.093,-0.214,1.736,-0.406,0.636,0.154,0.204,-0.065,33.426,-8.188,0.078,0.466,,,,,,,,,,,,-0.091,0.396,-0.188,15.240,1.957,0.620,-36.480,-3.476,-1.564,7.974,-3.019,"Coe College","Coe College",,,,,{C53B090F-BF52-4934-B6A6-F85C5B1E47BB},-0.065,0.204
93,2020/02/04,15:20:49,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Joey Sartain",{57BC746C-E6C6-4F3B-B8DA-9388DE1D1186},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.328,-0.672,0.600,1901.00,174.846,11:45,2.022,-0.181,1.563,-0.852,0.241,-0.007,0.977,-0.346,32.625,-6.937,0.550,0.479,,,,,,,,,,,,0.009,0.149,-0.198,15.240,1.995,-0.374,-35.951,-0.759,0.145,8.229,-7.341,"Coe College","Coe College",,,,,{B8AB7B77-1AFD-49BF-85C5-FE2270F33E08},-0.346,0.977
94,2020/02/04,15:21:06,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Joey Sartain",{57BC746C-E6C6-4F3B-B8DA-9388DE1D1186},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.532,-1.177,-0.029,1833.00,177.401,12:0,1.986,-0.153,1.595,-0.700,0.377,-0.021,0.949,-0.124,32.842,-6.328,-0.185,0.475,,,,,,,,,,,,0.011,0.224,-0.152,15.240,1.947,0.027,-36.163,-1.017,0.182,8.180,-6.047,"Coe College","Coe College",,,,,{1FEA89CB-2510-408F-9AA7-768F94C63F33},-0.124,0.949
95,2020/02/04,15:21:21,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Joey Sartain",{57BC746C-E6C6-4F3B-B8DA-9388DE1D1186},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.823,-3.341,-1.065,1960.00,187.491,12:15,1.985,-0.274,1.715,-0.541,0.507,0.050,0.493,-0.021,33.215,-7.327,-0.691,0.468,,,,,,,,,,,,-0.036,0.313,-0.247,15.240,1.894,0.658,-36.423,-2.327,-0.611,8.153,-4.470,"Coe College","Coe College",,,,,{615D0CA7-AA09-40CC-A1A0-065CFDBE0959},-0.021,0.493
96,2020/02/04,15:21:46,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Joey Sartain",{57BC746C-E6C6-4F3B-B8DA-9388DE1D1186},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,36.997,-1.901,-1.202,1873.00,185.899,12:15,2.004,-0.200,1.681,-0.723,0.317,0.004,0.739,0.139,33.408,-7.228,-1.173,0.466,,,,,,,,,,,,-0.012,0.198,-0.168,15.240,1.948,0.767,-36.629,-1.491,-0.209,8.228,-6.389,"Coe College","Coe College",,,,,{25BC8376-1231-4487-A8D5-F5D6DD5CA683},0.139,0.739
97,2020/02/04,15:22:08,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Swinging Strike",,,,,,,33.274,-0.681,-1.886,1710.00,160.140,11:15,1.893,-0.355,1.829,-1.141,0.120,-0.120,0.560,0.298,30.238,-9.137,-2.782,0.513,,,,,,,,,,,,0.049,0.087,-0.309,15.240,1.870,1.124,-32.976,-0.751,0.690,6.694,-8.588,"Coe College","Coe College",,,,,{A56D0109-4D05-418F-993E-EAA434E95C8D},0.298,0.560
98,2020/02/04,15:22:24,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jared White",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Contact Out",,,,,,,33.664,-1.478,-0.234,2109.00,156.925,11:15,2.053,-0.346,1.777,-1.042,0.197,-0.139,0.592,-0.140,29.924,-9.267,-1.287,0.514,,,,,,,,,,,,0.073,0.152,-0.339,15.240,2.009,0.181,-33.311,-1.195,1.023,8.030,-7.688,"Coe College","Coe College",,,,,{92216D00-850F-45F8-AFA8-EC7E9F4A0FD8},-0.140,0.592
99,2020/02/04,15:23:13,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.602,-1.888,-1.067,1974.00,164.992,11:30,1.985,-0.239,1.734,-0.621,0.434,-0.170,0.827,0.234,33.106,-6.476,-2.330,0.469,,,,,,,,,,,,0.083,0.260,-0.210,15.240,1.932,0.738,-36.257,-1.423,1.400,7.910,-5.395,"Coe College","Coe College",,,,,{955A6B42-9ACC-43CA-BA40-62CFA23824D7},0.234,0.827
100,2020/02/04,15:23:49,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.329,0.632,-1.254,2055.00,196.523,12:30,1.733,-0.404,1.789,-0.632,0.374,0.073,1.280,-0.122,33.403,-4.094,-0.707,0.459,,,,,,,,,,,,-0.050,0.212,-0.374,15.240,1.744,0.783,-36.987,0.181,-0.884,8.716,-6.090,"Coe College","Coe College",,,,,{CA5C67E5-7B5A-4DAA-9067-025B23B7C9A0},-0.122,1.280
101,2020/02/04,15:24:29,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.978,-1.220,0.411,1959.00,180.406,12:0,1.947,-0.196,1.655,-0.603,0.386,0.016,0.996,-0.329,34.222,-5.668,0.529,0.454,,,,,,,,,,,,-0.005,0.228,-0.207,15.240,1.909,-0.276,-37.616,-1.040,-0.092,8.621,-5.662,"Coe College","Coe College",,,,,{54F9B9BA-C12E-4353-977A-22622022EAE1},-0.329,0.996
102,2020/02/04,15:24:56,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,33.645,-3.339,-3.013,2165.00,27.425,7:0,1.921,-0.496,1.715,-1.661,-0.403,-0.228,,,30.665,-15.399,-4.718,,,,,,,,,,,,,0.093,-0.155,-0.416,15.240,1.822,1.823,-33.190,-2.492,1.288,7.884,-11.954,"Coe College","Coe College",,,,,{4506105B-3977-485D-9C43-5F83F41A11DF},0.590,-0.692
103,2020/02/04,15:25:20,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strikeout",,,,,,,37.011,-2.877,-0.557,1950.00,172.033,11:45,1.987,-0.262,1.765,-0.596,0.433,-0.092,0.574,-0.011,33.505,-7.279,-1.246,0.463,,,,,,,,,,,,0.045,0.269,-0.247,15.240,1.910,0.390,-36.648,-2.059,0.785,8.071,-5.158,"Coe College","Coe College",,,,,{A2D370FF-8A56-42DA-A2FF-875C168DE5DF},-0.011,0.574
104,2020/02/04,15:25:46,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.476,-0.643,-0.434,2040.00,203.595,12:45,1.972,-0.208,1.634,-0.732,0.286,0.131,1.056,-0.214,33.739,-6.044,0.534,0.461,,,,,,,,,,,,-0.073,0.170,-0.197,15.240,1.948,0.229,-37.115,-0.706,-1.294,8.505,-6.793,"Coe College","Coe College",,,,,{4BBAF7F6-305A-4538-BDAF-D04555EDDC02},-0.214,1.056
105,2020/02/04,15:26:07,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.241,2.076,-0.465,2098.00,65.949,8:15,2.105,-0.375,1.740,-1.414,-0.056,-0.206,1.281,-0.037,29.104,-8.413,-2.001,0.533,,,,,,,,,,,,0.107,-0.028,-0.361,15.240,2.148,0.325,-31.924,0.705,1.394,6.457,-10.171,"Coe College","Coe College",,,,,{43AEE809-BF3C-4FFD-B12A-8A8893A8C55B},-0.037,1.281
106,2020/02/04,15:26:24,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jordan Kaplan",{8F1384A7-E15D-4B46-9818-30569937C761},R,"Coe College","Wind Up",,Top,,,,Changeup,,"Contact Out",,,,,,,33.830,-0.555,-1.266,1789.00,196.408,12:30,1.941,-0.247,1.815,-0.818,0.403,0.093,0.966,0.017,30.716,-6.626,-0.571,0.503,,,,,,,,,,,,-0.060,0.235,-0.217,15.240,1.922,0.711,-33.550,-0.591,-0.880,6.576,-6.389,"Coe College","Coe College",,,,,{300525E4-A6B0-4AD6-A60B-BE68891338A6},0.017,0.966
107,2020/02/04,15:27:10,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Jackson Varney",{42704157-3E64-4618-B806-7FA6ECC422CD},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,37.059,-0.185,-1.911,1980.00,215.190,1:15,1.771,-0.316,1.737,-0.740,0.288,0.164,0.978,0.063,33.527,-5.668,-0.693,0.462,,,,,,,,,,,,-0.103,0.167,-0.269,15.240,1.761,1.165,-36.722,-0.394,-1.801,7.955,-6.904,"Coe College","Coe College",,,,,{E8CAE00B-0271-46CD-965B-AE09C613E479},0.063,0.978
108,2020/02/04,15:27:45,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.306,0.112,-0.866,2073.00,155.927,11:15,2.077,-0.414,1.939,-1.139,0.178,-0.122,0.969,-0.049,29.177,-8.434,-1.788,0.526,,,,,,,,,,,,0.060,0.118,-0.394,15.240,2.073,0.519,-32.044,-0.261,0.784,6.572,-8.262,"Coe College","Coe College",,,,,{6D130B58-755A-4E21-BC11-7A96A33D6DA2},-0.049,0.969
109,2020/02/04,15:28:00,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.810,0.300,-0.721,2158.00,160.301,11:15,2.034,-0.385,1.835,-0.969,0.325,-0.146,1.149,-0.035,29.673,-6.923,-1.812,0.520,,,,,,,,,,,,0.073,0.190,-0.367,15.240,2.034,0.455,-32.537,-0.129,0.998,6.476,-7.214,"Coe College","Coe College",,,,,{5C10A209-54CB-4424-B574-744A9953905F},-0.035,1.149
110,2020/02/04,15:28:15,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,37.227,-3.066,-0.630,2153.00,180.223,12:0,1.986,-0.220,1.710,-0.520,0.505,-0.017,0.593,-0.024,33.683,-6.894,-0.753,0.462,,,,,,,,,,,,0.004,0.306,-0.204,15.240,1.902,0.411,-36.845,-2.170,0.066,8.089,-4.445,"Coe College","Coe College",,,,,{C7BD310B-F6F5-4635-9AD8-3F3BDB5EBB9F},-0.024,0.593
111,2020/02/04,15:28:36,0,0,"Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Reid Rausch",{E92F47F1-AF4E-4A87-A01A-B4FD2EB310B5},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Contact Out",,,,,,,33.110,-0.186,-0.235,2162.00,141.618,10:45,2.038,-0.212,1.705,-1.054,0.238,-0.236,0.930,0.091,29.677,-8.012,-1.997,0.522,,,,,,,,,,,,0.125,0.153,-0.204,15.240,2.025,0.213,-32.785,-0.458,1.702,7.168,-7.719,"Coe College","Coe College",,,,,{09DA4E74-E059-4705-A893-D4DDEFB434C9},0.091,0.930
112,2020/02/04,15:31:18,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.261,2.789,-1.412,1335.00,343.485,5:30,1.618,-0.799,1.289,-1.554,-0.115,0.007,0.878,-0.394,29.237,-8.402,-1.360,0.547,,,,,,,,,,,,-0.015,-0.067,-0.752,15.240,1.692,0.782,-31.853,0.932,-0.197,6.028,-10.678,"Coe College","Coe College",,,,,{236224D4-6800-489D-BFED-5B9C9A5AF9AC},-0.394,0.878
113,2020/02/04,15:31:32,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.446,-0.716,-0.862,1900.00,187.924,12:15,1.544,-0.463,1.502,-0.900,0.195,0.007,0.438,-0.222,32.961,-7.282,-0.814,0.478,,,,,,,,,,,,-0.010,0.120,-0.438,15.240,1.514,0.540,-36.071,-0.821,-0.176,7.847,-7.794,"Coe College","Coe College",,,,,{3994A854-E891-4BEE-AB80-BEC1A2E587CB},-0.222,0.438
114,2020/02/04,15:31:52,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.771,1.034,-0.822,1958.00,256.210,2:30,1.575,-0.623,1.596,-1.065,0.058,0.172,0.806,-0.560,32.426,-6.779,0.442,0.483,,,,,,,,,,,,-0.097,0.034,-0.602,15.240,1.595,0.442,-35.429,0.228,-1.577,7.377,-9.261,"Coe College","Coe College",,,,,{0313046B-18B0-4B9C-8C96-F71CA529FC84},-0.560,0.806
115,2020/02/04,15:32:09,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.524,-0.805,-4.541,1250.00,248.893,2:15,1.557,-0.477,1.534,-1.222,0.075,0.184,0.102,0.648,30.529,-9.674,-3.196,0.519,,,,,,,,,,,,-0.133,0.059,-0.346,15.240,1.522,2.560,-33.091,-0.921,-1.880,6.486,-8.974,"Coe College","Coe College",,,,,{506C7489-8658-4C62-9C33-D95008277ACE},0.648,0.102
116,2020/02/04,15:32:47,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Grant Riggan",{391682E7-492C-4096-893A-FC219DA083E3},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.539,-0.108,-1.581,1927.00,206.040,12:45,1.582,-0.446,1.643,-0.758,0.312,0.117,0.793,-0.112,33.018,-5.694,-0.718,0.472,33.271,2.969,15.755,,,,,22.012,,,0.653,-0.075,0.178,-0.404,15.240,1.573,0.954,-36.192,-0.360,-1.263,7.784,-6.797,"Coe College","Coe College",,,,,{217B0BA0-11A2-4117-BE75-863935708FC3},-0.112,0.793
117,2020/02/04,15:33:16,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Tyler Elliot",{9D935FD6-8148-4710-8F47-1E2CFABC1547},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,36.674,-0.148,-1.577,1986.00,206.110,12:45,1.600,-0.446,1.792,-0.771,0.272,0.098,0.787,-0.098,33.357,-5.859,-0.848,0.464,19.691,55.363,-32.821,,,,,30.317,,,3.096,-0.065,0.156,-0.408,15.240,1.591,0.967,-36.371,-0.370,-1.117,7.497,-7.127,"Coe College","Coe College",,,,,{62E441CE-5236-4266-86FD-A4DA192814C5},-0.098,0.787
118,2020/02/04,15:33:43,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.535,-0.736,-2.239,2153.00,238.512,2:0,1.522,-0.561,1.510,-1.146,0.148,0.244,0.164,-0.159,30.613,-9.050,-0.454,0.518,,,,,,,,,,,,-0.145,0.094,-0.497,15.240,1.489,1.205,-33.186,-0.860,-2.068,6.326,-8.469,"Coe College","Coe College",,,,,{1841E146-709A-4A98-A220-210156A8FDEE},-0.159,0.164
119,2020/02/04,15:33:59,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.525,2.994,-1.803,1401.00,7.012,6:15,1.622,-0.859,1.327,-1.529,-0.119,-0.079,0.966,-0.255,29.501,-8.032,-2.373,0.541,,,,,,,,,,,,0.026,-0.071,-0.799,15.240,1.703,1.042,-32.113,1.075,0.346,6.058,-10.756,"Coe College","Coe College",,,,,{EC330708-025F-411B-A0CD-23C95AB44D21},-0.255,0.966
120,2020/02/04,15:34:13,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.467,-1.137,-2.275,2026.00,243.892,2:15,1.556,-0.438,1.529,-1.006,0.086,0.220,0.223,-0.003,33.114,-8.461,-0.663,0.476,,,,,,,,,,,,-0.134,0.065,-0.373,15.240,1.513,1.344,-36.075,-1.125,-2.244,7.725,-8.709,"Coe College","Coe College",,,,,{8A803434-206E-4B17-A338-B44766A631F2},-0.003,0.223
121,2020/02/04,15:34:30,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.615,1.750,-1.715,1921.00,241.303,2:0,1.543,-0.582,1.491,-1.011,0.138,0.141,1.037,-0.228,32.254,-5.625,-0.682,0.488,,,,,,,,,,,,-0.087,0.068,-0.532,15.240,1.586,0.998,-35.238,0.668,-1.401,7.143,-8.706,"Coe College","Coe College",,,,,{4CA1FEEB-73C2-4E41-9563-2194B2504291},-0.228,1.037
122,2020/02/04,15:34:47,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.273,1.218,-1.296,1943.00,271.201,3:0,1.538,-0.543,1.580,-1.081,0.013,0.108,0.806,-0.279,32.878,-6.710,-0.503,0.477,,,,,,,,,,,,-0.067,0.008,-0.508,15.240,1.563,0.770,-35.916,0.337,-1.119,7.559,-9.674,"Coe College","Coe College",,,,,{957F8459-EB41-4E61-9D95-F884BF5F1161},-0.279,0.806
123,2020/02/04,15:35:02,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,Curveball,,"Swinging Strike",,,,,,,33.121,2.845,-1.754,2292.00,347.287,5:30,1.550,-0.691,1.406,-1.656,-0.310,0.034,0.720,-0.216,30.311,-9.099,-1.509,0.527,,,,,,,,,,,,-0.031,-0.172,-0.636,15.240,1.622,0.989,-32.739,0.978,-0.426,5.966,-12.210,"Coe College","Coe College",,,,,{E2112926-E607-4C11-B7D3-61F91D417BD7},-0.216,0.720
124,2020/02/04,15:35:28,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Nolan Cavanaugh",{3A53F65F-56DE-4709-9BB2-8E46F877ABEE},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.883,-2.089,-3.897,1231.00,265.320,2:45,1.598,-0.418,1.546,-1.321,-0.055,0.350,,,30.922,-11.658,-1.328,,,,,,,,,,,,,-0.216,0.004,-0.308,15.240,1.525,2.148,-33.446,-1.715,-3.112,6.820,-9.755,"Coe College","Coe College",,,,,{16F32F72-959B-4C7C-A580-FE859E8E1703},0.354,-0.325
125,2020/02/04,15:35:48,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Nolan Cavanaugh",{3A53F65F-56DE-4709-9BB2-8E46F877ABEE},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,35.967,-0.536,-2.726,1927.00,245.618,2:15,1.537,-0.595,1.518,-0.984,0.140,0.298,0.398,-0.107,32.796,-7.688,-0.550,0.482,,,,,,,,,,,,-0.176,0.085,-0.517,15.240,1.512,1.574,-35.590,-0.732,-2.903,7.105,-8.404,"Coe College","Coe College",,,,,{69DF12AF-CE8E-41F0-AB9A-BC7135CEAC8B},-0.107,0.398
126,2020/02/04,15:52:12,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,33.711,-0.508,-3.570,1923.00,187.201,12:15,1.752,-0.520,1.717,-1.085,0.165,-0.087,0.522,0.584,30.494,-8.508,-4.214,0.511,,,,,,,,,,,,0.016,0.110,-0.426,15.240,1.730,2.109,-33.335,-0.664,0.229,6.976,-8.238,"Coe College","Coe College",,,,,{71863A9C-59D7-45B6-8E1B-76CBE6C3FE45},0.584,0.522
127,2020/02/04,15:52:30,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Nick Casey",{65A1280A-C17B-4251-8379-3ED3ACFC9230},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Double,,,,,,,31.624,-0.004,-2.029,1801.00,184.722,12:15,1.668,-0.760,1.650,-1.128,0.300,-0.033,0.539,-0.148,28.852,-8.266,-2.269,0.544,33.632,16.467,-26.895,,,,,49.147,,,1.828,0.002,0.172,-0.705,15.240,1.659,1.121,-31.326,-0.378,0.019,5.651,-7.620,"Coe College","Coe College",,,,,{BE0A8BC2-AEA3-47FE-BED2-ADDE1C553564},-0.148,0.539
128,2020/02/04,15:52:57,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,26.162,-3.420,-2.005,1934.00,301.556,4:0,2.645,-0.465,1.667,-2.340,-0.250,0.089,,,24.873,-19.943,-1.347,,,,,,,,,,,,,-0.064,-0.078,-0.412,15.240,2.535,0.881,-25.856,-2.179,-0.551,4.124,-10.479,"Coe College","Coe College",,,,,{CB9C1A13-7FD3-4A70-8F7D-8B967E35738A},0.018,-0.672
129,2020/02/04,15:53:17,0,0,"Donnie Jestel",{E7C28FC3-1658-4970-A852-BBFF88FF8197},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,31.731,-0.848,-2.853,1767.00,211.957,1:0,1.722,-0.507,1.604,-1.180,0.249,0.103,0.299,0.207,28.797,-9.478,-2.092,0.546,,,,,,,,,,,,-0.078,0.157,-0.429,15.240,1.688,1.529,-31.382,-0.865,-0.993,6.048,-7.823,"Coe College","Coe College",,,,,{DE202403-FD12-44BC-9B7C-60BF6AA0F19E},0.207,0.299
