,year,Player,teamID,IP,K%,BB%,BABIP,ERA,FIP
1163,2014,Trent Van Egtern,DBQ,31.2,0.00,0.00,0.00,3.69,0.45
1164,2014,Tyson Valentine,BVU,21.1,0.00,0.00,0.00,3.8,0.29
1165,2014,Kendall Hazel,BVU,18.2,0.00,0.00,0.00,3.86,1.27
1166,2014,James Longo Jr.,CEN,6.2,0.00,0.00,0.00,4.05,0.78
1167,2014,Jake Tickle,COE,17.2,0.00,0.00,0.00,4.08,1.03
1168,2014,Michael Golinski,COE,30.2,0.00,0.00,0.00,4.11,0.42
1169,2014,Daultan Gibson,SIM,15,0.00,0.00,0.00,4.2,0.33
1170,2014,Dalton Garst,DBQ,25.1,0.00,0.00,0.00,4.26,0.13
1171,2014,Kyle Helmerson,SIM,43,0.00,0.00,0.00,4.4,0.18
1172,2014,Daniel Karnick,DBQ,14,0.00,0.00,0.00,4.5,0.86
1173,2014,Adam Bernstorf,BVU,10,0.00,0.00,0.00,4.5,0.96
1174,2014,Corey Miller,LUT,8,0.00,0.00,0.00,4.5,0.24
1175,2014,Andy Sorensen,WAR,2,0.00,0.00,0.00,4.5,0.59
1176,2014,Jake Lewis,BVU,2,0.00,0.00,0.00,4.5,3.45
1177,2014,Nick Carlisle,SIM,2,0.00,0.00,0.00,4.5,1.03
1178,2014,DJ Utley,WAR,37.1,0.00,0.00,0.00,4.58,0.20
1179,2014,Harley Miller,DBQ,33,0.00,0.00,0.00,4.64,1.07
1180,2014,Ben Jacobson,COE,19.1,0.00,0.00,0.00,4.66,0.45
1181,2014,Ben Voss,LUT,11.1,0.00,0.00,0.00,4.76,0.54
1182,2014,Blake Judkins,CEN,37.1,0.00,0.00,0.00,4.82,1.22
1183,2014,Andy Carr,CEN,16.2,0.00,0.00,0.00,4.86,1.12
1184,2014,Jake Scieszinski,SIM,36.2,0.00,0.00,0.00,4.91,-0.08
1185,2014,Jeremy Gerardy,LOR,34.1,0.00,0.00,0.00,4.98,0.79
1186,2014,Alex Sharp,WAR,14.1,0.00,0.00,0.00,5.02,1.54
1187,2014,Jake Bjorkgren,BVU,44.2,0.00,0.00,0.00,5.04,0.02
1188,2014,Miles Canady,LOR,31.2,0.00,0.00,0.00,5.12,0.63
1189,2014,Matt Kass,LOR,22.2,0.00,0.00,0.00,5.16,0.35
1190,2014,Jacob Padilla,DBQ,13.1,0.00,0.00,0.00,5.4,0.36
1191,2014,Mitchell Haferbier,DBQ,10,0.00,0.00,0.00,5.4,0.10
1192,2014,Nate Witham,LUT,24.2,0.00,0.00,0.00,5.47,1.03
1193,2014,Adam Richman,SIM,29,0.00,0.00,0.00,5.59,0.62
1194,2014,Cody Reimer,LUT,25.2,0.00,0.00,0.00,5.96,0.26
1195,2014,Reed Stumpf,DBQ,31,0.00,0.00,0.00,6.39,0.42
1196,2014,Robbie Rushing,CEN,39.1,0.00,0.00,0.00,6.41,0.63
1197,2014,Alan Kopp,DBQ,22.1,0.00,0.00,0.00,6.45,1.56
1198,2014,Matt McKinney,LUT,38.1,0.00,0.00,0.00,6.81,0.91
1199,2014,Joey Kilsdonk,DBQ,7.2,0.00,0.00,0.00,7.04,0.10
1200,2014,Phillip LaPointe,LUT,27.2,0.00,0.00,0.00,7.16,0.99
1201,2014,Nate Beckman,LUT,10.2,0.00,0.00,0.00,7.59,0.27
1202,2014,Chase Hirschauer,WAR,13,0.00,0.00,0.00,7.62,0.64
1203,2014,Jeremy Santiago,COE,4.2,0.00,0.00,0.00,7.71,1.75
1204,2014,Michael Knouse,WAR,5.2,0.00,0.00,0.00,7.94,2.43
1205,2014,Ryan Dusil,CEN,32.2,0.00,0.00,0.00,7.99,1.05
1206,2014,Mark Schroeder,CEN,10,0.00,0.00,0.00,8.1,1.13
1207,2014,Andrew Withers,LUT,20.2,0.00,0.00,0.00,8.27,0.90
1208,2014,Kyle Brady,COE,27,0.00,0.00,0.00,8.33,0.77
1209,2014,Zach Forkenbrock,LOR,11.1,0.00,0.00,0.00,8.74,1.40
1210,2014,Alex Funaro,SIM,7,0.00,0.00,0.00,9,0.44
1211,2014,Greg Harris,CEN,1,0.00,0.00,0.00,9,3.67
1212,2014,Kody Massner,LOR,15.2,0.00,0.00,0.00,9.19,0.99
1213,2014,Blake Peterson,LUT,35.2,0.00,0.00,0.00,9.34,0.92
1214,2014,Tyler Trifiletti,DBQ,27.2,0.00,0.00,0.00,9.43,0.58
1215,2014,Alex Steines,WAR,19.1,0.00,0.00,0.00,10.71,0.69
1216,2014,Max Langheinrich,WAR,10.2,0.00,0.00,0.00,10.97,2.23
1217,2014,Tyler Hixson,COE,8,0.00,0.00,0.00,11.25,0.35
1218,2014,Jalen Sickels,SIM,10.1,0.00,0.00,0.00,11.32,0.96
1219,2014,Nick Petruzzi,LOR,2.2,0.00,0.00,0.00,13.5,1.67
1220,2014,Carlos Pineda,LUT,6.2,0.00,0.00,0.00,14.85,1.45
1221,2014,Ryan Moritz,DBQ,4.1,0.00,0.00,0.00,16.62,0.29
1222,2014,Aaron Young,SIM,3.2,0.00,0.00,0.00,17.18,2.66
1223,2014,Carter Trager,CEN,1,0.00,0.00,0.00,18,1.62
1224,2014,Taylor Gilson,WAR,1.2,0.00,0.00,0.00,21.6,2.33
1225,2014,Tony Becker,COE,1.2,0.00,0.00,0.00,21.6,3.06
1226,2014,Mac Shepherd,DBQ,1,0.00,0.00,0.00,27,4.11
1227,2014,Derek Erwin,DBQ,0.2,0.00,0.00,0.00,54,10.27
1228,2014,Andrew Nelson,LUT,0.1,0.00,0.00,0.00,54,41.10
1229,2014,Chad Fitzgerald,LOR,0,0.00,0.00,0.00,99,Inf
1230,2014,Joe Silversmith,LUT,0,0.00,0.00,0.00,99,Inf
1231,2015,Jack Hoffmann,COE,66.1,15.66,4.02,0.36,1.63,0.48
1232,2015,Teddy Klingsporn,LUT,67.2,24.38,7.02,0.30,1.73,0.82
1233,2015,Lucas Hadaway,BVU,23,36.14,13.25,0.40,1.96,2.01
1234,2015,Dylan Diveney,CEN,60.2,19.91,9.73,0.30,2.23,2.14
1235,2015,Taylor Gilson,WAR,68.1,23.14,10.20,0.35,2.37,1.62
1236,2015,Andy Carr,CEN,68.1,14.45,9.38,0.34,2.37,1.67
1237,2015,Connor Alberhasky,COE,82.1,21.82,10.10,0.33,2.51,2.52
1238,2015,Justin Lange,BVU,56,22.86,10.95,0.37,2.57,1.83
1239,2015,AJ Reuter,COE,63.2,17.69,2.69,0.33,2.83,1.22
1240,2015,Parker Bolt,WAR,85.2,17.54,4.09,0.35,2.84,1.03
1241,2015,Jake Bjorkgren,BVU,59.2,16.67,3.15,0.31,2.87,1.44
1242,2015,Wes Onken,BVU,40,18.12,5.37,0.30,2.92,2.07
1243,2015,Adam Schwoebel,LOR,75.2,11.23,2.46,0.32,3.09,0.72
1244,2015,Doug Van Dyke,DBQ,45,15.85,4.37,0.36,3.2,1.35
1245,2015,Gavin Nadermann,WAR,28,11.82,9.09,0.38,3.21,2.12
1246,2015,Ben Jacobson,COE,63.2,17.50,8.33,0.33,3.39,2.66
1247,2015,Dakotah Wolken,CEN,52.2,24.04,6.73,0.35,3.42,1.85
1248,2015,Max Langheinrich,WAR,63.2,17.79,4.74,0.36,3.53,1.69
1249,2015,Kendall Hazel,BVU,40.2,29.22,12.34,0.47,3.54,2.29
1250,2015,Matt Schissel,CEN,63.2,15.55,8.40,0.32,3.96,3.25
1251,2015,Alex Steines,LOR,60.2,24.23,12.78,0.36,4.01,3.15
1252,2015,Nate Beckman,LUT,59,14.88,4.96,0.35,4.12,2.37
1253,2015,Matt Pennings,SIM,67.2,16.72,4.53,0.39,4.12,1.24
1254,2015,Josh Eastman,DBQ,68,15.41,3.01,0.36,4.37,0.95
1255,2015,Ian Grigsby,BVU,34.2,15.00,8.57,0.36,4.41,1.93
1256,2015,Will Petrosky,LOR,61.2,18.18,22.08,0.43,4.52,4.07
1257,2015,Michael Knouse,WAR,63.1,22.86,8.57,0.39,4.55,1.77
1258,2015,Alec Knop,LUT,72.1,21.80,8.65,0.48,4.98,1.01
1259,2015,Jacob Hadaway,BVU,39.1,28.57,15.53,0.55,5.03,2.84
1260,2015,Trent Van Egtern,DBQ,52.2,18.96,11.37,0.38,5.47,3.34
1261,2015,Alex Dornacker,CEN,37.2,15.69,15.69,0.46,5.5,4.55
1262,2015,Jacob Padilla,DBQ,26,10.91,5.45,0.42,5.54,1.56
1263,2015,Connor Schreck,LOR,22.2,19.57,15.22,0.56,5.56,3.65
1264,2015,Jake Scieszinski,SIM,44,10.15,5.58,0.40,5.73,3.41
1265,2015,Tyler Trifiletti,DBQ,38.2,21.47,9.20,0.51,5.82,1.86
1266,2015,Brock Borgeson,SIM,42,21.18,7.65,0.46,6,1.78
1267,2015,Mark Schroeder,CEN,24.1,13.83,15.96,0.30,6.29,7.91
1268,2015,Reed Stumpf,DBQ,39.1,16.86,9.30,0.48,6.64,2.24
1269,2015,Jalen Sickels,SIM,21.2,11.36,17.05,0.54,6.65,5.64
1270,2015,Daultan Gibson,SIM,22,14.56,8.74,0.47,6.95,3.21
1271,2015,Zeb Noel,SIM,44.1,17.93,8.15,0.48,7.11,3.85
1272,2015,Kody Massner,LOR,22,14.14,9.09,0.44,7.36,4.25
1273,2015,Dan Millius,LOR,1.2,0.00,12.50,0.14,0,4.18
1274,2015,Matt Greene,LOR,1.2,16.67,33.33,0.67,0,7.46
1275,2015,Mason Whitham,LUT,1.2,40.00,0.00,0.33,0,-1.78
1276,2015,Brett Kirk,LOR,0,0.00,Inf,0.00,0,Inf
1277,2015,Andy Sorensen,WAR,9.2,8.11,5.41,0.25,0.93,0.74
1278,2015,Robert Hovey,LOR,9,27.27,12.12,0.33,2,2.27
1279,2015,David Lowe,LUT,13,20.83,2.08,0.39,2.08,-0.05
1280,2015,Matt Burrell,SIM,8.1,23.08,23.08,0.25,2.16,5.79
1281,2015,Chris Tomkins,WAR,10.2,14.29,0.00,0.21,2.53,-0.03
1282,2015,Chris Fields,DBQ,9,13.89,8.33,0.31,3,2.19
1283,2015,Jeremy Santiago,COE,17.2,14.06,12.50,0.40,3.06,3.12
1284,2015,Thomas Schaedel,COE,18.2,17.33,6.67,0.43,3.38,1.62
1285,2015,Zach Forkenbrock,LOR,5.1,10.00,20.00,0.21,3.38,3.51
1286,2015,Jake Lewis,BVU,13,15.00,6.67,0.54,3.46,1.19
1287,2015,Eli Patrikus,LUT,15.1,6.45,6.45,0.31,3.52,1.04
1288,2015,Blake Judkins,CEN,12,29.17,2.08,0.38,3.75,0.69
1289,2015,Tyler Smith,COE,6.2,20.69,10.34,0.45,4.05,1.39
1290,2015,Cody Reimer,LUT,12.1,16.33,16.33,0.31,4.38,4.11
1291,2015,Tony Becker,COE,20.1,12.66,13.92,0.32,4.43,2.71
1292,2015,Carlos Pineda,LUT,4,21.43,14.29,0.43,4.5,4.21
1293,2015,Joe Silversmith,LUT,4,23.81,9.52,0.67,4.5,3.67
1294,2015,Bud Smith,SIM,2,25.00,37.50,0.67,4.5,6.45
1295,2015,Blake Peterson,LUT,43,17.92,12.14,0.46,4.81,2.96
1296,2015,Ethan Kain,SIM,14.1,22.22,25.93,0.46,5.02,4.78
1297,2015,Daniel Karnick,DBQ,5.1,13.04,26.09,0.50,5.06,5.27
1298,2015,Gage Reis,SIM,17.2,20.83,9.72,0.47,5.09,3.52
1299,2015,Dalton Garst,DBQ,35,13.66,1.86,0.41,5.66,0.28
1300,2015,Eric Huber,WAR,6,14.81,7.41,0.45,6,4.00
1301,2015,Dalton Mason,BVU,3,25.00,0.00,0.58,6,-1.42
1302,2015,Shane Chafa,WAR,30.2,13.82,9.76,0.37,6.46,3.20
1303,2015,Patrick Walsh,LOR,33,16.79,9.92,0.40,7.09,4.99
1304,2015,Nick Carlisle,SIM,6.1,8.82,5.88,0.52,7.11,4.93
1305,2015,Cal Kragenbrink,COE,29,11.50,19.47,0.46,7.14,6.13
1306,2015,Andrew Withers,LUT,17.2,10.13,3.80,0.45,7.64,3.66
1307,2015,Nick Spiess,LOR,20.1,14.12,9.41,0.35,7.97,4.67
1308,2015,Nick Petruzzi,LOR,9,14.63,24.39,0.63,8,5.41
1309,2015,Mitch Adams,LUT,20,17.98,6.74,0.44,8.1,5.30
1310,2015,Cam Beatty,BVU,8.2,33.33,45.45,7.00,8.31,13.01
1311,2015,Michael Greene,COE,15,19.05,9.52,0.41,8.4,6.47
1312,2015,Curt Castenson,SIM,12.1,12.00,18.00,0.45,8.76,7.87
1313,2015,Derek Erwin,DBQ,4,11.76,11.76,0.60,9,5.73
1314,2015,Charlie Ruff,BVU,3,23.08,46.15,2.00,9,12.29
1315,2015,Tanner Eckhart,WAR,3,16.67,0.00,0.44,9,0.96
1316,2015,Marshall Shedeck,COE,3,5.88,0.00,0.53,9,1.31
1317,2015,Caylor Deeth,SIM,1,0.00,0.00,0.33,9,18.24
1318,2015,Sean Westendorf,LUT,1,50.00,25.00,1.00,9,2.87
1319,2015,Austin Meyer,CEN,14.1,15.63,14.06,0.53,9.42,7.51
1320,2015,Tyson Valentine,BVU,6.2,12.00,8.00,0.50,9.45,1.10
1321,2015,Nate Whitham,LUT,8.1,10.81,18.92,0.54,9.72,6.67
1322,2015,Aaron Boettger,DBQ,2.2,11.11,11.11,1.00,10.12,10.90
1323,2015,Zach Brown,CEN,4.2,21.05,26.32,0.88,11.57,7.33
1324,2015,Brad Schwind,LOR,16.1,16.05,9.88,0.61,12.12,4.20
1325,2015,Nick Arnold,WAR,7.1,12.12,6.06,0.48,12.27,10.63
1326,2015,Samuel Langfritz,WAR,4,19.05,28.57,0.80,13.5,7.70
1327,2015,Austin Chipps,CEN,2,25.00,8.33,0.71,13.5,10.02
1328,2015,Jake Voss,CEN,4.1,4.76,28.57,0.54,14.54,11.52
1329,2015,Adam Carey,CEN,1,0.00,25.00,0.67,18,5.01
1330,2015,Tyler Lester,SIM,4.2,18.18,22.73,0.60,19.29,11.67
1331,2015,Andrew Brierton,COE,1.1,0.00,50.00,1.33,20.25,13.66
1332,2015,Colin Sexton,SIM,1,0.00,14.29,0.67,36,5.01
1333,2015,Jordan Kohls,LUT,0.2,50.00,50.00,-1.00,54,89.52
1334,2015,Cody Torkelson,LUT,0.1,0.00,50.00,3.00,99,150.31
1335,2015,David Keaton,COE,0,0.00,300.00,-0.50,99,Inf
1336,2016,Tanner Eckhart,WAR,62.1,24.11,6.25,0.28,1.3,0.23
1337,2016,Parker Bolt,WAR,84,18.06,4.84,0.30,2.46,0.91
1338,2016,Nate Beckman,LUT,86.2,12.93,7.18,0.37,3.12,1.65
1339,2016,Jacob Hadaway,BVU,56.2,22.01,14.35,0.37,3.18,2.33
1340,2016,Max Langheinrich,WAR,78,17.16,4.62,0.35,3.81,0.62
1341,2016,Keenan Jones,BVU,55.1,20.37,10.19,0.35,4.07,2.16
1342,2016,Blake Peterson,LUT,73.2,26.84,13.24,0.39,4.15,2.32
1343,2016,Thomas Schaedel,COE,60,16.18,8.30,0.42,4.2,2.30
1344,2016,Justin Lange,BVU,62,18.53,12.93,0.32,4.21,1.66
1345,2016,Zach Kammin,COE,52.2,24.37,14.72,0.37,4.27,3.12
1346,2016,Dakotah Wolken,CEN,53.2,17.54,7.02,0.46,4.36,1.30
1347,2016,Alex Steines,LOR,66.2,19.33,8.18,0.39,4.46,1.13
1348,2016,Doug Van Dyke,DBQ,62.1,19.35,9.68,0.40,4.48,1.93
1349,2016,Taylor Gilson,WAR,71,23.47,6.12,0.40,4.56,1.49
1350,2016,Jacob Padilla,DBQ,52.1,18.75,7.69,0.33,4.64,1.88
1351,2016,Ben Jacobson,COE,67.2,15.65,8.78,0.37,4.79,2.53
1352,2016,Teddy Klingsporn,LUT,70,16.55,7.55,0.38,4.89,2.25
1353,2016,Cody Reimer,LUT,59.2,17.14,9.80,0.41,5.13,2.29
1354,2016,Reed Stumpf,DBQ,65.2,19.34,9.12,0.43,5.76,2.10
1355,2016,Gage Reis,SIM,50.1,17.19,6.33,0.46,5.9,1.33
1356,2016,Brad Schwind,LOR,56.2,25.11,9.59,0.42,6.04,3.00
1357,2016,Trevor Dudar,SIM,54.2,17.18,6.17,0.44,6.91,1.64
1358,2016,Jalen Sickels,SIM,48,19.66,20.79,0.51,7.12,4.61
1359,2016,Brock Borgeson,SIM,53,23.11,4.44,0.49,7.47,1.71
1360,2016,Matt Schissel,CEN,50.2,12.44,11.98,0.51,7.64,3.23
1361,2016,Patrick Walsh,LOR,38.1,18.18,10.39,0.45,7.75,4.19
1362,2016,Brandon Zumbach,CEN,5,16.67,16.67,0.53,0,3.35
1363,2016,Brian Sholty,DBQ,4,22.22,33.33,0.25,0,2.60
1364,2016,Spencer Gritsch,CEN,3,27.27,9.09,0.50,0,1.83
1365,2016,Zach Brown,CEN,1.1,0.00,0.00,0.25,0,0.00
1366,2016,Drew McDonough,CEN,1,25.00,25.00,1.00,0,7.22
1367,2016,Sam Acheson-Adams,COE,0.2,0.00,0.00,0.33,0,0.00
1368,2016,Trent Van Egtern,DBQ,11.1,14.63,7.32,0.23,1.59,1.35
1369,2016,Dylan Diveney,CEN,15,32.76,5.17,0.43,1.8,-0.01
1370,2016,Austin Bohling,WAR,18.2,14.29,9.52,0.26,1.93,1.13
1371,2016,Mason Whitham,LUT,26.1,10.31,10.31,0.34,2.05,1.68
1372,2016,Mitch Adams,LUT,3.2,14.29,7.14,0.44,2.45,3.25
1373,2016,Tyson Valentine,BVU,41,14.12,7.06,0.39,3.07,0.68
1374,2016,Andy Sorenson,WAR,11,16.67,9.52,0.39,3.27,2.02
1375,2016,Wes Onken,BVU,33,17.78,2.22,0.39,3.55,1.41
1376,2016,Chase Kueter,DBQ,20,15.19,7.59,0.41,3.6,2.24
1377,2016,Tyler Verona,COE,22.1,12.64,21.84,0.44,3.63,4.44
1378,2016,Chris Tomkins,WAR,25.1,10.00,3.33,0.28,3.91,1.56
1379,2016,Nick Carlisle,SIM,6.2,13.04,8.70,0.38,4.05,4.14
1380,2016,Matt Greene,LOR,4.1,22.22,5.56,0.42,4.15,3.73
1381,2016,Derek Erwin,DBQ,14.2,18.75,4.69,0.43,4.3,1.44
1382,2016,Brian Pall,LOR,8,28.57,11.43,0.55,4.5,1.45
1383,2016,Dalton Mason,BVU,17.2,20.90,8.96,0.36,4.58,2.03
1384,2016,Nick Sewruk,DBQ,7.2,9.38,6.25,0.37,4.7,0.76
1385,2016,Hoffman,LOR,27.2,13.27,11.22,0.30,4.88,2.06
1386,2016,Daniel Karnick,DBQ,38.2,16.90,9.15,0.38,4.89,1.54
1387,2016,Shane Chafa,WAR,12.1,8.70,13.04,0.37,5.11,2.93
1388,2016,Aidan Wojciehowski,LOR,19.1,33.33,26.98,0.63,5.12,4.47
1389,2016,Joey Cardamon,LUT,18.2,19.44,16.67,0.37,5.3,3.25
1390,2016,Lucas Robbins,COE,21.1,7.37,8.42,0.46,5.48,2.78
1391,2016,Billy Coppage,CEN,28.2,14.68,13.76,0.44,5.65,2.81
1392,2016,Kendall Hazel,BVU,25.1,23.91,19.57,0.54,5.68,5.08
1393,2016,Mark Schroeder,CEN,28.1,17.80,8.47,0.39,5.72,2.13
1394,2016,Dalton Garst,DBQ,13.2,14.29,5.36,0.40,5.93,3.54
1395,2016,Jake Lewis,BVU,33,15.20,16.00,0.48,6,4.02
1396,2016,J Lowery,SIM,3,46.15,7.69,0.50,6,-0.38
1397,2016,Frankie Mauro,CEN,36.1,15.19,8.86,0.41,6.19,1.92
1398,2016,Nathan Schneiderman,DBQ,4.1,12.50,18.75,0.27,6.23,2.53
1399,2016,Patrick Moriarty,LOR,29.2,14.06,10.16,0.40,6.37,3.05
1400,2016,Charlie Ruff,BVU,16,25.86,15.52,0.45,6.75,2.89
1401,2016,Jake Halverson,LUT,5.1,8.70,13.04,0.44,6.75,2.04
1402,2016,Ryan LaPage,LUT,4,12.50,12.50,0.55,6.75,2.60
1403,2016,Robert Primrose,WAR,1.1,60.00,60.00,-1.00,6.75,8.67
1404,2016,Tyler Englehardt,SIM,23.1,17.20,15.05,0.43,6.94,2.84
1405,2016,Joe Silversmith,LUT,10,17.78,15.56,0.59,7.2,3.61
1406,2016,Trey Kehoe,SIM,21,16.67,4.44,0.48,7.29,1.94
1407,2016,Ryan Duncan,BVU,11,22.00,18.00,0.59,7.36,3.78
1408,2016,Charlie Palmer,CEN,31.2,14.52,14.52,0.44,7.39,4.02
1409,2016,Blake Judkins,CEN,30.1,19.30,24.56,0.51,7.42,5.40
1410,2016,David Keaton,COE,31.2,10.45,18.66,0.46,7.67,4.52
1411,2016,Tyler Trifiletti,DBQ,28,18.26,7.83,0.43,7.71,1.61
1412,2016,Alex Milne,COE,12.2,12.00,8.00,0.44,7.82,3.76
1413,2016,Jonathan Greiner,SIM,10,2.27,9.09,0.43,8.1,2.34
1414,2016,Tyler Smith,COE,20.2,15.56,8.89,0.45,8.27,4.31
1415,2016,Seth Eash,CEN,9.2,15.91,6.82,0.41,8.38,7.49
1416,2016,Colin Coffey,LUT,7.1,13.33,13.33,0.33,8.59,3.86
1417,2016,Derek Kornfeind,DBQ,8.1,18.92,8.11,0.46,8.64,3.56
1418,2016,James Christ,COE,19.2,4.76,8.33,0.39,8.69,4.22
1419,2016,Gavin Nadermann,WAR,12.1,15.38,11.54,0.44,8.76,2.98
1420,2016,Daultan Gibson,SIM,27,15.75,8.66,0.57,9,3.63
1421,2016,Nick Petruzzi,LOR,4,5.88,35.29,0.88,9,7.86
1422,2016,Collin Nimrod,LUT,11.2,8.77,14.04,0.53,9.26,5.85
1423,2016,Robert Hovey,LOR,18.1,12.16,21.62,0.45,9.33,5.44
1424,2016,Nate Whitham,LUT,7.2,7.32,14.63,0.45,9.39,5.05
1425,2016,Kyle Crampton,CEN,10,17.95,17.95,0.57,9.9,5.97
1426,2016,Tyler Tomaka,LOR,6.1,20.83,29.17,0.63,9.95,8.32
1427,2016,Michael Knouse,WAR,9,28.21,17.95,0.78,11,3.43
1428,2016,Sawer Ocheltree,SIM,4,14.29,4.76,0.44,11.25,4.04
1429,2016,Curt Castenson,SIM,8.2,19.05,16.67,0.67,12.46,2.61
1430,2016,Andrew Brierton,COE,6.1,10.34,6.90,0.56,12.79,10.12
1431,2016,Nick Spiess,LOR,15.2,18.18,15.58,0.64,13.21,4.16
1432,2016,Adam Richman,SIM,11.2,16.33,26.53,1.07,13.89,8.76
1433,2016,Michael Golinski,COE,3,6.25,0.00,0.50,15,4.61
1434,2016,Mitchell Schaffner,CEN,3,20.00,33.33,1.80,15,8.56
1435,2016,Adam Bernstorf,BVU,5.2,11.54,26.92,0.57,17.47,8.54
1436,2016,Jacob Petry,SIM,2.1,6.25,6.25,0.62,19.29,8.51
1437,2016,Phillip Lapointe,LUT,4,12.50,25.00,1.00,20.25,11.32
1438,2016,Colin Sexton,SIM,2,0.00,40.00,1.00,27,19.47
1439,2016,Adam Carey,CEN,2,7.69,30.77,1.17,36,11.69
1440,2016,Zach Forkenbrock,LOR,0.1,0.00,33.33,1.00,54,40.39
1441,2017,A. Bohling,WAR,40.2,28.46,11.54,0.29,0.89,1.44
1442,2017,Lucas Robbins,COE,33,21.85,11.76,0.34,3.55,2.85
1443,2017,Michael Golinski,COE,28,22.55,12.75,0.47,4.18,4.44
1444,2017,Tyler Tomaka,LOR,27.2,27.19,14.04,0.50,4.55,3.16
1445,2017,Westendorf,LUT,8.1,12.90,16.13,0.38,0,3.63
1446,2017,Jared Scdoris,NWU,2.2,40.00,10.00,0.40,0,0.38
1447,2017,Mitch Adams,LUT,2,66.67,16.67,0.00,0,0.42
1448,2017,Nate Haveman,BVU,1,66.67,0.00,0.00,0,-2.44
1449,2017,Jordan Nelson,DBQ,1,0.00,100.00,0.00,0,11.43
1450,2017,Zach Greder,CEN,0.1,0.00,0.00,0.00,0,57.16
1451,2017,Nathan Schneidermann,DBQ,38,33.87,6.45,0.26,0.47,0.46
1452,2017,A. Jordan,WAR,18.2,17.65,10.29,0.39,0.96,1.39
1453,2017,Kyle Jagminas,LOR,5.2,8.70,0.00,0.20,1.59,0.63
1454,2017,Dylan Diveney,CEN,43.1,26.62,7.79,0.30,1.66,0.56
1455,2017,Eli Patrikus,LUT,9,8.57,0.00,0.28,2,-0.41
1456,2017,Dalton Mason,BVU,22,27.16,8.64,0.37,2.05,2.06
1457,2017,Nick Sewruk,DBQ,12.2,22.64,3.77,0.41,2.13,0.68
1458,2017,Jake Lewis,BVU,69.1,12.45,12.45,0.34,2.21,3.06
1459,2017,Chase Kueter,DBQ,80.1,22.30,3.93,0.32,2.24,0.84
1460,2017,Jack Greene,COE,59.2,27.14,18.57,0.37,2.41,3.87
1461,2017,B. Milewski,WAR,7.1,22.73,31.82,0.40,2.45,4.78
1462,2017,M. Langheinr,WAR,85,24.76,6.75,0.33,2.54,2.34
1463,2017,Thomas Schaedel,COE,73.2,21.25,7.67,0.35,2.57,2.13
1464,2017,Egan Bonde,BVU,28,11.93,7.34,0.37,2.57,1.88
1465,2017,Nate Beckman,LUT,83,17.53,5.52,0.36,2.6,1.41
1466,2017,Billy Coppage,CEN,51.2,11.68,9.64,0.29,2.61,3.35
1467,2017,Gage Smart,BVU,34.1,21.71,9.30,0.35,2.62,1.51
1468,2017,T. Gilson,WAR,97,21.88,7.39,0.30,2.69,2.15
1469,2017,McKnight,LUT,3.1,8.33,33.33,1.00,2.7,12.51
1470,2017,Brody Murphy,NWU,72.1,25.00,11.36,0.38,2.86,3.03
1471,2017,Tanner Wood,CEN,15.2,25.00,12.50,0.47,2.87,1.89
1472,2017,Zach Edwards,CEN,44.1,12.57,5.14,0.35,3.05,1.97
1473,2017,Adam Carey,CEN,26.1,26.44,22.99,0.35,3.08,6.00
1474,2017,Jacob Hadaway,BVU,69,25.93,11.93,0.36,3.13,2.47
1475,2017,Andy Bower,BVU,19.2,20.00,14.67,0.41,3.2,4.00
1476,2017,Tanner Jansen,SIM,27,25.00,4.46,0.42,3.33,0.85
1477,2017,Ben Milks,LOR,29.2,20.72,8.11,0.45,3.34,1.39
1478,2017,E. Huber,WAR,15.1,22.95,6.56,0.44,3.52,2.90
1479,2017,Cody Reimer,LUT,63.1,18.60,14.05,0.45,3.55,2.99
1480,2017,Doug Van Dyke,DBQ,71.1,17.91,6.72,0.38,3.66,1.24
1481,2017,Zach Forkenbrock,LOR,14.2,10.34,8.62,0.47,3.68,3.11
1482,2017,Robert Hovey,LOR,52.2,14.61,8.68,0.40,3.76,2.75
1483,2017,Ethan Weinandy,CEN,11.2,21.28,17.02,0.46,3.86,4.53
1484,2017,Blake Vande Hoef,BVU,7,12.50,20.83,0.36,3.86,5.19
1485,2017,Jordan Kaplan,COE,4.2,10.00,15.00,0.40,3.86,3.50
1486,2017,Jesse Maguire,NWU,73.1,21.33,7.34,0.37,3.93,2.10
1487,2017,Joe Silversmith,LUT,42.1,19.50,9.43,0.42,4.04,2.45
1488,2017,Jayden Clark,BVU,11,6.67,8.89,0.41,4.09,2.27
1489,2017,Nicholas Long,CEN,57,16.14,13.00,0.40,4.11,3.17
1490,2017,Teddy Klingsporn,LUT,65.2,21.93,4.09,0.39,4.11,0.99
1491,2017,Cal Kragenbrink,COE,8.2,11.76,23.53,0.41,4.15,10.31
1492,2017,Reed Stumpf,DBQ,59,18.85,6.15,0.43,4.27,1.63
1493,2017,Ben Jacobson,COE,63.2,18.11,5.66,0.40,4.38,1.45
1494,2017,T. Eckhart,WAR,63.1,24.80,3.94,0.38,4.41,1.85
1495,2017,Trey Kehoe,SIM,55,8.66,6.49,0.37,4.42,2.50
1496,2017,M. Knouse,WAR,36,23.24,10.56,0.43,4.5,2.64
1497,2017,Tommy Gleason,LUT,2,12.50,25.00,0.50,4.5,7.96
