No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
21,2018/11/09,13:02:27,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.181,6.487,-3.051,1612.00,281.179,3:15,3.482,0.983,2.021,-80.193,-6.127,31.006,3.296,0.525,58.967,-7.576,2.256,0.619,,,,,,,,,,,,-16.338,7.653,-0.575,50.001,4.288,3.592,-96.327,7.970,-12.876,18.379,-37.942,Test,Test,,,,,{70861EC4-C35E-4565-80BB-475B4B6BE72C},-0.453,3.283
22,2018/11/09,13:02:38,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.173,6.926,-0.040,1597.00,47.591,7:30,3.238,0.481,2.490,-80.492,-7.674,-8.401,3.405,-0.259,58.964,-7.339,-1.005,0.614,76.698,34.073,-11.473,,,,,266.719,,,4.098,-4.428,-2.063,-0.454,50.001,4.099,1.510,-96.453,9.913,-2.765,18.899,-45.833,Test,Test,,,,,{D4908324-2345-4080-8ED6-36A7287828AF},-0.042,3.028
23,2018/11/09,13:02:48,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,67.791,4.529,-1.758,1069.00,230.956,1:45,4.050,0.839,1.847,-58.370,14.850,18.310,3.722,0.608,59.332,-5.705,1.694,0.616,82.563,20.072,22.617,,,,,257.020,,,3.039,-13.969,16.668,-0.622,50.001,4.648,2.940,-97.245,5.844,-11.386,19.653,-30.635,Test,Test,,,,,{26689E4F-B3AB-48D1-8AE6-8A5E75E33751},-0.625,3.570
24,2018/11/09,13:03:00,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,66.956,7.281,-1.665,1615.00,302.620,4:0,3.297,0.405,1.972,-88.856,-14.497,22.651,3.192,0.633,58.937,-8.211,2.349,0.621,,,,,,,,,,,,-11.213,-3.570,-0.233,50.001,4.228,1.939,-96.255,9.843,-9.576,17.492,-47.631,Test,Test,,,,,{6B322F3D-A6AE-4E32-85C3-DE12349D5040},-0.523,2.889
25,2018/11/09,13:03:08,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Kevin ",{CDBC680F-0F7F-4141-B752-795BDB7B9760},L,Test,-,,Bottom,,,,,,,,,,,,,66.449,6.882,-0.242,1019.00,17.957,6:30,3.185,0.554,2.441,-84.650,-10.230,-3.316,2.968,0.038,58.436,-8.059,-0.309,0.621,82.606,0.042,30.906,,,,,64.563,,,0.545,-5.691,-2.782,-0.526,50.001,4.043,1.534,-95.575,9.571,-4.008,18.465,-47.133,Test,Test,,,,,{97BF3632-38B7-422D-8BA9-044FAB5B64EE},-0.274,2.547
26,2018/11/09,13:03:34,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,67.567,5.849,-0.688,1131.00,264.074,2:45,3.267,-0.314,2.099,-70.264,2.179,20.991,3.250,0.751,59.460,-6.427,3.303,0.612,71.283,18.439,-12.929,,,,,189.418,,,2.373,-11.224,12.207,0.393,50.001,4.030,0.766,-97.113,7.154,-11.365,17.865,-33.792,Test,Test,,,,,{35676F27-BE67-44F9-880B-9EE85E2B56BA},-0.729,3.215
27,2018/11/09,13:03:42,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,67.134,3.371,-1.697,1555.00,216.153,1:15,3.928,0.172,2.260,-40.728,32.328,23.620,3.882,0.457,58.865,-3.955,2.484,0.615,,,,,,,,,,,,-15.378,26.809,-0.014,50.001,4.465,2.518,-96.550,4.230,-13.364,18.032,-22.052,Test,Test,,,,,{12D43D5C-9541-4572-B047-45ABB92ACC96},-0.513,3.681
28,2018/11/09,13:03:49,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,66.430,0.850,-1.549,1328.00,185.457,12:15,4.984,0.558,2.582,-27.273,46.711,4.462,3.549,-0.598,58.282,-4.224,-0.644,0.619,84.981,26.283,2.313,,,,,298.493,,,3.793,-8.124,44.989,-0.303,50.001,5.056,2.474,-95.661,-0.066,-5.339,18.999,-9.225,Test,Test,,,,,{0393DAE6-2761-4208-89DC-D062783C999C},0.259,3.741
29,2018/11/09,13:03:56,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,67.105,-0.222,0.877,1552.00,161.738,11:30,4.865,0.142,2.462,-4.867,69.109,-22.804,4.240,-0.891,58.208,-1.529,-3.036,0.619,,,,,,,,,,,,29.942,59.969,-0.350,50.001,4.802,-1.975,-96.487,-1.042,28.910,23.582,5.352,Test,Test,,,,,{A6170091-DFD3-4148-990E-6FBC1D7F9E79},2.621,4.996
30,2018/11/09,13:04:06,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,66.827,1.486,0.679,,140.019,10:45,4.939,0.402,2.523,-42.734,31.749,-26.623,2.845,-1.146,58.342,-6.146,-4.119,0.621,,,,,,,,,,,,41.469,58.788,-0.395,50.001,5.073,-3.507,-96.053,-1.735,38.554,23.776,2.541,Test,Test,,,,,{61486C8D-8D37-44F3-BE72-86A8C5A3AB76},3.157,4.510
31,2018/11/09,13:04:14,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,66.350,0.999,-1.554,,192.089,12:30,4.954,0.930,2.438,-36.237,38.004,8.140,2.923,0.071,58.447,-5.585,0.042,0.620,68.913,32.403,-15.429,,,,,218.047,,,3.384,-17.365,35.346,-0.731,50.001,5.021,3.913,-95.609,0.841,-13.274,18.312,-18.178,Test,Test,,,,,{B9C2EE74-7018-493D-8A92-7AF8C6F44CE9},-0.510,2.946
32,2018/11/09,13:04:24,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,67.638,2.713,0.874,1527.00,143.924,10:45,4.414,0.170,2.490,-43.764,28.429,-20.713,3.450,-0.692,59.130,-5.254,-2.621,0.611,82.387,25.216,-2.095,,,,,287.663,,,3.721,-4.636,27.456,-0.288,50.001,4.731,1.341,-97.210,3.338,-3.263,20.185,-22.320,Test,Test,,,,,{4A3A034A-CC70-482D-A391-AD3A7028C033},-0.032,3.458
33,2018/11/09,13:05:48,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Nolan ",{24330F7B-C9FF-4EAD-AAF5-4B6265FF2883},L,Test,-,,Bottom,,,,,,,,,,,,,73.230,3.157,0.761,1767.00,132.440,10:30,4.176,0.210,2.008,-50.089,11.588,-12.673,3.150,-0.088,64.618,-5.753,-1.301,0.565,,,,,,,,,,,,6.202,19.165,-0.282,50.001,4.584,-0.862,-105.502,3.500,6.771,22.585,-26.910,Test,Test,,,,,{6CE3D39F-C43E-4603-8660-F3564901763B},0.076,3.194
34,2018/11/09,13:05:56,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Jordan ",{65156625-B91D-43A0-BBE3-0F876339C20C},L,Test,-,,Bottom,,,,,,,,,,,,,75.802,0.854,1.343,1149.00,154.228,11:15,4.888,0.031,1.945,-31.147,26.165,-12.633,3.144,0.318,67.177,-4.844,-0.618,0.545,,,,,,,,,,,,5.488,26.504,-0.235,50.001,4.936,-1.473,-109.505,0.525,5.426,24.231,-19.051,Test,Test,,,,,{E371F445-A773-47FB-875B-149352112240},-0.340,3.169
35,2018/11/09,13:06:01,0,0,"Leroy Jenkins (#99)",{5FC70E33-B934-4C81-992F-99B56A097ECC},R,Test,"Jordan ",{65156625-B91D-43A0-BBE3-0F876339C20C},L,Test,-,,Bottom,,,,,,,,,,,,,76.480,-0.925,0.656,,171.429,11:45,5.346,0.080,2.182,-21.539,34.034,-5.129,2.633,0.304,68.076,-4.886,-0.189,0.536,,,,,,,,,,,,4.370,35.981,-0.161,50.001,5.238,-1.210,-110.583,-3.250,4.365,24.466,-10.632,Test,Test,,,,,{8DB534E2-738F-40E4-96DE-64F13A97ABD3},-0.260,2.660
