No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
96,2021/09/19,11:10:01,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Daniel Hawes",{FA841584-9742-4351-A30A-4D84AAB259FD},R,"Coe College",,,Bottom,,,,Slider,,"Called Strike",,,,,,,33.073,1.992,0.418,2142.00,82.924,8:45,1.561,0.175,1.525,-1.352,-0.042,-0.185,0.783,0.109,30.633,-7.763,-0.927,0.521,,,,,,,,,,,,0.099,-0.024,-0.185,15.240,1.607,-0.169,-32.728,0.630,1.406,5.069,-10.153,"Coe College","Coe College",,,,,{6EE0C8EC-C963-429A-B07E-0BDD176A55C7},-0.109,0.783
97,2021/09/19,11:17:24,0,0,"Michael Bonner",{CDC5DA87-5EBD-4F9E-B587-EE3146B8B2E0},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College",,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.135,-1.671,-2.666,2424.00,208.162,1:0,1.705,0.133,1.587,-0.628,0.525,0.291,0.597,-0.341,32.393,-6.221,-0.551,0.489,,,,,,,,,,,,-0.169,0.296,-0.061,15.240,1.652,1.505,-34.746,-1.258,-2.702,5.753,-5.091,"Coe College","Coe College",,,,,{EBEA8EC4-765D-4DDD-8243-91F7A4C4215D},0.341,0.597
98,2021/09/19,11:17:40,0,0,"Michael Bonner",{CDC5DA87-5EBD-4F9E-B587-EE3146B8B2E0},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College",,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,34.295,0.028,-1.543,2373.00,270.108,3:0,1.632,0.187,1.630,-1.210,-0.005,0.350,0.430,0.096,32.180,-8.682,0.994,0.497,,,,,,,,,,,,-0.192,0.000,-0.148,15.240,1.623,0.783,-33.931,-0.436,-2.963,4.716,-9.814,"Coe College","Coe College",,,,,{0126090F-2814-47F9-B989-78C25DDFCFE9},-0.096,0.430
99,2021/09/19,11:18:05,0,0,"Michael Bonner",{CDC5DA87-5EBD-4F9E-B587-EE3146B8B2E0},R,"Coe College","Camden Smyka",{83E82A46-865A-4E46-A29C-9AE561E200E0},R,"Coe College",,,Top,,,,"Four Seam Fastball",,"Contact Out",,,,,,,34.546,-1.230,-2.074,2368.00,197.759,12:30,1.691,0.197,1.577,-0.694,0.496,0.165,0.644,-0.233,31.938,-6.253,-0.878,0.496,35.612,20.959,18.808,,,,,79.562,,,3.064,-0.099,0.277,-0.140,15.240,1.650,1.176,-34.218,-1.002,-1.536,5.510,-5.517,"Coe College","Coe College",,,,,{F93A9B65-0C40-466A-B475-9670F1A581AC},0.233,0.644
100,2021/09/19,11:19:56,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,35.796,-3.223,-3.860,2074.00,213.869,1:15,1.588,0.214,1.737,-0.653,0.443,0.311,0.017,-0.573,32.967,-7.981,-1.579,0.477,,,,,,,,,,,,-0.191,0.269,-0.118,15.240,1.500,2.270,-35.314,-2.230,-3.144,6.144,-5.386,"Coe College","Coe College",,,,,{1131F7C0-978C-4FC7-A29A-8CD9D131D90C},0.573,0.017
101,2021/09/19,11:20:10,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,36.314,-0.138,-2.813,2083.00,282.098,3:30,1.534,0.185,1.709,-1.145,-0.079,0.273,0.349,-0.343,33.513,-8.485,-0.811,0.471,,,,,,,,,,,,-0.164,-0.030,-0.114,15.240,1.521,1.659,-35.835,-0.515,-2.770,6.269,-10.318,"Coe College","Coe College",,,,,{E5C45243-5186-4694-B0AA-0BC55930B661},0.343,0.349
102,2021/09/19,11:20:23,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",,,Bottom,,,,Slider,,"Called Strike",,,,,,,32.432,0.082,-1.648,2168.00,161.390,11:30,1.679,0.212,1.587,-1.111,0.237,-0.090,0.592,-0.350,29.885,-7.984,-2.303,0.530,,,,,,,,,,,,0.036,0.140,-0.165,15.240,1.672,0.956,-32.120,-0.350,0.486,5.309,-7.918,"Coe College","Coe College",,,,,{B9E5CABF-EC64-4840-A497-1C0C93DCCFBC},0.350,0.592
103,2021/09/19,11:20:37,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Contact Out",,,,,,,36.598,-0.231,-2.020,2123.00,225.117,1:30,1.546,0.263,1.658,-0.773,0.279,0.308,0.707,-0.005,33.390,-5.892,0.247,0.469,,,,,,,,,,,,-0.178,0.165,-0.211,15.240,1.534,1.157,-36.172,-0.444,-3.045,6.933,-6.991,"Coe College","Coe College",,,,,{3620C75B-B7E7-4691-9CE8-E084DF91BA0C},0.005,0.707
104,2021/09/19,11:21:05,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Collin Leavy",{8589D894-EF8D-4AE7-8A4A-1D66250180F2},R,"Coe College",,,Bottom,,,,Slider,,,,,,,,,33.084,-1.660,-1.377,2165.00,152.788,11:0,1.668,0.230,1.561,-0.890,0.406,-0.221,0.302,-0.387,30.657,-8.078,-2.987,0.519,,,,,,,,,,,,0.107,0.236,-0.189,15.240,1.613,0.871,-32.828,-1.280,1.515,5.364,-6.454,"Coe College","Coe College",,,,,{0ED3E95C-64B5-437A-AB53-325A3E14E712},0.387,0.302
105,2021/09/19,11:21:17,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Collin Leavy",{8589D894-EF8D-4AE7-8A4A-1D66250180F2},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Hit by Pitch",,,,,,,36.722,1.587,-1.203,2200.00,249.363,2:15,1.521,0.313,1.649,-0.880,0.163,0.523,1.094,0.493,33.337,-4.881,2.649,0.469,,,,,,,,,,,,-0.287,0.092,-0.285,15.240,1.556,0.560,-36.330,0.666,-4.919,7.392,-8.220,"Coe College","Coe College",,,,,{64DBE1D3-702D-48A5-82F6-4CA6DD422ECE},-0.493,1.094
106,2021/09/19,11:21:45,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College",,,Bottom,,,,Slider,,Ball,,,,,,,32.176,0.629,-3.363,2206.00,142.379,10:45,1.567,0.221,1.576,-1.089,0.287,-0.226,0.659,-0.971,30.164,-7.189,-4.992,0.531,,,,,,,,,,,,0.100,0.150,-0.124,15.240,1.575,1.954,-31.869,-0.042,1.353,4.282,-7.774,"Coe College","Coe College",,,,,{679CA3C9-40AB-4936-8EC1-6668673ADB30},0.971,0.659
107,2021/09/19,11:22:01,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,36.132,0.368,-1.347,2032.00,253.400,2:30,1.499,0.306,1.662,-0.936,0.137,0.527,0.668,0.449,33.398,-6.450,2.510,0.472,,,,,,,,,,,,-0.288,0.081,-0.274,15.240,1.501,0.640,-35.820,-0.129,-4.876,6.208,-8.438,"Coe College","Coe College",,,,,{138D4BB3-0CC3-4CF7-82CF-3352E26C7A66},-0.449,0.668
108,2021/09/19,11:22:16,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,35.945,-2.185,-3.926,2073.00,229.220,1:45,1.569,0.155,1.740,-0.703,0.383,0.472,0.244,-0.489,32.918,-7.332,-0.448,0.476,,,,,,,,,,,,-0.280,0.233,-0.058,15.240,1.508,2.262,-35.456,-1.611,-4.614,6.457,-5.956,"Coe College","Coe College",,,,,{2453B71B-15A6-4DB2-BFBD-8176C7BF8620},0.489,0.244
109,2021/09/19,11:22:39,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.350,0.680,-3.114,2144.00,245.804,2:15,1.582,0.249,1.722,-0.880,0.182,0.462,0.895,-0.175,33.197,-5.784,0.288,0.471,,,,,,,,,,,,-0.268,0.106,-0.172,15.240,1.592,1.781,-35.882,0.100,-4.530,6.642,-8.018,"Coe College","Coe College",,,,,{C8AC1021-1EAF-4535-94B1-B5B9716747D1},0.175,0.895
110,2021/09/19,11:22:52,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Cody Deardorff",{4F49FCDD-8FEF-4775-8ECA-D6F642A50844},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,36.514,0.152,-1.868,2070.00,206.428,1:0,1.599,0.222,1.653,-0.554,0.502,0.265,1.089,-0.047,33.154,-3.917,0.081,0.471,,,,,,,,,,,,-0.154,0.282,-0.174,15.240,1.598,1.076,-36.114,-0.118,-2.623,7.095,-5.016,"Coe College","Coe College",,,,,{673FADFB-EEF3-4607-9102-736083F9B10A},0.047,1.089
111,2021/09/19,11:23:15,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Michael Bonner",{CDC5DA87-5EBD-4F9E-B587-EE3146B8B2E0},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,36.269,-0.003,-1.812,2138.00,206.397,1:0,1.602,0.201,1.691,-0.654,0.414,0.220,0.946,-0.095,32.996,-4.812,-0.192,0.473,,,,,,,,,,,,-0.130,0.236,-0.155,15.240,1.596,1.051,-35.818,-0.247,-2.182,6.817,-5.847,"Coe College","Coe College",,,,,{AFADE554-17F6-4F58-A2BF-5739770D6E61},0.095,0.946
112,2021/09/19,11:23:32,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Michael Bonner",{CDC5DA87-5EBD-4F9E-B587-EE3146B8B2E0},L,"Coe College",,,Bottom,,,,Changeup,,"Hit by Pitch",,,,,,,32.612,3.111,-2.636,2298.00,357.348,6:0,1.455,0.188,1.592,-1.764,-0.421,0.019,0.585,-0.549,30.580,-9.569,-2.498,0.525,,,,,,,,,,,,-0.025,-0.234,-0.114,15.240,1.527,1.477,-32.232,1.116,-0.343,4.433,-13.054,"Coe College","Coe College",,,,,{CBB70B66-B5B2-47A4-98C1-8410C4D4F910},0.549,0.585
113,2021/09/19,11:24:10,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Alec Lovell",{5769EE29-D87A-4040-A9AA-E05D0587AACC},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.698,-1.342,-3.407,2082.00,224.844,1:30,1.653,0.252,1.693,-0.627,0.417,0.446,0.643,-0.274,33.351,-5.949,-0.122,0.468,,,,,,,,,,,,-0.263,0.249,-0.165,15.240,1.613,1.988,-36.219,-1.087,-4.492,7.141,-5.551,"Coe College","Coe College",,,,,{95DD7C53-4400-4FC8-89EF-B3F74613B909},0.274,0.643
114,2021/09/19,11:24:22,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Alec Lovell",{5769EE29-D87A-4040-A9AA-E05D0587AACC},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.833,-0.922,-3.170,2088.00,235.508,1:45,1.547,0.203,1.693,-0.762,0.276,0.445,0.521,-0.255,33.507,-6.517,0.109,0.467,,,,,,,,,,,,-0.260,0.170,-0.123,15.240,1.516,1.844,-36.333,-0.875,-4.482,7.153,-6.884,"Coe College","Coe College",,,,,{E1B2AACC-2232-4FDF-89F6-879BF8618333},0.255,0.521
115,2021/09/19,11:24:39,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Alec Lovell",{5769EE29-D87A-4040-A9AA-E05D0587AACC},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.717,-1.296,-2.329,2237.00,213.058,1:0,1.647,0.160,1.718,-0.599,0.443,0.310,0.679,-0.193,33.246,-5.710,-0.039,0.468,,,,,,,,,,,,-0.183,0.264,-0.102,15.240,1.609,1.358,-36.212,-1.043,-3.124,7.324,-5.299,"Coe College","Coe College",,,,,{07073BD8-81A7-4CCD-BDA0-248114F91DF8},0.193,0.679
116,2021/09/19,11:24:55,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Alec Lovell",{5769EE29-D87A-4040-A9AA-E05D0587AACC},L,"Coe College",,,Bottom,,,,Slider,,Ball,,,,,,,32.568,2.510,-1.510,2298.00,28.508,7:0,1.447,0.251,1.631,-1.744,-0.409,-0.217,0.421,-0.398,30.625,-10.046,-3.087,0.523,,,,,,,,,,,,0.106,-0.225,-0.208,15.240,1.500,0.927,-32.243,0.797,1.468,4.488,-12.925,"Coe College","Coe College",,,,,{238ACEE4-38AC-48F5-AF77-775CF9E89796},0.398,0.421
117,2021/09/19,11:25:10,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Alec Lovell",{5769EE29-D87A-4040-A9AA-E05D0587AACC},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Swinging Strike",,,,,,,36.294,-0.036,-1.667,2190.00,229.419,1:45,1.646,0.187,1.645,-0.729,0.342,0.435,0.906,0.146,33.047,-5.378,1.528,0.474,,,,,,,,,,,,-0.242,0.198,-0.145,15.240,1.639,0.877,-35.869,-0.303,-4.072,6.917,-6.488,"Coe College","Coe College",,,,,{3C988189-7428-4820-B9EC-13D7FC4D55DE},-0.146,0.906
118,2021/09/19,11:25:33,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Alec Lovell",{5769EE29-D87A-4040-A9AA-E05D0587AACC},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,,,,,,,,36.511,2.540,-0.062,2088.00,210.451,1:0,1.589,0.186,1.620,-0.605,0.459,0.288,1.711,0.456,33.054,-1.900,2.050,0.473,,,,,,,,,,,,-0.153,0.241,-0.187,15.240,1.654,-0.073,-36.043,1.362,-2.585,7.060,-5.732,"Coe College","Coe College",,,,,{CF6C4B4F-1F8F-40B7-883D-6F3B6D527209},-0.456,1.711
119,2021/09/19,11:25:48,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Derek Alvarado",{75EDF555-E75D-49C6-91CB-65585D9CB71F},L,"Coe College",,,Bottom,,,,"Four Seam Fastball",,Ball,,,,,,,36.680,1.215,-2.129,2166.00,221.152,1:15,1.588,0.235,1.661,-0.652,0.395,0.371,1.283,-0.002,33.330,-3.575,0.597,0.468,,,,,,,,,,,,-0.212,0.216,-0.181,15.240,1.615,1.205,-36.242,0.518,-3.640,6.991,-6.092,"Coe College","Coe College",,,,,{BD0810DC-A9B7-44F8-9056-04733345AA31},0.002,1.283
120,2021/09/19,11:26:02,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Derek Alvarado",{75EDF555-E75D-49C6-91CB-65585D9CB71F},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.611,-0.807,-3.117,2151.00,227.350,1:30,1.538,0.270,1.708,-0.703,0.346,0.408,0.605,-0.210,33.303,-5.972,-0.113,0.469,,,,,,,,,,,,-0.240,0.206,-0.192,15.240,1.512,1.814,-36.120,-0.772,-4.089,7.008,-6.295,"Coe College","Coe College",,,,,{1CB079DD-22D5-4BE6-A1D4-C76C14F843B5},0.210,0.605
121,2021/09/19,11:26:15,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Derek Alvarado",{75EDF555-E75D-49C6-91CB-65585D9CB71F},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,35.826,1.449,-2.136,2101.00,263.065,2:45,1.422,0.229,1.696,-1.086,0.012,0.297,0.750,-0.082,32.806,-6.503,0.048,0.478,,,,,,,,,,,,-0.173,0.009,-0.175,15.240,1.452,1.208,-35.351,0.492,-2.836,6.324,-9.653,"Coe College","Coe College",,,,,{3BAEA405-07AD-40A2-A680-66599DF2153C},0.082,0.750
122,2021/09/19,11:26:36,0,0,"Luke Hougen",{35563DE7-9D0F-462F-A2CD-EFA87DA3C4EE},R,"Coe College","Derek Alvarado",{75EDF555-E75D-49C6-91CB-65585D9CB71F},R,"Coe College",,,Bottom,,,,"Four Seam Fastball",,"Contact Out",,,,,,,37.025,0.819,-2.804,2181.00,270.835,3:0,1.492,0.221,1.654,-1.076,-0.044,0.501,0.649,-0.079,33.515,-7.088,0.895,0.467,31.356,-7.916,2.093,,,,,4.986,,,0.152,-0.288,-0.010,-0.149,15.240,1.505,1.593,-36.486,0.105,-4.974,7.608,-9.986,"Coe College","Coe College",,,,,{9705C7D0-A684-4B22-ABFA-8E048CA500E0},0.079,0.649
123,2021/09/19,11:29:55,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Camden Smyka",{83E82A46-865A-4E46-A29C-9AE561E200E0},R,"Coe College",,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.493,0.174,-2.119,2006.00,236.048,1:45,1.642,0.392,1.970,-0.828,0.247,0.403,0.863,0.201,32.577,-5.990,0.888,0.473,,,,,,,,,,,,-0.236,0.148,-0.349,15.240,1.642,1.175,-35.153,-0.151,-3.826,6.291,-7.409,"Coe College","Coe College",,,,,{077C536E-1775-4570-AD10-8F08534EF4F3},-0.201,0.863
124,2021/09/19,11:30:15,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Camden Smyka",{83E82A46-865A-4E46-A29C-9AE561E200E0},R,"Coe College",,,Top,,,,,,,,,,,,,34.775,-0.988,-2.456,2019.00,196.771,12:30,1.744,0.292,1.985,-0.696,0.428,0.134,0.771,-0.261,32.074,-6.153,-1.459,0.482,39.143,15.717,3.435,,,,,90.438,,,3.044,-0.089,0.251,-0.241,15.240,1.720,1.433,-34.362,-0.804,-1.390,5.554,-5.891,"Coe College","Coe College",,,,,{FA60E623-7086-443F-9B18-29358F3D688D},0.261,0.771
125,2021/09/19,11:30:26,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Camden Smyka",{83E82A46-865A-4E46-A29C-9AE561E200E0},R,"Coe College",,,Top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{046060F7-629F-4E5D-8932-65138CF6158B},,
126,2021/09/19,11:30:58,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,35.751,0.250,-1.909,1978.00,246.730,2:15,1.597,0.341,1.970,-0.849,0.217,0.559,0.818,0.365,32.765,-6.061,2.265,0.471,,,,,,,,,,,,-0.320,0.130,-0.303,15.240,1.598,1.001,-35.295,-0.112,-5.245,6.273,-7.670,"Coe College","Coe College",,,,,{B50F462B-E800-45E8-B297-9E71E665C209},-0.365,0.818
127,2021/09/19,11:31:18,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,Slider,,,,,,,,,33.178,-0.202,-1.552,2212.00,151.393,11:0,1.656,0.280,1.793,-0.975,0.279,-0.158,0.623,-0.318,30.982,-7.320,-2.714,0.508,,,,,,,,,,,,0.076,0.157,-0.240,15.240,1.644,0.944,-32.931,-0.438,1.098,4.803,-7.539,"Coe College","Coe College",,,,,{729CD2C4-5CCB-44EE-AC13-B7ADAD4C3BC1},0.318,0.623
128,2021/09/19,11:31:41,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.935,0.960,-3.056,2029.00,225.848,1:30,1.639,0.385,1.916,-0.826,0.232,0.267,1.083,-0.207,32.785,-5.189,-1.065,0.470,,,,,,,,,,,,-0.168,0.135,-0.318,15.240,1.656,1.810,-35.533,0.327,-2.770,6.647,-7.579,"Coe College","Coe College",,,,,{16476033-A3A0-416B-963D-CA0312A03633},0.207,1.083
129,2021/09/19,11:32:10,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,Slider,,"Swinging Strike",,,,,,,33.579,2.923,-0.113,2173.00,58.974,8:0,1.574,0.328,1.850,-1.335,-0.115,-0.151,1.064,0.146,30.918,-6.935,-1.231,0.504,,,,,,,,,,,,0.081,-0.069,-0.325,15.240,1.634,0.113,-33.254,1.272,1.178,5.547,-10.806,"Coe College","Coe College",,,,,{20341628-909B-4F67-A48D-2786C96A2418},-0.146,1.064
130,2021/09/19,11:32:37,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,Slider,,"Foul Ball",,,,,,,33.719,-0.849,-0.705,2106.00,135.392,10:30,1.708,0.307,1.863,-1.045,0.158,-0.187,0.424,-0.078,31.055,-8.555,-2.093,0.502,,,,,,,,,,,,0.096,0.109,-0.289,15.240,1.682,0.470,-33.443,-0.826,1.410,5.964,-8.215,"Coe College","Coe College",,,,,{07254A41-0F07-47BD-ACE4-07ADB22C83B7},0.078,0.424
131,2021/09/19,11:32:59,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,Slider,,Ball,,,,,,,33.229,3.597,0.723,2218.00,59.687,8:0,1.516,0.407,1.724,-1.366,-0.100,-0.139,1.173,0.473,30.694,-6.400,-0.301,0.512,,,,,,,,,,,,0.079,-0.066,-0.425,15.240,1.598,-0.367,-32.903,1.602,1.130,5.140,-10.754,"Coe College","Coe College",,,,,{AC35B1EA-A744-4E32-80F6-EFDE0A1A7F8E},-0.473,1.173
132,2021/09/19,11:33:21,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Colby Adams",{1E279167-8BC0-4859-948A-D98C18B1805A},R,"Coe College",,,Top,,,,,,,,,,,,,36.337,1.833,-2.408,1972.00,253.110,2:30,1.594,0.431,1.986,-0.908,0.117,0.493,1.200,0.250,32.984,-4.971,1.294,0.464,,,,,,,,,,,,-0.290,0.069,-0.382,15.240,1.629,1.358,-35.944,0.867,-4.877,7.183,-8.654,"Coe College","Coe College",,,,,{568C72E0-CC26-4D95-8CC8-D03B0BB6B404},-0.250,1.200
133,2021/09/19,11:33:40,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Kane Deutmeyer",{FCF4F141-FCFE-4A78-98AC-858696C9C912},L,"Coe College",,,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,36.583,-1.729,-2.501,1995.00,214.880,1:15,1.679,0.404,1.974,-0.554,0.460,0.345,0.640,0.049,33.117,-5.878,0.090,0.463,,,,,,,,,,,,-0.210,0.286,-0.353,15.240,1.639,1.470,-36.134,-1.267,-3.549,7.442,-4.955,"Coe College","Coe College",,,,,{EB34EA4B-5180-43B8-B7E0-328F23E401AF},-0.049,0.640
134,2021/09/19,11:34:02,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Kane Deutmeyer",{FCF4F141-FCFE-4A78-98AC-858696C9C912},L,"Coe College",,,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,34.897,0.315,-2.072,1495.00,231.655,1:45,1.602,0.473,1.849,-0.847,0.278,0.378,0.844,0.266,32.208,-5.932,0.723,0.483,,,,,,,,,,,,-0.218,0.160,-0.427,15.240,1.604,1.126,-34.602,-0.092,-3.443,5.780,-7.283,"Coe College","Coe College",,,,,{EADEC231-AE3F-4348-A782-B0350212F898},-0.266,0.844
135,2021/09/19,11:34:25,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","Kane Deutmeyer",{FCF4F141-FCFE-4A78-98AC-858696C9C912},L,"Coe College",,,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.326,-1.288,-1.164,2142.00,202.573,12:45,1.683,0.355,1.940,-0.492,0.534,0.224,0.830,0.253,33.913,-4.914,0.495,0.459,,,,,,,,,,,,-0.129,0.302,-0.331,15.240,1.652,0.659,-36.073,-0.974,-2.242,5.393,-4.555,"Coe College","Coe College",,,,,{560E522E-9B6A-4F85-BD7C-5121F5518F67},-0.253,0.830
