No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Direction [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
254,2020/10/13,19:57:25,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},L,"Coe College",,,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.609,-1.715,-4.482,2096.00,184.801,12:15,1.473,0.894,0.910,-0.429,0.820,0.071,0.530,-0.375,31.985,-4.736,-3.982,0.509,,,,,,,,,,,,-0.069,0.425,-0.716,15.240,1.397,2.698,-34.878,-1.263,-1.090,6.932,-3.101,"Coe College","Coe College",,,,,{F309606C-244B-4CDC-A5EF-6F3052ED3D11},0.375,0.530
255,2020/10/13,19:57:41,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},L,"Coe College",,,Top,,,,,,"Contact Out",,,,,,,33.024,3.429,-2.930,1037.00,349.376,5:45,1.326,0.852,0.795,-1.683,-0.172,0.030,0.676,0.001,29.748,-8.260,-2.722,0.557,29.824,34.153,-6.263,,,,,75.652,,,3.927,-0.035,-0.100,-0.730,15.240,1.440,1.621,-31.955,1.107,-0.462,5.281,-11.148,"Coe College","Coe College",,,,,{A0A9C2AF-9C4C-4E7A-90CD-97E9AC0FB5E8},-0.001,0.676
256,2020/10/13,20:01:23,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Jordan Joselit",{D304CF23-C8A4-483D-9EAF-266F496CC647},R,"Coe College",,,Bottom,,,,,,"Called Strike",,,,,,,36.448,-1.863,5.066,1848.00,136.755,10:30,1.782,-0.741,0.785,-0.761,0.496,-0.493,0.459,0.293,32.073,-7.183,1.608,0.512,,,,,,,,,,,,0.278,0.268,0.536,15.240,1.689,-2.845,-35.001,-1.541,4.403,7.201,-5.571,"Coe College","Coe College",,,,,{D0F5A017-6D14-4993-AB32-56471284C035},-0.293,0.459
257,2020/10/13,20:01:57,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Jordan Joselit",{D304CF23-C8A4-483D-9EAF-266F496CC647},R,"Coe College",,,Bottom,,,,,,Ball,,,,,,,35.059,-3.555,7.138,2049.00,160.834,11:15,1.750,-0.936,0.760,-0.431,0.914,-0.328,0.238,0.896,31.174,-6.564,4.862,0.529,,,,,,,,,,,,0.213,0.480,0.636,15.240,1.589,-4.076,-33.889,-2.342,3.173,6.626,-2.670,"Coe College","Coe College",,,,,{F2C44B34-9446-468B-912A-2654A0232CF5},-0.896,0.238
258,2020/10/13,20:02:15,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Dawson Abiley2",{BA220E6F-D005-4BC4-83C5-D49195818977},R,"Coe College",,,Bottom,,,,"Two Seam Fastball",,"Foul Ball",,,,,,,35.715,-0.244,4.326,1943.00,158.561,11:15,1.700,-0.712,0.942,-0.797,0.471,-0.193,0.831,0.386,31.855,-5.851,2.970,0.512,,,,,,,,,,,,0.126,0.241,0.545,15.240,1.678,-2.520,-34.578,-0.542,1.964,6.555,-6.049,"Coe College","Coe College",,,,,{220298B8-D9FC-422D-85F4-0BC4264EEC2A},-0.386,0.831
259,2020/10/13,20:02:37,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Dawson Abiley2",{BA220E6F-D005-4BC4-83C5-D49195818977},R,"Coe College",,,Bottom,,,,"Two Seam Fastball",,"Swinging Strike",,,,,,,32.352,-2.346,3.819,2170.00,184.138,12:15,1.832,-0.769,0.775,-0.982,0.566,0.042,0.143,0.424,29.463,-9.117,4.113,0.565,,,,,,,,,,,,0.007,0.296,0.606,15.240,1.715,-2.129,-31.595,-1.767,0.088,5.276,-5.939,"Coe College","Coe College",,,,,{07C35A76-6349-47A4-B97A-52DD13EB25FA},-0.424,0.143
260,2020/10/13,20:03:02,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Nico Catan",{30C94C37-7E2F-41DA-8D1C-D1BAFA10A6DB},R,"Coe College",,,Bottom,,,,,,"Swinging Strike",,,,,,,36.525,-2.012,4.359,2012.00,156.034,11:15,1.731,-0.735,0.771,-0.419,0.837,-0.383,0.705,0.196,32.090,-4.944,1.679,0.511,,,,,,,,,,,,0.218,0.429,0.557,15.240,1.638,-2.470,-35.056,-1.456,3.470,7.014,-2.963,"Coe College","Coe College",,,,,{7B4750F9-18F1-4419-86AC-820035F75DD6},-0.196,0.705
261,2020/10/13,20:03:25,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Nico Catan",{30C94C37-7E2F-41DA-8D1C-D1BAFA10A6DB},R,"Coe College",,,Bottom,,,,,,"Called Strike",,,,,,,34.613,3.124,4.409,1955.00,60.558,8:0,1.363,-0.872,0.726,-1.505,-0.136,-0.220,0.804,0.240,31.316,-7.294,2.881,0.531,,,,,,,,,,,,0.135,-0.081,0.685,15.240,1.470,-2.484,-33.703,1.065,2.017,5.856,-11.016,"Coe College","Coe College",,,,,{E1ABF52B-B7D9-4ED7-A1AF-8EC6CA30A329},-0.240,0.804
262,2020/10/13,20:04:04,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Nico Catan",{30C94C37-7E2F-41DA-8D1C-D1BAFA10A6DB},R,"Coe College",,,Bottom,,,,,,"Foul Ball",,,,,,,36.425,-2.522,4.146,1974.00,151.214,11:0,1.757,-0.715,0.993,-0.424,0.806,-0.446,0.582,0.072,32.502,-5.502,1.004,0.502,,,,,,,,,,,,0.247,0.416,0.562,15.240,1.653,-2.319,-35.049,-1.758,3.986,6.148,-3.090,"Coe College","Coe College",,,,,{803BD722-4C82-4963-93E1-190045E1DD71},-0.072,0.582
263,2020/10/13,20:04:22,0,0,"AJ Reuter",{D215ACB7-67D3-4E8C-9C29-B5569CDADE0C},L,"Coe College","Nico Catan",{30C94C37-7E2F-41DA-8D1C-D1BAFA10A6DB},R,"Coe College",,,Bottom,,,,Curveball,,Ball,,,,,,,32.697,-1.788,6.127,2034.00,141.474,10:45,1.792,-0.757,1.107,-1.244,0.244,-0.228,0.017,0.830,29.123,-10.590,4.505,0.558,,,,,,,,,,,,0.166,0.158,0.535,15.240,1.709,-3.294,-31.583,-1.517,2.123,6.180,-7.785,"Coe College","Coe College",,,,,{A3660B02-4083-4304-9385-01EB30F0940C},-0.830,0.017
