No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]","Hit Spin [rpm]",Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
445,2020/01/22,16:07:19,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.333,-0.604,-1.337,2087.00,189.363,12:15,1.342,-0.415,1.709,-0.441,0.576,0.061,0.729,-0.096,33.664,-3.867,-0.883,0.460,,,,,,,,,,,,-0.044,0.324,-0.380,15.240,1.323,0.840,-36.994,-0.557,-0.769,8.128,-4.082,"Coe College","Coe College",,,,,{E7336D05-838D-49AA-BC16-4A892B41532C},-0.096,0.729
446,2020/01/22,16:07:32,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.895,-0.786,-1.818,2002.00,192.373,12:30,1.340,-0.431,1.706,-0.442,0.545,0.074,0.674,0.012,34.143,-4.062,-1.267,0.453,,,,,,,,,,,,-0.055,0.309,-0.384,15.240,1.317,1.163,-37.538,-0.686,-0.990,8.432,-4.189,"Coe College","Coe College",,,,,{59D16ADA-AF0C-47C3-994A-FA30500EE0BC},0.012,0.674
447,2020/01/22,16:07:41,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.840,-0.618,-1.786,2005.00,194.306,12:30,1.361,-0.380,1.620,-0.499,0.502,0.085,0.685,0.046,34.238,-4.287,-1.163,0.456,,,,,,,,,,,,-0.059,0.279,-0.331,15.240,1.339,1.134,-37.480,-0.606,-1.067,8.087,-4.722,"Coe College","Coe College",,,,,{E024535A-D7B9-432F-ACCF-81CB77B51ACF},0.046,0.685
448,2020/01/22,16:07:52,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.347,-0.451,-1.689,2237.00,194.537,12:30,1.355,-0.431,1.688,-0.499,0.520,0.093,0.728,-0.043,33.703,-4.141,-1.001,0.460,,,,,,,,,,,,-0.063,0.292,-0.388,15.240,1.339,1.055,-37.001,-0.483,-1.115,8.085,-4.651,"Coe College","Coe College",,,,,{BEF85C7D-9357-4E27-B3C2-36FC09286CFA},-0.043,0.728
449,2020/01/22,16:08:03,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.442,0.080,-1.680,2037.00,182.886,12:0,1.330,-0.454,1.716,-0.467,0.543,-0.023,0.886,0.046,33.708,-3.381,-1.848,0.459,35.388,13.112,-6.805,,,,,48.841,,,1.670,-0.002,0.302,-0.410,15.240,1.329,1.097,-37.096,-0.125,-0.027,8.272,-4.449,"Coe College","Coe College",,,,,{DB7FFA82-A19A-4603-B497-7221F2B1E924},0.046,0.886
450,2020/01/22,16:08:14,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.169,-1.576,-1.315,2083.00,194.498,12:30,1.416,-0.398,1.747,-0.512,0.509,0.110,0.456,-0.134,33.810,-5.359,-0.503,0.459,,,,,,,,,,,,-0.069,0.292,-0.365,15.240,1.372,0.805,-36.848,-1.205,-1.213,7.585,-4.649,"Coe College","Coe College",,,,,{D9ED8DD3-DE0A-4B09-83D9-A5B8AB465654},-0.134,0.456
451,2020/01/22,16:08:24,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.039,-0.049,-1.246,1980.00,192.815,12:30,1.366,-0.398,1.755,-0.511,0.516,0.085,0.841,-0.129,33.366,-3.846,-0.614,0.462,,,,,,,,,,,,-0.056,0.290,-0.367,15.240,1.361,0.768,-36.713,-0.219,-0.971,8.093,-4.773,"Coe College","Coe College",,,,,{BD008950-884E-4E3A-A480-77E301F4973D},-0.129,0.841
452,2020/01/22,16:08:34,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Issac Evans",{ED675B1A-C164-4CD6-AD66-815F8656E457},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.573,-0.452,-1.836,2046.00,189.826,12:15,1.360,-0.450,1.739,-0.483,0.517,0.041,0.748,0.031,33.960,-4.034,-1.532,0.456,23.845,41.878,5.554,,,,,44.815,,,2.982,-0.037,0.291,-0.403,15.240,1.345,1.178,-37.236,-0.476,-0.655,8.095,-4.594,"Coe College","Coe College",,,,,{5C5EA2CD-180E-41BA-B209-A8516E6B6C6C},0.031,0.748
453,2020/01/22,16:09:03,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,38.006,-0.367,-1.775,2163.00,190.636,12:15,1.362,-0.404,2.015,-0.408,0.536,0.054,0.852,0.037,34.237,-3.445,-1.367,0.443,,,,,,,,,,,,-0.045,0.312,-0.368,15.240,1.352,1.152,-37.718,-0.371,-0.817,8.621,-4.093,"Coe College","Coe College",,,,,{AA55CA80-E3D6-4F7C-B058-7B8CD6F44E51},0.037,0.852
454,2020/01/22,16:09:16,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.022,-0.803,-1.209,2122.00,181.364,12:0,1.346,-0.408,1.987,-0.386,0.611,-0.020,0.735,-0.050,33.385,-3.710,-1.360,0.456,,,,,,,,,,,,0.001,0.357,-0.383,15.240,1.327,0.782,-36.743,-0.638,0.021,8.131,-3.602,"Coe College","Coe College",,,,,{11DA8AF9-DBD9-49B3-B621-F4EEF27EA1F0},-0.050,0.735
455,2020/01/22,16:09:25,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.424,-0.156,-1.632,2099.00,189.210,12:15,1.335,-0.447,1.704,-0.543,0.526,0.040,0.747,-0.023,32.837,-4.180,-1.334,0.472,33.167,6.475,3.262,,,,,30.233,,,0.957,-0.035,0.294,-0.405,15.240,1.327,1.013,-36.088,-0.300,-0.583,7.778,-4.864,"Coe College","Coe College",,,,,{25F6347A-313E-4633-AA97-6B2001177EE7},-0.023,0.747
456,2020/01/22,16:09:31,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.110,-0.488,-1.694,1920.00,194.610,12:30,1.377,-0.383,1.938,-0.489,0.510,0.093,0.751,-0.001,33.658,-4.153,-0.995,0.455,,,,,,,,,,,,-0.064,0.293,-0.346,15.240,1.364,1.058,-36.828,-0.476,-1.129,7.757,-4.663,"Coe College","Coe College",,,,,{3D2BC101-D311-4A82-8C70-9A01097C6133},-0.001,0.751
457,2020/01/22,16:09:37,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.890,-0.191,-1.934,2018.00,190.817,12:15,1.345,-0.435,1.854,-0.483,0.540,0.051,0.808,0.059,33.316,-3.795,-1.550,0.461,,,,,,,,,,,,-0.043,0.306,-0.390,15.240,1.337,1.217,-36.579,-0.288,-0.749,7.892,-4.519,"Coe College","Coe College",,,,,{C06ECF6F-42D7-435E-8A10-08AC47FA1DA6},0.059,0.808
458,2020/01/22,16:09:46,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.842,0.122,-1.304,2038.00,199.791,12:45,1.324,-0.398,1.974,-0.509,0.500,0.148,0.850,-0.181,33.182,-3.713,-0.189,0.458,,,,,,,,,,,,-0.092,0.288,-0.371,15.240,1.324,0.785,-36.561,-0.084,-1.590,8.114,-4.858,"Coe College","Coe College",,,,,{9F87B498-B4DD-417E-AD13-A564A61B48D6},-0.181,0.850
459,2020/01/22,16:09:55,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.941,-0.842,-1.618,1952.00,186.518,12:15,1.414,-0.453,1.706,-0.604,0.436,0.005,0.570,0.003,33.252,-5.312,-1.579,0.466,22.397,37.296,-0.871,,,,,40.336,,,2.530,-0.016,0.253,-0.410,15.240,1.387,1.032,-36.588,-0.764,-0.280,8.215,-5.445,"Coe College","Coe College",,,,,{317B2C73-70F6-4499-941E-1159838A2781},0.003,0.570
460,2020/01/22,16:10:00,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Riley LeGrand",{AC747502-7B06-41B2-99E5-8FAC4EE7616D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,37.213,-1.479,-1.806,1765.00,206.211,12:45,1.420,-0.388,1.663,-0.598,0.432,0.190,0.399,-0.062,33.612,-5.889,-0.400,0.463,,,,,,,,,,,,-0.116,0.253,-0.341,15.240,1.375,1.088,-36.846,-1.184,-2.028,8.096,-5.376,"Coe College","Coe College",,,,,{BFB3F51D-DC4D-43C6-8BDF-AEAF6B94AD34},-0.062,0.399
461,2020/01/22,16:10:20,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.145,2.221,-0.988,2205.00,113.821,9:45,1.176,-0.618,1.688,-0.765,0.266,-0.521,1.044,0.184,33.689,-3.421,-4.833,0.462,,,,,,,,,,,,0.271,0.134,-0.588,15.240,1.228,0.834,-36.792,1.134,4.746,7.793,-7.464,"Coe College","Coe College",,,,,{C3261BCB-F707-4CB1-86F9-968A672D9625},0.184,1.044
462,2020/01/22,16:10:28,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.122,2.444,-0.520,1026.00,79.411,8:45,1.285,-0.640,1.621,-1.086,-0.045,-0.552,0.899,0.061,33.813,-5.514,-4.576,0.464,,,,,,,,,,,,0.288,-0.035,-0.621,15.240,1.343,0.553,-36.760,1.137,5.061,7.624,-10.413,"Coe College","Coe College",,,,,{5A7B4060-4712-4CF2-B463-3AC30FE53C09},0.061,0.899
463,2020/01/22,16:10:39,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.155,2.176,-0.915,2096.00,85.765,8:45,1.263,-0.556,1.658,-1.022,0.012,-0.470,0.862,0.175,33.590,-5.358,-4.389,0.464,,,,,,,,,,,,0.243,0.000,-0.528,15.240,1.313,0.770,-36.784,1.002,4.238,8.142,-9.799,"Coe College","Coe College",,,,,{39C7DF99-C5F6-4ACF-898E-A8CABE837636},0.175,0.862
464,2020/01/22,16:10:49,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.253,1.505,-0.626,2007.00,97.689,9:15,1.300,-0.744,1.645,-0.905,0.124,-0.725,0.825,0.159,34.006,-5.127,-5.946,0.461,,,,,,,,,,,,0.380,0.062,-0.722,15.240,1.334,0.689,-36.915,0.613,6.722,7.694,-8.706,"Coe College","Coe College",,,,,{15B3B06F-A3BD-43A9-91E3-FA2773D7787C},0.159,0.825
465,2020/01/22,16:11:00,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.987,1.867,0.457,2023.00,95.017,9:15,1.235,-0.652,1.663,-0.929,0.113,-0.853,0.839,0.070,33.678,-4.955,-5.823,0.465,,,,,,,,,,,,0.457,0.055,-0.658,15.240,1.277,0.037,-36.644,0.835,7.960,7.719,-8.853,"Coe College","Coe College",,,,,{B090074C-0500-4B68-991B-758A8E26C4D7},0.070,0.839
466,2020/01/22,16:11:11,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.318,3.536,-0.613,1658.00,26.830,7:0,1.316,-0.691,1.623,-1.885,-0.795,-0.462,0.444,-0.053,33.506,-10.177,-4.002,0.474,29.725,40.151,9.513,,,,,56.519,,,3.207,0.240,-0.440,-0.670,15.240,1.397,0.564,-35.938,1.488,4.039,7.066,-17.218,"Coe College","Coe College",,,,,{4FAEBF0B-E2AB-4F45-B085-A5824A64C91F},-0.053,0.444
467,2020/01/22,16:11:24,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{D66BDB5B-90C4-4BBB-9824-E449C7AFD4A1},,
468,2020/01/22,16:11:34,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","JT Henry",{0D9F25CD-2CFF-4600-A512-164EBCF4B760},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{2EEF54D0-02CD-4FF7-9AEF-6E1892BADD1A},,
469,2020/01/22,16:12:33,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.903,-0.678,-1.892,2161.00,211.038,1:0,1.336,-0.443,1.819,-0.479,0.494,0.265,0.665,-0.174,34.075,-4.257,0.093,0.451,,,,,,,,,,,,-0.160,0.286,-0.399,15.240,1.317,1.145,-37.563,-0.618,-2.899,8.653,-4.618,"Coe College","Coe College",,,,,{FD9E0FFF-ED98-4A3F-90C2-79D9DB8F2A5C},-0.174,0.665
470,2020/01/22,16:12:44,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.727,0.190,-0.270,2013.00,178.654,12:0,1.348,-0.235,1.723,-0.695,0.353,-0.017,0.707,-0.141,32.971,-4.973,-0.399,0.468,,,,,,,,,,,,0.007,0.203,-0.228,15.240,1.347,0.178,-36.392,-0.136,0.119,8.289,-6.365,"Coe College","Coe College",,,,,{5BE82599-F680-4150-8DE2-22FD2BDCE63E},-0.141,0.707
471,2020/01/22,16:12:51,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.318,-1.261,-1.397,2118.00,219.789,1:15,1.425,-0.238,1.700,-0.573,0.503,0.429,0.492,-0.269,32.696,-5.503,1.789,0.474,,,,,,,,,,,,-0.241,0.293,-0.204,15.240,1.387,0.718,-35.969,-1.004,-4.011,7.955,-4.931,"Coe College","Coe College",,,,,{1D6DB098-50CE-41EC-AD9D-0A11762BAF2B},-0.269,0.492
472,2020/01/22,16:13:06,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.854,-0.497,0.009,2018.00,174.411,11:45,1.398,-0.207,1.699,-0.646,0.397,-0.042,0.610,-0.167,33.302,-5.275,-0.304,0.466,,,,,,,,,,,,0.023,0.228,-0.207,15.240,1.380,0.010,-36.529,-0.560,0.389,7.925,-5.886,"Coe College","Coe College",,,,,{93304A65-12F6-4977-B274-EB54EA0F529C},-0.167,0.610
473,2020/01/22,16:13:12,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.585,-0.669,-0.736,2065.00,176.613,12:0,1.268,-0.327,2.073,-0.353,0.656,-0.063,0.729,-0.060,33.005,-3.345,-1.211,0.458,,,,,,,,,,,,0.029,0.384,-0.313,15.240,1.254,0.485,-36.334,-0.528,0.494,7.936,-3.269,"Coe College","Coe College",,,,,{385DD979-E5B7-46A9-92C0-9846B4E4CA22},-0.060,0.729
474,2020/01/22,16:13:23,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.746,-0.878,-0.631,2141.00,183.910,12:15,1.338,-0.293,1.664,-0.469,0.586,0.024,0.619,-0.137,33.044,-4.345,-0.453,0.469,,,,,,,,,,,,-0.018,0.333,-0.276,15.240,1.311,0.392,-36.400,-0.737,-0.307,8.083,-4.137,"Coe College","Coe College",,,,,{0BF79D8D-03B0-41E2-9177-80BBA1EE6D64},-0.137,0.619
475,2020/01/22,16:13:33,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.025,-0.864,-0.055,1976.00,169.945,11:45,1.297,-0.285,1.692,-0.390,0.646,-0.123,0.661,-0.146,33.563,-3.739,-0.965,0.463,,,,,,,,,,,,0.065,0.359,-0.282,15.240,1.271,0.082,-36.709,-0.702,1.142,7.635,-3.523,"Coe College","Coe College",,,,,{E574EF76-7CAD-4507-986F-B5DAE0C471C3},-0.146,0.661
476,2020/01/22,16:13:42,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.879,-0.928,-0.053,2152.00,199.366,12:45,1.445,-0.153,1.754,-0.545,0.490,0.187,0.637,-0.325,33.338,-4.970,1.341,0.464,,,,,,,,,,,,-0.101,0.282,-0.153,15.240,1.418,-0.035,-36.563,-0.791,-1.749,7.914,-4.939,"Coe College","Coe College",,,,,{B8A73B8C-F293-4BE2-9648-EAE7C35ED64A},-0.325,0.637
477,2020/01/22,16:13:57,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.514,0.686,0.093,2018.00,136.267,10:30,1.370,-0.230,1.771,-0.704,0.295,-0.280,0.861,0.024,33.818,-4.548,-1.994,0.456,,,,,,,,,,,,0.152,0.165,-0.230,15.240,1.382,0.043,-37.191,0.186,2.706,8.375,-6.864,"Coe College","Coe College",,,,,{8BD0E459-3977-40E8-9D14-0E9D92241E7E},0.024,0.861
478,2020/01/22,16:14:18,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.787,-0.590,-1.538,2043.00,186.781,12:15,1.494,-0.378,2.077,-0.493,0.453,0.013,0.836,0.037,34.058,-4.326,-1.440,0.444,,,,,,,,,,,,-0.020,0.271,-0.348,15.240,1.480,1.004,-37.515,-0.536,-0.362,8.601,-4.906,"Coe College","Coe College",,,,,{D89322BD-4B78-47F4-90B2-8BE5CC158C35},0.037,0.836
479,2020/01/22,16:14:24,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.177,0.890,-0.465,2017.00,198.273,12:30,1.257,-0.217,1.761,-0.617,0.400,0.117,0.892,-0.202,33.276,-3.719,0.410,0.462,,,,,,,,,,,,-0.067,0.223,-0.206,15.240,1.275,0.256,-36.837,0.347,-1.168,8.589,-5.926,"Coe College","Coe College",,,,,{9A8B4AEC-ADF7-4708-8EBE-71708BA202CB},-0.202,0.892
480,2020/01/22,16:14:33,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{2092D4CA-6600-4185-9F07-8AA1C92D9B2D},,
481,2020/01/22,16:14:42,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.876,-0.149,-0.551,1918.00,218.329,1:15,1.310,-0.205,1.656,-0.569,0.479,0.384,0.698,-0.432,33.191,-4.357,2.293,0.468,,,,,,,,,,,,-0.209,0.269,-0.193,15.240,1.301,0.204,-36.532,-0.314,-3.591,8.140,-5.187,"Coe College","Coe College",,,,,{67FF3B69-1DDF-426B-A968-2C19EFC0A0FC},-0.432,0.698
482,2020/01/22,16:14:55,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.251,-0.309,-0.561,2077.00,189.842,12:15,1.359,-0.195,1.779,-0.608,0.404,0.058,0.663,-0.095,33.629,-4.829,-0.125,0.459,,,,,,,,,,,,-0.036,0.232,-0.182,15.240,1.347,0.340,-36.936,-0.421,-0.635,8.151,-5.732,"Coe College","Coe College",,,,,{00C48717-86F4-4D1A-B6D7-A481C83B16D1},-0.095,0.663
483,2020/01/22,16:15:05,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,37.350,2.520,-2.212,2017.00,294.171,3:45,1.266,-0.428,1.728,-1.133,-0.117,0.314,0.851,-0.112,33.664,-5.880,0.119,0.460,,,,,,,,,,,,-0.187,-0.072,-0.373,15.240,1.322,1.310,-36.959,1.204,-3.282,8.257,-11.066,"Coe College","Coe College",,,,,{8C3D8EB7-0A99-459B-B49C-06107193BCD2},-0.112,0.851
484,2020/01/22,16:15:14,0,0,"Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Joey Sartain",{93C73A6B-2679-498F-90CE-7CA6D97FF73B},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,36.889,1.202,-0.914,2040.00,200.927,12:45,1.249,-0.315,1.757,-0.873,0.162,0.029,0.717,-0.085,33.339,-5.280,-0.702,0.464,,,,,,,,,,,,-0.023,0.088,-0.293,15.240,1.273,0.573,-36.564,0.448,-0.393,7.936,-8.283,"Coe College","Coe College",,,,,{154340DA-57D1-485F-9009-B3E16312E5BF},-0.085,0.717
