attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
150,"Apr 29, 2012",bvulor3,2,Weston Foxx,NA,Nick Schlect,Ryan Scheetz,Jesse Munsterman,Brock Yossi,Neil Eddie,Dillon Plath,Eric Croghan,Ryan Titman,1,6,Brennan Holm,15,100002010002,2b,NA,lf,1b,rf,3b,c,cf,dh,ss,Reggie Kock,"buena vista university
",Buena Vista Univ.,Austin Safranski,,12.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",2:00pm   ,3hrs10mi   ,,"loras college
",Loras College,Mike Canevello,NA,Danny Fahlgren,Billy Kass,B.J. Juergens,Jordan Ries,Cody Richter,Mike Pudlo,Eric DeSousa,Joe Walker,1,5,Austin Safranski,14,101010010001,rf,NA,c,cf,1b,lf,dh,ss,3b,2b,Adam Schwoebel,,Brennan Holm
120,3-13-2012,dbqscr,,Umerich,NA,LeCompte,Gaeta,Pizzico,Butler,Monastra,Eden,Ravert,Rayha,2,6,Rom,9,00420000X,2b,NA,ss,cf,dh,rf,lf,1b,c,3b,Chorba,scranton,Scranton,Todd Whited,,9.0,Y,,"Fort Myers, Fla. (Terry Park)",12:00 pm   ,2:15   ,,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nick Martin,Christopher Briggs,Spencer Kuehn,Zakary Kilpatrick,Nathan Lucas,Nicholas Baldocchi,Vince Parisi,Kyle Duggan,1,4,Todd Whited,7,010300000,ss,NA,2b,dh,rf,lf,1b,3b,c,cf,Todd Whited," Sunny, 87",Bayzick
,"Feb 26, 2012",bvusju1,1,L. Larson,NA,J. Lampe,C. Cline,B. Moen,M. Forster,B. Marsnik,J. Loonan,D. Graves,J. Thompson,3,3,A. Wenker,4,0000003,3b,NA,rf,2b,1b,ss,dh,lf,cf,c,H. Zimmerman,saint john's univ.,Saint John's Univ.,James Stone,,7.0,Y,,"Minneapolis, Minn. (H.H.H. Metrodome)",9:43 pm   ,1:42   ,,#8 buena vista univ.,#8 Buena Vista Univ.,Brock Yossi,NA,Nick Schlect,Joe Paletta,Ryan Scheetz,Jesse Munsterman,Weston Foxx,Neil Eddie,Dillon Plath,Dylan Colo,1,2,James Stone,4,0000020,3b,NA,cf,dh,1b,lf,2b,c,rf,ss,Michael Dirkx,,A. Wenker
,"Mar 11, 2012",corrmus3,1,Sekardi,NA,Turner,Morgan,Dayton,Govaia,Novy,Del Toro,Mosdale,Wilson,5,4,Medina,5,040000X,rf,NA,lf,1b,dh,3b,cf,c,ss,2b,Medina,robert morris-spfld,Robert Morris-Spfld,Charlie Muir,,7.0,Y,,"Springfield, Ill. (Chamberlain Park)",12:00 PM   ,  ,,"cornell college
",Cornell College,Joe Gerace,NA,Juan Flores,Zach Rogers,Milton Kurschner,Beriah Quick,Kyle Stennes,Ryan Nordtvedt,Kody Karjala,Andrew Burdick,2,3,Charlie Muir,7,0011001,cf,NA,2b,ss,1b,lf,3b,c,dh,rf,Charlie Muir,,Medina
67,"Apr 14, 2012",warcarl1,1,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Michael Schinstock,Ryan Powers,Tony Stenberg,Jake Raecker,Levi Montague,Nick Massina,1,4,Scott Benson,7,000202X,cf,NA,3b,c,rf,ss,dh,lf,1b,2b,Scott Benson,"wartburg college
",Wartburg College,Cole,,7.0,Y,,"Waverly, IA (Hertel Field)",11a.m.   ,1:26 hrs   ,HP: Tayor Umland  1B: Alec Clark,"carleton college
",Carleton College,Yong,NA,Dsida,Wirta,Fabry,Gomi,Stillerman,Philley,Johnson,Baker,1,0,Tears,5,0000000,lf,NA,c,2b,cf,1b,3b,rf,ss,dh,Cole, Overcast,Scott Benson
52,3-2-12,bvuwusl1,,Billig,NA,Reid,Rogalski,Kessinger,Dwoskin,Lowery,Madson,Gleicher,Goldstick,2,21,Gordon,20,9110451,cf,NA,3b/ss,rf,1b,dh,lf,c,2b,ss,Bonser,washington u.,Washington U.,Reggie Kock,,7.0,Y,,"St. Louis, Mo. (Kelly Field)",2:30 pm   ,3:24   ,HP: Bill Radermacher  1B: Matt Althag,#16 buena vista univ.,#16 Buena Vista Univ.,Ryan Titman,NA,Brock Yossi,Joe Paletta,Ryan Scheetz,Jesse Munsterman,Eric Croghan,Neil Eddie,Weston Foxx,Nick Schlect,8,8,Ian Grigsby,9,1100600,ss,NA,3b,dh,1b,lf,rf,c,2b,cf,Reggie Kock," Overcast, Windy",Gordon
102,"Apr 28, 2012",simwar1,,Jake Barr,NA,Michael Chia,Tyler Craig,Colton Calvert,Tyler Crandell,Ethan Hale,Grant Thomas,Tyler Pawletzki,Blake Heitmeier,1,2,Aaron Young,4,0020000000,cf,NA,3b,1b,rf,ss,2b,c,lf,dh,Aaron Young,"simpson college
",Simpson College,Aaron Young,,10.0,Y,,"Indianola, Iowa (McBride Field)",4:58 pm   ,2:17   ,HP: Matt Badeaux  1B: Ricardo Alverio,"wartburg college
",Wartburg College,Alex Sharp,NA,Ryan Doty,Blake Wilson,Michael Schinstock,Ryan Powers,Tony Stenberg,Jake Raecker,Levi Montague,Craig Kerper,1,6,Scott Benson,15,0020000004,cf,NA,2b,c,rf,3b,1b,dh,ss,lf,Scott Benson, Cldy 54; Wind from NE 12mph,Scott Benson
50,"Apr 05, 2012",lormonm1,1,Ruyle,NA,Humphrey,Donnan,Winkler,Johnson,Baudino,Glenn,Crandall,Comstock,1,1,Hnojsky,5,0000001,3b,NA,cf,1b,c,lf,ss,dh,2b,rf,Ryba,monmouth (il),Monmouth (IL),Ryba,,7.0,Y,,"Monmouth, Ill. (Glasgow Field)",1:00PM   ,1:28   ,HP: B. Bruington  1B: L. Allen,"loras college
",Loras College,Mike Canevello,NA,Travis Olson,Billy Kass,B.J. Juergens,Mike Pudlo,Jordan Ries,Danny Fahlgren,Eric DeSousa,Joe Walker,0,13,Ben Cottrell,14,1320007,rf,NA,dh,cf,1b,ss,lf,c,3b,2b,Ben Cottrell,,Ben Cottrell
,"Mar 05, 2012",simnost2,2,"Lehner, C.",NA,"Lawrence, B.","Figueroa, J.","Miller, Z.","Romcamora, R","Traxler, B.","Fahlin, R.","Myers, M.","Thompson, J.",3,4,"Romcamora, R",8,0020101,2b,NA,cf,c,rf,3b/p,dh,lf,1b,ss,"Manzo, C.",northern state,Northern State,"Manzo, C.",,7.0,Y,,"Chandler, Ariz. (Snediger Complex)",1:45   ,  ,,"simpson college
",Simpson College,Ethan Hale,NA,Tyler Crandell,Tyler Craig,Taylor Nelson,Tyler Pawletzki,Grant Thomas,Colton Calvert,Pedro Rosa,Blake Heitmeier,1,5,Brian Birks,8,1020200,2b,NA,ss,1b,dh,cf,c,rf,lf,3b,Michael Chia, 85 Sunny,Michael Chia
300,"May 18, 2012",coencaa3,,J. Ludvik,NA,Z. Canfield,C. Hazel,A. Ramos,J. Moralez,M. Stewart,B. Roenicke,G. Hanna,Stoltenberg,2,0,R. Hebert,6,000000000,cf,NA,2b,lf,dh,c,1b,rf,ss,3b,N. Rollon,la verne,La Verne,N. Rollon,,9.0,Y,,"McMinnville, Ore. (Roy Helser Field)",3:26 pm   ,2:21   ,HP: Chris Booker  1B: Tad Cockerill  2B: Corky Fazio  3B: Johnny Pineda,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Adam Nisenson,Sean Raisch,Spencer Sobba,John Delaplane,Brennan Melloy,JD Hunter,1,5,Ben Strellner,12,200000111,2b,NA,rf,cf,1b,lf,c,dh,ss,3b,Ben Strellner," Sunny, Warm",Ben Strellner
55,"Apr 03, 2012",lorlut1,1,Mike Canevello,NA,Clay Henricksen,Billy Kass,Travis Olson,Kyle Barton,Mike Pudlo,Eric DeSousa,Jordan Ries,Joe Walker,2,6,Miles Canady,8,000060X,rf,NA,c,cf,dh,1b,ss,3b,lf,2b,Miles Canady,"loras college
",Loras College,Alec Knop,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",3:30 PM   ,1:48   ,HP: Paul Keitel  1B: Eric Olson,"luther college
",Luther College,Chris Reynolds,NA,Thomas Weber,Matt Larson,Ryan Bahnemann,Chris Erikson,Kevin Bradley,Mitch Obey,Ian Fitzgerald,Eric Pittman,1,1,Matt McKinney,4,1000000,2b,NA,dh,lf,3b,1b,c,rf,cf,ss,Alec Knop,,Miles Canady
125,"Apr 21, 2012",cencoe2,1,Mike Furlong,NA,Sam Stetzel,Michael Jontz,Erik Sipes,Seth Carson,Adam Ariola,Jordan Judkins,Allen Mann,Max Seeman,1,2,Bret Bell,5,0001100,ss,NA,cf,lf,dh,1b,2b,3b,rf,c,Ryan Goetzinger,#30 central college,#30 Central College,Ryan Goetzinger,,7.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",1:00 pm   ,1:45   ,HP: Brent Miell  2B: Dwayne Duncan,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Adam Nisenson,Sean Raisch,Brennan Melloy,Spencer Sobba,AJ Reuter,JD Hunter,1,7,Connor Alberhasky,9,1010032,2b,NA,rf,cf,1b,lf,ss,c,dh,3b,Connor Alberhasky,,Connor Alberhasky
54,"Mar 08, 2012",simsmmn1,1,Feriancek,NA,Lulic,Gannon,Swanson,Schlemmer,VanRanst,Geraghty,LaNasa,Wolfe,1,6,Nord,10,0004002,1b,NA,lf,rf,rf,1b,dh,dh,2b,3b,Biagini,"st. mary's
",Saint Mary's,Biagini,,7.0,Y,,"Phoenix, Ariz.",11:00   ,2:00   ,,"simpson college
",Simpson College,Jake Barr,NA,Ethan Hale,Tyler Craig,Tyler Crandell,Taylor Nelson,Tyler Pawletzki,Michael Chia,Grant Thomas,Brett Crable,3,7,Chris Dorff,10,0012220,c,NA,ss,2b,ss,dh,rf,3b,c,dh,Jose Rodriguez,,Jose Rodriguez
76,"Mar 14, 2012",dbqelms,,Andrew Danna,NA,Nick Martin,Christopher Briggs,Spencer Kuehn,Zakary Kilpatrick,Nicholas Baldocchi,Todd Whited,Vince Parisi,Kyle Duggan,1,11,Eric Edkin,18,12020240X,ss,NA,2b,1b,rf,lf,3b,dh,c,cf,Max Nank,"dubuque, univ. of","Dubuque, Univ. of",Frost,,9.0,Y,,"Ft Myers, Fla.",9 am   ,2:30   ,,elms (mass.),Elms (Mass.),Fisher,NA,King,Pagano,Morse,Forrest,Iavicoli,Shanley,Dreher,Kravontka,1,1,Frost,9,000100000,cf,NA,rf,1b,lf,dh,ss,c,3b,2b,Frost,,Max Nank
,"Mar 22, 2012",lutnwu2,2,"Honerman, M",NA,"Ehmen, E","Heideman, A","Van Dyke, J","Ostrom, J","Johnson, C","Vrba, T","Kelly, B","DePriest, G",3,6,"Sefrit, J",5,4000200,cf,NA,lf,rf,dh,ss,3b,c,1b,2b,"Keck, J","nebraska wesleyan university
",Nebraska Wesleyan,"Keck, J",,7.0,Y,,"Tucson, AZ (Kino Sports Complex)",  ,  ,,"luther college
",Luther College,Chris Reynolds,NA,Ian Fitzgerald,Ryan Bahnemann,Kevin Bradley,Matt Larson,Mitch Obey,Peter Sandstedt,Andrew Nelson,Austen Graham,3,12,Andrew Withers,12,1241400,2b,NA,cf,3b,c,lf,rf,dh,1b,ss,Matt McKinney,,Matt McKinney
105,"Mar 07, 2012",coesimnc,,Ethan Hale,NA,Jake Barr,Tyler Craig,Tyler Crandell,Taylor Nelson,Tyler Pawletzki,Grant Thomas,Colton Calvert,Brett Crable,2,0,Kyle Helmerson,6,000000000,2b,NA,lf,1b,ss,3b,rf,c,dh,cf,Eric Jones,"simpson college
",Simpson College,Eric Jones,,9.0,Y,,"Mesa, Ariz. (Gene Autry Park)",2:00 pm   ,1:56   ,,#25 coe college,#25 Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Adam Nisenson,Spencer Sobba,JD Hunter,Brennan Melloy,Aaron Peller,1,10,Tyler Hixson,15,002010403,2b,NA,rf,cf,dh,1b,c,3b,ss,lf,Drew Arends,,Ben Strellner
128,"Mar 31, 2012",lutsim3,2,Jake Barr,NA,Tyler Crandell,Tyler Craig,Michael Chia,Grant Thomas,Tyler Pawletzki,Ethan Hale,Taylor Nelson,Brett Crable,0,2,Chris Dorff,8,00100001,lf,NA,ss,1b,3b,c,rf,2b,dh,cf,Chris Dorff,"simpson college
",Simpson College,Danny Smith,,8.0,Y,,"Indianola, Iowa (McBride Field)",3:20 pm   ,1:57   ,HP: Ricardo Alverio  1B: Heath Bank,"luther college
",Luther College,Chris Reynolds,NA,Thomas Weber,Matt Larson,Ryan Bahnemann,Chris Erikson,Andrew Nelson,Austen Graham,Robbie Jewell,Ian Fitzgerald,0,1,Danny Smith,5,00001000,2b,NA,dh,lf,3b,1b,c/1b,ss,cf,rf/cf,Alex Byom," Partly Cldy, 64; Wind S at 11",Chris Dorff
100,"Mar 10, 2012",coemac1,1,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Adam Nisenson,Spencer Sobba,Tim Kayser,Brennan Melloy,Nick Svare,3,3,Alex Korth,6,0003000,2b,NA,rf,cf,lf,1b,c,dh,ss,3b,Wade Morris,#25 coe college,#25 Coe College,Wade Morris,,7.0,Y,,"Mesa, Ariz. (Gene Autry Park)",12:00 pm   ,  ,,"macalester
",Macalester,Brown,NA,Bron'brenner,Glasser,Williams,Salzman,Famalette,Mar,Belfont,Melms,0,7,Meerson,11,1200040,lf,NA,dh,2b,1b,c,rf,cf,ss,3b,Meerson,,Meerson
78,"Apr 07, 2012",bvulut3,,Chris Reynolds,NA,Chris Erikson,Matt Larson,Ryan Bahnemann,Kevin Bradley,Thomas Weber,Robbie Jewell,Ian Fitzgerald,Eric Pittman,0,4,Augie Lindmark,9,00200011X,2b,NA,1b,lf,3b,c,dh,cf,rf,ss,Augie Lindmark,"luther college
",Luther College,Jon Ringblom,,9.0,Y,,"Decorah, Iowa (Luther College)",10:00 am   ,2:05   ,,"buena vista university
",Buena Vista Univ.,Weston Foxx,NA,Brock Yossi,Ryan Scheetz,Joe Paletta,Jesse Munsterman,Alex Brown,Chad Sibigtroth,Neil Eddie,Dylan Colo,3,0,Lucas Hadaway,10,000000000,2b,NA,3b,1b,dh,rf,lf,cf,c,ss,Jon Ringblom,,Augie Lindmark
300,"Mar 24, 2012",cenwar1,1,Michael Jontz,NA,Sam Stetzel,Mike Furlong,Adam Ariola,Jordan Judkins,Allen Mann,Jace Ahrendsen,Seth Carson,Max Seeman,0,9,Judson McKown,11,3100005,lf,NA,cf,ss,2b,3b,rf,dh,1b,c,Joel Pulliam,"central college
",Central College,Chase Hirschauer,,7.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",1 p.m.   ,1:59   ,HP: Rich Choponis  2B: Kevin Frost,"wartburg college
",Wartburg College,Craig Kerper,NA,Ryan Doty,Blake Wilson,Chase Hirschauer,Ryan Powers,Tony Stenberg,Michael Schinstock,Levi Montague,Andrew Krehbiel,1,6,Jake Wittman,11,0220101,lf,NA,2b,c,1b/p,ss,dh,rf,3b,cf,Scott Benson,,Judson McKown
189,"Apr 07, 2012",coesim2,1,Tyler Leadley,NA,Scott DeAngelis,Nick Stein,Adam Nisenson,Sean Raisch,Michael Goerdt,Brennan Melloy,Spencer Sobba,JD Hunter,1,3,Ben Strellner,6,0001002,rf,NA,2b,cf,1b,lf,dh,ss,c,3b,Drew Arends,"coe college
",Coe College,Jose Rodriguez,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1:00 pm   ,2:00   ,HP: Brant Bruhn  1B: Ryan My,"simpson college
",Simpson College,Jake Barr,NA,Tyler Crandell,Tyler Craig,Michael Chia,Grant Thomas,Tyler Pawletzki,Ethan Hale,Blake Heitmeier,Brett Crable,3,2,Jose Rodriguez,10,0002000,lf,NA,ss,1b,3b,c,rf,2b,dh,cf,Kyle Ruehle," 55 Degrees, Cloudy",Ben Strellner
200,"May 11, 2012",iiac07,,Mike Furlong,NA,Sam Stetzel,Michael Jontz,Andrew O'Toole,Seth Carson,Adam Ariola,Jordan Judkins,Allen Mann,Max Seeman,0,6,Judson McKown,9,033000000,ss,NA,cf,lf,dh,1b,2b,3b,rf,c,Dirk Lindaman,"central college
",Central College,Mike Werkheiser,,9.0,Y,,"Cedar Rapids, Iowa (Veterans Memorial)",4:30 p.m   ,2:29   ,HP: Jim Pfeifer  1B: Chris Oberbroeckling  3B: Theodore Timbrook,"luther college
",Luther College,Chris Reynolds,NA,Kevin Bradley,Chris Erikson,Ryan Bahnemann,Andrew Nelson,Austen Graham,Matt Larson,Eric Pittman,Ian Fitzgerald,3,7,Alec Knop,13,010001230,2b,NA,c,rf/1b,3b,1b,dh,lf,ss,cf,Matt Reynolds," party cloudy, 75 degrees",Jared Berlage
170,"Mar 18, 2012",bvunwu3,,"Kingston, J",NA,"Lewis, T","Heideman, A","Ostrom, J","Thaut, JJ","Munford, Z","Watteyne, J","Kelly, B","DePriest, G",2,7,"Sitorious, P",9,002010400,cf,NA,c,rf,ss,dh,lf,3b,1b,2b,"Van Dyke, J","nebraska wesleyan university
",Nebraska Wesleyan,"Van Dyke, J",#8 Alex Heideman ejected from game in bottom of 5thHolm faced 4 batters in the 7th.,9.0,Y,,"Lincoln, Neb. (NWU Field)",1:10 pm   ,2:30   ,HP: Todd Shield  1B: Jerry Fraz,"buena vista university
",Buena Vista Univ.,Dillon Plath,NA,Nick Schlect,Joe Paletta,Ryan Scheetz,Weston Foxx,Jesse Munsterman,Neil Eddie,Chad Sibigtroth,Dylan Colo,2,13,Tyler Lefeber,15,040042003,lf/cf,NA,cf,dh,1b,2b,3b/lf,c,rf,ss,Reggie Kock,,Reggie Kock
43,"Mar 18, 2012",corsmmn2,2,Lulic,NA,Edholm,Gannon,Swanson,Schlemmer,Wolfe,Geraghty,LaNasa,Feriancek,1,6,Kronebusch,9,0120012,lf/cf,NA,rf,dh,c,1b,3b,ss,2b,cf,Merkle,"st. mary's
",Saint Mary's,Merkle,,7.0,Y,,"Minneapolis, Minn. (Metrodome)",12:30 AM   ,2:20   ,,"cornell college
",Cornell College,Joe Gerace,NA,Juan Flores,Zach Rogers,Milton Kurschner,Chris Rana,Ryan Nordtvedt,Justin Brown,Beriah Quick,Andrew Burdick,1,7,Zach Rogers,10,1600000,cf,NA,2b,ss/p,1b/ss,dh/1b,c,3b,lf,rf,Charlie Muir,,Charlie Muir
105,"Apr 28, 2012",cencor1,,Joe Gerace,NA,Juan Flores,Zach Rogers,Charlie Muir,Milton Kurschner,Ryan Nordtvedt,Beriah Quick,Craig Furstenau,Justin Brown,3,5,Zach Rogers,6,001020200,cf,NA,ss,2b/p,rf,1b/2b,c,lf,dh,3b,Kyle Stennes,"cornell college
",Cornell College,Kyle Stennes,,9.0,Y,,"Mount Vernon, Iowa (Ash Park)",3:06 PM   ,2:24   ,HP: Ryan Farnsworth  2B: Gary Hart,"central college
",Central College,Mike Furlong,NA,Sam Stetzel,Michael Jontz,Erik Sipes,Seth Carson,Adam Ariola,Jordan Judkins,Trent Smith,Max Seeman,2,6,Judson McKown,11,000132000,ss,NA,cf,lf,dh,1b,2b,3b,rf,c,Joel Pulliam," 46 Degrees, Wind E 18 MPH",Joel Pulliam
75,"Apr 07, 2012",corwar2,1,Andrew Krehbiel,NA,Ryan Doty,Blake Wilson,Ryan Powers,Michael Schinstock,Jake Raecker,Levi Montague,Nick Massina,Craig Kerper,0,5,Chase Hirschauer,7,023000X,cf,NA,3b,c,ss,p,rf,1b,2b,lf,Michael Schinstock,"wartburg college
",Wartburg College,Charlie Muir,,7.0,Y,,"Waverly, IA (Hertel Field)",1 p.m.   ,1:58 hr   ,HP: Chris Oberbrockling  1B: Bret Miel,"cornell college
",Cornell College,Joe Gerace,NA,Milton Kurschner,Zach Rogers,Charlie Muir,Ryan Nordtvedt,Beriah Quick,Chris Rana,Justin Brown,Juan Flores,1,2,Charlie Muir,7,1000010,cf,NA,ss,rf,p,c,lf,1b,3b,2b,Charlie Muir,,Michael Schinstock
230,"May 05, 2012",coelut3,2,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Adam Nisenson,Sean Raisch,Spencer Sobba,John Delaplane,Brennan Melloy,JD Hunter,1,7,Wade Morris,8,000313X,2b,NA,rf,cf,1b,lf,c,dh,ss,3b,Wade Morris,"coe college
",Coe College,Danny Smith,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",3:35 pm   ,1:50   ,,"luther college
",Luther College,Chris Reynolds,NA,Chris Erikson,Matt Larson,Ryan Bahnemann,Kevin Bradley,Austen Graham,Andrew Nelson,Eric Pittman,Ian Fitzgerald,4,1,Jared Berlage,5,1000000,2b,NA,rf/1b,lf,3b,c,dh,1b,ss,cf,Danny Smith,,Wade Morris
160,"Mar 27, 2012",bvublc,,Dillon Plath,NA,Nick Schlect,Joe Paletta,Ryan Scheetz,Weston Foxx,Brock Yossi,Neil Eddie,Jesse Munsterman,Ryan Titman,2,19,James Stone,19,0002(10)700X,cf,NA,lf,dh,1b,2b,3b,c,rf,ss,Lucas Hadaway,"buena vista university
",Buena Vista Univ.,Sinell,,9.0,Y,,"Storm Lake, Iowa (BVU/SL Fields)",3:00pm   ,2hr28min   ,,"bethany lutheran
",Bethany Lutheran,Kramer,NA,Herd,Woodside,Geiger,Gass,Bade,Gensch,Kleist,Stier,5,4,McCormick,4,002011000,ss,NA,rf,dh,lf,3b,1b,cf,c,2b,Klug,,Lucas Hadaway
100,"Mar 03, 2012",dbqmon,,Andrew Danna,NA,Nick Martin,Christopher Briggs,Zakary Kilpatrick,Spencer Kuehn,Nicholas Baldocchi,Todd Whited,Michael Campbell,Kyle Duggan,3,13,Max Nank,13,51015100X,ss,NA,2b,1b,lf,dh,3b,rf,c,cf,Joshua Eastman,"dubuque, univ. of","Dubuque, Univ. of",Kempel,,9.0,Y,,"Greenville, Ill. (Robert E Smith Field)",11:00 am   ,2:45   ,,monmouth (il),Monmouth (IL),Ruyle,NA,Comstock,Donnan,Barzowski,Johnson,Humphrey,Winkler,Crandall,Crusen,2,8,Gschwendtner,12,000001412,3b,NA,rf,1b,dh,lf,cf/rf,c,2b,ss,Kempel,,Joshua Eastman
,"Apr 21, 2012",bvusim2,1,Jake Barr,NA,Michael Chia,Tyler Craig,Tyler Crandell,Colton Calvert,Grant Thomas,Tyler Pawletzki,Blake Heitmeier,Ethan Hale,0,8,Jose Rodriguez,7,002141X,cf/lf,NA,3b,1b,ss,rf,c,lf,dh,2b,Kyle Ruehle,"simpson college
",Simpson College,Michael Dirkx,,7.0,Y,,"Indianola, Iowa (McBride Field)",1:04 pm   ,2:00   ,HP: Kevin Frost  1B: Rich Chopon,"buena vista university
",Buena Vista Univ.,Weston Foxx,NA,Nick Schlect,Ryan Scheetz,Jesse Munsterman,Joe Paletta,Brock Yossi,Neil Eddie,Dillon Plath,Ryan Titman,1,3,Brennan Holm,7,0111000,2b,NA,lf,1b,rf,dh,3b,c,cf,ss,Michael Dirkx," Showers, 50; wind S at 5",Jose Rodriguez
136,"Apr 01, 2012",corrip1,1,Bosquez,NA,McFarland,Schreiber,Grambow,Schumacher,Busch,Sawyer,Bayreuther,Paul,2,7,Lauterbach,12,02201200X,2b,NA,1b,dh,3b,cf/lf,c,rf,ss,lf,Lauterbach,ripon college,Ripon College,Jeremy Ryan,,9.0,Y,,"Ripon, Wis. (Francis Field)",12:00 PM   ,2:15   ,HP: Tim Haldiman  1B: Rob Ruhl,"cornell college
",Cornell College,Joe Gerace,NA,Juan Flores,Zach Rogers,Charlie Muir,Milton Kurschner,Ryan Nordtvedt,Justin Brown,Jacob Courtright,Beriah Quick,2,4,Jeremy Ryan,8,010210000,cf,NA,2b,ss,rf,1b,c,3b,dh,lf,Jeremy Ryan, 61 Degrees and Cloudy,Lauterbach
125,"Mar 14, 2012",cenknox3,,Michael Jontz,NA,Sam Stetzel,Mike Furlong,Adam Ariola,Allen Mann,Jordan Judkins,Jace Ahrendsen,Seth Carson,Max Seeman,0,16,Bret Bell,14,251080X,lf,NA,cf,ss,2b,rf,3b,dh,1b,c,Joel Pulliam,"central college
",Central College,Mills,,7.0,Y,,"Fort Myers, Fla. (Terry Park)",12:00 pm   ,  ,,knox college (ill.),Knox College (Ill.),Smoy,NA,Lee,Weaver,Jewell,Sparrow,Lillibridge,Walenga,Schroeder,White,6,1,Blanchard,4,0001000,lf,NA,rf,ss,1b,dh,2b,c,3b,cf,Mills,,Joel Pulliam
173,"Apr 29, 2012",dbqlut2,1,Chris Reynolds,NA,Chris Erikson,Matt Larson,Ryan Bahnemann,Kevin Bradley,Matt Reynolds,Andrew Nelson,Eric Pittman,Ian Fitzgerald,0,5,Alec Knop,6,00004001,2b,NA,rf/1b,lf,3b,c,dh,1b,ss,cf,Danny Smith,"luther college
",Luther College,Eric Edkin,,8.0,Y,,"Decorah, Iowa (Luther College)",2:00 pm   ,2:15   ,HP: Eric Olson  1B: Ryan Ecklund,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nick Martin,Christopher Briggs,Zakary Kilpatrick,Spencer Kuehn,Todd Whited,Jordan Gawronski,Noah Mahlik,Vince Parisi,2,4,Eric Edkin,8,01120000,ss,NA,2b,1b,dh,rf,lf,3b,cf/lf,c,Kalen Mace,,Alec Knop
200,"May 05, 2012",dbqsim3,2,Andrew Danna,NA,Nick Martin,Christopher Briggs,Zakary Kilpatrick,Spencer Kuehn,Todd Whited,Conor Kelley,Nicholas Baldocchi,Kyle Duggan,1,0,Mark Hennessy,2,0000000,ss,NA,2b,1b,dh,rf,lf,c,3b,cf,Mark Hennessy,"dubuque, univ. of","Dubuque, Univ. of",Mark Hennessy,,7.0,Y,,"Dubuque, Iowa (UD Baseball Field)",3:15   ,1:20   ,HP: Riggs  1B: Allen,"simpson college
",Simpson College,Jake Barr,NA,Michael Chia,Tyler Craig,Tyler Crandell,Colton Calvert,Grant Thomas,Taylor Nelson,Blake Heitmeier,Brett Crable,0,1,Jose Rodriguez,5,0000010,lf,NA,2b,1b,ss,rf,c,dh,3b,cf,Kyle Ruehle," 76, Partly Cloudy",Kyle Ruehle
95,"Mar 08, 2012",coecuc2,,Eichholzer,NA,Weis,Skala,Stephens,Even,Gier,Fioravanti,Miller,Zubrzycki,3,5,Kluss,5,03000200X,rf,NA,ss,c,lf,3b,dh,1b,cf,2b,Schulz,"concordia university chicago
",Concordia Chicago,Phil Richmond,,9.0,Y,,"Chandler, Ariz. (Snedigar Sportsplex)",10:00 am   ,2:20   ,HP: Rob McKinley  1B: Harry Wendelstedt,#25 coe college,#25 Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Tim Kayser,Adam Nisenson,JD Hunter,Patton Hofer,Brennan Melloy,2,3,Connor Alberhasky,6,020100000,2b,NA,rf,cf,lf,dh,1b,3b,c,ss,Phil Richmond," Clear & sunny, 48",Schulz
