attendance,date,game_id,game_number,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,winning_pitcher
48,04-27-04,loraug,,"Acosta, Jorg","Vroman, Jake","Boyer, Jeff","Phillips, Br","Miguel, Aaro","Olson, Kyl","Nelson, Chri","Hand, Jon","Pietroski, C",1,3,"Broski, Stev",3,02000100X,ss,cf,dh,rf,3b,1b,2b,c,lf,"Broski, Stev","augustana
",Augustana,Cundiff (2-5),,9.0,Y,,"Moline, Ill. (Swanson-Brunner)",7:04 P.M   ,1:48   ,HP: Steve Schroeder  1B: Dennis Schroed,"loras college
",Loras,Chet Medinger,Bobby Bibeau,Ryan Von Haden,Tom Andrews,Eric Gold,Ryan Bender,Matt Mausser,Dustin Roth,AJ Sagen,1,1,Tim Cundiff,6,001000000,cf,2b,dh,rf,1b,lf,3b,ss,c,Tim Cundiff,"Broski, Stev (2-2)"
100,"Apr 03, 2004",uiulut1,1,David Zelinskas,Matt Cessna,John Jaeger,Brad Paulsrud,Kyle Schroeder,Michael Schmalfeldt,Steve Lunn,Neil Theisen,Brock Reed,3,0,Bill Planton,2,0000000,ss,lf,3b,1b,dh,c,rf,2b,cf,Kyle Pearson,"luther college
",Luther College,Pearson,,7.0,Y,,"Decorah, Iowa (Luther College)",1:03   ,2:00   ,,upper iowa,Upper Iowa,Weston Burkholder,Jacob Naumann,Tony Chavez,Brad Baker,Anthony Aversano,Scott Mason,Adam Sires,Brian Crane,Dave Manion,0,18,Justin Eichelberger,18,2611602,rf,2b,3b,dh,lf,c,cf,ss,1b,Justin Eichelberger,Eichelberger
30,"Mar 31, 2004",corgri2,2,Henry,Leo,Teeters,Beach,Byrne,Pyle,Villa,Colver,Gomez,1,6,Brannon,13,211002X,ss,lf,rf,dh,1b,3b,cf,2b,c,Eaton,"grinnell college
",Grinnell College,Flansburg (1-1),,7.0,Y,Brannon (2),"Grinnell, Iowa (North Diamond)",3:00 pm   ,2:00   ,,"cornell college
",Cornell College,Pat Block,Justin Mashburn,Danny Love,Todd Reichart,Nate Eichmeyer,Ricky Legree,Tom Mager,Drew Simonis,Adam Hadenfeldt,2,5,Ryan Williams,7,1020002,cf,2b,ss,c,1b,3b,dh,rf,lf,Justin Flansburg,Eaton (2-1)
105,"Mar 24, 2004",clawar,,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Robertson,Tito Romero,Brian Pins,Patrick Henderson,1,3,Matt Scherbring,6,10000200X,1b,2b,ss,c,lf,3b,dh,rf,cf,Matt Scherbring,"wartburg college
",Wartburg College,Mach (),,9.0,Y,,"Waverly, IA (Hertel Field)",2:30 p.m   ,1:46   ,,clarke college,Clarke College,Burgos,Mink,Zieser,Andino,Miller,Gonzalez,Romero,Nielson,Trumm,1,1,Miller,7,010000000,2b,cf,1b,ss,3b,rf,c,dh,lf,Escobales,Scherbring (5-0)
,Mar. 16,lutkno2,2,Magruder,Jasper,Neagle,Hall,Fox,Briggs,Stys,Ayers,Schroeder,2,2,Burd,4,0101000,ss,2b,dh,1b,3b,cf,lf,c,rf,Hoosen,"knox college
",Knox College,Hoosen,,7.0,Y,,"Ft. Meyers, FL",  ,  ,,"luther college
",Luther College,David Zelinskas,Matt Cessna,John Jaeger,Kyle Pearson,Brad Paulsrud,Kyle Schroeder,Spencer Jones,Neil Theisen,Brock Reed,1,13,John Jaeger,11,6300400,ss,lf,3b,dh,1b,c,cf,2b,rf,Steve Lunn,Lunn
100,"Mar 21, 2004",warmci2,,Strode,Bangel,Scott,K.Yoder,Mutz,Murphy,Hardwick,Verhiley,T.Yoder,2,6,Waller,16,000420X,1b,dh,c,rf,ss,cf,3b,2b,lf,Waller,marian college (ind),Marian College (Ind),McDonald,,7.0,Y,,"Terre Haute, Ind.",  ,2:00   ,,"wartburg college
",Wartburg College,Casey Toops,Brian Pins,Joel Reynolds,Brian Greiner,Caleb Klein,Tom Kersbergen,Chris Robertson,Chris Winter,Steve Domino,2,2,Ash Larsen,7,1100000,2b,cf,ss,c,lf,dh,3b,1b,rf,Chad McDonald,Waller
50,"Mar. 8, 2004",simupj,,Troy Hatten,Dusty Kain,Joey Young,Mike Donnenwerth,Chris Beall,Dan Rieck,Chris Cyronek,Brett Murphy,Grant Fjetland,3,9,Josh August,12,0030042,rf,cf,lf,3b,1b,dh,ss,c,2b,Shawn Parker,"simpson college
",Simpson College,Parker (0-1),,7.0,Y,,"Pt. St. Lucie, FL (Sportsmans Park)",11:45 am   ,2:00   ,,u. of pitt-johnstown,U. of Pitt-Johnstown,Matish,Pantano,Fairman,Baxter,Ickes,Yarkowski,Tucker,Unger,Pfennigwerth,0,12,Chrusical,12,2025030,cf,ss,dh,1b,2b,3b,c,rf,lf,Plummer,Plummer (1-2)
,"Mar 07, 2004",coearc1,1,Eric Hemesath,Travis Wiltgen,Tim Higgins,Chad Kramer,Jon Schroeder,Will Renner,Justin Maxwell,Josh Schauf,Ryan Smuck,1,6,Chris Larson,6,013200X,lf,cf,ss,1b,rf,dh,3b,c,2b,Tom Hauck,"coe college
",Coe College,Windt (),,7.0,Y,Larson (1),"Clear Water, FL (Invitational)",9 a.m.   ,  ,,arcadia (pa),Arcadia (PA),Ragana,Calamito,Loomis,Sagnor,Bertolino,Connoll,Bellis,Matranga,DeCicco,3,4,Windt,7,1002001,cf,rf,lf,2b,dh,1b,3b,c,ss,Windt,Hauck (1-0)
100,"Mar 15, 2004",cenmid,,Cox,Vose,Pieknik,Misenhelter,Luangamath,Antilla,Juber,Rhoades,Crane,1,4,Scrivani,2,0000031,ss,2b,3b,cf,c,dh,1b,rf,lf,Scrivani,mid-america nazarene,Mid-America Nazarene,Scrivani (),,7.0,Y,DeHoogh (2),Port Charlotte,  ,  ,,"central college
",Central College,Nate Landas,Pat Johnson,Steve Gebhart,Adam Duerfeldt,Shea Stamp,Kody Wohlers,Josh Sandin,Tom Sheehan,Casey Olney,1,5,Austin DeHoogh,8,3000020,2b,cf,ss,c,lf,dh,rf,1b,3b,Matt Rohach,Rohach (1-0)
,"Mar 12, 2004",coemon,,Salmon,King,Gordon,Betourne,Reimolds,Barnett,Ragar,Turner,Coles,3,5,Carlson,5,000012020,cf,ss,dh,1b,2b,3b,c,lf,rf,Carlson,"monmouth college
",Monmouth College,Carlson (),,9.0,Y,Hunt (1),"Clear Water, FL (Invitational)",11:30 am   ,  ,,"coe college
",Coe College,Eric Hemesath,Travis Wiltgen,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Chad Kramer,Will Renner,Josh Schauf,Ryan Smuck,2,12,Brandon Hunt,15,110033040,lf,cf,2b,3b,rf,dh,1b,c,ss,Mitch Bockenstedt,Bockenstedt (2-0)
,"Mar 27, 2004",coeuwp1,1,Ihm,Zbikowski,Brueggen,Reifenberger,Levendoski,Pepper,Mandsager,Angst,Watson,2,10,Cunningham,15,211100203,2b,1b,cf,c,dh,ss,rf,lf,3b,Granlund,"university of wisconsin-plateville
",UW-Platteville,Larson (1-3),,9.0,Y,,"Platteville, WI",11 a.m.   ,  ,,"coe college
",Coe College,Travis Wiltgen,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Eric Hemesath,Josh Schauf,Ryan Smuck,2,9,Chris Larson,9,400100301,cf,dh,2b,3b,rf,1b,lf,c,ss,Tom Hauck,Cunningham (1-0)
100,"May 01, 2004",dbqcor1,1,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Kevin Moses,Adam Hadenfeldt,1,2,Ryan Williams,4,002000X,cf,ss,3b,c,dh,rf,2b,1b,lf,Ryan Rosenberg,"cornell college
",Cornell College,Busch (0-3),,7.0,Y,Williams (7),"Mount Vernon, Iowa (Ash Park Field)",1:11 pm   ,1:43   ,HP: Woody Miller  1B: Ken F,"university of dubuque
",Univ. of Dubuque,Keith Bernard,Jason Crane,Justin Shepard,Travis Lyons,Joe Hapanionek,Tim Griffith,Nathan Mozena,Jarred Koos,Mark Becker,0,0,Adam Busch,4,0000000,ss,3b,c,cf,1b,dh,2b,rf,lf,Adam Busch,Rosenberg (5-3)
165,"Apr 17, 2004",uiudbq2,,Keith Bernard,Cole Lyons,Justin Shepard,Travis Lyons,Joe Hapanionek,Nathan Mozena,Jeremy Rannals,Ben Ecker,Mark Becker,1,1,Christopher Moyer,5,0000010,ss,3b,c,cf,1b,2b,rf,dh,lf,Adam Busch,"university of dubuque
",Univ. of Dubuque,Busch,,7.0,Y,,"Dubuque, IA (Chlapaty Field)",  ,  ,,upper iowa univ.,Upper Iowa Univ.,Weston Burkholder,Jacob Naumann,Tony Chavez,Scott Perkins,Scott Mason,Bryan Grewe,Curt Shulte,Brian Crane,Dave Manion,0,4,Jeremy Petsche,9,2110000,cf,2b,3b,rf,c,dh,lf,ss,1b,Jeremy Petsche,Petsche
38,"May 03, 2004",vitlut2,2,David Zelinskas,Neil Theisen,John Jaeger,Brad Paulsrud,Kyle Schroeder,Matt Cessna,Kyle Pearson,Steve Lunn,Brock Reed,2,3,John Jaeger,7,002100X,ss,2b,3b,1b,c,lf,dh,rf,cf,Jon Fry,"luther college
",Luther College,LaFleur,,7.0,Y,Jaeger (4),"Decorah, IA (Luther College)",4:05   ,1:40   ,,viterbo university,Viterbo University,Hundt,Flaig,Warner,MacKinnon,McGaughey,LaFleur,Anderson,Magritz,Zyer,1,0,LaFleur,6,0000000,ss,rf,lf,3b,c,p,2b,1b,cf,LaFleur,Fry
,"May 03, 2004",cengvc,,Sanchez,Miller,Fuller,Woods,Brant,Ball,Olson,Serrano,McLaughlin,1,13,Esquibel,21,150200302,ss,c,dh,cf,lf,rf,1b,3b,2b,Ratashak,grand view college,Grand View College,Mitchell,,9.0,Y,,"Des Moines, IA (Luhrs Complex)",3pm   ,2:30   ,,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Matt Murphy,Tom Sheehan,Austin DeHoogh,Kody Wohlers,2,12,Gavin Mitchell,12,500340000,2b,rf,dh,lf,ss,3b,1b,cf,c,Kent Patterson,Esquibel
132,"Apr 23, 2004",cenbvu2,1,Brian Ricken,Alex Fokken,Ben Lickteig,Joe Poole,Derek Fink,Matt Reichle,Cory Kennedy,Kent Bass,,2,12,Kyle Sawyer,11,020910X,ss,rf,1b,cf,2b,3b,c,lf,,Mike Soenen,"buena vista university
",Buena Vista Univ.,Borgman,,7.0,Y,,"STorm Lake, Iowa (SLHS)",3:30 p.m   ,1:53   ,,"central college
",Central College,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Kody Wohlers,Josh Sandin,Austin DeHoogh,Matt Murphy,0,5,Casey Ragar,13,4100000,2b,rf,1b,lf,ss,c,dh,cf,3b,Chris Borgman,Soenen
175,04-28-04,bvulor2,2,Tom Andrews,Bobby Bibeau,Ryan Von Haden,Chet Medinger,Eric Gold,Ryan Bender,Dustin Roth,Matt Mausser,Brad Hingtgen,2,10,Matt Mausser,15,1200322,rf,2b,p,cf,1b,lf,ss,3b,c,Ryan Von Haden,"loras college
",Loras,Von Haden (3-3),,7.0,Y,Ginapp (1),"Dubuque, Iowa (Petrakis Park)",6:00 pm   ,2:00   ,,"buena vista university
",Buena Vista,Brian Ricken,Joe Poole,Ben Lickteig,Derek Fink,Matt Reichle,Mike Soenen,Dan Nuehring,Cory Kennedy,Alex Fokken,0,12,Nick Ginapp,14,0302502,ss,cf,1b,3b,dh,lf,2b,c,rf,Cody Tibbets,Tibbets (1-4)
73,"Apr 22, 2004",dbqcoe2,2,Eric Hemesath,Travis Wiltgen,Tim Higgins,Chad Kramer,Will Renner,Jon Schroeder,Nathan Dlouhy,Josh Schauf,Ryan Smuck,3,3,Jeremiah Tacker,5,100200X,lf,cf,2b,dh,1b,rf,3b,c,ss,Steve James,"coe college
",Coe College,"Rannals, Ja",,7.0,Y,,"Cedar Rapids, IA (Xavier H.S.)",5:45 pm   ,1:40   ,,"university of dubuque
",Univ. of Dubuque,Keith Bernard,Cole Lyons,Justin Shepard,Travis Lyons,Joe Hapanionek,Jeremy Rannals,Ben Ecker,Mark Becker,Jason Crane,0,2,Ben Blair,2,0000110,ss,3b,c,cf,1b,rf,dh,lf,2b,Jamey Rannals,James (3-2)
100,04-17-04,coelor2,2,Chet Medinger,Bobby Bibeau,Ryan Von Haden,Eric Gold,Tom Andrews,AJ Sagen,Matt Mausser,Dustin Roth,Jesse Freiberger,1,5,David Fischer,7,020120X,cf,2b,dh,1b,rf,c,3b,ss,lf,Brent Poffenbarger,"loras college
",Loras,Hauck (2-3),,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",4:00 pm   ,2:15   ,,"coe college
",Coe,Eric Hemesath,Travis Wiltgen,Tim Higgins,Chad Kramer,Jon Schroeder,Will Renner,Nathan Dlouhy,Josh Schauf,Ryan Smuck,1,4,Jeremiah Tacker,9,0121000,lf,cf,2b,dh,rf,1b,3b,c,ss,Tom Hauck,Fischer (3-3)
60,"Mar 31, 2004",simcar1,1,Stapp,Cooprider,Muellerleile,Flaherty,Glover,Topeff,Shepard,Theobald,Houghton,2,5,Krominga,10,0300011,cf,rf,ss,lf,c,3b,dh,1b,2b,Gardner,"carleton college
",Carleton College,Gardner (0-2),,7.0,Y,,"Northfield, Minn. (Knights Field)",2:00 pm   ,2:15   ,,"simpson college
",Simpson College,Grant Fjetland,Troy Hatten,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,0,14,Terry Beavers,18,1615100,2b,rf,dh,3b,c,1b,lf,ss,cf,JD Hews,August (1-0)
100,"Mar 14, 2004",censmv,,Libardoni,Harutunian,Koscso,Deyo,Everhart,Pierce,Paulino,Foley,Colon,2,9,Ciullo,8,3420000,ss,2b,lf,c,3b,rf,dh,cf,1b,Dailey,st. michael's,St. Michael's,Dailey (0-1),,7.0,Y,DeHoogh (1),"Port Charlotte, Fla.",12 p.m.   ,  ,,"central college
",Central College,Nate Landas,Pat Johnson,Steve Gebhart,Adam Duerfeldt,Shea Stamp,Josh Sandin,Kody Wohlers,Tom Sheehan,Casey Olney,1,12,Austin DeHoogh,20,0210450,2b,cf,ss,1b,lf,rf,c,dh,3b,Kent Patterson,DePenning (1-0)
140,04-12-04,loredg1,1,Hoover,Plonsky,Krahn,Reichwein,Burcum,Simon,Wilz,Smyth,Dahmen,0,7,Scheidell,8,010042X,cf,ss,3b,1b,c,rf,dh,2b,lf,Scheidell,edgewood,Edgewood,Cundiff (2-3),,7.0,Y,,"Verona, Wis. (Stampfl Field)",5 p.m.   ,1:46   ,HP: Chris Keough  1B: Dan Graw,"loras college
",Loras,Chet Medinger,Bobby Bibeau,Ryan Von Haden,Dustin Roth,Eric Gold,Aaron Meyer,AJ Sagen,Ryan Bender,,2,1,Scott McGuire,3,0001000,cf,2b,lf,ss,1b,dh,c,rf,,Tim Cundiff,Scheidell (3-2)
250,"Apr.28, 2004",warsim2,2,Troy Hatten,Grant Fjetland,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,3,8,Terry Beavers,14,00031040,rf,2b,c,3b,dh,1b,lf,ss,cf,Casey Graham,"simpson college
",Simpson College,Beavers (0-2),,8.0,Y,Moorman (1),"Indianola, IA (McBride Field)",3:15 pm   ,2:20   ,HP: Rod Berg  1B: Mike Pauly,"wartburg college
",Wartburg College,Aaron Port,Patrick Henderson,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Winter,Brian Pins,Chris Robertson,Casey Toops,0,9,Ryan Moorman,8,21030021,lf,cf,1b,c,rf,3b,dh,ss,2b,Matt Scherbring,Larsen (3-2)
150,"Apr 24, 2004",loruiu2,2,Weston Burkholder,Jacob Naumann,Tony Chavez,Scott Mason,Curt Shulte,Brad Baker,Adam Sires,Brian Crane,Dave Manion,1,4,Jeremy Petsche,8,1001002,rf,2b,3b,c,lf,dh,cf,ss,1b,Jeremy Petsche,upper iowa univ.,Upper Iowa Univ.,Petsche (2-5),,7.0,Y,,"Fayette, Iowa (Robertson Woods)",3:45 pm   ,1:50   ,,"loras college
",Loras College,Chet Medinger,Bobby Bibeau,Ryan Von Haden,Tom Andrews,Ryan Bender,Matt Mausser,AJ Sagen,Dustin Roth,Aaron Meyer,2,7,Brent Poffenbarger,10,0100510,cf,2b,1b,rf,lf,3b,c,ss,dh,Brent Poffenbarger,Poffenbarger (3-0)
125,"Mar 14, 2004",bvunew4,2,"Kantor, T.","Trausch, R.","Hesser, K.","Replogle, J.","Harth, J.","Retzlaff, J.","Newton, D.","Cameron, R.","Lortz, C.",4,16,"Kantor, T",17,51442,p,cf,3b,1b,rf,c,lf,ss,2b,"Kantor, T","nebraska wesleyan university
",Nebraska Wesleyan,,,5.0,Y,Koenecke (),"Lincoln, Neb. (Neb. Wesleyan Field)",2:05 PM   ,2:15   ,,"buena vista university
",Buena Vista Univ.,Joe Poole,Brian Ricken,Matt Reichle,Ben Lickteig,Justin Burns,Mike Soenen,Derek Fink,Dan Nuehring,Marc Goeders,3,6,Nick Kafka,7,00222,cf,ss,3b,rf,1b,lf,dh,2b,c,Mike Koenecke,"Kantor, T"
75,"Apr 06, 2004",clalut2,2,David Zelinskas,Matt Cessna,John Jaeger,Brad Paulsrud,Kyle Schroeder,Neil Theisen,Steve Lunn,Adam Klaren,Brock Reed,1,6,John Jaeger,7,000105X,ss,lf,3b,1b,c,2b,rf,dh,cf,Jon Fry,"luther college
",Luther College,Rissman,,7.0,Y,Jaeger,"Decorah, IA (Luther College)",3:50   ,1:50   ,,clarke college,Clarke College,Burgos,Connery,Zieser,Mink,Miller,Andino,Romero,Trumm,Alvarado,3,4,Rissman,5,1000300,2b,rf,1b,cf,3b,ss,dh,lf,c,Wenzelman,Fry
147,3-26-04,stadbq2,,Jeremy Rannals,Justin Shepard,Jimmy Hudson,Travis Lyons,Joe Hapanionek,Cole Lyons,Nathan Mozena,Mark Becker,Keith Bernard,1,4,Kamron Koplitz,8,3100000,rf,c,dh,cf,1b,3b,2b,lf,ss,Jamey Rannals,"university of dubuque
",Univ. of Dubuque,"Rannals, Ja",,7.0,Y,,"Dubuque, IA (Chlapaty Field)",  ,  ,,st. ambrose univ.,St. Ambrose Univ.,Martin,Spadoni,Siefken,Seibel,Miller,Gripp,Lenz,Nichols,DePaoli,0,7,Kennel,10,0004300,lf,2b,rf,cf,3b,1b,dh,c,ss,Kennel,Kennel
,3/3/04,dbqwid2,,Hogan,Porreca,McLeod,Fischer,Campbell,Pekach,Dougherty,Krum,Moser,0,0,Pletcher,6,0000000,cf,1b,c,lf,ss,2b,rf,dh,3b,Pletcher,widener univ.,Widener Univ.,Pletcher (),,7.0,Y,,"Tampa, FL (Tampa Univ.)",  ,  ,,"university of dubuque
",Univ. of Dubuque,Jeremy Rannals,Justin Shepard,Joe Hapanionek,Travis Lyons,Cole Lyons,Nathan Mozena,Jamey Rannals,Mark Becker,Keith Bernard,1,5,Justin Shepard,7,0120011,rf,p,1b,cf,3b,2b,c,lf,ss,Justin Shepard,Shepard (1-0)
100,"Apr 10, 2004",simcoe2,2,Travis Wiltgen,Chad Kramer,Tim Higgins,Nathan Dlouhy,Jon Schroeder,Will Renner,Eric Hemesath,Justin Maxwell,Josh Schauf,2,9,Mitch Bockenstedt,10,230211X,cf,dh,ss,3b,rf,1b,lf,2b,c,Chris Larson,"coe college
",Coe College,Graham (4-1),,7.0,Y,,"Cedar Rapids, IA (Xavier High School)",3 p.m.   ,2:00   ,,"simpson college
",Simpson College,Grant Fjetland,Troy Hatten,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,0,6,Josh August,9,1011030,2b,rf,c,3b,dh,1b,lf,ss,cf,Casey Graham,Larson (3-3)
50,"Mar. 8, 2004",simpsb,,Best,Reckner,Azzato,Stafford,Elzer,Canzano,Kordecki,Wiand,Shamitko,0,4,Samson,5,0000400,cf,2b,dh,rf,lf,ss,1b,3b,c,Szymanski,penn st.-behrend,Penn St.-Behrend,Szymanski (0-1),,7.0,Y,,"Ft. Pierce, FL (Norwood Complex)",6:15 pm   ,1:45   ,,"simpson college
",Simpson College,Troy Hatten,Dusty Kain,Joey Young,Mike Donnenwerth,Chris Beall,Dan Rieck,Chris Cyronek,Brett Murphy,Ross Anderson,1,11,Mike Donnenwerth,9,0004520,rf,cf,lf,3b,1b,c,2b,dh,ss,Casey Graham,Graham (1-0)
45,"Apr 22, 2004",warlut2,2,David Zelinskas,Michael Schmalfeldt,John Jaeger,Brad Paulsrud,Kyle Pearson,Neil Theisen,Steve Lunn,Kyle Schroeder,Brock Reed,1,4,John Jaeger,6,0000400,ss,lf,p,1b,3b,2b,rf,c,cf,John Jaeger,"luther college
",Luther College,Jaeger,,7.0,Y,Larsen,"Decorah, Iowa (Luther College)",3:10   ,1:55   ,,"wartburg college
",Wartburg College,Aaron Port,Patrick Henderson,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Winter,Brian Pins,Chris Robertson,Casey Toops,1,11,Ash Larsen,17,0121133,lf,cf,1b,c,rf,3b,dh,ss,2b,Tyler Archer,Archer
50,"Feb 28, 2004",corhvr,,Pat Block,Danny Love,Todd Reichart,Nate Eichmeyer,Drew Simonis,Ricky Legree,Tom Mager,Justin Mashburn,Adam Hadenfeldt,4,4,Adam Hadenfeldt,10,1010020,cf,ss,c,1b,rf,3b,dh,2b,lf,Eric Melander,"cornell college
",Cornell College,Melander (0-1),,7.0,Y,,"Fort Myers, Fla.",  ,  ,,hanover (ind.),Hanover (Ind.),Schmidt,Hopkins,Forbes,Siebenmorgen,Wynn,Huff,Gillin,Miller,Walden,2,9,Young,12,2000412,cf,ss,c,dh,1b,lf,rf,3b,2b,Ribero,Ribero (1-0)
70,"Mar 27, 2004",stmwar2,,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Chris Robertson,Brian Pins,Patrick Henderson,5,6,Ash Larsen,10,0041010,1b,2b,ss,c,lf,dh,3b,rf,cf,Grant Finley,"wartburg college
",Wartburg College,"Johnson, E",,7.0,Y,,"Waverly, IA (Hertel Field)",2 p.m.   ,2:10   ,,"st. mary's
",St. Mary's,Collins,Cicalello,Kimlinger,Rink,Majerus,Gornick,Wilhelmy,Winecke,Jacobson,6,8,Gornick,8,1033100,lf,3b,ss,1b,cf,dh,rf,2b,c,Pedersen,Pedersen (1-1)
100,"Mar 19, 2004",cenpnc2,,Curry,Tallman,Whitaker,Georgian,Ray,Waters,Principe,DaPrile,Aigner,0,4,Stuese,7,0040000,lf,2b,dh,rf,1b,3b,cf,c,ss,Hawkins,purdue-north central,Purdue-North Central,Hawkins (),,7.0,Y,DePenning,"Port Charlotte, FL",3:30 pm   ,1:30   ,,"central college
",Central College,Nate Landas,Pat Johnson,Steve Gebhart,Adam Duerfeldt,Shea Stamp,Josh Sandin,Tom Sheehan,Kody Wohlers,Casey Olney,1,5,Nicholas DePenning,10,0320000,2b,cf,ss,1b,lf,rf,dh,c,3b,Gavin Mitchell,Mitchell (1-2)
155,"Mar 21, 2004",warrhi,,Severns,Salisbury,Moore,Tourville,Jones,Goebel,Braun,Windmiller,Knaack,1,3,Tranter,5,1000101,2b,rf,lf,3b,cf,1b,dh,ss,c,Tranter,rose-hulman inst.,Rose-Hulman Inst.,Archer (0-1),,7.0,Y,,"Terre Haute, Ind. (Art Nehf Field)",11:02 AM   ,1:31   ,,"wartburg college
",Wartburg College,Aaron Port,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Winter,Brian Pins,Chris Robertson,Patrick Henderson,1,2,Tyler Archer,8,0101000,3b,2b,dh,c,lf,1b,rf,ss,cf,Tyler Archer,Tranter (2-0)
100,"Apr 03, 2004",simcor1,1,Pat Block,Justin Mashburn,Danny Love,Todd Reichart,Nate Eichmeyer,Ricky Legree,Tom Mager,Drew Simonis,Adam Hadenfeldt,1,5,Ryan Williams,10,1002110,cf,2b,ss,c,1b,3b,dh,rf,lf,Ryan Rosenberg,"cornell college
",Cornell College,Rosenberg (3-1),,7.0,Y,,"Mount Vernon, Iowa (Ash Park Field)",1:04 pm   ,2:05   ,HP: Kevin Ferris  1B: Tod Hoffstatt,"simpson college
",Simpson College,Grant Fjetland,Troy Hatten,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,5,8,Shawn Parker,10,2200130,2b,rf,dh,3b,c,1b,lf,ss,cf,Shawn Parker,Parker (2-1)
83,3-29-04,wmpdbq2,,Jeremy Rannals,Justin Shepard,Travis Lyons,Mark Becker,Joe Hapanionek,Cole Lyons,Jamey Rannals,Nathan Mozena,Keith Bernard,0,5,Mike Cassidy,7,3020000,rf,dh,cf,lf,1b,3b,c,2b,ss,Ben Blair,"university of dubuque
",Univ. of Dubuque,Koplitz,,7.0,Y,,"Dubuque, IA (Chlapaty Field)",  ,  ,,william penn univ.,William Penn Univ.,Cortez,Romero,Flores,McGregor,Rotz,Brown,Eilers,Holstad,Mell,0,7,Elizondo,8,0000520,ss,1b,3b,c,2b,dh,lf,rf,cf,Elizondo,Elizondo
50,"Feb 27, 2004",corgcc2,,Pat Block,Danny Love,Todd Reichart,Nate Eichmeyer,Drew Simonis,Ricky Legree,Kevin Moses,Justin Mashburn,Adam Hadenfeldt,1,4,Ryan Williams,8,022000X,cf,ss,c,dh,rf,3b,1b,2b,lf,Justin Flansburg,"cornell college
",Cornell College,Gundy (0-1),,7.0,Y,Williams (2),"Fort Myers, Fla.",  ,  ,,grove city (pa.),Grove City (Pa.),C. Hull,Hoagland,Ott,Diller,Grupp,Ritter,Mycyk,Kearney,Wiggers,1,3,Cuthbert,10,0011001,rf,2b,cf,1b,lf,ss,3b,c,dh,Gundy,Flansburg (1-0)
,"Apr 28, 2004",lutdbq1,,Keith Bernard,Jason Crane,Justin Shepard,Travis Lyons,Joe Hapanionek,Nathan Mozena,Jeremy Rannals,Tim Griffith,Mark Becker,4,2,Mike Blavat,11,0000002,ss,3b,c,cf,1b,2b,rf,dh,lf,Tim Kinney,"university of dubuque
",Univ. of Dubuque,Kinney,,7.0,Y,,"Dubuque, IA (Chlapaty Field)",  ,  ,,"luther college
",Luther College,David Zelinskas,Neil Theisen,John Jaeger,Brad Paulsrud,Kyle Schroeder,Steve Lunn,Kyle Pearson,Spencer Jones,Brock Reed,1,10,Brad Paulsrud,6,2100205,ss,2b,3b,p,c,rf,1b,cf,lf,Brad Paulsrud,Paulsrud
