attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
105,"Apr 29, 2011",bvulor1,1,Mike Pudlo,NA,Mike Canevello,Austin Brown,BJ Juergens,Kyle Soeder,Calvin Rea,Connor Reilly,Clay Henricksen,Joe Walker,1,5,Spencer Radabaugh,8,2011000001,ss,NA,rf,cf,1b,dh,lf,3b,c,2b,Kevin Moriarity,"loras college
",Loras College,James Stone,,10.0,Y,,"Dubuque, Iowa (Petrakis Park)",6:00 PM   ,2:40   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,5,4,James Stone,11,0100120000,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Michael Dirkx," Mix of sun/clouds, 59 degrees",Spencer Radabaugh
144,"Apr 02, 2011",bvudbq2,1,Nicholas Martin,NA,Tyler Weiss,Andrew Danna,Todd Whited,Nick Baldocchi,Brock Grubbs,Ryan Tackitt,Vince Parisi,Aaron Laskowski,2,11,Tim Ciskowski,9,0000155,2b,NA,rf,ss,lf,3b,dh,1b,c,cf,Kalen Mace,"dubuque, univ. of","Dubuque, Univ. of",Kalen Mace,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",1 p.m.   ,2:33   ,HP: Ken Ferris  1B: Eric Olson,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Joe Paletta,Nick Maxwell,Neil Eddie,Dylan Colo,Tyler Case,0,13,James Stone,13,1002280,ss,NA,3b,rf,dh,1b,lf,c,2b,cf,Ryan Wuebker, cloudy 44 W-10-20 NW,Ryan Wuebker
43,"Mar 09, 2011",coenjcu,,C. Mirabile,NA,J. Gutierrez,M.Fiorentino,F. Ramirez,J. Tetrick,K. Witte,T. Lacik,J. Reyes,E. Conklin,2,5,A. Carrasco,10,000220010,2b,NA,rf,3b/ss,c,dh,cf,1b,ss,lf,M. Kelly,new jersey city u.,New Jersey City U.,W. Lopez,,9.0,Y,,"Auburndale, Fla. (Lake Myrtle Park #4)",9:00 AM   ,2:22   ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Mark Proust,Brennan Melloy,Kaileb Armbruster,3,7,Tyler Hixson,11,010024000,rf,NA,1b,cf,lf,c,2b/3b,dh,ss,3b,Brenden Drahn," 70, Sunny",Brenden Drahn
45,04/21/11,lordo,,Polak,NA,Cunzalo,Anderson,Kemp,Bongartz,Bolton,Ershbock,Flavin,,5,0,Taylor,3,000000000,ss,NA,1b,c,2b,3b,rf,lf,cf,,Zwiazek,dominican university,Dominican University,Zwiazek,,9.0,Y,,"Schaumburg, Ill. (Alexian Field)",3:00 PM   ,2:30   ,,"loras college
",Loras College,Mike Pudlo,NA,Mike Canevello,Austin Brown,BJ Juergens,Clay Henricksen,Connor Reilly,Calvin Rea,Travis Olson,Joe Walker,3,9,Eric Rife,9,200203020,ss,NA,rf,cf,1b,c,3b,lf,dh,2b,Kendall Paluch,,Kendall Paluch
188,"Mar 14, 2011",dbqoliv,,LaFramboise,NA,B. Kosmalski,R. Young,B. Felix,A. Clark,P. Sullens,A. Engle,J. Keenan,T. Olinske,0,4,LaFramboise,9,10000120X,dh/p,NA,2b,ss,1b,c,rf,lf,cf,3b,L. Cline,olivet college,Olivet College,"Elliot, Visuri",,9.0,Y,,"Fort Myers, Fla. (Terry Park)",9 a.m.   ,10:59   ,,"dubuque, univ. of","Dubuque, Univ. of",Nicholas Martin,NA,Bobby Shepherd,Andrew Danna,Todd Whited,Nick Baldocchi,Nathan Lucas,Vince Parisi,Aaron Laskowski,Jeffrey Stevens,2,1,"Elliot, Visuri",7,000000010,2b,NA,dh,ss,lf,3b,1b,c,cf,rf,"Elliot, Visuri", Sunny 71,L. Cline
187,"Apr 09, 2011",coedbq2,1,Nicholas Martin,NA,Bobby Shepherd,Andrew Danna,Todd Whited,Brock Grubbs,Nathan Lucas,Vince Parisi,Mac Shepherd,Aaron Laskowski,1,3,Kalen Mace,5,100110X,2b,NA,rf,ss,lf,dh,1b,c,3b,cf,Kalen Mace,"dubuque, univ. of","Dubuque, Univ. of",Wade Morris,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",1 p.m.   ,1:33   ,HP: Ken Ferris  1B: Eric Olson,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Kevin Schuver,Ryan Velvick,Sean Raisch,Kaileb Armbruster,Scott DeAngelis,Brennan Melloy,2,1,Wade Morris,2,0000001,rf,NA,1b,cf,c,3b/ss,dh,lf/3b,2b,ss,Wade Morris," overcast, cool 48",Kalen Mace
68,"Apr 05, 2011",coelor1,1,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,0,5,John King,6,100040X,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Wade Morris,#29 coe college,#29 Coe College,Ben Cottrell,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1 p.m.   ,1:35   ,,"loras college
",Loras College,Mike Canevello,NA,Clay Henricksen,Austin Brown,BJ Juergens,Calvin Rea,Mark Jablonski,Joe Walker,Eric DeSousa,Mike Pudlo,1,1,Ben Cottrell,3,0000100,rf,NA,c,cf,1b,dh,lf,2b,3b,ss,Ben Cottrell,,Wade Morris
,"Mar 20, 2011",lutply1,1,Chris Reynolds,NA,Eric Pittman,Ryan Bahnemann,Mitchel Obey,Steve Beckman,Kevin Bradley,Joe Thompson,Chris Erikson,Matthew Bruhn,3,12,Noah Nelsen-Gross,16,010362X,3b,NA,2b,1b,cf,ss,c,rf,dh,lf,Jerrod Torkelson,"luther college
",Luther College,J.Bishop,,7.0,Y,,"Ft. Meyers, FL",  ,  ,,plymouth state,Plymouth State,G.Livingston,NA,R.McIntosh,B.Lausberg,M.Cappiello,R.Wilson,L.Merrill,M.Koban,D.Tammaro,B.Cosgrove,0,10,C.Bryant,12,0013402,ss,NA,2b,dh,1b,3b,rf,lf,cf,c,J.Bishop,,Jerrod Torkelson
100,"Mar 13, 2011",simuwl2,2,Tyler Crandell,NA,Jake Barr,Dave Johnson,Colton Calvert,Zach Smith,Ethan Hale,Drew Yarkosky,Justin Svehla,Blake Heitmeier,1,2,Brett Crable,6,0000101,cf,NA,lf,ss,rf,dh,2b,c,1b,3b,Chris Dorff,"simpson college
",Simpson College,Chris Dorff,,7.0,Y,,Mountain Pointe HS,2:30   ,  ,,wisconsin la crosse,Wisconsin La Crosse,M. Johnson,NA,Braga,Fanta,Trocke,Harazin,Cordova,Jacobson,Cefalu,Geary,1,3,Lauersdorf,6,0000210,rf,NA,cf,1b,2b,c,dh,3b,lf,ss,Lauersdorf, 90 Sunny,Lauersdorf
47,"Mar 29, 2011",lutsju2,2,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Mitchel Obey,Chris Erikson,Kevin Bradley,Andrew Nelsen,Steve Beckman,Jordan Greenland,0,3,Jared Berlage,7,1020000,2b,NA,rf,3b,cf,1b,c,dh,ss,lf,Matt Reynolds,"luther college
",Luther College,Jerrod Torkelson,,7.0,Y,,"Decorah, Iowa (Luther College)",3:45   ,1:40   ,,st. john's (minn.),St. John's (Minn.),E. Smith,NA,B. Skluzacek,B. Marsnik,M. Butorac,B. Kramer,M. Forster,M. Boys,C. Perrine,A. Powell,3,5,C. Cline,6,2000003,lf,NA,c,dh,ss,2b,3b,cf,1b,rf,H. Zimmerman,,C. Cline
47,"Apr 21, 2011",lutham2,2,A.Powell,NA,T. Rogers,J.Buck,A.King,B.Richardson,D. Ellefson,T.Johnson,C. Miller,R. Hackel,2,8,R.Miller,10,402002X,2b,NA,rf,dh,lf,c,3b,1b,cf,ss,E.Knutson,"hamline university
",Hamline University,Nathan Andersen,,7.0,Y,,"Saint Paul, Minn. (Midway Stadium)",3:04   ,2:01   ,HP: Curt Callister  1B: Mitch Bu,"luther college
",Luther College,Chris Reynolds,NA,Eric Pittman,Ryan Bahnemann,Joe Thompson,Paul Ryan,Robbie Jewell,Jordan Greenland,Andrew Nelsen,Matthew Bruhn,0,3,Jared Berlage,7,0003000,2b,NA,ss/3b,3b,rf,1b,cf,dh,c,lf,Nathan Andersen," 40 degrees, cloudy",R.Miller
223,"Mar 17, 2011",simuwst1,1,Tyler Crandell,NA,Dave Johnson,Brad Agan,Zach Smith,Colton Calvert,Ethan Hale,Drew Yarkosky,Justin Svehla,Brett Crable,0,3,Mike Huyser,6,000210X,cf,NA,ss,3b,dh,rf,2b,c,1b,lf,Mike Huyser,"simpson college
",Simpson College,Gray,,7.0,Y,,"Mesa, Ariz. (Gene Autry Park)",9:00 am   ,1:40   ,,univ. of wis.-stout,Univ. of Wis.-Stout,Giebel,NA,Brugger,O'Connell,Smolinski,Yaucher,Huth,Guida,Schoch,Duske,3,0,Gray,5,0000000,cf,NA,ss,3b,1b,rf,dh,c,lf,2b,Gray, 80 Sunny,Mike Huyser
50,"Mar 6, 2011",cenaugs1,1,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Jarred Lackey,Ryan Allison,Josh Stanton,Allen Mann,Seth Carson,Sam Stetzel,1,3,D.J. Glasgow,8,020000001,ss,NA,3b,dh/p,rf,2b,c,lf,1b,cf,Ryan Goetzinger,"central college
",Central College,Caleb Rangel,,9.0,Y,,"Jacksonville, Ill. (Lenz Field)",1 pm   ,3:00   ,,augsburg (minn.),Augsburg (Minn.),Kolbow,NA,Butler,Seaman,Blunt,Petersen,Gerding,Anderson,Holmquist,LaChapelle,5,5,Ozga,8,101000003,rf,NA,lf,dh,ss,1b,cf,c,3b,2b,Lynch,,Ozga
48,"Apr 01, 2011",coelut1,,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Kevin Bradley,Matthew Bruhn,Paul Ryan,Steve Beckman,Ian Fitzgerald,4,7,Joe Martin,13,00140200X,2b,NA,rf,3b,1b,c,lf,dh,ss,cf,Augie Lindmark,"luther college
",Luther College,Wade Morris,,9.0,Y,,"Decorah, Iowa (Luther College)",3:00 p.m   ,2.5   ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,0,5,Zach Picciotti,14,200001011,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Wade Morris, 46 and windy,Augie Lindmark
100,"Apr 30, 2011",cencor3,,Adam Ariola,NA,Sam Stetzel,Mike Furlong,Caleb Rangel,Anthony Miller,Jarred Lackey,Josh Stanton,David Lakin,Ryan Allison,1,4,Judson McKown,8,000000013,2b,NA,cf,ss,lf,3b,rf,c,1b,dh,Dirk Lindaman,"central college
",Central College,Charlie Muir,,9.0,Y,,Kuyper Athl Complex,1:07   ,2:13   ,HP: Joe Nelson  1B: Jeff Freez,"cornell college
",Cornell College,Matt Pfister,NA,Jesse Searls,Zach Rogers,Ryan Clausen,Ryan Nordtvedt,Robert Carlson,Milton Kurschner,Nick Norris,,0,3,Charlie Muir,8,000010200,cf,NA,2b,3b,1b,c,lf,ss,rf,,Andrew Patzke,,Judson McKown
135,"May 13, 2011",iiac05,,Chris Reynolds,NA,Steve Beckman,Chris Erikson,Joe Thompson,Ryan Bahnemann,Jordan Greenland,Mitchel Obey,Jeff Rose,Kevin Bradley,2,14,Matt Reynolds,13,0330134,2b,NA,ss,1b,rf,3b,dh,cf,lf,c,Matt Reynolds,"luther college
",Luther College,Dirk Lindaman,,7.0,Y,,"Cedar Rapids, Iowa (Veterans Memorial)",10:00am   ,2:30   ,,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Adam Ariola,Sam Stetzel,Seth Carson,Jarred Lackey,Allen Mann,Josh Stanton,4,4,D.J. Glasgow,7,3010000,ss,NA,3b,dh,2b,cf,1b,rf,lf,c,Dirk Lindaman,,Matt Reynolds
115,"Mar 12, 2011",bvunwu1,1,"DePriest, G",NA,"Munford, Z","Lewis, T","Ostrom, J",Erb-Woods,"Kelly, B","Thompson, J","Thaut, J.J.","Landholm, J",3,0,"Kay, D",3,000000000,2b,NA,cf,c,ss,lf,1b,3b,rf,dh,"Dolezal, R","nebraska wesleyan university
",Nebraska Wesleyan,"Dolezal, R",,9.0,Y,,"Lincoln, Neb. (NWU Field)",12:32 pm   ,2:32   ,HP: Troy Solsaa  1B: Frank Peccha,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Joe Paletta,Ryan Scheetz,Andy Compton,Tyler Case,Weston Foxx,3,9,Michael Dirkx,12,000022401,ss,NA,3b,lf,c,dh,1b,rf,cf,2b,Luke Probasco,,Luke Probasco
125,"Mar 19, 2011",coemonm1,1,Crandall,NA,Comstock,Ruyle,Johnson,VanDusen,Donnan,Higginson,Young,Winkler,2,8,Ryba,10,221300000,2b,NA,rf,3b,lf,ss,1b,dh,cf,c,Kempel,"monmouth college
",Monmouth College,Kempel,,9.0,Y,,"Monmouth, Ill. (Glasgow Field)",12:00   ,2:43   ,HP: Kevin Ferris  1B: Todd Franzen,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Brennan Melloy,Sean Raisch,Kaileb Armbruster,3,17,Tyler Hixson,16,503213210,rf,NA,1b,cf,lf,c,2b/3b,ss,dh,3b,Wade Morris,,Zach Picciotti
73,"Apr 02, 2011",cenwar3,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Jonathon Rose,Levi Montague,0,8,Ryan Doty,9,0000080,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Ryan Doty,"wartburg college
",Wartburg College,Ryan Goetzinger,,7.0,Y,,"Waverly, IA (Hertel Field)",3:46pm   ,1:44   ,HP: Randy Schulte  1B: Chris Overbrockling,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Jarred Lackey,Caleb Rangel,Adam Ariola,Josh Stanton,Allen Mann,David Lakin,Sam Stetzel,3,0,Judson McKown,4,0000000,ss,NA,3b,rf,dh,2b,c,lf,1b,cf,Ryan Goetzinger,,Ryan Doty
160,"Apr 08, 2011",bvulut1,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Nick Maxwell,Dylan Colo,Tyler Case,2,1,Kyle Dupic,5,010000000,ss,NA,3b,rf,c,1b,dh,lf,2b,cf,Ryan Wuebker,"buena vista university
",Buena Vista Univ.,Kyle Dupic,,9.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",6:00pm   ,2:00   ,,"luther college
",Luther College,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Mitchel Obey,Jeff Rose,Kevin Bradley,Steve Beckman,Ian Fitzgerald,0,3,Augie Lindmark,7,000100002,2b,NA,rf,3b,1b,lf,dh,c,ss,cf,Augie Lindmark,,Augie Lindmark
100,"Apr 02, 2011",lorsim2,1,Mike Canevello,NA,Joe Walker,Calvin Rea,Austin Brown,Clay Henricksen,Kyle Barton,Travis Olson,Connor Reilly,Mike Pudlo,1,1,Kendall Paluch,4,1000000,rf,NA,2b,lf,cf,c,1b,dh,3b,ss,Kendall Paluch,"loras college
",Loras College,Kendall Paluch,,7.0,Y,,"Dubuque, IA (Petrakis Park)",1:00PM   ,1:40   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Trent Svehla,Brad Agan,Colton Calvert,Zach Smith,Justin Svehla,Ethan Hale,1,2,Mike Huyser,4,0200000,cf,NA,c,ss,lf,3b,rf,dh,1b,2b,Mike Huyser,,Mike Huyser
73,"Apr 29, 2011",lutsim1,,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Mitchel Obey,Jordan Greenland,Steve Beckman,Robbie Jewell,Kevin Bradley,1,2,Joe Martin,7,020000000,2b,NA,rf,3b,1b,lf/cf,dh,ss,cf,c,Danny Smith,"luther college
",Luther College,Danny Smith,,9.0,Y,,"Decorah, Iowa (Luther College)",3:00 pm   ,2:08   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Colton Calvert,Trent Svehla,Justin Svehla,Brad Agan,Blake Heitmeier,Ethan Hale,2,5,Chris Dorff,10,000041000,cf,NA,c,ss,rf,lf,1b,dh,3b,2b,Paul Brown,,Paul Brown
50,"Mar 06, 2011",coeaur2,2,Amedei,NA,Wilson,Adams,VanAsdlen,Mackey,Davidson,Singraber,Payne,Foley,0,8,McCarthy,12,1301021,2b,NA,ss,cf,1b,3b,lf,rf,c,dh,McCarthy,"aurora
",Aurora,Brenden Drahn,,7.0,Y,,"Lake Myrtle, Fla. (Lake Myrtle Field)",4:30 pm   ,  ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Brennan Melloy,Kaileb Armbruster,Spencer Sobba,3,7,Brenden Drahn,13,0112201,rf,NA,1b,cf,lf,dh/c,2b,ss,3b,c,Zach Picciotti,,McCarthy
60,"Mar 19, 2011",lordyou2,2,Gladysz,NA,Christie,Gibbs,Shay,Glowish,Vokes,Pragle,Mohring,Veronica,1,7,Gibbs,11,00000241,lf,NA,cf,1b,3b,rf,ss,dh,c,2b,Anderson,d'youville,D'Youville,Kyler Laurie,,8.0,Y,,"Winter Haven, FL (Chain of Lakes #4)",3:45   ,2:15   ,,"loras college
",Loras College,Joe Walker,NA,Kyle Barton,Calvin Rea,BJ Juergens,Austin Brown,Connor Reilly,Kyle Soeder,Travis Olson,Alex Rodriguez,6,6,Kyler Laurie,13,02201010,ss,NA,1b,lf,dh,cf,3b,rf,c,2b,Cole Boge," Sunny, 80",Gibbs
211,"Mar 12, 2011",warsto2,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Nate Rost,Michael Schinstock,Levi Montague,Ryan Doty,2,2,Drew Babinat,4,1010000,rf,NA,lf,cf,dh,ss,c,1b,3b,2b,Scott Benson,"wartburg college
",Wartburg College,Scott Benson,,7.0,Y,,"Sauget, Ill. (GCS Park)",2:28   ,1hr 44mn   ,,"st. olaf college
",St. Olaf College,Sam Maus,NA,Sean Dube,Andy Bartz,Dan Lee,Erik Nelson,Matt Kieffer,Blissenbach,Brady Sand,Nick Kulla,2,9,Adam Johnson,9,1050030,ss,NA,dh,rf,c,lf,1b,cf,3b,2b,A. Dzurak,,A. Dzurak
,"Mar 12, 2011",lutrmus2,2,Chris Reynolds,NA,Steve Beckman,Ryan Bahnemann,Mitchel Obey,Joe Thompson,Eric Pittman,Chris Erikson,Kevin Bradley,Ian Fitzgerald,0,12,Alex Byom,10,010812X,3b,NA,ss,1b,lf,rf,2b,dh,c,cf,Danny Smith,"luther college
",Luther College,Irwin,,7.0,Y,,"Jacksonville, Ill.",  ,  ,,robert morris univ.,Robert Morris Univ.,Roberts,NA,Morris,Moyer,Dayton,Govaia,Novy,Del Toro,Laygo,Sekardi,1,1,Sellers,6,0100000,cf,NA,2b,ss,dh,c,rf,3b,1b,lf,Irwin,,Danny Smith
309,"Apr 10, 2011",coewusl2,2,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Kevin Schuver,Sean Raisch,Ryan Velvick,John Logan,Scott DeAngelis,Brennan Melloy,1,8,Brenden Drahn,10,012203X,rf,NA,1b,cf,c,lf,3b,dh,2b,ss,Zach Picciotti,#29 coe college,#29 Coe College,Liebman,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1:10 pm   ,2:17   ,,"washington univ., mo","Washington Univ., Mo",Billig,NA,Davis,Rogalski,Skinner,May,Bayer,Noon,Madson,Ingell,2,3,Rogalski,7,1010100,ss,NA,3b,rf/p,1b,2b,lf,dh,c,cf,Liebman," 80 Degrees, Winds SW at 23 mph",Zach Picciotti
50,"Mar 07, 2011",coekings,,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,2,10,Tyler Hixson,18,20043010X,rf,NA,1b,cf,lf,c,3b,dh,ss,2b,Josh Gordon,"coe college
",Coe College,BrentonEades,,9.0,Y,,"Chain of Lakes, Fla. (Chain of Lakes Park)",2:00 pm   ,  ,,king's,King's,Anthony Re,NA,Mike Fignar,ChrisSweeney,Jared Turner,Brian Mikus,R.Lemoncelli,M. Pritchard,S. Romanic,Joey Troxell,3,8,B. Buttafogo,13,001011032,2b,NA,cf,rf,dh,1b,ss,3b,lf,c,BrentonEades,,Josh Gordon
82,"May 18, 2011",coencaa1,,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Adam Nisenson,Kevin Schuver,Ryan Velvick,Ryan Schisler,Brennan Melloy,2,2,Tyler Hixson,5,000002000,2b,NA,rf,cf,lf,1b,c,3b,dh,ss,Kevin Baranowski,"coe college
",Coe College,Kevin Baranowski,,9.0,Y,,"Bloomington, Ill. (Horenberger Field)",12 p.m.   ,1:53   ,HP: Rick Allen  1B: Larry Allen  2B: Kevin Ferris  3B: Mike McGloon,ripon,Ripon,Henrickson,NA,Bosquez,Beaman,Grambow,Koth,Forseth,Kastner,Bayreuther,Hughes,0,3,Wierschke,11,110010000,rf,NA,2b,3b,1b,cf,dh,lf,ss,c,Wierschke, 56 and cloudy,Wierschke
95,"Apr 17, 2011",lorlut3,2,Chris Reynolds,NA,Jeff Rose,Ryan Bahnemann,Chris Erikson,Mitchel Obey,Joe Thompson,Jordan Greenland,Steve Beckman,Kevin Bradley,3,12,Joe Martin,16,233004X,2b,NA,lf,3b,1b,cf/lf,rf,dh,ss,c,Matt Reynolds,"luther college
",Luther College,Jeremey Gerardy,,7.0,Y,,"Decorah, Iowa (Luther College)",  ,2:07   ,,"loras college
",Loras College,Mike Canevello,NA,Austin Brown,BJ Juergens,Calvin Rea,Kyle Soeder,Connor Reilly,Joe Walker,Travis Olson,Mike Pudlo,1,7,Greg Farrey,7,0000610,rf,NA,cf,1b,lf,dh,3b,2b,c,ss,Jeremey Gerardy,,Matt Reynolds
35,"Mar 04, 2011",warri,,Smith,NA,Robertson,Brazee,Keman,Meyer,Hughes,Canestro,Roman,Bradley,5,10,Keman,16,600002110,cf,NA,rf,1b,dh,c,ss,2b,3b,lf,Wright,rit,RIT,Wright,,9.0,Y,,Florida,  ,2:35   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,James Vega,Patrick Grau,Drew Yoder,Ryan Powers,Dan Marshall,Levi Montague,Jonathon Rose,Ryan Doty,3,17,Ben Roemmich,16,903014000,rf,NA,lf,cf,dh,ss,1b,3b,c,2b,Michael Schinstock,,Michael Schinstock
160,"Apr 23, 2011",bvusim3,2,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,0,15,James Stone,15,072420X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Reggie Kock,"buena vista university
",Buena Vista Univ.,Chris Dorff,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",2:50pm   ,1:40   ,,"simpson college
",Simpson College,Tyler Crandell,NA,Dave Johnson,Zach Smith,Colton Calvert,Jake Barr,Justin Svehla,Drew Yarkosky,Blake Heitmeier,Ethan Hale,1,1,Kyle Pullins,7,0001000,cf,NA,ss,dh,rf,lf,1b,c,3b,2b,Chris Dorff,,Reggie Kock
50,"Mar 6, 2011",cenaugs2,2,Butler,NA,Monsour,Seaman,Blunt,Sward,Gerding,Anderson,Johnson,LaChapelle,0,0,Cloutier,3,0000000,lf,NA,3b,dh,ss,1b,cf,c,rf,2b,Farah,augsburg (minn.),Augsburg (Minn.),Farah,,7.0,Y,,"Jacksonville, Ill. (Lenz Field)",4 pm   ,2:20   ,,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Jarred Lackey,Ryan Allison,Josh Stanton,David Lakin,Billy Dittmer,Sam Stetzel,1,3,Dirk Lindaman,8,0110100,ss,NA,3b,lf,rf,2b,c,1b,dh,cf,Dirk Lindaman,,Dirk Lindaman
51,"Apr 25, 2011",corwar3,,Matt Pfister,NA,Charlie Muir,Zach Rogers,Ryan Clausen,Craig Furstenau,Robert Carlson,Alex Schnebbe,Jesse Searls,,2,6,Nick Norris,9,400200000,cf,NA,rf,ss,1b,c,lf,3b,2b,,Andrew Patzke,"cornell college
",Cornell College,Justin Brown,,9.0,Y,,"Mount Vernon, Iowa (Ash Park)",5:20 PM   ,2:58   ,HP: Ken Ferris  2B: Josh Berka,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Levi Montague,5,10,Nate Rost,14,000003205,rf,NA,lf,cf,dh,ss,1b,c/p,2b/3b,3b,Scott Benson," 53 Degrees, Wind E 19 MPH",Marcus Walcsyk
75,"Apr 02, 2011",coelut2,1,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Kevin Bradley,Jeff Rose,Jordan Greenland,Steve Beckman,Ian Fitzgerald,2,3,Joe Martin,7,1001001,2b,NA,rf,3b,1b,c,dh,lf,ss,cf,Danny Smith,"luther college
",Luther College,Danny Smith,,7.0,Y,,"Decorah, Iowa (Luther College)",1:00 pm   ,2:00   ,,"coe college
",Coe College,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,John Logan,Brennan Melloy,Scott DeAngelis,1,11,Kevin Baranowski,14,0050402,rf,NA,1b,cf,lf,c,3b/ss,dh,ss,2b,Kevin Baranowski,,Kevin Baranowski
320,"May 13, 2011",iiac06,,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Sean Raisch,Kevin Schuver,Adam Nisenson,Ryan Velvick,John Logan,Brennan Melloy,0,3,Tyler Hixson,6,01011000X,2b,NA,rf,cf,lf,c,1b,3b,dh,ss,Wade Morris,"coe college
",Coe College,Scott Benson,,9.0,Y,,"Cedar Rapids, Iowa (Veterans Memorial)",1:20pm   ,2:07   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Joe Grote,Levi Montague,1,2,Scott Benson,9,000002000,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Scott Benson,,Wade Morris
