date,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
4/28/2019,Kelby Johnson,Jake Halverson,Trent Athmann,Luke Plunkett,Bryce Hingst,Owen Vander Linden,Joe McKibben,Jake Vogt,Tommy Gleason,3,11,Ryan Manternach,18,0510000011210,2b,ss,rf,c,3b,1b,lf,cf,dh,Kyle Bode,LUT,luther college,Ross Hingst,,13,Clayton Christian,Luther College (Luther Stadium),3:30,4:10,,BVU,buena vista,Peyton Renning,Bryce Rheault,Joe Rock,Coleman Roberts,Nick Henrichs,Logan Mueller,Tyler Stoltze,Tyler Tennyson,Noah Paper,1,13,Clayton Christian,19,5010000011212,cf,2b/p,1b,rf,lf,3b,c,p/dh,ss,Tyler Tennyson,,Austin Scott
4/16/2019,Kelby Johnson,Jake Halverson,Trent Athmann,Luke Plunkett,Bryce Hingst,Owen Vander Linden,Kyle Schnobrich,Derek McCready,Jake Vogt,3,2,Ryan Manternach,5,2000000X,2b,ss,rf/cf,c,3b,1b,lf,dh,cf/ss,Joey Cardamon,LUT,luther college,Joey Cardamon,"Hingst, R. faced 3 batters in the 4th.",8,,"Decorah, Iowa (Luther College)",3:00 pm,2:10,,COE,coe college,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,Cameron Frazier,Nolan Arp,TJ Johnson,Jacob Henry,0,15,TJ Deardorff,20,06071100,rf,lf,1b,dh,c,cf,2b,ss,3b,Zach Kammin,,Zach Kammin
4/23/2019,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,TJ Johnson,Nolan Arp,Cameron Frazier,Jacob Henry,0,6,TJ Johnson,8,031001001,rf,lf,1b,dh,c,ss/p,2b,cf,3b,Zach Kammin,COE,coe college,Bode,,9,,"Cedar Rapids, Iowa (Daniels Park)",1 pm,3:00,Home Plate: Kevin FerrisFirst: Paul Keitel,LUT,luther college,Johnson,Halverson,Athmann,Plunkett,"Hingst, B.",Vander Lind,McKibben,Vogt,Gleason,0,5,Bode,9,000021200,2b,ss,rf,c,3b,1b,lf,cf,dh,Boesel,"upper 50s, mostly sunny",TJ Johnson
5/6/2019,A. Lehman,K. Halverson,S. Cobbs,R. Lust,Bollingberg,J. Thorp,E. Kolker,A. Krajewski,R. Cates,0,1,S. Falbo,4,0001000,cf,ss,lf,1b,2b,dh,rf,c,3b,G. Gunderson,,st. thomas,G. Gunderson,,7,,UST/St. Paul (Koch Diamond),4:25 pm,1:55,,,knights,JoJo McNair,Parker Ridge,Tyler Hovick,Tyler Nunemaker,Emmanuel Jeffery,Joesph Baumann,Jarod Harris,Max Goodhue,Bryce Butler,2,6,Robert Primrose,9,0101301,cf,ss,dh,rf,1b,c,2b,lf,3b,Brady Kraus,"Sunny, 10 mph NW wind, 55",Matt Milewski
4/30/2019,Jack Lasswell,JJ Valencia,Kellen Mitchell,Thomas Kempf,Zach McCoy,Jarad Clevenger,Josh Pawlowski,Luke Carroll,Jordan Goldstein,2,6,Nathan Schneiderman,8,00310011,2b,rf,1b,dh,ss,lf,cf,c,3b,Jordan Nelson,,"dubuque, univ. of",Michael Greco,Pieczko faced 1 batter in the 4th.,8,,"Dubuque, Iowa (Dan W. Runkle Field)",2:00,2:54,,,uw-platteville,Ross Krist,Jonathan Kelso,Josh Moses,Sam Behm,Mitchell Susa,Collin Mormann,Curtis Barsness,Logan Kozak,Ben Espinoza,2,5,Michael Greco,8,02000300,2b,cf,rf,dh,3b,1b,ss,c,lf,Nate Jennings,"48, rain",Nathan Schneiderman
4/16/2019,Coy Moore,Ryan Bouwman,Garrett Saunders,Tanner Wood,Nick Strysik,Trevor Kimm,Ben Wallace,Chris Riddle,Lucas Farren,0,8,Ryan Riddle,11,20021300X,cf,1b,ss,rf,dh,c,3b,2b,lf,Adam Carey,CEN,central,Brett Kauzlarich,,9,,"Pella, Iowa (Kuyper Athl. Complex)",3 p.m.,2:37,Home Plate: William KrejciFirst: Collin Jacobsen,SIM,simpson,Noah Sacco,Josh Breitbarth,Truman Schmitt,Kolton Arnold,Nathan Carlin,Devin Creger,Brady Held,Zach Hollingsworth,Richie Hintz,2,3,Dunston Werner,10,010001100,lf,dh,c,1b,ss,3b,rf,cf,2b,Brett Kauzlarich,73 and sunny,Adam Carey
3/26/2019,Nate Heili,Zach Carney,Mitch Sutton,Brennan Schmitt,Carson Youngquist,Shane Coker,Cal Tully,Jack Dwyer,Jake McClellan,3,7,James Witt,13,000202120,ss,cf,1b,3b,dh,lf,2b,rf,c,Jack Mizgalski,,uw-la crosse,Garrett McGraw,UWL home opener...All nine Luther starters w/ a hit...Eight of nine UWL,9,Joey Cardamon,"La Crosse, Wis. (Copeland Park)",3 p.m.,3:21,starters w/ a hit...Teams combined to use 11 pitchers...Athmann (LC),LUT,luther,Jake Vogt,Luke Plunkett,Trent Athmann,Owen Vander Linden,Joe McKibben,Derek McCready,Bryce Hingst,Jake Halverson,Kelby Johnson,2,9,Joey Cardamon,11,020040120,cf,c,rf,1b,lf,dh,3b,ss,2b,Nate Loch,"Sunny, 51, Winds 12 mph to LC",John Colucci III
5/4/2019,Devin Creger,Truman Schmitt,Noah Sacco,Kolton Arnold,Nathan Carlin,Josh Breitbarth,Zach Hollingsworth,Tyrese Moore,Richie Hintz,1,3,Tanner Jansen,11,000110100,3b,dh,lf,1b,ss,c,rf,cf,2b,Brady Held,SIM,simpson,Tanner Jansen,,9,Kyle Bode,"Indianola, Iowa (McBride Field)",1:56 pm,2:34,Home Plate: Rex EngstrandFirst: William Krejci,LUT,luther,Jake Vogt,Jake Halverson,Trent Athmann,Luke Plunkett,Bryce Hingst,Owen Vander Linden,Joe McKibben,Tommy Gleason,Kelby Johnson,0,4,Kyle Bode,8,000012010,cf,ss,rf,c,3b,1b,lf,dh,2b,Colin Coffey,,Colin Coffey
3/16/2019,Christian Gerner,Joseph Zywiciel,Charlie Rodriguez,Austen Dart,Sam Beers,Drew Barth,Kyle Hammitt,Drew Johnson,Peter Scott,1,2,Ben Mazzulla,6,0000002,ss,cf,lf,rf,3b,2b,c,1b,dh,Ryan Green,,concordia wisconsin,Ryan Green,Ryan Green faced 6 batters in the 5th.,7,,"Tucson, Arizona (Kino Sports Complex)",,,,LUT,luther college,Jake Vogt,Jake Halverson,Trent Athmann,Derek McCready,Bryce Hingst,Joe McKibben,Owen Vander Linden,Matt Clark,Kelby Johnson,0,17,Nick Dufoe,15,3004(10)00,cf/ss,ss,c,dh,3b,rf,1b,lf,2b,Joey Cardamon,,Joey Cardamon
5/19/2019,Jose Mercado,Keegan Tyrell,Bryan Vanduser,Brody Mariotti,Connor Brandon,Mateo Calle,Brayden Benavides,Justin Rodriguez,Matt Fauth,3,11,Anthony Rogers,18,141011201,ss,cf,3b,1b,lf,dh,2b,c,rf,Cole Carman,,concordia chicago,Eric LaRue,Carman faced 3 batters in the 7th.,9,,"River Forest, Ill. (Cougar Field)",10:30am,3:02,Home Plate: Mike StichaFirst: Ben WilliamsThird Base: Russ Lundquist,BVU,buena vista,Peyton Renning,Bryce Rheault,Joe Rock,Coleman Roberts,Nick Henrichs,Logan Mueller,Tyler Stoltze,Ryley McGregor,Noah Paper,3,5,Tate Holmes,12,130000100,cf,2b,1b,rf,dh,3b,c,lf,ss,Eric LaRue,62 Overcast Wind Out 10-15,Cole Carman
3/5/2019,JoJo McNair,Parker Ridge,Emmanuel Jeffery,Tyler Nunemaker,Ben DeKruyf,Aaron Eybers,Collin Guinn,Dylan Salinas,Tyler Hovick,2,2,Bo Greenlee,9,0001001,cf,ss,dh,rf,lf,3b,1b,c,2b,Darren Kilpatrick,,wartburg,Darren Kilpatrick,,7,,"Auburndale, Fla. (Lake Myrtle Park)",9:00am,3:55,,,concordia-m'head,Hoeft,Penske,Wilmer,McGuire,Sames,Schultz,Gravdahl,Boran,Toivonen,0,13,McBain,9,2430004,ss,3b,dh,1b,c,lf,cf,rf,2b,Ver Steeg,"Overcast, rain",Richards
4/1/2019,Aaron Nichols,Spencer Scheer,Derek Kolbush,Brook Johnson,Tyler Winterstein,Will Watkins,Riley Ward,Bradyn Thomas,Jackson Cummins,2,4,Sam Condello,5,000220000,2b,cf,3b,lf,rf,1b,ss,dh,c,Tucker McHugh,NWU,nebraska wesleyan,Sam Condello,,9,,"Lincoln, Neb. (NWU Field)",1:05 pm,2:30,Home Plate: Kyle HutsonFirst: Matt Kienow,COE,coe,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,Jacob Henry,TJ Deardorff,TJ Johnson,Isaac Evans,1,7,TJ Johnson,13,001032100,rf,dh,1b,lf,c,2b,3b,ss/p,cf,Matthew Mittelmark,"58 degrees, partly cloudy",TJ Johnson
5/10/2019,Jack Lasswell,Justin Jensen,Kellen Mitchell,Zach McCoy,Thomas Kempf,JJ Valencia,Jarad Clevenger,Luke Carroll,Jordan Goldstein,1,3,Nick Sewruk,1,00001200X,2b,cf,1b,ss,dh,rf,lf,c,3b,Nathan Schneiderman,,u of dubuque,Tyler Steward,,9,,"Cedar Rapids, Iowa (Veterans Memorial)",4:00pm,2:33,Home Plate: Mike FedererFirst: Kevin FerrisThird Base: Josh Mara,CEN,central college,Garrett Saunders,Ryan Bouwman,Coy Moore,Joe Rebik,Blake Wooten,Trevor Kimm,Ben Wallace,Cole Havlovic,Lucas Farren,2,2,Marcus Wenzel,8,010010000,ss,1b,cf,lf,dh,c,3b,rf,2b,Adam Carey,overcast and 60 degrees,Nick Sewruk
3/15/2019,Seth Betts,Levi Knott,Gideon Dunn,Kress Medina,Bailey Sarto,Camden Wiens,Chad Herrera,Brooks Repking,Kyle Schroedle,2,5,Ethan Hyatt,12,0000005,ss,cf,lf,3b,2b,dh,rf,1b,c,Sydney Ness,,crown,Sydney Ness,Veach faced 3 batters in the 7th.,7,Dunston Werner,"Kissimmee, Fla. (Osceola Park Stadium)",11:30 PM,2:50,,SIM,simpson,Devin Creger,Kolton Arnold,Truman Schmitt,Keegan Perez,Nathan Carlin,Zach Hollingsworth,Brady Held,Tyrese Moore,Richie Hintz,2,7,Dunston Werner,11,0110311,3b,1b,c,dh,ss,rf,lf,cf,2b,Brett Kauzlarich,,Brett Kauzlarich
3/14/2019,"Carpio,Chris","Schafer,Dylan","Rios,Tyler","Rodriquez,Hector","Galindo,Ivan","Viena,Cody","Peukert,John","Avina,Joel","Pineda,Alberto",1,13,Nathan Dominquez,19,51022003X,2b,cf,ss,c,1b,rf,lf,3b,dh,Antonio Elizalde,,bethesda university,Ryan Manternach,,9,,"Tucson, Arizona (Kino Sports Complex)",1:30 pm,,,LUT,luther college,Jake Vogt,Jake Halverson,Trent Athmann,Derek McCready,Bryce Hingst,Joe McKibben,Owen Vander Linden,Tommy Gleason,Kelby Johnson,3,9,Ross Hingst,12,200420001,cf,ss,c,dh,3b,rf,1b,lf,2b,John Colucci III,,Nathan Dominquez
4/5/2019,Coy Moore,Ryan Bouwman,Garrett Saunders,Tanner Wood,Patrick Diemer,Chris Riddle,Trevor Kimm,Joe Rebik,Kaiden Fiebelkorn,1,1,Ryan Riddle,7,000000010,cf,1b,ss,rf,dh,2b,c,lf,3b,Nick Long,CEN,central,Nick Long,,9,Gage Smart,"Pella, Iowa (Kuyper Athl. Complex)",3 p.m.,2:06,Home Plate: Rex EngstrandFirst: Mike Kelly,BVU,buena vista,Bryce Rheault,Nick Henrichs,Peyton Renning,Coleman Roberts,Joe Rock,Porter Sartor,Alex Savary,Tyler Stoltze,Noah Paper,1,3,Gage Smart,5,100100001,2b,p/dh,cf,rf,1b,3b,lf,c,ss,Nick Henrichs,"63 degrees, sunny",Nick Henrichs
5/9/2019,JJ Valencia,Kellen Mitchell,Justin Jensen,Thomas Kempf,Zach McCoy,Daulton Kvenvold,Jarad Clevenger,Edward Rosas,Jordan Goldstein,1,6,Chase Kueter,10,01101300X,rf,1b,cf,dh,ss,c,lf,2b,3b,Chase Kueter,DBQ,dubuque,Nick Long,,9,,"Cedar Rapids, Iowa (Mount Mercy Univ.)",11 am,2:05,Home Plate: Kevin FerrisFirst: Jacob KoppSecond Base: Ray Engstrom,CEN,central,Garrett Saunders,Ryan Bouwman,Tanner Wood,Joe Rebik,Coy Moore,Trevor Kimm,Ben Wallace,Cole Havlovic,Lucas Farren,1,3,Rece Martin,9,011000001,ss,1b,rf,dh,cf,c,3b,lf,2b,Nick Long,"mid 40s, cloudy",Chase Kueter
3/31/2019,Aaron Nichols,Spencer Scheer,Derek Kolbush,Brook Johnson,Jack Wojtalewicz,Will Watkins,Riley Ward,Kaleb Knox,Zach Plummer,4,4,Trey Pavlik,8,2002000,2b,cf,1b,lf,dh,c,ss,3b,rf,Hayden Parker,NWU,nebraska wesleyan,Hayden Parker,,7,,"Lincoln, Neb. (NWU Field)",1:02 pm,2:18,Home Plate: Brad TuchFirst: Matt Kienow,COE,coe,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,Cameron Frazier,Nolan Arp,TJ Johnson,Matthew Schrader,0,15,Jeffrey Anders,14,0304314,rf,dh,1b,lf,c,cf,2b,ss,3b,Jack Greene,"42 degrees, sunny",Jack Greene
4/19/2019,Coy Moore,Ryan Bouwman,Garrett Saunders,Tanner Wood,Joe Rebik,Trevor Kimm,Ben Wallace,Chris Riddle,Lucas Farren,0,10,Ben Wallace,15,10003411,cf,1b,ss,rf,dh,c,3b/p,2b,lf,Nick Long,CEN,central,Jordan Nelson,,8,,"Pella, Iowa (Kuyper Athl. Complex)",3 p.m.,2:27,Home Plate: Michael FedererFirst: Mark Beerends,DBQ,dubuque,Jack Lasswell,JJ Valencia,Jarad Clevenger,Thomas Kempf,Daulton Kvenvold,Justin Jensen,Max Snowden,Zach McCoy,Jordan Goldstein,1,0,Shaun Logan,8,00000000,2b,rf,lf,1b,c,cf,dh,ss,3b,Jordan Nelson,"Sunny, 61, winds NW 10-15 mph",Nick Long
4/20/2019,Peyton Renning,Bryce Rheault,Joe Rock,Coleman Roberts,Nick Henrichs,Tyler Tennyson,Logan Mueller,Tyler Stoltze,Noah Paper,1,6,Bryce Rheault,10,30102000X,cf,2b/p,1b,rf,lf,dh,3b,c,ss,Eric LaRue,,buena vista univ.,Ben Milewski,,9,,"Storm Lake, Iowa (BVU/SL HS BB Field)",3:55pm,2:00,Home Plate: Taylor SheeksFirst: Josh Mara,WAR,wartburg college,JoJo McNair,Parker Ridge,Tyler Hovick,Tyler Nunemaker,Emmanuel Jeffery,Andrew Walker,Bryce Butler,Joesph Baumann,Jarod Harris,2,2,Tony Rex,8,010000010,cf,ss,lf,rf,1b,dh,3b,c,2b,Ben Milewski,,Eric LaRue
4/5/2019,Jack Lasswell,JJ Valencia,Kellen Mitchell,Thomas Kempf,"Vaughan, Austin",Daulton Kvenvold,Jordan Goldstein,Josh Pawlowski,Jarad Clevenger,0,4,Nathan Schneiderman,9,00111010X,2b,rf,1b,dh,ss,c,3b,cf/lf,lf,Chase Kueter,,"dubuque, univ. of",Brett Kauzlarich,Liston faced 1 batter in the 8th.,9,Nathan Schneiderman,"Dubuque, Iowa (Dan. W. Runkle Field)",3 p.m.,5:05,,SIM,simpson,Devin Creger,Kolton Arnold,Truman Schmitt,Josh Breitbarth,Brandon Urias,Nathan Carlin,Tyrese Moore,Brady Held,Richie Hintz,0,2,Zach Hollingsworth,7,001010000,rf,1b,dh,c,3b,ss,cf,lf,2b,Brett Kauzlarich,Sunny 65,Chase Kueter
3/10/2019,Luke Fennelly,Austin Konagel,Cole Thompson,Jake Oglesby,Robbie Agerbeek,Danny Paluch,Dylan Pardoe,Dakota Church,Joe Egan,3,9,Ryan Wohlers,11,00200502X,ss,2b,dh,lf,1b,cf,3b,c,rf,Marshall Rice,,loras,Gavin Grimaldi,,9,Ryan Wohlers,"Lakeland,Fla (Henley Field)",3:30 PM,2:54,,,juniata,Devyn Carper,Jake Swank,Isaac Maclay,Adam Kipp,Hunter Price,Matt Innella,Sam Craig,Joshua Gery,Larry Corle,2,2,Jack Johnson,5,000100001,cf,ss,dh,1b,3b,rf,lf,c,2b,Gavin Grimaldi,86 degrees Sunny,Marshall Rice
5/19/2019,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,Nolan Arp,Cameron Frazier,TJ Johnson,Jacob Henry,0,5,Riley LeGrand,8,011010110,rf,lf/p,1b,dh,c,2b,cf,ss,3b,Andrew Schmit,,coe college,Andrew Schmit,,9,Howard,"St. Louis, Mo. (Kelly Field)",11:30 AM,2:32,Home Plate: Josh MaraFirst: Troy BerringerSecond Base: Aaron AshlockThird Base: Brad Snyder,,washu,Robinson,Nagel,Brinkman,Gray,Styka,Durbin,Singer,Hall,Kahal,2,10,Howard,16,000050113,cf/lf,2b,1b,rf,c,ss,lf,dh,3b,Ashbaugh,"Mid 60s, slight showers",Ashbaugh
4/2/2019,JJ Valencia,Jack Lasswell,Kellen Mitchell,Thomas Kempf,"Vaughan, Austin",Daulton Kvenvold,Brandon Ramos,Jordan Goldstein,Justin Jensen,1,1,Nick Sewruk,3,1000000,rf,2b,1b,dh,ss,c,lf,3b,cf,Tyler Carlson,,"dubuque, univ. of",Tyler Carlson,"Timp, A. faced 1 batter in the 3rd.",7,,"Dubuque, Iowa (Dan W. Runkle Field)",4:30,6:35,,COE,coe,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,Nolan Arp,Cameron Frazier,TJ Johnson,Matthew Schrader,0,5,Riley LeGrand,10,1002101,rf,dh/p,1b,lf,c,2b,cf/lf,ss,3b,Alex Timp,"43, mostly sunny",Riley LeGrand
4/23/2019,Peyton Renning,Bryce Rheault,Joe Rock,Coleman Roberts,Nick Henrichs,Logan Mueller,Tyler Tennyson,Tyler Stoltze,Noah Paper,1,9,Clayton Christian,11,14120010X,cf,2b,1b,rf,lf,3b,dh,c,ss,Tate Holmes,,buena vista univ.,Hayden Parker,,9,,"Storm Lake, Iowa (BVU/SL HS BB Field)",6:25pm,2:35,Home Plate: Taylor SheeksFirst: Mark Harris,,neb. wesleyan univ.,Brook Johnson,Riley Ward,Tyler Winterstein,Derek Kolbush,Spencer Scheer,Evan Gellatly,Kaleb Knox,Will Watkins,Daniel Hundley,2,4,Trey Pavlik,8,000100102,lf,ss,dh,1b,rf,cf,3b,c,2b,Hayden Parker,,Tate Holmes
4/15/2019,A. Konagel,C. Thompson,D. Paluch,R. Agerbeek,D. Pardoe,L. Fennelly,J. Oglesby,D. Church,J. Egan,0,8,T. Fallon,6,10004030X,2b,dh,cf,1b,3b,ss,lf,c,rf,R. Wohlers,LOR,loras,B. Held,,9,T. Fallon,"Dubuque, Iowa ()",2:00 PM,2:15,,SIM,simpson,D. Creger,N. Sacco,T. Schmitt,K. Arnold,J. Breitbart,N. Carlin,B. Urias,Z. Hollingsw,R. Hintz,3,5,B. Kauzlaric,9,202100000,rf,lf,dh,1b,c,ss,3b,cf,2b,B. Held,,J. Lopez
4/26/2019,Kelby Johnson,Jake Halverson,Trent Athmann,Luke Plunkett,Bryce Hingst,Owen Vander Linden,Joe McKibben,Derek McCready,Jake Vogt,0,4,Colin Coffey,8,00100012X,2b,ss,rf,c,3b,1b,lf,dh,cf,Colin Coffey,LUT,luther college,Austin Scott,,9,,Luther College (Luther Stadium),5:00,2:00,Home Plate: Allan GruwellFirst: David Ramos,BVU,buena vista,Peyton Renning,Bryce Rheault,Joe Rock,Coleman Roberts,Nick Henrichs,Logan Mueller,Ryley McGregor,Tyler Stoltze,Noah Paper,1,1,Devon VanHouten,7,001000000,cf,2b,1b,rf,dh,3b,lf,c,ss,Egan Bonde,,Colin Coffey
2/24/2019,Hoevelmann.J,Purschke. G,Penrod. J,"Puckett, Jr.",Dobbs. B,M. Tossick,Chapman. L,Manint. M,Chambliss. T,1,7,Jacobson. M,19,00410010001,3b,cf,rf,lf,dh,ss,1b,c,2b,Phillips. A,,fontbonne,Drew Poulas,,11,,"St. Charles, Mo. (CarShield Field)",2:45 PM,3:30,,NWU,nebraska wesleyan,Evan Gellatly,Riley Ward,Tyler Winterstein,Derek Kolbush,Will Watkins,Spencer Scheer,Brook Johnson,Zach Plummer,Aaron Nichols,4,6,Drew Poulas,9,10000320000,cf,ss,rf,1b,c,3b,lf,dh,2b,Sam Condello,,Jacobson. M
4/13/2019,Jack Lasswell,Justin Jensen,Kellen Mitchell,Thomas Kempf,Daulton Kvenvold,Jordan Goldstein,Jarad Clevenger,Zach McCoy,Josh Pawlowski,0,5,Nathan Schneiderman,6,200003X,2b,cf,1b,dh,c,3b,lf,ss,rf,Chase Kueter,,"dubuque, univ. of",Dillon Solomon,,7,Nathan Schneiderman,"Dubuque, Iowa (Dan W. Runkle Field)",12:00,1:30,,,martin luther,Tyler Roecker,Matt Baehman,Caleb Christopher,Jared Lindemann,Dillon Solomon,Adam Kock,Adam Westra,Andrew Deisinger,Jonas Lindemann,2,0,Dillon Solomon,3,0000000,2b,lf,rf,1b,p,ss,cf,3b,c,Dillon Solomon,"46 degrees, cloudy",Chase Kueter
3/31/2019,Bryce Rheault,Nick Henrichs,Peyton Renning,Coleman Roberts,Joe Rock,Tyler Stoltze,Porter Sartor,Ryley McGregor,Noah Paper,0,4,Gage Smart,7,00003010X,2b,dh,cf,rf,1b,c,3b,lf,ss,Egan Bonde,,buena vista univ.,Erik Edminster,Holmes faced 1 batter in the 7th.,9,Gage Smart,"Storm Lake, Iowa (BVU/SL HS BB Field)",11:30am,2,Home Plate: David BoeverFirst: Cory Spangler,LOR,loras college,Luke Fennelly,Austin Konagel,Cole Thompson,Jake Oglesby,Robbie Agerbeek,Danny Paluch,Dylan Pardoe,Ryan Gorman,Joe Egan,1,2,Ryan Wohlers,8,010000100,ss,2b,c,lf,1b,cf,3b,dh,rf,Erik Edminster,,Egan Bonde
4/2/2019,JJ Valencia,Jack Lasswell,Kellen Mitchell,Thomas Kempf,Justin Jensen,Jarad Clevenger,Jordan Goldstein,Luke Carroll,Zach McCoy,4,2,Doug Knight,10,1010000000,rf,2b,1b,dh,cf,lf,3b,c,ss,Nathan Schneiderman,,"dubuque, univ. of",Chase Kueter,,10,,"Dubuque, Iowa (Dan W. Runkle Field)",1:00,3:55,,COE,coe,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,Daniel Berger,Nolan Arp,TJ Johnson,Matthew Schrader,Isaac Evans,3,9,TJ Deardorff,13,0000000207,rf,dh,1b,lf,c,2b,ss,3b,cf,Andrew Schmit,,TJ Deardorff
3/26/2019,Kevin DeLaney,Cameron Frazier,Jordan Kaplan,Daniel Berger,Jacob Burns,Jacob Henry,Kyle Alvarado,TJ Johnson,TJ Deardorff,1,7,TJ Deardorff,13,020500000,rf,cf,1b,c,lf,3b,dh,ss,2b/3b,Alex Timp,COE,coe college,Andrew Schmit,"Robbins, L. faced 2 batters in the 7th.",9,Ryan Riddle,"Cedar Rapids, Iowa (Daniels Park)",3 pm,2:50,Home Plate: Ryan FarnsworthFirst: Bret Miell,CEN,central,Coy Moore,Trevor Kimm,Garrett Saunders,Tanner Wood,Ryan Bouwman,Jon Roozeboom,Joe Rebik,Kaiden Fiebelkorn,Lucas Farren,1,8,Ryan Riddle,9,024000200,cf,c,ss,rf,1b,dh,lf,3b,2b,Rece Martin,"50 degrees, sunny",Marcus Wenzel
4/20/2019,Noah Sacco,Brady Held,Truman Schmitt,Kolton Arnold,Nathan Carlin,Devin Creger,Josh Breitbarth,Tyrese Moore,Richie Hintz,4,5,Riley Fagan,10,23000000,lf,rf,dh,1b,ss,3b,c,cf,2b,Zach Hollingsworth,SIM,simpson,Brett Kauzlarich,Kunzer faced 6 batters in the 8th.,8,,"Indianola, Iowa (McBride Field)",4:07 pm,2:49,Home Plate: Tim SullivanFirst: Mark Beerends,COE,coe,Kevin DeLaney,Riley LeGrand,Jordan Kaplan,Jacob Burns,TJ Johnson,Nolan Arp,Jacob Henry,Nolan Weber,Isaac Evans,1,15,Jeffrey Anders,17,00103146,rf,p/dh,1b,lf,ss/p,2b,3b,c,cf,Riley LeGrand,,TJ Johnson
3/10/2019,Bryce Rheault,Nick Henrichs,Peyton Renning,Coleman Roberts,Tyler Tennyson,Logan Mueller,Tyler Stoltze,Ryley McGregor,Noah Paper,2,10,Bryce Rheault,14,2010403,2b/p,dh/p,cf,rf,1b,3b,c,lf,ss,Tate Holmes,,buena vista,Clayton Christian,Scott faced 2 batters in the 7th.,7,,"Topeka, Kan. (Bettis Family Sports)",3:00,,,,grinnell college,Matthew Inaba,Riley Guieb,Quinton McNitt,Julian Cabrera,Jared Booth,Jonathan Gottlieb,Kory Crajkowski,Noah Daniel,Will Richman,5,14,Charles Carr,7,0100805,rf,cf,1b,dh,3b,ss,2b,c,lf,Sam LaMotte,,Sam LaMotte
3/11/2019,"Cline, Logan","Holwerda, Jason","Pullar, Austin","Veach, Cody","Laurenti, David","Branderhorst, Dillon","Pullar, Andrew","Nelson, Lucas","Pfafman, Cam",2,14,"Psyck, Nate",12,00700700X,2b,cf,ss,1b,lf,rf,3b,dh,c,"Buteyn, Isaac",,dordt,Connor Cech,,9,,"Tucson, Ariz. ()",8:45 pm,2:30,,NWU,nebraska wesleyan,Aaron Nichols,Spencer Scheer,Tyler Winterstein,Derek Kolbush,Will Watkins,Evan Gellatly,Riley Ward,Jackson Cummins,Zach Plummer,5,8,Tucker McHugh,8,000042020,2b,3b,rf,1b,c,cf,ss,dh,lf,Connor Cech,,"Schrieber, Chris"
3/8/2019,Sam Czel,Mac Struthers,Connor Walsh,Connor Longley,Tyler Gammie,John Tarascio,Ryan Linehan,David Sevigny,Tom Meucci,1,3,Bobby Baril,5,0111000,lf,ss,1b,dh,3b,rf,c,cf,2b,Jake Morris,,keene state,Jake Morris,,7,,"Kissimmee, FL (Osceola Heritage #2)",4:30 PM,2:05,,COE,coe college,TJ Johnson,Kevin DeLaney,Jordan Kaplan,Jacob Burns,Daniel Berger,Nolan Arp,Cameron Frazier,Gannon O'Brien,Isaac Evans,1,10,Riley LeGrand,15,1012213,ss,rf,1b,dh,c,2b,lf,3b,cf,Alex Timp,"Sunny, 77",Alex Timp
3/27/2019,Zach Hollingsworth,Kolton Arnold,Truman Schmitt,Josh Breitbarth,Nathan Carlin,Brandon Urias,Noah Sacco,Tyrese Moore,Richie Hintz,1,5,Tanner Jansen,9,301001X,rf,1b,c,dh,ss,3b,lf,cf,2b,Tanner Jansen,SIM,simpson,Collin Zear,,7,,"Indianola, Iowa (McBride Field)",4:00 pm,1:40,Home Plate: Nathaniel HavemanFirst: Collin Jacobsen,COR,cornell,Zach Stone,John-Michael Osley,Caleb Wichman,Matt Stone,Keenan Bryant,Cale Jamesson,Nathan White,Sage Sutter,Marcelo Tanon,1,3,Collin Zear,6,2010000,rf,ss,cf,dh,lf,3b,1b,c,2b,Collin Zear,"69, cloudy; wind LtoR at 20",Tanner Jansen
