No,Date,Time,PA of Inning,Pitch of PA,Pitcher,Pitcher ID,Pitcher Handedness,Pitcher Team,Batter,Batter ID,Batter Handedness,Batter Team,Pitch Set,Col15,Top/Bottom,Col17,Col18,Col19,Pitch Type,Col21,Pitch Call,Col23,Col24,Col25,Col26,Col27,Notes,Pitch Speed [m/s],Pitch Launch (V) [°],Pitch Launch (H) [°],Pitch Spin [rpm],Pitch Spin Axis [°],Pitch Spin Tilt,Pitch Release Height [m],Pitch Release Side [m],Pitch Extension [m],Pitch Break (V) [m],Pitch Break Ind (V) [m],Pitch Break (H) [m],Pitch Strike Zone - Height [m],Pitch Strike Zone - Offset [m],Pitch Zone Speed [m/s],Pitch Approach (V) [°],Pitch Approach (H) [°],Pitch Time [s],Hit Ball Speed [m/s],Hit Ball Launch (V) [°],Hit Ball Launch (H) [°],Hit Spin [rpm],Col51,Col52,Col53,Hit Carry Distance [m],Col55,Col56,Hit Ball Flight Time [s],pfxx [m],pfxz [m],x0 [m],y0 [m],z0 [m],vx0 [m/s],vy0 [m/s],vz0 [m/s],ax [m/s²],ay [m/s²],az [m/s²],Home Team,Away Team,Col71,Col72,Col73,Col74,GUID,px [m],pz [m],Supervisor
252,1/29/20,17:06:13,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,34.97,-0.235,-1.845,1995,199.781,12:45,1.713,-0.13,1.994,-0.838,0.279,0.057,0.808,0.329,31.679,-6.536,-1.415,0.482,,,,,,,,,,,,-0.047,0.169,-0.092,15.24,1.703,1.101,-34.701,-0.392,-0.723,7.234,-7.18,Coe College,Coe College,,,,,{17ADA678-EF11-4DD2-AE6A-5B2B290EBCA1},0.329,0.808,
253,1/29/20,17:06:27,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.212,-1.422,-3.063,2043,230.544,1:45,1.706,-0.252,1.947,-0.936,0.176,0.201,0.372,0.406,32.012,-8.403,-1.549,0.481,,,,,,,,,,,,-0.136,0.121,-0.186,15.24,1.67,1.805,-34.891,-1.157,-2.131,7.268,-7.912,Coe College,Coe College,,,,,{9F283723-6F2C-4931-B537-7FC5DEC3FBA0},0.406,0.372,
254,1/29/20,17:06:41,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,31.159,2.191,-0.489,1992,102.094,9:30,1.77,-0.446,1.695,-1.394,0.069,-0.188,1.001,-0.119,28.138,-8.119,-1.888,0.553,,,,,,,,,,,,0.097,0.039,-0.432,15.24,1.817,0.323,-30.846,0.738,1.179,5.954,-9.336,Coe College,Coe College,,,,,{09B80714-4741-4DFE-B82A-B8901BAB1022},-0.119,1.001,
255,1/29/20,17:06:54,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,31.746,2.33,-1.251,2004,81.974,8:45,1.791,-0.411,1.769,-1.373,0.024,-0.128,1.079,0.072,28.61,-7.88,-2.207,0.541,,,,,,,,,,,,0.058,0.014,-0.379,15.24,1.84,0.726,-31.428,0.854,0.737,6.271,-9.636,Coe College,Coe College,,,,,{57F6E7DF-B38F-45E8-8239-B59471E2B0C8},0.072,1.079,
256,1/29/20,17:07:08,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Called Strike,,,,,,,33.86,0.426,-0.825,1897,237.674,2:00,1.756,-0.137,1.886,-1.022,0.185,0.29,0.854,-0.195,30.663,-7.21,1.354,0.502,,,,,,,,,,,,-0.166,0.113,-0.12,15.24,1.76,0.394,-33.588,-0.067,-2.404,6.862,-8.172,Coe College,Coe College,,,,,{A4683B5C-CC65-425B-9DC4-EE33DDE3F913},-0.195,0.854,
257,1/29/20,17:07:21,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.428,-1.821,-2.914,1712,254.333,2:30,1.735,-0.199,1.738,-1.218,0.049,0.354,,,30.647,-10.738,-0.285,,,,,,,,,,,,,-0.213,0.052,-0.127,15.24,1.68,1.565,-33.088,-1.461,-3.021,6.354,-9.066,Coe College,Coe College,,,,,{DFC373F2-9CF0-4F69-8A7F-6EB880682164},0.275,-0.001,
258,1/29/20,17:07:37,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,35.33,-0.22,-2.139,2103,252.276,2:30,1.684,-0.243,1.87,-0.998,0.114,0.381,0.624,-0.021,32.111,-7.651,0.711,0.481,,,,,,,,,,,,-0.225,0.076,-0.196,15.24,1.673,1.184,-35.031,-0.461,-3.564,7.243,-8.609,Coe College,Coe College,,,,,{AF5279BB-A9C9-49DF-BDE9-AE8F79001FCA},-0.021,0.624,
259,1/29/20,17:07:50,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,29.312,1.814,0.79,1367,101.337,9:30,1.917,-0.406,1.783,-1.545,0.089,-0.312,0.885,-0.318,26.765,-9.605,-1.533,0.583,,,,,,,,,,,,0.175,0.051,-0.423,15.24,1.951,-0.312,-29.051,0.478,1.904,5,-9.253,Coe College,Coe College,,,,,{A4035B8F-3031-4FCE-AB04-CB5723ACCA76},-0.318,0.885,
260,1/29/20,17:08:06,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,30.128,3.467,1.537,1948,59.389,8:00,1.83,-0.533,1.752,-1.635,-0.078,-0.204,1.18,-0.764,27.311,-8.643,0.014,0.57,,,,,,,,,,,,0.123,-0.052,-0.57,15.24,1.906,-0.738,-29.802,1.319,1.404,5.373,-10.401,Coe College,Coe College,,,,,{3DB4F72B-F6C9-4244-BB88-5DD9BE492DDC},-0.764,1.18,
261,1/29/20,17:08:30,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Called Strike,,,,,,,29.365,1.382,-0.068,2132,35.257,7:15,1.996,-0.299,1.734,-1.725,-0.088,-0.07,0.663,-0.209,26.941,-11.291,-0.591,0.584,,,,,,,,,,,,0.037,-0.041,-0.296,15.24,2.018,0.055,-29.104,0.194,0.407,5.034,-10.252,Coe College,Coe College,,,,,{503C8A9A-AABE-4CD8-BC3C-25F0E56BF6A4},-0.209,0.663,
262,1/29/20,17:08:43,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.581,-1.011,-0.894,1854,234.928,1:45,1.737,-0.115,1.75,-1.158,0.092,0.188,0.292,-0.05,30.548,-9.547,0.508,0.511,,,,,,,,,,,,-0.109,0.073,-0.094,15.24,1.703,0.457,-33.279,-0.973,-1.55,6.755,-8.763,Coe College,Coe College,,,,,{8EB729B0-424C-43BA-B660-182B16B89AEB},-0.05,0.292,
263,1/29/20,17:08:56,0,0,Hunter Collachia,{4077D084-F300-42A0-B9DF-5D785E84FC82},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.157,-1.453,-2.132,2104,188.149,12:15,1.729,-0.061,2.071,-0.752,0.343,-0.003,0.572,0.535,31.914,-7.12,-2.158,0.477,,,,,,,,,,,,-0.015,0.216,-0.019,15.24,1.697,1.3,-34.887,-1.099,-0.241,7.281,-6.418,Coe College,Coe College,,,,,{EF711FBF-597C-49B9-A5A8-D6D748EBA887},0.535,0.572,
264,1/29/20,17:11:23,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.883,-1.022,-2.595,1870,241.854,2:00,1.666,-0.245,1.886,-0.665,0.253,0.495,0.714,-0.009,34.96,-6.001,1.13,0.438,,,,,,,,,,,,-0.293,0.16,-0.188,15.24,1.639,1.57,-38.521,-0.923,-5.583,9.301,-6.758,Coe College,Coe College,,,,,{CF7CB582-C193-42DD-843C-D954C8F4DB66},-0.009,0.714,
265,1/29/20,17:11:39,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,34.735,1.972,-1.613,2175,30.734,7:00,1.76,-0.437,1.679,-1.175,0.005,-0.067,1.148,0.09,31.422,-6.702,-2.109,0.496,,,,,,,,,,,,0.023,0,-0.393,15.24,1.804,0.992,-34.389,0.763,0.346,7.091,-9.809,Coe College,Coe College,,,,,{FE1FD38E-1C71-4379-89A3-DD449076C962},0.09,1.148,
266,1/29/20,17:11:56,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,36.692,-4.071,-1.539,2319,191.148,12:15,1.675,-0.373,1.891,-0.502,0.532,0.087,0.025,-0.027,32.811,-7.823,-0.885,0.467,,,,,,,,,,,,-0.062,0.348,-0.338,15.24,1.578,0.946,-36.272,-2.748,-1.031,8.754,-3.989,Coe College,Coe College,,,,,{D1C72CA5-755D-4F4F-AAA5-7178E9639786},-0.027,0.025,
267,1/29/20,17:12:17,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,39.145,-2.071,-2.596,1972,229.3,1:45,1.662,-0.212,1.919,-0.573,0.329,0.401,0.506,0.116,35.263,-6.365,0.426,0.434,,,,,,,,,,,,-0.242,0.21,-0.156,15.24,1.612,1.618,-38.774,-1.604,-4.682,9.295,-5.747,Coe College,Coe College,,,,,{74040217-F817-4B68-A248-16250A7B80AF},0.116,0.506,
268,1/29/20,17:12:33,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,35.478,-2.691,-3.559,1123,248.664,2:15,1.791,-0.348,1.828,-1.1,0.015,0.204,,,32.32,-10.798,-2.032,,,,,,,,,,,,,-0.141,0.045,-0.264,15.24,1.719,2.113,-35.077,-2.02,-2.228,7.553,-9.102,Coe College,Coe College,,,,,{E93FEC4A-AF47-4AD1-AA90-32FFF243014F},0.454,-0.071,
269,1/29/20,17:12:52,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,36.767,-2.219,-2.947,1565,226.218,1:30,1.663,-0.329,2.088,-0.758,0.244,0.268,0.288,0.222,32.948,-7.964,-0.902,0.459,,,,,,,,,,,,-0.178,0.176,-0.273,15.24,1.617,1.798,-36.422,-1.632,-2.994,8.849,-6.839,Coe College,Coe College,,,,,{FE2258C8-BB2B-4C02-96BE-B348EBF6BBC5},0.222,0.288,
270,1/29/20,17:13:12,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,39.751,-1.248,-1.403,2036,215.132,1:15,1.647,-0.356,1.891,-0.609,0.268,0.187,0.687,-0.148,35.838,-5.803,-0.001,0.428,,,,,,,,,,,,-0.114,0.168,-0.325,15.24,1.615,0.898,-39.415,-1.079,-2.275,9.531,-6.448,Coe College,Coe College,,,,,{8B7461B3-581E-4306-BB6F-06958A3CACC1},-0.148,0.687,
271,1/29/20,17:13:32,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,36.132,0.178,-2.751,1698,267.263,3:00,1.77,-0.337,1.784,-1.083,-0.006,0.161,0.738,0.282,32.732,-7.853,-1.551,0.474,,,,,,,,,,,,-0.11,0.008,-0.27,15.24,1.767,1.663,-35.784,-0.269,-1.808,7.762,-9.679,Coe College,Coe College,,,,,{A2CCEBD6-2771-420A-B240-46585B4A8AC5},0.282,0.738,
272,1/29/20,17:13:57,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,37.614,-2.901,-4.191,2041,219.662,1:15,1.558,-0.44,2.035,-0.764,0.204,0.137,,,33.662,-8.659,-3.15,,,,,,,,,,,,,-0.116,0.16,-0.355,15.24,1.496,2.682,-37.173,-2.122,-2.028,9.377,-7.002,Coe College,Coe College,,,,,{CDCFCB90-F980-4587-B855-5AE2C68CC345},0.594,-0.017,
273,1/29/20,17:14:22,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,39.376,-1.729,-2.173,2005,223.888,1:30,1.672,-0.302,1.881,-0.589,0.307,0.299,0.596,0.011,35.511,-6.129,0.07,0.432,,,,,,,,,,,,-0.181,0.193,-0.254,15.24,1.628,1.373,-39.016,-1.391,-3.552,9.306,-6.025,Coe College,Coe College,,,,,{971B02C6-646C-4D5C-92D9-CA36D5206972},0.011,0.596,
274,1/29/20,17:14:39,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,35.59,0.801,-2.798,2419,253.127,2:30,1.767,-0.391,1.794,-1.024,0.085,0.189,0.97,0.212,32.249,-6.798,-1.389,0.48,,,,,,,,,,,,-0.125,0.051,-0.324,15.24,1.78,1.658,-35.252,0.141,-2.002,7.356,-8.99,Coe College,Coe College,,,,,{39080571-A950-46E2-9EF7-9652BD065A3E},0.212,0.97,
275,1/29/20,17:14:55,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,37.534,-3.9,-3.452,1590,209.143,1:00,1.606,-0.388,2.044,-0.452,0.519,0.265,0.064,0.31,33.433,-7.323,-1.435,0.453,,,,,,,,,,,,-0.18,0.346,-0.32,15.24,1.525,2.157,-37.09,-2.67,-3.146,9.343,-3.774,Coe College,Coe College,,,,,{D0C3BF29-EF3B-4F0A-AE16-A2BA9D97979B},0.31,0.064,
276,1/29/20,17:15:19,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,35.283,-0.709,-1.596,2119,271.491,3:00,1.793,-0.37,1.752,-1.175,-0.043,0.015,0.416,0.067,32.228,-9.36,-1.481,0.485,,,,,,,,,,,,-0.021,-0.006,-0.33,15.24,1.766,0.969,-34.971,-0.845,-0.332,7.174,-9.909,Coe College,Coe College,,,,,{07344012-7BA5-4D1E-80C4-A586658E37A9},0.067,0.416,
277,1/29/20,17:15:36,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Ball,,,,,,,35.487,-2.067,-3.336,2199,205.485,12:45,1.727,-0.508,1.904,-0.929,0.172,0.023,0.216,0.409,32.201,-8.977,-3.166,0.48,,,,,,,,,,,,-0.04,0.126,-0.432,15.24,1.675,2.04,-35.125,-1.567,-0.641,7.603,-7.808,Coe College,Coe College,,,,,{AF8B1616-CF2B-4876-A02F-5BF0F1BE9F2F},0.409,0.216,
278,1/29/20,17:16:01,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Slider,,Called Strike,,,,,,,35.367,-0.721,-3.368,2270,273.399,3:00,1.808,-0.421,1.791,-1.194,-0.07,0.196,0.409,0.337,32.022,-9.568,-1.903,0.485,,,,,,,,,,,,-0.135,-0.016,-0.339,15.24,1.782,1.992,-34.994,-0.848,-2.121,7.718,-10.055,Coe College,Coe College,,,,,{106C508A-B1D3-48CE-8A3F-8E3571E50E06},0.337,0.409,
279,1/29/20,17:16:22,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,39.236,-2.87,-3.997,1965,234.253,1:45,1.706,-0.221,1.998,-0.57,0.323,0.477,0.331,0.421,35.302,-7.161,-0.393,0.432,,,,,,,,,,,,-0.299,0.216,-0.14,15.24,1.643,2.553,-38.801,-2.139,-5.766,9.411,-5.639,Coe College,Coe College,,,,,{EE916065-2365-41A1-B8E2-A7D7B2698236},0.421,0.331,
280,1/29/20,17:16:42,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,38.874,-0.484,-1.212,2040,218.419,1:15,1.683,-0.311,1.833,-0.759,0.163,0.12,0.788,-0.089,35.138,-6.141,-0.312,0.438,,,,,,,,,,,,-0.075,0.103,-0.283,15.24,1.667,0.771,-38.548,-0.605,-1.442,8.961,-7.826,Coe College,Coe College,,,,,{08D9CEB8-F991-4C40-8029-5AF1566A165E},-0.089,0.788,
281,1/29/20,17:17:01,0,0,Jacob Jones,{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,39.294,-0.229,-0.659,1031,249.839,2:15,1.676,-0.301,1.925,-0.794,0.098,0.327,0.818,-0.443,35.423,-6.185,1.809,0.432,,,,,,,,,,,,-0.186,0.068,-0.288,15.24,1.666,0.334,-38.983,-0.433,-3.622,9.476,-8.475,Coe College,Coe College,,,,,{48550F7B-75A6-4C1C-9932-ED47754DCB3F},-0.443,0.818,
282,1/29/20,17:18:43,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,35.208,0.262,-0.807,1611,151.243,11:00,1.636,-0.477,1.535,-1.006,0.162,-0.119,0.705,-0.126,32.036,-7.073,-1.676,0.492,,,,,,,,,,,,0.056,0.093,-0.452,15.24,1.634,0.538,-34.873,-0.236,0.882,6.966,-8.347,Coe College,Coe College,,,,,{639DC14B-EE68-433F-AA2E-607AEBA8A422},-0.126,0.705,
283,1/29/20,17:18:53,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Called Strike,,,,,,,35.396,0.298,-0.801,1776,173.362,11:45,1.611,-0.453,1.526,-0.857,0.299,-0.059,0.839,-0.163,32.136,-5.961,-1.237,0.489,,,,,,,,,,,,0.025,0.164,-0.429,15.24,1.612,0.514,-35.058,-0.158,0.398,7.022,-7.194,Coe College,Coe College,,,,,{4A3B5F94-E729-40EA-B09C-36E22357873C},-0.163,0.839,
284,1/29/20,17:19:05,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,32.171,0.322,-1.35,2234,49.095,7:45,1.759,-0.572,1.362,-1.588,-0.158,-0.203,0.265,0.023,29.457,-11.075,-2.822,0.545,,,,,,,,,,,,0.093,-0.069,-0.526,15.24,1.752,0.828,-31.815,-0.434,1.219,6.028,-10.706,Coe College,Coe College,,,,,{3D9A2DDA-93B4-49BA-BBD2-F999C5BA0C03},0.023,0.265,
285,1/29/20,17:19:25,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,32.492,0.961,-2.614,2099,345.689,5:30,1.699,-0.513,1.309,-1.555,-0.141,-0.047,0.425,0.296,29.602,-10.2,-2.955,0.543,,,,,,,,,,,,0.003,-0.065,-0.426,15.24,1.712,1.484,-32.091,-0.08,0.037,6.188,-10.665,Coe College,Coe College,,,,,{34727271-4213-4E12-9BF4-2B6B1A88FFA5},0.296,0.425,
286,1/29/20,17:19:38,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.247,-0.714,-1.96,2622,221.927,1:30,1.562,-0.512,1.575,-1.099,0.205,0.172,0.258,-0.122,30.054,-8.764,-0.691,0.522,,,,,,,,,,,,-0.107,0.132,-0.458,15.24,1.532,1.064,-32.894,-0.806,-1.491,6.747,-7.974,Coe College,Coe College,,,,,{9D6EDA8C-1A5A-40C3-92A7-DF179DE893E6},-0.122,0.258,
287,1/29/20,17:19:50,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Changeup,,Ball,,,,,,,33.35,1.179,-2.536,2219,240.887,2:00,1.606,-0.42,1.635,-1.136,0.152,0.179,0.808,0.127,30.208,-7.171,-1.215,0.518,,,,,,,,,,,,-0.115,0.085,-0.352,15.24,1.629,1.399,-33.005,0.28,-1.623,6.465,-8.613,Coe College,Coe College,,,,,{735C4572-072F-4D8A-BDA7-0F9C2EBCACF4},0.127,0.808,
288,1/29/20,17:20:06,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,35.724,-1.763,-2.53,1774,212.322,1:00,1.61,-0.418,1.573,-0.909,0.223,0.11,0.195,0.197,32.611,-8.377,-1.721,0.484,,,,,,,,,,,,-0.077,0.139,-0.347,15.24,1.552,1.519,-35.348,-1.445,-1.256,7.074,-7.545,Coe College,Coe College,,,,,{F0555453-6E49-4DDE-8965-15F7BD69FB6B},0.197,0.195,
289,1/29/20,17:20:19,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Four Seam Fastball,,Ball,,,,,,,36.292,-1.073,-4.022,1948,208.336,1:00,1.565,-0.442,1.683,-0.819,0.265,0.051,0.439,0.655,32.864,-7.099,-3.649,0.475,,,,,,,,,,,,-0.06,0.162,-0.336,15.24,1.53,2.504,-35.873,-0.98,-0.989,7.685,-7.12,Coe College,Coe College,,,,,{60632DD2-A443-4A1E-B1DF-F7929076F6E6},0.655,0.439,
290,1/29/20,17:20:33,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,31.604,2.759,-0.08,2251,24.767,6:45,1.76,-0.658,1.371,-1.815,-0.332,-0.184,0.747,-0.451,29.055,-10.275,-1.41,0.553,,,,,,,,,,,,0.094,-0.182,-0.654,15.24,1.828,0.113,-31.253,0.816,1.192,5.4,-12.118,Coe College,Coe College,,,,,{8CD02A7C-93AC-459A-8CCE-B4789BACE4E9},-0.451,0.747,
291,1/29/20,17:20:46,0,0,Matt Mittlemark,{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,Coe College,Ryan Baranowski,{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,Coe College,Wind Up,,Top,,,,Curveball,,Ball,,,,,,,32.157,0.446,-2.097,1959,18.793,6:45,1.763,-0.521,1.302,-1.587,-0.144,-0.111,0.306,0.201,29.28,-10.938,-2.9,0.549,,,,,,,,,,,,0.039,-0.059,-0.451,15.24,1.759,1.207,-31.764,-0.378,0.506,6.234,-10.573,Coe College,Coe College,,,,,{283347E3-FF32-4D2C-8FCD-2C7D671C8B33},0.201,0.306,
