No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
94,2019/02/05,15:24:45,0,0,"Jacob Jones",{A3E6529F-172E-487A-8F62-F184E7478F5A},R,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},L,"Coe College","Wind Up",,Top,,,,Fastball,,Single,,,,,,,80.832,0.909,-2.015,2049.00,226.770,1:30,"4' 10""","1' 8""","7' 2""",-32.061,9.014,9.589,3',"0' 8""",72.779,-5.303,-0.196,0.461,49.131,9.047,-9.403,,,,,"58' 7""",,,0.868,-13.437,14.702,"-1' 7""",50',"4' 10""",4.975,-117.697,2.072,-13.311,25.531,-30.187,"Coe College","Coe College",,,,,{5EBE69A5-CC9C-48C9-9556-FBCF47CBC934},"0' 8""","2' 11"""
95,2019/02/05,15:29:07,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,84.236,2.547,-2.287,2110.00,207.533,1:0,"4' 6""","2' 11""","6' 11""",-24.331,14.073,7.337,"4' 10""","1' 5""",75.542,-2.194,-0.934,0.446,,,,,,,,,,,,-6.613,14.018,"-2' 9""",50',"4' 7""",4.006,-122.030,5.193,-4.612,25.501,-24.022,"Coe College","Coe College",,,,,{6860F758-D663-433E-8AD6-55B8B196E348},"-1' 5""","4' 9"""
96,2019/02/05,15:29:20,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Foul Ball",,,,,,,85.232,0.185,-3.086,2329.00,196.851,12:30,"4' 10""","2' 5""","6' 6""",-27.941,10.318,3.125,"2' 8""","0' 2""",76.692,-5.164,-2.546,0.445,,,,,,,,,,,,-10.232,17.987,"-2' 2""",50',"4' 10""",6.957,-123.093,-0.102,-6.062,26.025,-25.604,"Coe College","Coe College",,,,,{4A39205F-214F-4A2E-A077-7794B384F6E9},"0' 2""","2' 8"""
97,2019/02/05,15:29:42,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,77.750,0.939,-1.932,2582.00,146.128,10:45,"4' 9""","2' 7""","6' 11""",-39.205,6.113,-4.104,"2' 4""","0' 6""",69.693,-6.591,-2.745,0.484,,,,,,,,,,,,-2.395,12.969,"-2' 6""",50',"4' 9""",3.819,-112.861,2.080,2.455,23.914,-34.732,"Coe College","Coe College",,,,,{64E797E7-8E11-4EC9-A5BD-D0A2578A94E6},"0' 6""","2' 2"""
98,2019/02/05,15:29:57,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,85.639,1.936,-1.008,,165.088,11:30,"4' 8""","2' 4""","6' 2""",-14.500,24.005,-6.392,"5' 3""","0' 11""",76.402,-0.907,-2.217,0.447,,,,,,,,,,,,0.017,18.414,"-2' 4""",50',"4' 9""",2.516,-123.297,4.387,4.380,25.711,-16.926,"Coe College","Coe College",,,,,{FCAC0925-7DED-4A7E-A96D-BE2B9A5FB2AC},"0' 11""","5' 2"""
99,2019/02/05,15:30:13,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,76.506,2.205,-1.445,2469.00,133.783,10:30,"4' 8""","2' 4""","6' 4""",-34.611,12.771,-13.326,"3' 10""","0' 1""",68.627,-4.359,-4.097,0.495,,,,,,,,,,,,3.243,16.984,"-2' 3""",50',"4' 9""",3.076,-111.419,3.807,9.423,22.605,-26.749,"Coe College","Coe College",,,,,{FE898E0F-AEA0-455D-952C-3B1C36128361},"0' 1""","3' 9"""
100,2019/02/05,15:32:48,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,76.536,1.475,-2.048,2396.00,150.726,11:0,"4' 10""","2' 6""","6' 7""",-28.630,18.100,-10.146,"3' 10""","0' 3""",68.784,-4.023,-4.093,0.492,,,,,,,,,,,,-0.157,21.964,"-2' 4""",50',"4' 10""",4.241,-111.932,2.506,6.318,24.433,-21.500,"Coe College","Coe College",,,,,{07A5F7FC-33AC-4C0B-94B3-435284E9BED7},"0' 2""","3' 9"""
101,2019/02/05,15:33:02,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,70.898,0.568,1.543,2363.00,161.563,11:30,"5' 1""","3' 2""","7' 4""",-7.457,46.079,-15.361,5',"3' 3""",62.987,-1.105,-1.363,0.527,,,,,,,,,,,,2.746,37.069,"-3' 3""",50',"5' 2""",-0.898,-102.835,1.340,2.080,18.096,-9.726,"Coe College","Coe College",,,,,{96A4AB02-CBE7-40A2-B5AA-F81A55CEEAE8},"-3' 6""","4' 8"""
102,2019/02/05,15:33:26,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Swinging Strike",,,,,,,84.862,0.676,-3.969,2049.00,205.129,12:45,"4' 11""","2' 6""","6' 2""",-19.485,20.393,9.565,"3' 11""","0' 5""",75.252,-3.109,-2.234,0.454,,,,,,,,,,,,-12.670,21.064,"-2' 2""",50',"4' 10""",7.950,-121.284,1.491,-8.220,25.207,-18.506,"Coe College","Coe College",,,,,{7FCBACEB-1058-4AFC-A8C7-400132ABEE25},"0' 5""","3' 10"""
103,2019/02/05,15:33:46,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,78.333,1.496,-4.085,2424.00,189.321,12:15,"4' 6""","3' 3""","6' 11""",-38.529,6.124,1.005,"2' 8""","0' 5""",70.203,-5.904,-3.911,0.481,,,,,,,,,,,,-10.005,11.573,"-2' 11""",50',"4' 6""",7.880,-113.325,3.240,-2.434,22.896,-34.770,"Coe College","Coe College",,,,,{420344FB-58E4-4777-B1FC-473A7FD80631},"0' 4""","2' 6"""
104,2019/02/05,15:36:13,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,"Foul Ball",,,,,,,79.728,2.500,-0.430,2476.00,71.327,8:30,"4' 2""","2' 6""","7' 3""",-46.405,-4.121,-12.193,"2' 7""","1' 2""",71.667,-6.447,-2.658,0.468,,,,,,,,,,,,3.982,3.612,"-2' 6""",50',"4' 4""",1.252,-116.125,5.166,8.155,25.823,-43.081,"Coe College","Coe College",,,,,{82EE028D-1643-411B-95A5-65A3400561EB},"-1' 2""","2' 5"""
105,2019/02/05,15:36:39,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,72.660,3.157,0.035,2458.00,112.288,9:45,"4' 5""","2' 9""","7' 3""",-44.860,6.082,-14.838,"3' 6""","1' 7""",64.935,-5.580,-2.680,0.514,,,,,,,,,,,,6.829,7.694,"-2' 9""",50',"4' 6""",0.316,-105.479,6.355,9.263,19.417,-37.854,"Coe College","Coe College",,,,,{FA13ED70-507C-480B-A1DA-2930D15FF746},"-1' 7""","3' 2"""
106,2019/02/05,15:36:58,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,84.961,1.809,-3.489,1984.00,79.972,8:45,"4' 4""","2' 4""","6' 5""",-39.843,-1.147,-6.486,"2' 8""","-1' 5""",76.378,-5.745,-4.583,0.448,,,,,,,,,,,,-6.479,6.895,"-2' 1""",50',"4' 5""",7.824,-122.822,3.592,2.064,26.622,-38.872,"Coe College","Coe College",,,,,{C49E8C5E-040D-4614-8722-B2B06AA531C5},"1' 4""","2' 7"""
107,2019/02/05,15:37:14,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,"Swinging Strike",,,,,,,78.330,1.828,-0.238,,93.373,9:0,"4' 6""",2',"6' 7""",-43.427,1.370,-23.253,"2' 6""","0' 2""",70.435,-6.465,-4.547,0.482,,,,,,,,,,,,12.467,10.078,"-1' 11""",50',"4' 7""",0.372,-113.882,3.289,19.303,23.271,-36.725,"Coe College","Coe College",,,,,{050521E2-AFD0-4392-8676-81A5211B1F6B},"0' 1""","2' 5"""
108,2019/02/05,15:37:35,0,0,"Jeffrey Anders",{A098B26A-5758-4BE4-BE69-1983040DDDC9},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,Slider,,Single,,,,,,,78.646,3.339,-0.618,,66.159,8:15,4',"2' 2""","6' 7""",-52.874,-8.297,-18.776,"2' 7""",0',70.575,-6.736,-4.026,0.480,,,,,,,,,,,,9.725,1.974,"-2' 1""",50',"4' 1""",1.114,-114.133,6.236,16.417,23.551,-44.180,"Coe College","Coe College",,,,,{007BD24D-48BB-4714-9E5C-701E75095014},0',"2' 7"""
109,2019/02/05,15:40:09,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Swinging Strike",,,,,,,74.071,2.123,0.696,1943.00,108.018,9:30,"4' 8""","-1' 9""","6' 5""",-48.329,2.000,-6.149,"2' 7""","-1' 7""",66.507,-7.105,-0.135,0.511,,,,,,,,,,,,-1.245,9.527,"1' 8""",50',"4' 9""",0.084,-107.855,3.986,-1.548,21.371,-38.252,"Coe College","Coe College",,,,,{BFA22E8E-6B25-4EBB-8B7B-01704825EC47},"1' 6""","2' 5"""
110,2019/02/05,15:40:27,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,64.050,2.702,3.208,2397.00,195.249,12:30,5',"-2' 2""","6' 4""",-60.381,8.524,2.324,"2' 5""","0' 11""",57.096,-8.780,3.556,0.597,,,,,,,,,,,,7.143,19.788,2',50',"5' 1""",-5.430,-92.992,3.737,0.120,18.525,-32.583,"Coe College","Coe College",,,,,{003BE5D3-F240-4CD4-9E99-5FB35A9C513F},"0' 11""","2' 3"""
111,2019/02/05,15:40:45,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,76.331,2.060,-0.619,,205.566,12:45,"4' 10""","-1' 1""","5' 9""",-33.490,15.625,7.475,4',"-1' 1""",67.977,-4.377,0.534,0.504,,,,,,,,,,,,0.308,17.150,"1' 3""",50',"4' 11""",-0.368,-110.601,3.833,-0.131,22.207,-26.807,"Coe College","Coe College",,,,,{EBFAAFA2-7547-41CA-BAAD-E6C108050E64},"1' 1""","3' 11"""
112,2019/02/05,15:41:02,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,74.009,2.849,6.022,,25.311,6:45,"4' 3""","-2' 2""","7' 6""",-78.084,-28.868,-13.652,"0' 4""","2' 2""",66.751,-11.980,3.062,0.505,,,,,,,,,,,,29.942,-6.667,"1' 10""",50',"4' 4""",-12.479,-107.364,4.861,21.007,22.177,-58.519,"Coe College","Coe College",,,,,{A1EB02B6-837A-4FA1-BA72-42FC2E976C97},"-1' 9""","0' 1"""
113,2019/02/05,15:41:24,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College",Stretch,,Top,,,,Fastball,,"Swinging Strike",,,,,,,73.848,0.522,3.608,1872.00,150.248,11:0,"5' 4""","-1' 8""","6' 9""",-35.554,14.580,-8.334,"2' 11""",1',66.361,-6.286,1.850,0.510,,,,,,,,,,,,15.990,24.833,"1' 6""",50',"5' 4""",-7.465,-107.594,0.228,10.180,21.758,-23.562,"Coe College","Coe College",,,,,{4E5251B4-0509-4913-BAD1-C81B6C74C731},"0' 11""","2' 10"""
114,2019/02/05,15:41:44,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College",Stretch,,Top,,,,Fastball,,"Swinging Strike",,,,,,,73.306,0.296,3.391,,137.903,10:30,"5' 3""","-1' 11""","6' 5""",-31.901,20.185,-18.237,"2' 11""","0' 4""",65.327,-5.891,0.058,0.519,,,,,,,,,,,,14.204,20.685,"1' 8""",50',"5' 2""",-5.378,-106.344,1.396,10.534,22.059,-28.031,"Coe College","Coe College",,,,,{9C0F8B5A-BD12-4D88-AC8B-5EB70E689846},"0' 4""","2' 8"""
115,2019/02/05,15:42:29,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Jacob Burns",{F4F3CB83-D7EF-43C5-91B9-318A5D22665B},L,"Coe College",Stretch,,Top,,,,Fastball,,"Called Strike",,,,,,,76.315,0.567,1.096,1926.00,200.511,12:45,"5' 2""","0' 10""","6' 3""",-32.119,16.689,6.244,3',"0' 8""",67.722,-5.662,2.042,0.503,,,,,,,,,,,,11.407,14.076,"1' 1""",50',5',-5.319,-110.486,2.878,7.771,26.223,-32.898,"Coe College","Coe College",,,,,{B9D3834B-2D5F-41EA-B02C-AE4C9B67268D},"0' 6""","2' 10"""
116,2019/02/05,15:42:45,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Jacob Burns",{F4F3CB83-D7EF-43C5-91B9-318A5D22665B},L,"Coe College",Stretch,,Top,,,,Curveball,,"Foul Ball",,,,,,,64.074,3.641,1.256,2265.00,209.140,1:0,"4' 7""","-1' 9""","6' 4""",-52.973,15.027,8.378,"3' 6""","0' 1""",57.119,-6.529,2.715,0.593,,,,,,,,,,,,-0.302,14.747,"1' 9""",50',"4' 10""",-2.388,-93.365,6.165,-3.352,17.971,-34.268,"Coe College","Coe College",,,,,{09B5E045-A3A2-4DB9-9838-938C67AD0239},"0' 1""","3' 1"""
117,2019/02/05,15:43:18,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Jacob Burns",{F4F3CB83-D7EF-43C5-91B9-318A5D22665B},L,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,75.702,-0.389,1.922,,248.428,2:15,"5' 1""","0' 11""","6' 9""",-43.160,4.863,12.301,"1' 2""","1' 10""",68.090,-8.692,3.932,0.499,,,,,,,,,,,,5.630,18.052,"0' 11""",50',"4' 11""",-5.529,-110.182,-0.651,-0.566,24.008,-32.809,"Coe College","Coe College",,,,,{F2408A3D-D0E5-4C8A-B578-ABF7B8A054CA},"-1' 9""","1' 2"""
118,2019/02/05,15:43:36,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Jacob Burns",{F4F3CB83-D7EF-43C5-91B9-318A5D22665B},L,"Coe College",Stretch,,Top,,,,Curveball,,Single,,,,,,,62.362,2.910,-1.702,2267.00,224.983,1:30,"4' 11""","-1' 4""","5' 11""",-37.992,35.376,35.355,"4' 5""",0',55.252,-4.659,4.563,0.616,,,,,,,,,,,,-18.667,32.664,"1' 6""",50',"5' 2""",1.683,-90.559,4.254,-15.492,15.982,-20.797,"Coe College","Coe College",,,,,{15BC7893-8245-42FC-8943-13569514AA64},0',"4' 3"""
119,2019/02/05,15:44:11,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,76.132,-0.616,2.830,1907.00,177.721,12:0,"5' 5""","-1' 5""","6' 10""",-24.889,22.066,-0.878,"2' 10""","1' 1""",68.429,-5.485,2.692,0.493,,,,,,,,,,,,10.513,23.086,"1' 3""",50',"5' 4""",-6.231,-110.788,-0.281,5.292,22.861,-24.806,"Coe College","Coe College",,,,,{B45456B6-BD5A-4410-8F09-21563E0BA5DA},-1',"2' 7"""
120,2019/02/05,15:44:29,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","JT Henry",{4B2C93B6-724B-47D4-B45F-644FA936C12C},R,"Coe College",Stretch,,Top,,,,Fastball,,Single,,,,,,,75.297,0.313,2.697,,115.759,9:45,"5' 1""","-1' 7""","6' 9""",-40.564,8.035,-16.652,2',"0' 6""",67.496,-7.560,-0.138,0.502,,,,,,,,,,,,14.328,16.258,"1' 5""",50',5',-4.719,-109.322,0.844,12.527,22.938,-33.363,"Coe College","Coe College",,,,,{CF60556A-0ABC-4A90-83EF-AE83F8AEFF99},"0' 7""","1' 10"""
121,2019/02/05,15:45:16,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College",Stretch,,Top,,,,Fastball,,"Swinging Strike",,,,,,,74.952,1.837,1.465,,187.068,12:15,5',"-1' 4""","6' 4""",-28.658,20.825,2.582,"4' 3""","0' 3""",66.917,-3.726,1.967,0.506,,,,,,,,,,,,5.215,22.898,"1' 4""",50',"5' 1""",-3.784,-109.236,2.898,1.441,22.969,-21.161,"Coe College","Coe College",,,,,{059A4294-0BFF-4071-B1ED-A03BEDC4F163},"0' 3""","4' 2"""
122,2019/02/05,15:45:35,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,76.256,3.989,1.227,2018.00,153.207,11:0,"4' 4""","-1' 3""","5' 8""",-40.849,8.770,-4.429,"4' 8""","0' 6""",67.634,-3.724,0.372,0.507,,,,,,,,,,,,8.665,9.863,"1' 4""",50',"4' 8""",-3.278,-110.406,7.099,7.169,23.388,-32.230,"Coe College","Coe College",,,,,{EEB2A6E1-CE5B-4027-8D4B-7E5478C1FE5D},"0' 7""","4' 6"""
123,2019/02/05,15:45:52,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,75.196,0.574,3.463,1415.00,83.477,8:45,"4' 11""","-1' 10""","7' 2""",-49.393,-1.786,-15.621,"1' 3""",0',67.876,-8.904,0.570,0.497,,,,,,,,,,,,13.468,15.356,"1' 7""",50',"4' 10""",-5.676,-109.616,0.475,9.954,23.074,-35.078,"Coe College","Coe College",,,,,{59F61EB1-0C0C-434E-8ED3-422239C2CFA8},0',"1' 4"""
124,2019/02/05,15:46:13,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College",Stretch,,Top,,,,Fastball,,"Foul Ball",,,,,,,75.472,0.755,2.569,1879.00,137.723,10:30,"5' 3""","-1' 8""","6' 6""",-37.233,12.258,-11.145,"2' 10""","0' 3""",67.017,-6.410,0.575,0.506,,,,,,,,,,,,11.853,27.081,"1' 5""",50',"5' 3""",-4.643,-109.026,-0.258,9.100,24.575,-20.546,"Coe College","Coe College",,,,,{FA0D6770-E87F-485E-A692-43D42FE37658},"0' 3""","2' 11"""
125,2019/02/05,15:46:41,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},R,"Coe College",Stretch,,Top,,,,Slider,,"Called Strike",,,,,,,66.519,4.428,0.013,2371.00,241.891,2:0,"4' 6""","-1' 9""","5' 1""",-62.781,6.562,12.285,"3' 5""","0' 8""",57.829,-7.275,2.268,0.599,,,,,,,,,,,,-4.616,12.665,"1' 10""",50',"4' 10""",-0.625,-94.697,6.571,-5.536,18.942,-35.257,"Coe College","Coe College",,,,,{1F8717F6-9BB1-4BE5-BF4E-B45DF5F9B440},"0' 8""","3' 3"""
126,2019/02/05,15:53:21,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,80.538,1.455,-2.223,1724.00,240.748,2:0,"4' 7""","1' 9""","7' 10""",-28.358,11.902,21.251,"3' 6""","1' 7""",72.506,-4.175,1.774,0.457,,,,,,,,,,,,-16.193,16.524,"-1' 7""",50',"4' 8""",4.076,-117.201,2.806,-18.943,25.072,-26.387,"Coe College","Coe College",,,,,{849BAE36-ADAE-4B0F-8E05-47AE1AC94E91},"-1' 7""","3' 5"""
127,2019/02/05,15:53:33,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College",Stretch,,Top,,,,Fastball,,"Hit by Pitch",,,,,,,80.703,2.951,-0.885,1816.00,231.532,1:45,"4' 2""","1' 6""","7' 8""",-31.486,9.053,11.395,"4' 3""","1' 8""",72.336,-3.243,1.240,0.458,,,,,,,,,,,,-7.781,11.163,"-1' 4""",50',"4' 4""",1.456,-117.390,5.809,-9.942,25.602,-29.907,"Coe College","Coe College",,,,,{4E9DB29D-CF3F-40C1-87F2-5EF8E504A8D6},"-1' 8""","4' 1"""
128,2019/02/05,15:53:47,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College",Stretch,,Top,,,,Fastball,,Single,,,,,,,80.764,2.555,-2.204,1821.00,296.024,3:45,"4' 2""","1' 4""","7' 7""",-48.579,-7.964,16.311,"2' 5""","0' 8""",72.753,-6.724,1.159,0.459,99.431,9.816,-0.917,,,,,"220' 1""",,,1.883,-13.280,5.685,"-1' 2""",50',"4' 3""",4.278,-117.454,4.335,-14.191,24.116,-40.943,"Coe College","Coe College",,,,,{05655FFA-0E4C-4BCE-B201-4D3DDDC0470A},"0' 8""","2' 4"""
129,2019/02/05,15:54:15,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,72.151,1.929,-1.424,2182.00,91.916,9:0,"4' 4""","1' 8""","6' 11""",-51.599,0.127,-3.793,"1' 9""","0' 1""",65.186,-7.965,-1.947,0.518,,,,,,,,,,,,-3.062,11.078,"-1' 7""",50',"4' 4""",2.999,-104.976,3.474,0.483,18.059,-37.852,"Coe College","Coe College",,,,,{4978601B-2BEC-4472-ACFB-6602FD37DED1},"0' 1""","1' 8"""
130,2019/02/05,15:54:29,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,81.248,2.487,-3.637,1802.00,239.921,2:0,"4' 5""","1' 10""","6' 4""",-29.421,11.982,20.688,"4' 3""","0' 2""",73.488,-3.175,0.141,0.463,,,,,,,,,,,,-16.630,13.699,"-1' 6""",50',"4' 7""",6.606,-118.727,4.774,-16.287,24.668,-26.758,"Coe College","Coe College",,,,,{775A97E6-966B-48F5-A9F6-C5000331493B},"0' 2""","4' 2"""
131,2019/02/05,15:54:43,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Matthew Schrader",{DDE80BB2-EF75-48B7-96ED-7043A1DAC199},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,80.014,2.426,-2.744,1610.00,247.310,2:15,"4' 5""","1' 8""","7' 7""",-33.429,8.048,19.250,"3' 10""","0' 10""",71.748,-4.138,0.840,0.463,,,,,,,,,,,,-15.513,14.800,"-1' 6""",50',"4' 7""",4.996,-116.298,4.049,-16.102,24.557,-27.453,"Coe College","Coe College",,,,,{7E30CA33-2B24-4754-9CAB-0F67FDC84D8C},"0' 10""","3' 9"""
