No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
93,2019/02/19,15:42:19,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Tom Kahle",{71F49FF2-9360-4408-90C9-3CC9CAC88A64},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,75.746,1.626,-1.975,1809.00,163.302,11:30,"4' 9""","2' 4""","7' 3""",-42.806,4.101,-1.230,"2' 8""","0' 5""",68.004,-6.649,-1.939,0.493,94.304,25.357,-5.066,,,,,"307' 8""",,,3.463,-8.617,11.174,"-2' 4""",50',"4' 9""",4.911,-110.031,3.319,-4.567,20.535,-36.332,"Coe College","Coe College",,,,,{1E7BFC6D-ED7F-4358-AD59-5D9F81619FE0},"0' 6""","2' 6"""
94,2019/02/19,15:42:46,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Nolan Cavanaugh",{9AFDA1EE-B1E1-4EEA-8A35-92D08D9FA3B1},R,"Coe College","Wind Up",,Top,,,,,,Single,,,,,,,77.147,1.141,-3.596,1825.00,307.751,4:15,"4' 10""","2' 6""","7' 4""",-49.010,-4.127,5.330,"1' 9""","0' 4""",69.615,-8.247,-2.296,0.482,75.808,-1.837,8.893,,,,,"58' 1""",,,0.578,-16.449,11.045,"-2' 4""",50',"4' 10""",8.120,-111.959,1.726,-11.242,21.160,-38.381,"Coe College","Coe College",,,,,{D85FC428-69BC-485F-B72D-B8A63FC4A049},"0' 2""","1' 8"""
95,2019/02/19,15:46:35,0,0,"Rheise DeTombe",{DE118B7E-F2D3-4221-BC43-EDB073FFEFC9},R,"Coe College","Kyle Alvarado",{287722BA-CBE3-4BDC-82A2-08FF8059A8FA},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,63.844,3.937,-3.712,1719.00,85.525,8:45,"4' 5""","3' 5""",7',-68.184,-0.953,-12.179,"2' 4""","0' 11""",57.230,-9.173,-5.581,0.590,,,,,,,,,,,,-6.318,4.991,"-3' 3""",50',"4' 7""",6.843,-92.826,6.944,2.521,16.666,-43.106,"Coe College","Coe College",,,,,{E33B4659-AC0F-450B-9815-E49DB2070E0D},"0' 11""","1' 11"""
96,2019/02/19,15:57:43,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{128F55F1-A562-460D-ABA7-F9AFD1618268},,
97,2019/02/19,15:59:37,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College",,,Top,,,,,,,,,,,,,79.357,-0.214,-4.682,,228.031,1:30,"4' 6""","2' 6""","7' 7""",-26.708,15.435,17.161,"2' 1""","0' 3""",71.397,-5.483,-1.477,0.467,,,,,,,,,,,,-23.336,11.901,"-2' 4""",50',"4' 5""",9.707,-114.949,1.313,-20.279,21.559,-36.786,"Coe College","Coe College",,,,,{1F73590E-C449-4FDB-A70C-52C0DDCC8034},0',"1' 6"""
98,2019/02/19,16:00:11,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,72.965,3.571,0.430,1178.00,107.962,9:30,"3' 10""","1' 1""","6' 2""",-48.708,3.620,-11.167,"3' 1""","0' 7""",65.369,-5.697,-1.540,0.521,,,,,,,,,,,,4.039,1.591,"-1' 2""",50',"4' 1""",-0.094,-106.060,7.364,5.176,18.563,-44.147,"Coe College","Coe College",,,,,{F6E16C88-270B-4061-B689-CCE940BE8377},"0' 8""","2' 7"""
99,2019/02/19,16:00:28,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,78.226,3.394,-2.563,1810.00,303.990,4:15,"3' 11""","1' 10""","8' 10""",-56.360,-15.531,23.034,"2' 3""","1' 6""",70.877,-7.806,1.739,0.460,,,,,,,,,,,,-19.653,-2.829,"-1' 10""",50',4',5.347,-113.860,6.956,-21.074,20.821,-50.409,"Coe College","Coe College",,,,,{30C4F802-E809-496D-B396-46249F4ED821},"-1' 6""","2' 1"""
100,2019/02/19,16:00:42,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Issac Evans",{6A29FB93-962B-45F0-A55E-F36B60F13EC7},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,77.397,2.529,-1.019,1734.00,18.543,6:30,"4' 2""","1' 2""","6' 11""",-49.112,-3.907,-1.311,"2' 4""","0' 1""",69.618,-6.873,-0.967,0.484,,,,,,,,,,,,-7.011,5.368,"-1' 1""",50',"4' 3""",3.160,-112.447,4.775,-5.350,21.111,-41.758,"Coe College","Coe College",,,,,{549CA691-7D86-4AD2-A597-063247D00417},"0' 3""","2' 2"""
101,2019/02/19,16:01:19,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,79.493,2.783,-7.638,1735.00,273.053,3:0,"4' 2""","1' 10""",7',-45.493,-2.384,44.695,"2' 11""","-1' 6""",71.385,-6.049,0.401,0.472,,,,,,,,,,,,-33.834,5.383,"-1' 3""",50',"4' 4""",13.083,-114.604,5.409,-31.133,19.590,-40.260,"Coe College","Coe College",,,,,{E63EEBFF-CCD9-47C9-B303-93D1A80DE22E},"1' 6""","2' 10"""
102,2019/02/19,16:01:36,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Wind Up",,Top,,,,Slider,,"Foul Ball",,,,,,,71.321,2.433,-2.615,2058.00,156.363,11:15,"4' 5""","1' 9""","6' 1""",-42.218,12.025,-5.263,"3' 1""","-1' 1""",64.330,-5.587,-3.833,0.530,,,,,,,,,,,,-3.881,17.981,"-1' 7""",50',"4' 6""",4.751,-103.917,3.794,2.057,16.125,-28.838,"Coe College","Coe College",,,,,{69F6494F-A448-4F71-A193-821D7C9E87D8},1',3'
103,2019/02/19,16:01:59,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,73.099,1.448,-4.097,2148.00,279.837,3:15,"4' 3""","1' 5""","6' 10""",-51.562,-0.724,4.177,"1' 3""",-2',66.022,-8.372,-3.174,0.513,,,,,,,,,,,,-13.284,13.072,"-1' 2""",50',"4' 4""",7.865,-106.032,2.151,-5.768,17.303,-36.831,"Coe College","Coe College",,,,,{E9E103C0-011A-4326-87D2-787B292DCB93},"1' 11""","1' 2"""
104,2019/02/19,16:02:23,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,80.466,1.286,-6.182,1764.00,280.750,3:15,"4' 5""","1' 6""","7' 5""",-48.020,-6.646,35.008,"1' 7""","-1' 2""",72.602,-7.925,0.412,0.463,,,,,,,,,,,,-29.962,9.181,"-1' 1""",50',"4' 5""",11.406,-116.229,1.958,-28.758,20.971,-39.561,"Coe College","Coe College",,,,,{102644A5-67AF-40EB-9DE7-AC8F1962B105},"1' 2""","1' 7"""
105,2019/02/19,16:02:39,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,80.400,2.170,-3.738,1736.00,264.605,2:45,"4' 3""","1' 4""","6' 10""",-40.329,1.369,14.500,"2' 11""","0' 10""",72.662,-5.502,-0.890,0.465,,,,,,,,,,,,-22.387,6.772,"-1' 2""",50',"4' 5""",8.828,-116.657,4.495,-21.321,20.310,-39.082,"Coe College","Coe College",,,,,{01ACB89F-253C-47DD-9A3C-1920086A73C4},"0' 8""","2' 8"""
106,2019/02/19,16:03:01,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Deardorff",{4F3782F9-C68D-40EF-9A5A-E4A0376B5031},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,80.645,1.879,-3.851,1865.00,286.936,3:30,"4' 4""","1' 1""","7' 4""",-49.034,-8.000,26.273,2',"0' 2""",72.786,-7.496,1.198,0.461,,,,,,,,,,,,-20.162,4.788,"0' 10""",50',"4' 5""",7.015,-117.002,3.458,-20.711,21.991,-43.911,"Coe College","Coe College",,,,,{A7F2129F-AF0F-459B-9DA4-31EEB9885334},"0' 3""","1' 10"""
107,2019/02/19,16:03:33,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Johnson",{D602A698-549A-40D2-8026-5CF12C289925},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,76.407,2.443,-8.448,1456.00,274.050,3:15,"4' 2""","2' 1""","6' 4""",-50.396,-2.734,38.607,"2' 3""","-2' 6""",68.877,-7.169,-1.572,0.497,,,,,,,,,,,,-34.593,9.365,"-1' 4""",50',"4' 4""",14.471,-110.293,3.885,-27.067,18.126,-37.844,"Coe College","Coe College",,,,,{DB908C59-31C3-4498-84DE-883353537F62},"2' 5""","2' 2"""
108,2019/02/19,16:03:48,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Johnson",{D602A698-549A-40D2-8026-5CF12C289925},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,80.929,3.429,-3.314,1732.00,335.154,5:15,"4' 1""",1',"6' 11""",-47.059,-5.723,2.650,"3' 4""","-1' 10""",72.956,-5.512,-2.540,0.463,,,,,,,,,,,,-18.090,4.931,"0' 10""",50',"4' 3""",8.862,-117.271,6.019,-14.562,21.047,-39.382,"Coe College","Coe College",,,,,{D877E8B8-EB50-4034-A2F3-610FA05BE896},"1' 7""","3' 3"""
109,2019/02/19,16:04:05,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Johnson",{D602A698-549A-40D2-8026-5CF12C289925},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,78.597,0.339,-2.960,1905.00,265.223,2:45,"4' 6""","1' 5""","7' 8""",-41.337,1.241,14.846,"1' 4""",0',71.068,-7.587,0.101,0.470,,,,,,,,,,,,-22.590,13.430,"-1' 5""",50',"4' 5""",7.597,-114.059,0.697,-22.072,21.308,-35.763,"Coe College","Coe College",,,,,{DC11C7BC-64C9-4802-B633-720EE3A2619A},"0' 3""","1' 3"""
110,2019/02/19,16:04:24,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","TJ Johnson",{D602A698-549A-40D2-8026-5CF12C289925},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,79.387,2.062,-3.959,1802.00,253.448,2:30,"4' 6""","1' 5""","6' 11""",-36.533,5.986,20.141,"3' 4""","0' 6""",71.848,-4.981,-0.236,0.469,93.629,11.176,20.615,,,,,211',,,1.917,-20.066,12.812,"-1' 2""",50',"4' 7""",7.878,-115.639,3.672,-18.605,21.201,-31.223,"Coe College","Coe College",,,,,{C101ECE6-6F2A-4F9C-9D25-EE1E3FA5F4D3},"0' 6""","3' 3"""
111,2019/02/19,16:07:05,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,80.733,-1.925,-2.324,1884.00,192.711,12:30,"5' 3""","1' 7""","6' 4""",-33.528,8.761,1.976,"0' 8""","0' 5""",73.377,-8.263,-1.854,0.468,,,,,,,,,,,,-14.328,20.192,"-1' 5""",50',"5' 1""",6.350,-117.150,-3.764,-12.621,21.305,-30.949,"Coe College","Coe College",,,,,{0490E6E6-3400-4826-9969-F4D6EC1EC340},"0' 1""","0' 7"""
112,2019/02/19,16:07:34,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,81.720,1.322,-1.984,2051.00,107.956,9:30,"4' 9""","1' 1""","4' 11""",-35.871,8.464,-26.117,3',-3',73.175,-5.478,-6.420,0.479,,,,,,,,,,,,-1.740,13.291,-1',50',"4' 10""",6.906,-117.752,2.333,8.650,22.285,-31.669,"Coe College","Coe College",,,,,{16E33835-3121-4F36-9265-B677690CCE98},"2' 9""","2' 11"""
113,2019/02/19,16:07:58,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Dvante Glenn",{2931A5E4-AF8B-41F2-B2DD-179D1E7E7993},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,82.761,0.360,-1.596,2041.00,159.335,11:15,5',"1' 8""","5' 8""",-24.867,16.842,-6.352,"3' 3""","0' 5""",74.260,-4.369,-2.783,0.465,,,,,,,,,,,,-3.322,17.250,"-1' 6""",50',5',3.990,-119.776,0.966,1.139,23.705,-26.584,"Coe College","Coe College",,,,,{4859A5A3-07E4-4AF0-9A4F-6901295B536F},"0' 3""",3'
114,2019/02/19,16:08:39,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,74.935,2.005,-3.945,,246.271,2:15,"4' 7""","2' 2""","4' 11""",-51.444,0.861,1.959,"2' 2""","-1' 4""",67.227,-7.493,-3.617,0.520,,,,,,,,,,,,-11.277,9.374,"-1' 10""",50',"4' 8""",7.611,-108.555,3.256,-3.959,20.295,-39.265,"Coe College","Coe College",,,,,{1CFB80A4-A5B7-495B-8238-C71067B0E081},"1' 3""",2'
115,2019/02/19,16:09:01,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,Ball,,,,,,,81.913,0.613,-4.964,2046.00,254.620,2:30,"4' 10""","1' 11""","6' 1""",-37.166,4.886,17.764,"2' 4""","-1' 3""",73.634,-6.385,-1.678,0.467,,,,,,,,,,,,-21.604,15.245,"-1' 7""",50',"4' 11""",10.332,-118.073,0.531,-18.122,22.746,-31.453,"Coe College","Coe College",,,,,{779AE9F9-9B7C-4483-BDDE-C0E543002E8F},"1' 2""","2' 3"""
116,2019/02/19,16:09:28,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,81.388,0.579,-2.155,1971.00,175.231,11:45,5',2',"5' 10""",-26.600,16.038,-1.338,"3' 4""","0' 1""",73.215,-4.487,-2.282,0.470,92.252,26.858,-9.275,,,,,"308' 3""",,,3.684,-7.166,18.397,"-1' 10""",50',5',4.991,-117.968,1.119,-3.408,22.502,-25.336,"Coe College","Coe College",,,,,{E703FCA5-8F2B-40F6-AC9D-06363C7A56A3},0',"3' 2"""
117,2019/02/19,16:10:00,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College","Wind Up",,Top,,,,"Two Seam Fastball",,"Called Strike",,,,,,,82.552,2.795,-6.829,2015.00,284.152,3:30,"3' 10""","2' 5""","5' 6""",-51.949,-9.539,37.830,"2' 1""","0' 10""",74.149,-6.968,-0.218,0.469,,,,,,,,,,,,-31.373,0.579,"-1' 10""",50',"4' 1""",12.772,-119.111,5.279,-30.860,23.023,-47.423,"Coe College","Coe College",,,,,{36CAB01E-71A2-4BAD-AF68-D314DDD74F75},"0' 9""","2' 1"""
118,2019/02/19,16:10:38,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College","Wind Up",,Top,,,,,,"Swinging Strike",,,,,,,85.367,2.926,-3.952,2082.00,287.519,3:30,"4' 4""","1' 10""","4' 9""",-49.855,-8.322,26.364,"2' 11""","0' 4""",75.810,-6.144,0.885,0.464,,,,,,,,,,,,-21.798,-1.253,"-1' 7""",50',"4' 6""",8.047,-121.688,5.911,-24.216,23.887,-49.292,"Coe College","Coe College",,,,,{57F481C6-4A71-4D08-A63E-C6BB6BA0FACC},"0' 4""","2' 9"""
119,2019/02/19,16:11:01,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,84.461,2.451,-2.328,1563.00,281.321,3:30,"4' 6""",2',"4' 8""",-45.041,-3.327,16.620,"3' 1""","1' 2""",75.617,-5.793,0.716,0.465,,,,,,,,,,,,-10.853,6.379,"-1' 8""",50',"4' 9""",3.910,-121.683,3.912,-12.246,23.500,-39.402,"Coe College","Coe College",,,,,{C83A5ED2-1728-40DE-8686-9E29791590ED},"-1' 2""",3'
120,2019/02/19,16:11:29,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Nolan Weber",{E68D176A-E368-4272-985B-C5389034779D},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,75.878,2.730,-2.359,1658.00,107.210,9:30,"4' 1""","2' 3""","5' 6""",-40.994,8.863,-28.613,"3' 2""","-2' 5""",68.017,-5.049,-7.460,0.508,,,,,,,,,,,,-23.587,11.884,"-2' 1""",50',"4' 3""",10.281,-109.954,4.801,-17.568,19.546,-32.929,"Coe College","Coe College",,,,,{764022F2-D77F-4355-9FE3-DDB6A209BB42},"0' 9""",3'
121,2019/02/19,16:12:29,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,74.595,2.371,-3.469,,0.760,6:0,"4' 8""","2' 2""","4' 10""",-59.667,-7.055,-0.094,2',"-1' 2""",67.175,-8.586,-3.223,0.522,,,,,,,,,,,,-10.348,6.380,"-1' 10""",50',"4' 10""",7.012,-108.188,3.450,-3.535,19.867,-43.180,"Coe College","Coe College",,,,,{02933FA2-ED2D-462E-A023-7EEC28D46DDC},"1' 1""","1' 10"""
122,2019/02/19,16:12:53,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Gannon OBrien",{9E4FF111-F03D-42B8-9E72-0AD3B64F7FA9},R,"Coe College","Wind Up",,Top,,,,Changeup,,Single,,,,,,,75.754,2.181,-3.429,1673.00,188.971,12:15,"4' 6""","2' 3""","5' 6""",-36.228,13.612,2.149,"3' 6""","0' 9""",67.887,-4.656,-3.010,0.508,82.930,6.507,-8.703,,,,,"112' 4""",,,1.016,-16.268,16.659,-2',50',"4' 8""",7.790,-110.129,3.594,-11.059,20.179,-27.959,"Coe College","Coe College",,,,,{0D5E6C5E-61B6-4B7F-8638-3455FFFB092D},"0' 5""","3' 5"""
123,2019/02/19,16:15:31,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Riley LeGrand",{24ACC51A-2541-446C-BA2C-8087FA840B67},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Single,,,,,,,83.250,5.164,-5.121,,303.113,4:0,"3' 1""","2' 5""","6' 1""",-56.848,-15.965,24.479,"3' 2""","0' 4""",74.463,-5.321,-0.336,0.460,95.491,9.932,17.225,,,,,224',,,1.997,-28.030,-13.784,-2',50',"3' 5""",11.151,-120.278,11.301,-28.438,25.243,-61.326,"Coe College","Coe College",,,,,{A68200B0-4901-4021-865D-B7EB1CB1982E},"0' 2""","2' 9"""
124,2019/02/19,16:16:02,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,85.594,2.103,-2.874,1835.00,276.986,3:15,"3' 11""",2',"6' 3""",-40.085,-2.073,16.914,"2' 6""","0' 9""",77.186,-5.435,0.305,0.444,,,,,,,,,,,,-20.589,1.735,"-1' 9""",50',4',7.147,-124.386,5.125,-24.490,28.303,-45.065,"Coe College","Coe College",,,,,{53F76151-2F45-4BDD-B150-6D9B4246675D},"0' 11""","2' 4"""
125,2019/02/19,16:16:30,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,74.274,3.621,-5.349,2058.00,291.356,3:45,"3' 9""","2' 4""","5' 9""",-58.215,-5.275,13.492,"2' 3""","-1' 6""",65.761,-7.266,-2.977,0.524,,,,,,,,,,,,-20.041,5.594,"-1' 11""",50',"3' 11""",9.908,-106.716,5.993,-11.646,22.205,-40.748,"Coe College","Coe College",,,,,{85BC1BDA-AA2D-4110-B979-190C9FF45775},"1' 5""","2' 2"""
126,2019/02/19,16:16:45,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,,,"Called Strike",,,,,,,86.472,3.303,-5.244,,298.606,4:0,"3' 9""","1' 11""","6' 2""",-48.937,-11.398,20.901,"2' 9""","-1' 2""",77.981,-5.815,-1.329,0.441,,,,,,,,,,,,-24.479,0.670,"-1' 6""",50',"3' 11""",11.461,-125.400,5.933,-24.710,27.388,-45.496,"Coe College","Coe College",,,,,{455B575A-DAB8-4D27-A9C2-CD49F9CB4D69},"1' 1""","2' 8"""
127,2019/02/19,16:17:01,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,85.580,3.010,-3.463,,268.702,3:0,"3' 11""","1' 10""",6',-37.992,0.377,16.653,"3' 6""","0' 1""",77.004,-4.106,-0.324,0.446,,,,,,,,,,,,-21.276,3.501,"-1' 9""",50',"4' 1""",8.628,-124.086,6.380,-23.077,27.715,-39.781,"Coe College","Coe College",,,,,{DB523820-BFC7-44BB-A920-CEB8474CA25A},"0' 2""","3' 4"""
128,2019/02/19,16:17:24,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,79.873,3.243,-6.431,,300.193,4:0,"3' 9""","1' 10""","6' 7""",-59.999,-16.354,28.107,"1' 9""","-1' 9""",71.674,-7.911,-0.933,0.475,,,,,,,,,,,,-29.684,4.209,"-1' 5""",50',4',12.606,-115.223,4.513,-25.523,22.885,-43.371,"Coe College","Coe College",,,,,{965D37F9-3135-45B7-9381-A91B0DD5472B},"1' 8""","1' 10"""
129,2019/02/19,16:17:47,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,73.426,3.458,-3.940,2110.00,331.664,5:0,"3' 8""","2' 1""","5' 9""",-61.835,-8.387,4.522,"1' 9""","-1' 3""",65.467,-8.096,-3.140,0.526,,,,,,,,,,,,-8.607,5.590,"-1' 9""",50',"3' 11""",6.540,-106.400,5.390,-1.583,23.605,-41.697,"Coe College","Coe College",,,,,{1930A07F-EF91-4EA2-9A19-7E510BA27984},"1' 3""","1' 9"""
130,2019/02/19,16:18:09,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Daniel Berger",{71459C93-0649-4C52-BACE-0A940CA18F4D},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Foul Ball",,,,,,,85.526,3.076,-5.547,1785.00,275.643,3:15,"3' 9""","2' 2""",6',-41.488,-2.916,29.512,"3' 2""","0' 7""",76.941,-4.724,-0.183,0.447,,,,,,,,,,,,-23.799,5.957,"-1' 8""",50',4',10.383,-124.071,5.369,-24.491,28.305,-37.151,"Coe College","Coe College",,,,,{9CA9DF34-6B7B-42F4-BBB6-792C31506D58},"0' 6""","3' 1"""
