No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
11,2019/02/16,10:44:17,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,35.990,2.062,-0.158,1902.00,179.089,12:0,1.513,0.774,1.887,-0.506,0.580,-0.009,1.587,0.721,32.307,-1.831,-0.246,0.471,,,,,,,,,,,,-0.104,0.575,-0.770,15.240,1.545,0.318,-35.547,1.058,-1.470,6.188,-4.642,"Coe College","Coe College",,,,,{F83C9365-B774-4580-95B0-3E029B7DDEF5},-0.769,1.571
12,2019/02/16,10:44:30,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.510,0.868,-2.440,2010.00,178.695,12:0,1.513,0.606,1.717,-0.843,0.257,-0.006,0.917,-0.094,32.612,-5.387,-2.519,0.473,,,,,,,,,,,,-0.164,0.412,-0.538,15.240,1.519,1.564,-35.705,0.395,-0.592,6.085,-8.799,"Coe College","Coe College",,,,,{D93E0354-2DE1-41A4-80C2-6A384E9EC428},0.076,0.884
13,2019/02/16,10:44:43,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.079,1.474,-5.504,1595.00,265.587,2:45,1.457,0.614,1.802,-1.278,0.032,0.410,0.598,-0.538,29.781,-7.896,-2.334,0.517,,,,,,,,,,,,-0.635,0.353,-0.486,15.240,1.478,3.321,-32.580,0.610,-5.255,5.236,-10.844,"Coe College","Coe College",,,,,{57F81780-87A4-45F9-9495-1BD93743D8B3},0.494,0.572
14,2019/02/16,10:44:57,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.865,2.069,-1.174,2305.00,90.588,9:0,1.442,0.650,1.688,-1.323,0.005,-0.447,0.708,-0.131,29.707,-7.755,-4.066,0.520,,,,,,,,,,,,0.058,0.229,-0.617,15.240,1.479,0.971,-32.569,1.067,2.422,5.203,-12.164,"Coe College","Coe College",,,,,{E78786A0-7C06-4159-B4E6-A1F7AC858534},0.105,0.642
15,2019/02/16,10:45:20,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,32.522,2.979,-0.116,1093.00,99.812,9:15,1.425,0.663,1.693,-1.291,0.060,-0.345,0.983,0.285,29.347,-6.572,-2.518,0.525,,,,,,,,,,,,0.107,0.190,-0.664,15.240,1.482,0.278,-32.259,1.622,2.128,5.092,-12.026,"Coe College","Coe College",,,,,{EDC0D6BE-2884-4853-ACA5-269997DF08C9},-0.294,0.902
16,2019/02/16,10:45:32,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.437,0.552,-4.245,1957.00,224.932,1:30,1.558,0.701,1.641,-0.768,0.330,0.329,0.948,-0.185,32.803,-5.146,-1.923,0.473,,,,,,,,,,,,-0.402,0.406,-0.580,15.240,1.544,2.549,-35.726,0.395,-3.636,5.761,-8.880,"Coe College","Coe College",,,,,{40F5059D-4B45-4BAD-A386-80A418B3F26D},0.176,0.906
17,2019/02/16,10:45:45,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Curveball,,"Called Strike",,,,,,,32.994,3.464,-2.299,1163.00,96.905,9:15,1.390,0.731,1.713,-1.298,0.018,-0.145,1.079,-0.068,29.711,-6.113,-3.405,0.518,,,,,,,,,,,,-0.024,0.153,-0.662,15.240,1.467,1.232,-32.741,1.835,1.481,5.433,-12.181,"Coe College","Coe College",,,,,{C7392F05-93D3-448E-A365-404C1E76BE14},0.074,0.996
18,2019/02/16,10:45:58,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.291,1.281,-1.102,1555.00,176.867,12:0,1.518,0.745,1.805,-0.282,1.013,-0.055,1.598,0.378,29.610,-1.016,-1.522,0.514,,,,,,,,,,,,-0.203,0.647,-0.725,15.240,1.543,1.009,-32.860,1.100,-1.803,5.504,-5.153,"Coe College","Coe College",,,,,{5435FD84-7987-441E-8329-E357ED59A5BC},-0.450,1.497
19,2019/02/16,10:46:11,0,0,"Matt Mittlemark",{F1CA4E41-9289-433F-B1A9-C61AA504C0DA},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.080,1.689,-4.774,2006.00,242.509,2:0,1.478,0.755,1.553,-0.978,0.152,0.292,0.987,-0.327,32.503,-5.450,-2.674,0.480,,,,,,,,,,,,-0.450,0.352,-0.620,15.240,1.514,2.957,-35.310,0.771,-3.733,5.697,-9.480,"Coe College","Coe College",,,,,{D5E8BF5C-80EC-44E1-96C1-EC9589058722},0.309,0.965
20,2019/02/16,10:47:50,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.908,1.971,-4.951,1662.00,262.680,2:45,1.333,0.582,1.823,-0.985,0.069,0.537,0.908,-0.283,33.141,-5.437,-1.325,0.463,,,,,,,,,,,,-0.500,0.231,-0.456,15.240,1.372,2.841,-36.272,1.127,-5.209,6.885,-10.955,"Coe College","Coe College",,,,,{99E26158-A351-4767-9B50-A30CBC3E074D},0.280,0.871
21,2019/02/16,10:48:07,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,30.916,3.677,-2.070,2014.00,344.224,5:30,1.181,0.863,1.995,-1.546,-0.098,0.028,0.665,0.312,27.875,-7.906,-1.922,0.543,,,,,,,,,,,,-0.179,0.245,-0.838,15.240,1.245,1.230,-30.583,1.696,-0.791,4.780,-11.591,"Coe College","Coe College",,,,,{1F78221B-6064-4412-985D-F804972A6091},-0.321,0.641
22,2019/02/16,10:48:19,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,33.143,1.103,-6.481,2146.00,253.732,2:30,1.335,0.794,1.915,-1.190,0.102,0.350,0.457,-0.684,29.829,-7.755,-3.993,0.513,,,,,,,,,,,,-0.700,0.469,-0.674,15.240,1.355,4.014,-32.513,0.314,-5.201,5.333,-9.467,"Coe College","Coe College",,,,,{25BCC2A1-B421-4EED-860E-6DB010B81D4E},0.640,0.454
23,2019/02/16,10:48:38,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.545,3.845,0.191,1684.00,130.210,10:15,1.201,0.667,2.004,-0.928,0.114,-0.134,1.349,0.586,32.825,-3.174,-0.557,0.461,,,,,,,,,,,,-0.243,0.135,-0.707,15.240,1.278,0.797,-36.187,2.343,-3.480,6.929,-10.860,"Coe College","Coe College",,,,,{F8479E32-EB79-41F3-BA52-0947A6615C64},-0.682,1.296
24,2019/02/16,10:48:54,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,35.209,3.199,-2.377,1471.00,359.529,6:0,1.207,0.656,2.032,-1.429,-0.311,0.003,0.672,-0.005,31.765,-7.426,-2.025,0.477,,,,,,,,,,,,-0.446,0.120,-0.638,15.240,1.267,2.239,-34.833,1.478,-4.585,6.354,-12.866,"Coe College","Coe College",,,,,{10FEE7BD-92CD-4E92-A385-7B4D5F525114},-0.097,0.671
25,2019/02/16,10:49:05,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.412,2.676,-2.318,1130.00,176.477,12:0,1.259,0.631,1.819,-0.843,0.169,-0.010,1.173,-0.034,33.757,-3.611,-2.188,0.454,,,,,,,,,,,,-0.216,0.224,-0.583,15.240,1.315,1.734,-37.062,1.621,-1.536,7.242,-9.999,"Coe College","Coe College",,,,,{CD9791AC-0DAD-4831-A264-60ED657417AC},0.002,1.131
26,2019/02/16,10:49:19,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,31.754,1.668,-2.588,2127.00,87.403,9:0,1.322,0.737,2.092,-1.379,-0.004,-0.088,0.407,-0.071,28.543,-8.722,-3.004,0.530,,,,,,,,,,,,-0.182,0.393,-0.700,15.240,1.342,1.618,-31.393,0.693,-0.362,5.897,-10.616,"Coe College","Coe College",,,,,{3EC94FA6-9CD5-4238-B163-2CBCDA4275EC},0.051,0.402
27,2019/02/16,10:49:31,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,Ball,,,,,,,36.399,0.765,-5.102,,261.374,2:45,1.340,0.601,1.981,-1.012,0.039,0.259,0.543,-0.571,32.979,-6.766,-3.153,0.463,,,,,,,,,,,,-0.517,0.359,-0.494,15.240,1.341,3.355,-35.971,0.238,-4.565,6.664,-10.014,"Coe College","Coe College",,,,,{C3A07994-1373-4586-A834-1F5002EDBCC2},0.521,0.535
28,2019/02/16,10:49:45,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,33.745,1.734,-1.724,1509.00,284.292,3:30,1.323,0.683,2.103,-1.273,-0.078,0.306,0.531,0.511,30.567,-7.774,0.831,0.494,,,,,,,,,,,,-0.409,0.334,-0.690,15.240,1.356,1.400,-33.537,0.649,-4.756,6.257,-10.790,"Coe College","Coe College",,,,,{99C1F617-6025-478D-B376-8BA1CBB7DF6A},-0.548,0.520
29,2019/02/16,10:50:00,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.607,3.219,-4.355,1671.00,278.661,3:15,1.210,0.678,1.818,-1.076,-0.065,0.427,1.048,-0.128,33.835,-4.702,-1.218,0.454,,,,,,,,,,,,-0.453,0.108,-0.569,15.240,1.274,2.661,-37.015,1.863,-4.854,7.138,-12.030,"Coe College","Coe College",,,,,{1F4B5248-DED2-4118-AA41-35D4C3621F6A},0.116,1.015
30,2019/02/16,10:50:12,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,37.027,2.572,-1.508,1651.00,1.817,6:0,1.258,0.681,2.053,-1.186,-0.188,-0.006,0.789,0.255,33.608,-6.276,-1.269,0.451,,,,,,,,,,,,-0.273,0.152,-0.665,15.240,1.294,1.478,-36.854,1.311,-3.096,7.159,-12.095,"Coe College","Coe College",,,,,{1CB86A9C-3461-4C97-9C9A-AB75A0862781},-0.318,0.792
31,2019/02/16,10:50:24,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,,,"Called Strike",,,,,,,36.598,2.519,-4.171,,304.961,4:15,1.228,0.675,1.884,-1.194,-0.139,0.199,0.745,-0.302,33.039,-6.281,-2.505,0.464,,,,,,,,,,,,-0.479,0.173,-0.608,15.240,1.270,2.988,-36.120,1.261,-4.503,6.651,-11.918,"Coe College","Coe College",,,,,{EEF72F0B-38E5-4A6A-BF9D-95987E387778},0.254,0.734
32,2019/02/16,10:50:37,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,35.344,0.433,-4.988,1569.00,274.106,3:15,1.384,0.622,1.928,-1.167,-0.029,0.398,0.339,-0.383,31.789,-8.220,-2.069,0.482,,,,,,,,,,,,-0.572,0.421,-0.534,15.240,1.381,3.167,-34.633,-0.093,-5.310,6.324,-9.963,"Coe College","Coe College",,,,,{7AD6D57A-3D10-452D-8B63-AF22DF19CD7D},0.347,0.364
33,2019/02/16,10:51:09,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,31.546,1.828,-2.292,,48.256,7:30,1.333,0.825,2.031,-1.464,-0.060,-0.067,0.379,0.119,28.353,-9.146,-2.622,0.535,,,,,,,,,,,,-0.127,0.377,-0.775,15.240,1.353,1.298,-31.224,0.723,0.000,5.969,-10.878,"Coe College","Coe College",,,,,{9FF4EA4A-4B70-419D-983B-C63BFF0BBAF3},-0.134,0.382
34,2019/02/16,10:51:31,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Slider,,"Called Strike",,,,,,,31.425,2.724,-3.772,1962.00,349.779,5:45,1.262,0.799,2.015,-1.541,-0.134,0.024,0.483,-0.231,28.344,-8.758,-3.227,0.536,,,,,,,,,,,,-0.390,0.389,-0.764,15.240,1.307,2.483,-31.011,0.960,-2.115,5.078,-10.423,"Coe College","Coe College",,,,,{77476294-06D8-4CBA-B0B5-407C634BA53F},0.205,0.507
35,2019/02/16,10:51:57,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,"Four Seam Fastball",,"Called Strike",,,,,,,36.635,2.963,-2.576,1512.00,280.370,3:15,1.247,0.621,1.881,-1.078,-0.032,0.175,1.005,0.070,33.089,-5.012,-1.077,0.462,,,,,,,,,,,,-0.288,0.149,-0.566,15.240,1.303,1.723,-36.378,1.672,-2.859,7.198,-11.656,"Coe College","Coe College",,,,,{4946D21E-8466-4849-8D30-D3F7702E3F7D},-0.093,0.971
36,2019/02/16,10:52:12,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Slider,,Ball,,,,,,,32.388,1.402,-2.491,2048.00,111.766,9:45,1.296,0.688,2.100,-1.282,0.036,-0.089,0.404,-0.093,29.139,-8.267,-2.827,0.518,,,,,,,,,,,,-0.215,0.461,-0.653,15.240,1.327,1.697,-32.089,0.416,-0.818,6.065,-9.695,"Coe College","Coe College",,,,,{973C1FE5-9B02-4207-8C3C-35278002B970},0.068,0.408
37,2019/02/16,10:52:26,0,0,"Andrew Schmit",{5F81FE85-D184-4B83-A765-47FC128B4376},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},L,"Coe College","Wind Up",,Top,,,,Changeup,,"Called Strike",,,,,,,34.573,2.526,-3.310,1554.00,233.619,1:45,1.245,0.723,1.975,-1.079,0.091,0.123,0.874,-0.081,31.063,-5.579,-2.460,0.488,,,,,,,,,,,,-0.295,0.334,-0.659,15.240,1.292,2.040,-34.210,1.214,-1.994,6.482,-9.634,"Coe College","Coe College",,,,,{0E915252-E82F-46FD-B762-4F301E8FA0B2},0.056,0.866
