No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Col28,"Pitch Speed [mph]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [ft]","Pitch Release Side [ft]","Pitch Extension [ft]","Pitch Break (V) [in]","Pitch Break Ind (V) [in]","Pitch Break (H) [in]","Pitch Strike Zone - Height [ft]","Pitch Strike Zone - Offset [ft]","Pitch Zone Speed [mph]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [mph]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [ft]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [in]","pfxz [in]","x0 [ft]","y0 [ft]","z0 [ft]","vx0 [ft/s]","vy0 [ft/s]","vz0 [ft/s]","ax [ft/s²]","ay [ft/s²]","az [ft/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [ft]","pz [ft]"
245,2019/02/02,16:29:21,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,75.981,0.040,-2.338,1867.00,273.840,3:15,5.165,1.266,7.188,-46.950,-0.577,8.596,1.289,-0.137,68.752,-8.910,-0.436,0.490,,,,,,,,,,,,-17.763,15.931,-1.185,50.001,5.088,6.017,-110.360,-0.330,-15.932,19.764,-35.097,"Coe College","Coe College",,,,,{E2D5ED0B-97E5-41CF-9E8F-0AFAB98FAAB5},-0.098,1.280
246,2019/02/02,16:29:38,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Curveball,,Ball,,,,,,,64.985,6.378,1.043,1387.00,92.071,9:0,4.108,0.374,5.194,-71.654,0.772,-21.347,4.162,-0.423,56.437,-6.959,-2.819,0.612,,,,,,,,,,,,10.619,4.391,-0.494,50.001,4.600,-0.877,-91.996,9.709,9.414,14.038,-40.280,"Coe College","Coe College",,,,,{745A4DFD-B10A-4E4B-8F78-4D32B95DFB26},0.431,3.896
247,2019/02/02,16:29:53,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,Ball,,,,,,,75.706,-0.789,-2.608,1819.00,213.498,1:0,5.377,0.778,7.142,-42.510,4.524,2.994,1.118,-1.339,68.388,-8.925,-1.787,0.494,,,,,,,,,,,,-16.150,22.768,-0.690,50.001,5.310,6.660,-109.869,-2.432,-12.425,20.472,-28.958,"Coe College","Coe College",,,,,{C5654E2D-FF53-43ED-9213-F2EC40DB8B65},1.059,1.138
248,2019/02/02,16:30:12,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Changeup,,Ball,,,,,,,70.917,1.555,-5.370,1405.00,244.431,2:15,5.105,1.990,5.867,-46.248,8.983,18.775,2.702,-1.447,64.258,-7.187,-1.998,0.535,,,,,,,,,,,,-24.326,21.329,-1.529,50.001,5.185,9.782,-103.733,1.626,-16.318,18.494,-28.019,"Coe College","Coe College",,,,,{13877711-2A44-40D7-8384-33BE1081FB1F},1.297,2.672
249,2019/02/02,16:30:26,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,62.084,5.198,-0.961,1368.00,161.778,11:30,4.520,1.696,6.187,-52.811,19.500,-6.419,4.932,0.274,55.341,-4.953,-2.059,0.612,,,,,,,,,,,,-0.120,17.863,-1.656,50.001,4.838,1.845,-89.970,8.089,2.237,12.394,-29.993,"Coe College","Coe College",,,,,{245B0DF1-D974-480B-A128-E0BC547CA7AC},-0.279,4.684
250,2019/02/02,16:30:41,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Curveball,,Ball,,,,,,,64.109,0.051,-3.883,1584.00,174.562,11:45,5.605,1.147,6.417,-48.750,18.670,-1.777,1.590,-2.576,57.857,-9.252,-4.206,0.591,,,,,,,,,,,,-10.388,24.479,-0.876,50.001,5.538,6.693,-93.200,0.548,-1.780,14.609,-31.661,"Coe College","Coe College",,,,,{05067658-D757-47A9-A425-A1826B13F239},2.482,1.209
251,2019/02/02,16:30:55,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,"Called Strike",,,,,,,75.578,1.903,-4.268,1912.00,252.614,2:30,4.837,1.310,6.698,-42.412,6.928,22.126,3.048,-0.756,66.863,-6.255,-0.213,0.505,,,,,,,,,,,,-22.541,13.043,-0.920,50.001,4.918,7.784,-108.300,3.496,-19.148,18.431,-33.991,"Coe College","Coe College",,,,,{572BD395-EEF0-4A36-A29B-C3EAD7040A25},0.630,2.880
252,2019/02/02,16:31:07,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Changeup,,Ball,,,,,,,70.950,-0.141,-5.234,1198.00,208.942,1:0,5.627,1.360,7.028,-19.069,35.049,19.381,3.910,-1.793,63.320,-4.134,-1.755,0.529,,,,,,,,,,,,-18.339,32.144,-0.921,50.001,5.494,8.155,-102.779,0.670,-10.719,19.120,-16.892,"Coe College","Coe College",,,,,{832C2018-A951-4843-A6E0-37060CAE0E2D},1.794,3.778
253,2019/02/02,16:31:23,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",Stretch,,Top,,,,Fastball,,Ball,,,,,,,74.846,2.065,-1.508,1776.00,216.822,1:15,4.853,1.061,6.525,-32.338,16.960,12.698,4.054,0.735,66.859,-4.205,0.830,0.505,,,,,,,,,,,,-10.181,16.704,-0.944,50.001,4.939,2.657,-108.424,4.134,-9.967,18.930,-27.938,"Coe College","Coe College",,,,,{6D5C6C5A-9292-4E5D-8636-3C58EA11A3B7},-0.784,3.850
254,2019/02/02,16:31:40,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College","Wind Up",,Top,,,,Fastball,,"Called Strike",,,,,,,75.120,1.930,-2.382,1934.00,251.179,2:15,4.899,1.217,6.748,-43.478,4.596,13.483,3.042,0.164,67.671,-6.419,0.086,0.499,,,,,,,,,,,,-13.799,13.028,-1.074,50.001,4.975,4.595,-109.265,3.314,-12.251,18.734,-33.935,"Coe College","Coe College",,,,,{A2F676AE-50D9-4C29-A931-FDE3972299AA},-0.256,2.907
