No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [km/h]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [cm]","Pitch Break Ind (V) [cm]","Pitch Break (H) [cm]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [km/h]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [km/h]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [cm]","pfxz [cm]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
71,2019/11/06,15:47:14,0,0,"Donnie Jestel",{97DD3608-1FBB-42B5-89EF-5187B0C6F425},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,123.329,-1.449,3.444,1216.00,162.835,11:30,2.101,0.205,1.868,-33.588,57.185,-17.663,0.877,0.840,111.472,-7.549,0.984,0.496,,,,,,,,,,,,12.860,41.635,-0.298,15.240,2.121,-1.649,-33.930,-1.827,1.909,6.898,-3.630,"Coe College","Coe College",,,,,{180D9EDB-102A-48F8-9148-C14A35F30216},-0.853,0.904
72,2019/11/06,15:49:33,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,123.749,-0.933,4.540,1411.00,121.581,10:0,1.816,-0.588,2.440,-42.499,44.610,-72.567,0.898,-0.050,111.379,-6.102,-0.724,0.478,,,,,,,,,,,,54.806,33.691,0.562,15.240,1.863,-2.942,-33.950,-1.044,8.172,6.716,-4.786,"Coe College","Coe College",,,,,{49F0D204-34C9-4BC5-A481-DACC7CDBCAD5},0.071,0.887
73,2019/11/06,15:49:52,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,121.258,-0.817,5.000,2361.00,140.553,10:45,1.707,-0.642,1.862,-38.447,56.107,-46.163,0.562,0.431,109.270,-7.667,2.640,0.506,,,,,,,,,,,,33.414,40.612,0.554,15.240,1.744,-3.125,-33.207,-1.489,4.789,6.170,-3.989,"Coe College","Coe College",,,,,{6F3B7184-5B82-4C51-A4D9-D86B7D2CE22B},-0.383,0.617
74,2019/11/06,15:50:12,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,122.547,-0.577,0.811,1861.00,139.427,10:45,1.714,-0.649,1.812,-54.020,38.148,-32.666,0.598,-0.735,110.625,-7.682,-1.442,0.500,,,,,,,,,,,,23.744,27.729,0.687,15.240,1.726,-0.690,-33.661,-1.084,3.477,6.662,-5.750,"Coe College","Coe College",,,,,{552F7A39-E84C-491B-BD44-926B5805F418},0.738,0.615
75,2019/11/06,15:50:28,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,122.766,1.618,3.571,1468.00,131.490,10:30,1.674,-0.677,1.713,-53.804,39.132,-44.247,1.099,-0.143,110.142,-6.085,0.166,0.504,,,,,,,,,,,,31.760,28.089,0.598,15.240,1.740,-2.057,-33.622,0.005,4.670,6.285,-5.679,"Coe College","Coe College",,,,,{137DE61C-D6CA-4663-8F59-AFB83706BF55},0.147,1.141
76,2019/11/06,15:50:46,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,121.655,0.857,2.557,1919.00,112.308,9:45,1.637,-0.674,1.747,-81.244,13.409,-32.680,0.825,-0.253,109.157,-6.981,0.389,0.508,,,,,,,,,,,,23.608,9.687,0.603,15.240,1.636,-1.495,-33.323,0.211,3.387,6.544,-8.420,"Coe College","Coe College",,,,,{7619044E-AF92-4812-A0FD-E67157931CF6},0.274,0.821
77,2019/11/06,15:52:00,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,123.725,-0.744,3.789,1868.00,128.430,10:15,1.749,-0.607,1.793,-55.295,36.494,-45.994,0.670,0.044,110.968,-7.113,0.551,0.499,,,,,,,,,,,,33.333,26.448,0.595,15.240,1.736,-2.527,-33.798,-0.946,4.916,6.777,-5.910,"Coe College","Coe College",,,,,{B8BE563B-0EA0-48BC-BA54-4CF2A3DFAE34},-0.048,0.678
78,2019/11/06,15:52:15,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,124.221,-1.651,3.037,1898.00,126.054,10:15,1.787,-0.553,1.755,-49.605,41.596,-57.138,0.425,0.026,111.749,-8.190,0.786,0.498,,,,,,,,,,,,41.216,30.005,0.590,15.240,1.736,-2.680,-33.936,-1.596,6.146,6.666,-5.336,"Coe College","Coe College",,,,,{659B99FE-1571-4C9A-9097-77A45CC69B9A},0.007,0.450
79,2019/11/06,15:52:34,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,122.964,-0.061,2.015,1888.00,134.002,10:30,1.816,-0.667,1.780,-64.608,28.234,-29.235,0.884,-0.317,110.175,-6.879,0.412,0.502,,,,,,,,,,,,21.135,20.412,0.659,15.240,1.813,-1.423,-33.608,-0.429,3.089,6.572,-6.827,"Coe College","Coe College",,,,,{3D86C93A-887B-4248-9D7C-D661CAD0192A},0.331,0.889
80,2019/11/06,15:53:57,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,124.103,0.692,3.816,1957.00,152.210,11:0,1.849,-0.779,1.780,-40.544,51.622,-27.206,1.131,-0.068,110.529,-6.149,1.196,0.500,,,,,,,,,,,,19.701,37.382,0.650,15.240,1.846,-1.889,-33.843,-0.360,2.896,7.123,-4.315,"Coe College","Coe College",,,,,{222BCE9B-DFC1-4133-ACDA-7AF21D9A9B9D},0.087,1.224
81,2019/11/06,15:55:04,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,124.795,0.391,4.074,1983.00,141.533,10:45,1.662,-0.683,1.736,-58.556,33.009,-26.226,0.745,0.123,111.315,-7.291,1.772,0.499,,,,,,,,,,,,18.921,23.816,0.540,15.240,1.679,-2.043,-34.037,-0.520,2.810,7.273,-6.274,"Coe College","Coe College",,,,,{3F7CFB35-40F5-47AF-A202-3339B1E5B307},-0.101,0.785
82,2019/11/06,15:55:56,0,0,"Mike Guinane",{F801B34F-F27D-4F5E-942D-E20B7628B09F},L,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,124.498,-2.480,3.935,1972.00,143.713,10:45,1.895,-0.574,1.828,-43.271,48.019,-35.257,0.449,0.352,111.658,-8.014,2.491,0.497,,,,,,,,,,,,25.496,34.725,0.464,15.240,1.689,-2.497,-34.059,-1.437,3.789,7.317,-4.650,"Coe College","Coe College",,,,,{554809A6-5CFA-431C-9F39-7160AAA5BE77},-0.281,0.546
83,2019/11/06,15:58:43,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,,,,,,,,,,134.973,-1.728,-0.715,2027.00,189.817,12:15,2.011,0.298,1.794,-19.571,55.354,9.578,0.937,0.344,123.093,-6.107,1.078,0.451,,,,,,,,,,,,-6.942,40.122,-0.219,15.240,1.979,-0.019,-37.159,-1.836,-1.254,7.290,-2.562,"Coe College","Coe College",,,,,{84F6C6CC-41D5-45AD-AF5D-2022716F4179},-0.336,0.996
84,2019/11/06,15:59:00,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,134.768,-0.608,-3.756,1083.00,29.593,7:0,1.412,0.277,2.008,-108.393,-33.296,-18.909,0.004,-1.035,123.085,-9.775,-5.575,0.449,,,,,,,,,,,,13.837,-24.365,-0.192,15.240,1.363,2.449,-36.931,-0.353,2.470,7.167,-14.160,"Coe College","Coe College",,,,,{5B3C70A1-EAF8-4F9A-99BD-706D625DA18C},1.047,-0.021
85,2019/11/06,15:59:18,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,130.861,0.809,-1.742,1842.00,25.097,6:45,1.382,0.487,1.914,-117.917,-37.387,-17.511,0.200,-0.115,118.538,-9.603,-2.442,0.467,,,,,,,,,,,,12.755,-27.233,-0.399,15.240,1.456,0.748,-35.753,0.072,2.133,6.746,-14.364,"Coe College","Coe College",,,,,{4C638CAE-E648-4EFD-BB48-2581F5A84E11},0.123,0.148
86,2019/11/06,15:59:32,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,133.879,1.650,0.284,2254.00,124.549,10:15,1.581,0.498,1.643,-71.031,9.059,-13.157,0.953,0.450,119.325,-6.362,-0.896,0.468,,,,,,,,,,,,9.341,6.432,-0.530,15.240,1.691,-0.117,-36.332,0.129,1.612,7.029,-8.700,"Coe College","Coe College",,,,,{24571F6C-3B2F-4D0A-9BA7-0CED37A712C9},-0.434,0.960
87,2019/11/06,15:59:50,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,130.858,-1.256,-0.580,1241.00,155.074,11:15,1.792,0.558,1.828,-34.938,44.999,-20.913,0.764,0.297,118.861,-6.263,-1.446,0.466,,,,,,,,,,,,15.074,32.436,-0.522,15.240,1.769,0.052,-36.001,-1.334,2.566,6.579,-4.288,"Coe College","Coe College",,,,,{2C4DD718-DB64-4CF4-8CE3-913A6E547A6C},-0.264,0.804
88,2019/11/06,16:00:09,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,132.287,-4.764,-2.373,2276.00,161.830,11:30,1.820,0.587,1.920,41.114,119.405,-39.190,0.327,-0.158,120.300,-6.015,-2.954,0.460,,,,,,,,,,,,28.378,86.461,-0.557,15.240,1.719,0.808,-36.334,-4.203,4.911,6.844,5.152,"Coe College","Coe College",,,,,{F5BF95F1-3D81-4423-AB8C-790EED414219},0.228,0.399
89,2019/11/06,16:00:21,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,131.527,-6.294,-3.006,2254.00,,,2.095,0.642,1.891,,,,,,,,,,,,,,,,,,,,,20.636,75.840,-0.491,15.240,2.057,1.186,-36.002,-5.389,3.519,6.483,3.122,"Coe College","Coe College",,,,,{7264F60D-72CD-4C49-8479-5CC209BE0478},0.338,0.038
90,2019/11/06,16:00:40,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,131.547,-1.130,3.083,2125.00,150.485,11:0,1.719,0.403,1.766,3.334,84.903,-48.066,0.838,0.510,117.742,-5.196,-2.572,0.471,,,,,,,,,,,,34.578,61.078,-0.536,15.240,1.821,-1.212,-35.785,-2.281,5.781,6.893,0.401,"Coe College","Coe College",,,,,{A79823FA-5463-431D-910B-8C4ED9EB4A78},-0.520,0.874
91,2019/11/06,16:00:55,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,132.944,-0.219,-0.068,1941.00,137.012,10:30,1.601,0.560,1.785,-43.942,33.613,-31.332,0.904,0.229,120.631,-4.903,-2.451,0.459,,,,,,,,,,,,22.629,24.276,-0.494,15.240,1.693,-0.220,-36.558,-0.767,3.963,6.943,-5.558,"Coe College","Coe College",,,,,{2D7B3273-09A1-42C2-B537-CC1A492FD115},-0.234,0.875
92,2019/11/06,16:01:10,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,131.633,-0.554,-1.727,2184.00,127.553,10:15,1.667,0.642,1.763,-61.146,18.561,-24.143,0.511,0.221,119.552,-7.926,-1.483,0.466,,,,,,,,,,,,17.347,13.336,-0.522,15.240,1.690,0.175,-36.119,-1.148,2.971,6.649,-7.526,"Coe College","Coe College",,,,,{D0C0F661-5B6B-456C-9A5A-B115D987FDDB},-0.177,0.515
93,2019/11/06,16:01:25,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,132.327,-1.659,-1.609,2304.00,160.542,11:15,1.684,0.489,1.862,-34.539,43.489,-15.365,0.443,-0.192,120.550,-7.402,-3.282,0.460,,,,,,,,,,,,11.157,31.578,-0.462,15.240,1.667,1.151,-36.331,-1.862,1.932,6.791,-4.342,"Coe College","Coe College",,,,,{32D59144-6E1A-4BA9-861E-49B976FD86F5},0.200,0.485
94,2019/11/06,16:01:39,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,129.860,-1.618,0.836,2160.00,152.199,11:0,1.712,0.549,1.915,11.012,90.898,-47.927,0.607,0.388,118.580,-6.423,-2.199,0.465,,,,,,,,,,,,35.034,66.445,-0.493,15.240,1.838,-0.987,-35.819,-2.929,5.885,6.718,1.352,"Coe College","Coe College",,,,,{B4F5A815-677B-400D-B8F3-187F64FC0EE0},-0.371,0.702
95,2019/11/06,16:01:52,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,132.201,1.153,-0.753,2404.00,107.569,9:30,1.553,0.462,1.773,-70.895,7.842,-24.769,0.908,-0.125,119.872,-6.037,-3.438,0.463,,,,,,,,,,,,17.774,5.628,-0.488,15.240,1.672,0.814,-36.345,-0.019,3.086,6.668,-8.833,"Coe College","Coe College",,,,,{33037FB1-BB5C-4788-8A26-F575BF73B089},0.134,0.870
96,2019/11/06,16:02:09,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,130.726,2.478,-1.316,2328.00,48.964,7:45,1.563,0.704,1.710,-89.914,-9.552,-10.974,0.959,0.387,118.836,-7.104,-0.863,0.469,,,,,,,,,,,,7.875,-6.854,-0.603,15.240,1.713,0.266,-35.968,0.560,1.340,6.497,-10.976,"Coe College","Coe College",,,,,{81561910-9A27-4004-B785-7C9FEAF29BB9},-0.366,0.946
97,2019/11/06,16:02:28,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,131.749,-4.984,-3.787,2340.00,173.786,11:45,1.929,0.571,1.936,1.289,79.605,-8.668,0.351,-0.622,120.455,-6.386,-4.737,0.460,,,,,,,,,,,,6.315,57.994,-0.478,15.240,1.741,2.361,-36.155,-3.188,1.086,6.550,0.161,"Coe College","Coe College",,,,,{0B4D844C-CC94-4F35-BC10-B22B988C7190},0.626,0.398
98,2019/11/06,16:02:49,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,130.201,1.533,-1.808,2277.00,55.577,7:45,1.398,0.668,1.807,-91.560,-10.796,-15.754,0.685,0.031,118.239,-6.944,-2.597,0.469,,,,,,,,,,,,11.354,-7.781,-0.562,15.240,1.531,0.819,-35.777,0.308,1.914,6.349,-11.121,"Coe College","Coe College",,,,,{E2465704-A6DA-48FC-AA7B-C78BDFB9B009},-0.032,0.633
99,2019/11/06,16:03:09,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,130.838,2.259,0.241,2277.00,86.968,9:0,1.637,0.584,1.808,-81.750,-1.465,-27.654,1.216,0.265,118.324,-5.626,-2.492,0.467,,,,,,,,,,,,19.908,-1.054,-0.564,15.240,1.683,-0.056,-35.953,1.057,3.379,6.588,-9.989,"Coe College","Coe College",,,,,{DB92CF02-128D-4821-AD44-7EE8121312B4},-0.277,1.218
100,2019/11/06,16:03:26,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,128.731,0.697,-2.573,2379.00,135.448,10:30,1.562,0.564,1.790,-74.755,8.418,-8.288,0.767,-0.471,116.713,-6.659,-4.745,0.476,,,,,,,,,,,,5.934,6.028,-0.527,15.240,1.580,2.025,-35.388,0.032,0.978,6.273,-8.817,"Coe College","Coe College",,,,,{131E9531-B764-4D18-B73E-E8414C1B43ED},0.447,0.759
101,2019/11/06,16:03:47,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,130.763,1.636,-1.879,2190.00,288.163,3:30,1.326,0.577,1.796,-85.549,-3.833,11.685,0.465,0.092,117.711,-8.096,-1.499,0.471,,,,,,,,,,,,-8.420,-2.762,-0.587,15.240,1.574,1.466,-35.569,-0.452,-1.403,6.269,-10.270,"Coe College","Coe College",,,,,{57636444-7B69-46AA-BA2A-8F597560488F},-0.084,0.416
102,2019/11/06,16:04:07,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,131.972,-3.060,-0.533,2317.00,156.856,11:15,1.792,0.584,1.783,17.725,95.776,-40.939,0.600,0.218,120.550,-5.548,-2.109,0.461,,,,,,,,,,,,29.753,69.608,-0.483,15.240,1.797,-0.393,-36.316,-3.168,5.145,6.812,2.228,"Coe College","Coe College",,,,,{BE8FF6EC-7178-47DC-BB2C-3D1EF057E162},-0.186,0.652
103,2019/11/06,16:04:31,0,0,"Tyler Riebhoff",{C5414F36-1CA9-4B3D-BC7B-E3C7291D0CB4},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,131.434,1.318,-1.650,1985.00,52.000,7:45,1.563,0.511,1.755,-90.572,-9.531,-12.199,0.716,-0.190,118.421,-7.664,-3.257,0.470,,,,,,,,,,,,8.744,-6.831,-0.502,15.240,1.650,1.320,-35.836,0.141,1.477,6.446,-10.964,"Coe College","Coe College",,,,,{E6681D90-EC9A-48DC-9419-37F170FAE831},0.202,0.698
104,2019/11/06,16:07:02,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,123.814,-1.170,-1.305,1923.00,174.727,11:45,1.705,0.518,1.921,-39.758,49.063,-4.528,0.469,0.154,112.480,-7.955,-1.374,0.490,,,,,,,,,,,,3.308,35.841,-0.423,15.240,1.775,0.455,-34.161,-1.853,0.500,6.718,-4.391,"Coe College","Coe College",,,,,{1F59D4BF-3F15-4EB2-8F0B-4E5E18F45D4D},-0.165,0.483
105,2019/11/06,16:07:25,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,125.548,-0.694,-1.681,1960.00,22.289,6:45,1.552,0.475,1.875,-112.088,-24.844,-10.184,0.081,0.192,114.132,-10.092,-0.256,0.486,,,,,,,,,,,,7.366,-17.969,-0.372,15.240,1.733,0.285,-34.621,-1.184,1.145,6.837,-12.604,"Coe College","Coe College",,,,,{C7BD947A-9C70-44C8-8B1E-D8375FB78B9D},-0.130,-0.059
106,2019/11/06,16:07:42,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,125.270,0.257,-2.190,1969.00,224.316,1:30,1.729,0.399,1.905,-60.252,27.149,26.508,0.773,0.153,113.233,-7.405,0.537,0.486,,,,,,,,,,,,-19.268,19.733,-0.288,15.240,1.823,0.941,-34.400,-0.817,-2.975,6.397,-6.763,"Coe College","Coe College",,,,,{E4C953A6-CE41-45EB-B476-3250AB6B3CF6},-0.165,0.773
107,2019/11/06,16:07:57,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,125.107,-0.969,-1.094,1866.00,192.924,12:30,1.856,0.345,2.021,-24.820,62.416,14.323,0.753,0.013,113.027,-7.258,-1.346,0.484,,,,,,,,,,,,-10.429,45.449,-0.358,15.240,1.920,1.056,-34.395,-1.826,-1.611,6.371,-2.791,"Coe College","Coe College",,,,,{1C741B6A-9EAA-43A3-BEAA-D676B08B6058},-0.046,0.819
108,2019/11/06,16:08:24,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,123.804,-1.057,-3.280,1820.00,214.698,1:15,1.677,0.270,1.912,-56.682,31.529,21.830,0.270,-0.223,113.155,-9.290,-0.167,0.488,,,,,,,,,,,,-15.916,22.988,-0.147,15.240,1.828,1.382,-34.129,-2.064,-2.428,6.092,-6.304,"Coe College","Coe College",,,,,{311FED7A-EC5F-4C22-840A-EB175AC815E4},0.230,0.251
109,2019/11/06,16:08:42,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,121.919,-1.358,-3.641,1944.00,217.553,1:15,1.740,0.307,1.869,-54.786,36.900,28.369,0.566,-0.418,110.816,-7.303,-1.480,0.498,,,,,,,,,,,,-20.533,26.708,-0.176,15.240,1.810,1.948,-33.630,-1.426,-3.035,6.020,-5.862,"Coe College","Coe College",,,,,{4E6D6D52-650D-49FB-90DA-A1AABD4FFCA4},0.399,0.537
110,2019/11/06,16:08:58,0,0,"Hunter Collachia",{4077D084-F300-42A0-B9DF-5D785E84FC82},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,122.882,-0.043,-0.389,1847.00,197.533,12:30,1.786,0.071,1.870,-55.172,35.106,11.091,0.832,-0.009,111.432,-7.090,-0.287,0.494,,,,,,,,,,,,-8.037,25.441,-0.105,15.240,1.865,0.515,-33.904,-0.880,-1.205,6.234,-5.995,"Coe College","Coe College",,,,,{85F402C9-811D-4D7B-AE5B-C103D446C2FD},0.005,0.841
