No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [m/s]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [m]","Pitch Break Ind (V) [m]","Pitch Break (H) [m]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [m/s]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [m/s]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [m]","pfxz [m]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]",Supervisor
11,2019/10/30,15:11:05,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,37.642,-1.744,4.277,1435.00,163.316,11:30,1.808,-0.506,1.912,-0.193,0.562,-0.168,0.761,0.520,34.017,-5.949,3.026,0.451,,,,,,,,,,,,0.123,0.410,0.378,15.240,1.769,-2.615,-37.265,-1.791,2.188,8.689,-2.508,"Coe College","Coe College",,,,,{516D5EB5-B7A0-4C68-82ED-5CAFEC214B88},-0.523,0.802
12,2019/10/30,15:11:29,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,38.084,-2.381,0.718,2012.00,196.719,12:30,1.796,-0.481,1.896,-0.340,0.392,0.118,0.697,-0.210,34.523,-5.644,1.251,0.445,,,,,,,,,,,,-0.086,0.285,0.402,15.240,1.666,-0.139,-37.789,-1.387,-1.578,8.439,-4.555,"Coe College","Coe College",,,,,{870CCE07-E91A-4B6D-A1B2-CF19251D1786},0.212,0.712
13,2019/10/30,15:11:46,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,37.441,-3.524,0.504,1973.00,194.820,12:30,1.868,-0.433,1.907,0.024,0.775,0.205,0.483,0.007,34.133,-6.536,2.655,0.450,,,,,,,,,,,,-0.149,0.564,0.448,15.240,1.737,-0.557,-37.117,-2.919,-2.679,7.599,0.314,"Coe College","Coe College",,,,,{30D334C0-5B58-408E-8A2E-7A2F407B9308},-0.017,0.547
14,2019/10/30,15:12:07,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.527,-4.648,1.178,2017.00,188.187,12:15,1.934,-0.426,1.914,-0.086,0.671,0.097,0.188,0.097,34.123,-7.948,2.575,0.452,,,,,,,,,,,,-0.070,0.487,0.434,15.240,1.993,-1.030,-37.070,-4.125,-1.251,7.753,-1.113,"Coe College","Coe College",,,,,{20C6FA42-E721-4B42-944E-F38EA3B12E3C},-0.105,0.173
15,2019/10/30,15:12:24,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.811,-3.145,3.095,1956.00,175.430,11:45,1.759,-0.584,2.006,0.280,1.066,-0.085,0.560,-0.086,33.168,-5.670,0.433,0.459,,,,,,,,,,,,0.062,0.773,0.406,15.240,1.780,-1.013,-36.465,-3.435,1.063,7.744,3.484,"Coe College","Coe College",,,,,{5609DCA8-909A-47FF-A5A2-A43264E8EBDD},0.072,0.635
16,2019/10/30,15:12:49,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.771,-0.788,-0.054,2002.00,192.098,12:30,1.684,-0.413,1.834,-0.337,0.409,0.088,0.719,-0.171,34.233,-6.321,1.828,0.450,,,,,,,,,,,,-0.064,0.296,0.468,15.240,1.727,-0.471,-37.450,-1.457,-1.154,8.129,-4.428,"Coe College","Coe College",,,,,{4E55F183-9D65-4E47-8F05-8158B65D8BBD},0.174,0.744
17,2019/10/30,15:13:06,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.896,-3.112,2.310,2053.00,190.037,12:15,1.757,-0.438,1.939,0.118,0.860,0.152,0.444,0.155,34.325,-6.457,1.923,0.447,,,,,,,,,,,,-0.111,0.625,0.353,15.240,1.729,-0.927,-37.532,-3.225,-2.013,8.333,1.561,"Coe College","Coe College",,,,,{2941CB9D-69F4-483F-91F3-F49B0EC6F61F},-0.203,0.529
18,2019/10/30,15:13:24,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,37.600,0.505,3.390,1944.00,157.212,11:15,1.651,-0.480,1.938,-0.264,0.488,-0.205,0.972,0.213,33.957,-5.664,1.583,0.450,,,,,,,,,,,,0.149,0.355,0.413,15.240,1.743,-2.094,-37.346,-1.000,2.675,8.538,-3.442,"Coe College","Coe College",,,,,{2C30CB48-B1DA-40E7-9166-88CD13A99090},-0.227,1.028
19,2019/10/30,15:13:43,0,0,"Jacob Jones",{AF2BE6E6-C56E-4318-96A5-B539F56884FC},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,37.509,-3.033,-0.015,2018.00,183.555,12:0,1.745,-0.398,2.013,0.105,0.854,0.053,0.552,-0.357,34.007,-5.708,0.333,0.448,,,,,,,,,,,,-0.039,0.623,0.361,15.240,1.727,0.140,-37.175,-2.980,-0.695,7.730,1.380,"Coe College","Coe College",,,,,{3B2F96BD-85C2-4E36-BCE4-8F091FD34D0F},0.359,0.606
20,2019/10/30,15:15:35,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,35.735,0.972,2.453,1874.00,222.252,1:30,1.711,-0.295,1.799,-0.507,0.327,0.297,1.159,0.202,32.240,-5.236,1.188,0.476,,,,,,,,,,,,-0.215,0.237,0.144,15.240,1.750,-0.172,-35.372,0.007,-3.496,7.127,-5.961,"Coe College","Coe College",,,,,{627CDE67-32BC-4BB8-8987-C30DBA6F9B18},-0.267,1.181
21,2019/10/30,15:15:49,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.333,0.270,1.052,2052.00,214.536,1:15,1.642,-0.243,1.923,-0.427,0.377,0.260,0.834,0.261,32.798,-6.288,2.772,0.466,,,,,,,,,,,,-0.188,0.274,0.197,15.240,1.676,-0.407,-36.072,-0.725,-3.166,7.707,-5.210,"Coe College","Coe College",,,,,{0A0AE037-57DA-4E78-BB15-3679A5918A02},-0.271,0.882
22,2019/10/30,15:16:01,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,36.283,1.512,0.254,1987.00,220.492,1:15,1.631,-0.366,1.847,-0.472,0.333,0.284,1.185,-0.216,32.762,-5.004,0.912,0.467,,,,,,,,,,,,-0.206,0.242,0.288,15.240,1.717,0.533,-35.909,0.047,-3.467,7.060,-5.749,"Coe College","Coe College",,,,,{B580123C-EC96-400E-95C1-4BC81F74EAE9},0.196,1.204
23,2019/10/30,15:16:14,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,36.754,0.442,2.377,1238.00,167.481,11:30,1.641,-0.345,1.904,-0.343,0.440,-0.098,1.045,0.126,33.207,-5.015,1.096,0.460,,,,,,,,,,,,0.071,0.320,0.296,15.240,1.690,-1.298,-36.436,-0.544,1.225,7.532,-4.295,"Coe College","Coe College",,,,,{5C5C4590-1FA0-4A25-8629-AE1DDC975D91},-0.145,1.071
24,2019/10/30,15:16:27,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.803,-1.509,-0.991,1797.00,235.408,1:45,1.706,-0.192,1.959,-0.546,0.269,0.389,0.696,-0.198,32.519,-5.911,1.109,0.469,,,,,,,,,,,,-0.285,0.196,0.173,15.240,1.631,1.036,-35.442,-0.768,-4.687,6.562,-6.578,"Coe College","Coe College",,,,,{5DA8CE2E-52AB-4D38-BDA2-47F4C3671AE7},0.180,0.674
25,2019/10/30,15:16:51,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.433,0.304,-1.539,1777.00,221.404,1:30,1.607,-0.197,1.894,-0.484,0.348,0.307,0.792,-0.515,32.203,-6.420,-0.662,0.475,,,,,,,,,,,,-0.224,0.254,0.147,15.240,1.662,1.581,-35.099,-0.681,-3.618,6.346,-5.706,"Coe College","Coe College",,,,,{62F328D9-3B55-4288-8241-F2D5590C15A4},0.493,0.812
26,2019/10/30,15:17:02,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.489,0.555,0.035,1977.00,214.238,1:15,1.590,-0.371,1.765,-0.434,0.408,0.277,0.796,-0.306,32.174,-6.479,0.663,0.479,,,,,,,,,,,,-0.201,0.295,0.293,15.240,1.694,0.671,-35.212,-0.869,-3.235,6.956,-5.057,"Coe College","Coe College",,,,,{5EACA9BE-2918-4776-95FF-8BD08CB0129E},0.275,0.823
27,2019/10/30,15:17:13,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.700,-0.931,-0.997,2000.00,213.947,1:15,1.701,-0.235,1.895,-0.469,0.356,0.240,0.770,-0.266,32.379,-5.945,0.954,0.472,,,,,,,,,,,,-0.175,0.259,0.256,15.240,1.676,0.616,-35.379,-0.857,-2.851,6.816,-5.575,"Coe College","Coe College",,,,,{31AF589F-EA79-4C5A-AE28-03316FDC0380},0.253,0.769
28,2019/10/30,15:17:25,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.511,0.092,1.310,1985.00,206.039,12:45,1.673,-0.458,1.773,-0.606,0.247,0.121,0.860,-0.100,31.967,-6.178,1.420,0.481,,,,,,,,,,,,-0.087,0.177,0.375,15.240,1.685,-0.359,-35.147,-0.351,-1.388,7.083,-6.970,"Coe College","Coe College",,,,,{D1E454F9-3812-402D-AF9C-E6833ACC38C9},0.082,0.852
29,2019/10/30,15:17:37,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.692,-0.722,-0.224,1794.00,203.779,12:45,1.696,-0.373,1.891,-0.483,0.336,0.148,0.541,-0.428,32.576,-7.806,-0.119,0.471,,,,,,,,,,,,-0.108,0.245,0.328,15.240,1.716,0.576,-35.378,-1.347,-1.773,6.513,-5.785,"Coe College","Coe College",,,,,{F9F5B607-842A-4C44-946D-815440CB796F},0.410,0.578
30,2019/10/30,15:17:50,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.601,-0.271,0.603,1892.00,191.117,12:15,1.615,-0.386,1.914,-0.304,0.521,0.102,0.615,-0.415,32.382,-7.202,-0.695,0.472,,,,,,,,,,,,-0.074,0.379,0.303,15.240,1.705,0.424,-35.332,-1.579,-1.217,6.531,-3.616,"Coe College","Coe College",,,,,{53AE55C6-128D-4986-862D-B61EBC3C27D9},0.372,0.670
31,2019/10/30,15:18:02,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.731,-2.215,-0.086,1815.00,204.375,12:45,1.732,-0.412,1.959,-0.443,0.381,0.173,0.459,-0.501,32.406,-7.144,-0.444,0.471,,,,,,,,,,,,-0.126,0.278,0.379,15.240,1.671,0.617,-35.330,-1.628,-2.056,6.552,-5.273,"Coe College","Coe College",,,,,{12103D66-3F89-49D9-8F88-F38FF324EECF},0.452,0.457
32,2019/10/30,15:18:16,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,36.251,-1.448,0.436,2033.00,193.219,12:30,1.764,-0.408,1.918,-0.452,0.355,0.083,0.670,-0.266,32.800,-6.624,0.617,0.467,,,,,,,,,,,,-0.061,0.258,0.401,15.240,1.736,-0.150,-35.973,-1.297,-1.014,7.621,-5.492,"Coe College","Coe College",,,,,{C924ECAD-4C7C-4349-90B2-6ACDD305627E},0.242,0.666
33,2019/10/30,15:18:28,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.424,-0.371,0.243,1949.00,214.162,1:15,1.749,-0.457,1.936,-0.580,0.268,0.182,0.703,-0.340,31.956,-7.398,0.796,0.478,,,,,,,,,,,,-0.132,0.194,0.435,15.240,1.769,0.188,-35.109,-0.904,-2.101,7.153,-6.714,"Coe College","Coe College",,,,,{D4F99581-CB0A-4D39-91C8-FA84DD2BEFD8},0.313,0.714
34,2019/10/30,15:18:43,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.589,-0.934,1.069,1895.00,197.266,12:30,1.760,-0.473,1.897,-0.546,0.292,0.091,0.650,-0.188,32.189,-7.271,1.025,0.476,,,,,,,,,,,,-0.066,0.212,0.425,15.240,1.760,-0.357,-35.314,-1.126,-1.063,7.256,-6.389,"Coe College","Coe College",,,,,{47183C8C-6BFE-48B7-A0D0-7990AE85BCD6},0.165,0.650
35,2019/10/30,15:18:58,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.350,0.696,1.557,1779.00,172.819,11:45,1.701,-0.371,1.902,-0.501,0.349,-0.044,1.039,-0.035,31.844,-5.751,0.921,0.479,,,,,,,,,,,,0.032,0.252,0.371,15.240,1.762,-0.920,-35.013,-0.321,0.507,6.824,-5.787,"Coe College","Coe College",,,,,{BFC1A633-61E1-426B-9A6C-2A1CED58746F},0.014,1.055
36,2019/10/30,15:19:11,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.082,-0.749,1.230,2683.00,194.358,12:30,1.752,-0.346,1.884,-0.470,0.385,0.099,0.673,-0.062,31.852,-7.244,0.945,0.481,,,,,,,,,,,,-0.071,0.279,0.293,15.240,1.752,-0.324,-34.802,-1.159,-1.132,6.455,-5.389,"Coe College","Coe College",,,,,{83554224-3716-44C1-833C-B887194489C5},0.038,0.707
37,2019/10/30,15:19:24,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.494,-0.353,-1.019,1729.00,212.044,1:0,1.703,-0.277,1.936,-0.416,0.416,0.260,0.811,-0.352,32.189,-6.314,0.530,0.474,,,,,,,,,,,,-0.190,0.303,0.246,15.240,1.691,0.893,-35.172,-0.839,-3.071,6.549,-4.903,"Coe College","Coe College",,,,,{CDADC042-5E06-4881-A423-9379487BDB1D},0.342,0.850
38,2019/10/30,15:19:38,0,0,"Alex Timp",{9182D56F-DF6F-47EC-8B03-157C22AE79F6},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,35.839,-0.413,0.305,1830.00,212.829,1:0,1.679,-0.374,1.864,-0.528,0.295,0.190,0.712,-0.201,32.483,-6.756,1.043,0.472,,,,,,,,,,,,-0.138,0.214,0.329,15.240,1.708,0.154,-35.594,-0.921,-2.269,7.273,-6.293,"Coe College","Coe College",,,,,{9E222C3E-43DD-43C7-B089-6C7B25E6BEBE},0.181,0.710
